variant,r,q,p,variable,h,point,lo68,hi68,lo90,hi90
drop_eua,4,3,6,yield_2y,24,0.007989098035458166,0.002444670740518228,0.013401159459227027,-4.915982935135535e-5,0.02010181110383998
drop_eua,4,3,6,yield_2y,25,0.0073947568202090575,0.0018834089226514388,0.012748392581640603,-6.572297917411422e-4,0.019903405882373455
drop_eua,4,3,6,yield_2y,26,0.006789836987189132,0.001186630537159147,0.012108207027753214,-0.0010711820426835702,0.019472320605025836
drop_eua,4,3,6,yield_2y,27,0.006179414317713285,3.9358584749533835e-4,0.011723039701589685,-0.001643756005767349,0.018965622707382123
drop_eua,4,3,6,yield_2y,28,0.005564330787500722,-3.005383958102996e-4,0.011136560576203481,-0.0023310954034047155,0.018128792881886433
drop_eua,4,3,6,yield_2y,29,0.004951425109167436,-9.090966506263374e-4,0.010517825576942332,-0.0031749000824739374,0.01733006411061802
drop_eua,4,3,6,yield_2y,30,0.004342885864085744,-0.0014154392735965028,0.009706692385028724,-0.003885163404824635,0.01656480357036715
drop_eua,4,3,6,yield_2y,31,0.0037407467538772138,-0.0020485646182229816,0.009182673690979316,-0.0047922081898175255,0.016098215617289628
drop_eua,4,3,6,yield_2y,32,0.0031507763062773165,-0.0026523911458367013,0.008488613478113896,-0.005658833497464226,0.015407510710961135
drop_eua,4,3,6,yield_2y,33,0.002575714201002564,-0.0031353515823357722,0.0077945601117297095,-0.00622611573196467,0.014769945096326266
drop_eua,4,3,6,yield_2y,34,0.002017359708721626,-0.003622514051624999,0.007278837450374042,-0.006943225908555827,0.013683895919139167
drop_eua,4,3,6,yield_2y,35,0.0014788775864815488,-0.004206574289161142,0.006766531519157824,-0.007709050588897155,0.012541223462975747
drop_eua,4,3,6,yield_2y,36,9.620661880322826e-4,-0.0047975364163066305,0.00613544457176465,-0.00834082165353813,0.012198314916891327
drop_eua,4,3,6,yield_2y,37,4.68499975053881e-4,-0.005367281878284639,0.005536346600176572,-0.008828151850244347,0.011603877139965949
drop_eua,4,3,6,yield_2y,38,3.229386365097987e-7,-0.005867792358170337,0.005069302502716117,-0.009587192474419484,0.01071646714007998
drop_eua,4,3,6,yield_2y,39,-4.412085858820116e-4,-0.006267563744860318,0.004637006307023081,-0.010185219694343854,0.009894153729921156
drop_eua,4,3,6,yield_2y,40,-8.551615293636011e-4,-0.0066092557905118214,0.004048694507193441,-0.010572586276389438,0.0091123701634433
drop_eua,4,3,6,yield_2y,41,-0.001240520444436564,-0.007007959103056792,0.00349624646014017,-0.011123222299195323,0.008461923589400509
drop_eua,4,3,6,yield_2y,42,-0.0015967534458877037,-0.007358444253059279,0.0029492512339087252,-0.01158917545255219,0.007817374458187394
drop_eua,4,3,6,yield_2y,43,-0.0019234934006678098,-0.007639996278770108,0.002563014390824641,-0.012227548817165009,0.007328821873932205
drop_eua,4,3,6,yield_2y,44,-0.00222043563905892,-0.00778659143922568,0.002177916669587045,-0.01283148580697761,0.006886575749434677
drop_eua,4,3,6,yield_2y,45,-0.002487635633227548,-0.008083861762955596,0.001813404853780881,-0.012581232237948735,0.0064967354641579786
drop_eua,4,3,6,yield_2y,46,-0.0027253234207555146,-0.008254354091576738,0.0014936828748436084,-0.012698777777780298,0.005859452944281827
drop_eua,4,3,6,yield_2y,47,-0.0029338388223470024,-0.008389997473018534,0.0010577625995333456,-0.012857324187375098,0.005547123733989178
drop_eua,4,3,6,yield_2y,48,-0.0031137502488234547,-0.008543267601908296,7.069181882734957e-4,-0.013423813169947158,0.005055892472458078
