variant,sample,r,ic1,ic2,ic3
drop_imoveis,full,13,-0.10736421150699826,0.005820640720130221,-0.40504958021100357
drop_imoveis,full,14,-0.09066694314587098,0.03122443617565196,-0.411251186365569
drop_imoveis,full,15,-0.07216252853349814,0.05843537788241937,-0.415645646268889
drop_imoveis,full,16,-0.05217912974204364,0.08712530376826821,-0.4185611219931271
drop_imoveis,full,17,-0.032260076903548596,0.11575088370115783,-0.4215409436703247
drop_imoveis,full,18,-0.012950720975340113,0.14376676672376099,-0.4251304622578089
drop_imoveis,full,19,0.0071349388300014915,0.17255895362349682,-0.42794367696816027
drop_imoveis,full,20,0.027696816861212392,0.2018273587491024,-0.43028067345264187
drop_imoveis,pre_covid,1,-0.06616864186005952,-0.05566175547322799,-0.09188176045516733
drop_imoveis,pre_covid,2,-0.10050978476837208,-0.07949601199470901,-0.15193602195858769
drop_imoveis,pre_covid,3,-0.10200396412587209,-0.07048330496537752,-0.17914331991119548
drop_imoveis,pre_covid,4,-0.09234924657507254,-0.05032170102774641,-0.19520172095550373
drop_imoveis,pre_covid,5,-0.08152497747260479,-0.0289905455384471,-0.21009057044814372
drop_imoveis,pre_covid,6,-0.07348107772185353,-0.01043975940086439,-0.2277597892925003
drop_imoveis,pre_covid,7,-0.05840297651181836,0.01514522819600228,-0.23839480667757296
drop_imoveis,pre_covid,8,-0.037133100934652497,0.04692199015999976,-0.24283804969551487
drop_imoveis,pre_covid,9,-0.01829688515057648,0.07626509233090728,-0.24971495250654663
drop_imoveis,pre_covid,10,0.005835004001898625,0.110903867870214,-0.25129618194917924
drop_imoveis,pre_covid,11,0.03122457904237186,0.14680032929751863,-0.25161972550381395
drop_imoveis,pre_covid,12,0.05702125933816671,0.18310389598014498,-0.2515361638031268
drop_imoveis,pre_covid,13,0.08119683635715869,0.21778635938596858,-0.2530737053792429
drop_imoveis,pre_covid,14,0.10677846386318057,0.25387487327882186,-0.2532051964683286
drop_imoveis,pre_covid,15,0.13057965844466213,0.288182954247135,-0.2551171204819549
drop_imoveis,pre_covid,16,0.15524610828627927,0.3233562904755838,-0.25616378923544547
drop_imoveis,pre_covid,17,0.17930003304228714,0.3579171016184233,-0.2578229830745453
drop_imoveis,pre_covid,18,0.20312421991774587,0.3922481748807134,-0.2597119147941944
drop_imoveis,pre_covid,19,0.22836261042460193,0.42799345177440107,-0.2601866428824462
drop_imoveis,pre_covid,20,0.253223141620893,0.46336086935752374,-0.26103923028126275
drop_setor_externo,full,1,-0.09732169162555714,-0.08865834690479983,-0.12009994883316516
drop_setor_externo,full,2,-0.1572584814576463,-0.13993179201613168,-0.20281499587286234
drop_setor_externo,full,3,-0.19550609954863912,-0.1695160653863672,-0.2638408711714632
drop_setor_externo,full,4,-0.20877673084720028,-0.17412335196417106,-0.2998897596776323
drop_setor_externo,full,5,-0.21480068092768728,-0.17148395732390082,-0.3286919669657274
drop_setor_externo,full,6,-0.21034470786554138,-0.15836463954099755,-0.34701425111118955
drop_setor_externo,full,7,-0.20495607321060832,-0.1443126601653072,-0.36440387366386445
drop_setor_externo,full,8,-0.19549469170212863,-0.1261879339360702,-0.37772074936299277
drop_setor_externo,full,9,-0.18450634421009504,-0.10653624172327925,-0.38951065907856725
drop_setor_externo,full,10,-0.17136459288375405,-0.08473114567618112,-0.39914716495983427
drop_setor_externo,full,11,-0.15505903614855354,-0.05976224422022325,-0.4056198654322417
drop_setor_externo,full,12,-0.14007119481567198,-0.03611105816658433,-0.4134102813069683
drop_setor_externo,full,13,-0.12327267854041934,-0.010649197170574443,-0.41939002223932365
drop_setor_externo,full,14,-0.10719178004086494,0.014095046049737325,-0.4260873809473772
drop_setor_externo,full,15,-0.08873569602563702,0.04121447478572238,-0.43040955413975746
drop_setor_externo,full,16,-0.06836460012130008,0.07024891541081679,-0.43281671544302835
drop_setor_externo,full,17,-0.048241409254865975,0.09903545099800826,-0.4354717817842024
drop_setor_externo,full,18,-0.027894174577038466,0.12804603039659312,-0.4379028043139829
drop_setor_externo,full,19,-0.007352189570149603,0.1572513601242389,-0.4401390765147021
drop_setor_externo,full,20,0.01388684490185188,0.18715373931699775,-0.44167829925030855
drop_setor_externo,pre_covid,1,-0.06786309288068584,-0.057041271551687714,-0.09417438590291963
drop_setor_externo,pre_covid,2,-0.10232106344679581,-0.08067742078879955,-0.15494364949126338
drop_setor_externo,pre_covid,3,-0.10432844475254083,-0.07186298076554642,-0.18326232381924218
drop_setor_externo,pre_covid,4,-0.09561834381226308,-0.052331058496270566,-0.2008635159011982
drop_setor_externo,pre_covid,5,-0.08912313933570004,-0.03501403269070941,-0.22067960444686896
drop_setor_externo,pre_covid,6,-0.08340264681691811,-0.018471718842929308,-0.24127040495032082
drop_setor_externo,pre_covid,7,-0.06897081427398022,0.006781935029006703,-0.2531498654296166
drop_setor_externo,pre_covid,8,-0.050073364011164356,0.03650120662082068,-0.26056370818903457
drop_setor_externo,pre_covid,9,-0.03325228262762836,0.06414410933335479,-0.2700539198277325
drop_setor_externo,pre_covid,10,-0.010731630747509269,0.097486582542472,-0.2738445609698471
drop_setor_externo,pre_covid,11,0.012740779057150098,0.13178081367612948,-0.2766834441874215
drop_setor_externo,pre_covid,12,0.036926353622364405,0.16678820957034202,-0.278809162644441
drop_setor_externo,pre_covid,13,0.06099157036363445,0.20167524764061018,-0.28105523892540496
drop_setor_externo,pre_covid,14,0.08654931836852264,0.23805481697449649,-0.2818087839427501
drop_setor_externo,pre_covid,15,0.11121567315035219,0.27354299308532415,-0.28345372218315457
drop_setor_externo,pre_covid,16,0.13531693042964932,0.3084660716936194,-0.2856637579260911
drop_setor_externo,pre_covid,17,0.16027010036827005,0.34424106296123824,-0.28702188100970427
drop_setor_externo,pre_covid,18,0.1846714953216282,0.3794642792435945,-0.28893177907858014
drop_setor_externo,pre_covid,19,0.20839223082399605,0.41400683607496047,-0.29152233659844584
drop_setor_externo,pre_covid,20,0.2342545716566815,0.45069099823664405,-0.29197128878799417
drop_setor_externo__credito,full,1,-0.0990753241318567,-0.09044096172715323,-0.12177105340345426
drop_setor_externo__credito,full,2,-0.1603397543712434,-0.14307102956183645,-0.20573121291443852
drop_setor_externo__credito,full,3,-0.19429597161669696,-0.16839288440258657,-0.26238315943148965
drop_setor_externo__credito,full,4,-0.20748885632259723,-0.17295140670378334,-0.2982717734089875
drop_setor_externo__credito,full,5,-0.21428695390379393,-0.17111514188027666,-0.3277656002617818
drop_setor_externo__credito,full,6,-0.21017634483806208,-0.1583701704098413,-0.3463507204676475
drop_setor_externo__credito,full,7,-0.2041907078432179,-0.14375017101029364,-0.3630608127444009
drop_setor_externo__credito,full,8,-0.1949278287280577,-0.12585292949042992,-0.37649366290083824
drop_setor_externo__credito,full,9,-0.18454096005540999,-0.10683169841307882,-0.38880252349978806
drop_setor_externo__credito,full,10,-0.17111807825317626,-0.08477445420614171,-0.39807537096915196
drop_setor_externo__credito,full,11,-0.15499160562391012,-0.06001361917217207,-0.40464462761148345
drop_setor_externo__credito,full,12,-0.13920859542877817,-0.03559624657233662,-0.4115573466879489
drop_setor_externo__credito,full,13,-0.12210651684482221,-0.009859805583677161,-0.4171509973755906
drop_setor_externo__credito,full,14,-0.1061805496838979,0.014700523981950653,-0.42392075948626384
drop_setor_externo__credito,full,15,-0.08794390587997192,0.04157153019057991,-0.42837984495393555
drop_setor_externo__credito,full,16,-0.06788784061929132,0.07026195785596423,-0.4310195089648524
drop_setor_externo__credito,full,17,-0.04778221111554193,0.09900194976441701,-0.4336096087327005
drop_setor_externo__credito,full,18,-0.026811193387888954,0.12860732989677337,-0.4353343202766451
drop_setor_externo__credito,full,19,-0.0053851556162543,0.1586677300731114,-0.43660401177660824
drop_setor_externo__credito,full,20,0.015927885860150592,0.1886151339542197,-0.4379866995718008
drop_setor_externo__credito,pre_covid,1,-0.0696790458762418,-0.05863706396397157,-0.09640493240667755
drop_setor_externo__credito,pre_covid,2,-0.10395597832657211,-0.08187201450203166,-0.15740775138744362
drop_setor_externo__credito,pre_covid,3,-0.10569153094513134,-0.07256558520832068,-0.18586919053643858
drop_setor_externo__credito,pre_covid,4,-0.09691562505535473,-0.05274769740627383,-0.20381917117709772
drop_setor_externo__credito,pre_covid,5,-0.0888524225483528,-0.033642512987001605,-0.22248185520053154
drop_setor_externo__credito,pre_covid,6,-0.08344623102229454,-0.01719433954867322,-0.243801550204909
drop_setor_externo__credito,pre_covid,7,-0.0694310865901383,0.007862786795753252,-0.2565122923031885
drop_setor_externo__credito,pre_covid,8,-0.049327254796972086,0.039008600501189705,-0.26313434704045807
drop_setor_externo__credito,pre_covid,9,-0.032302686971878214,0.06707515023855382,-0.2728356657458
drop_setor_externo__credito,pre_covid,10,-0.01039408498146055,0.10002573414124183,-0.27765295028581805
drop_setor_externo__credito,pre_covid,11,0.012911118248055908,0.1343729192830283,-0.2810736335867373
drop_setor_externo__credito,pre_covid,12,0.03636062915573968,0.1688644121029823,-0.2843500092094893
drop_setor_externo__credito,pre_covid,13,0.06015046435795446,0.20369622921746733,-0.28728606053771033
drop_setor_externo__credito,pre_covid,14,0.085154769688639,0.2397425164604221,-0.2890076417374614
drop_setor_externo__credito,pre_covid,15,0.10981080989774106,0.2754405385817944,-0.2910774880587952
drop_setor_externo__credito,pre_covid,16,0.13348821128064126,0.31015992187696484,-0.2941259732063307
drop_setor_externo__credito,pre_covid,17,0.16064408210908532,0.34835777461767914,-0.2936959889083224
drop_setor_externo__credito,pre_covid,18,0.18534920812470923,0.3841048825455733,-0.2957167494231343
drop_setor_externo__credito,pre_covid,19,0.2082773455025635,0.418075001835698,-0.2995144985757159
drop_setor_externo__credito,pre_covid,20,0.23321238795368204,0.4540520261990868,-0.30130534265503295
drop_setor_externo__credito__imoveis,full,1,-0.10028890328591865,-0.09166909094528189,-0.12294271062361323
drop_setor_externo__credito__imoveis,full,2,-0.1626431312917598,-0.1454035066104863,-0.20795074596714896
drop_setor_externo__credito__imoveis,full,3,-0.19672118813099662,-0.1708617511090863,-0.26468261014408034
drop_setor_externo__credito__imoveis,full,4,-0.21047066488486632,-0.17599141552231928,-0.3010858942356447
drop_setor_externo__credito__imoveis,full,5,-0.21774433071449217,-0.1746452690113084,-0.33101336740296505
drop_setor_externo__credito__imoveis,full,6,-0.21283986204911615,-0.1611209880052955,-0.3487627060752836
drop_setor_externo__credito__imoveis,full,7,-0.20737193187945469,-0.1470332454949973,-0.3659485832433167
drop_setor_externo__credito__imoveis,full,8,-0.198576018694268,-0.12961751996917392,-0.3798064773958247
drop_setor_externo__credito__imoveis,full,9,-0.18868863785151424,-0.11111032678578336,-0.39257290389076555
drop_setor_externo__credito__imoveis,full,10,-0.17394896312153751,-0.08775083971516995,-0.4004870364984833
drop_setor_externo__credito__imoveis,full,11,-0.15802718708451036,-0.06320925133750588,-0.4072190677991507
drop_setor_externo__credito__imoveis,full,12,-0.1426744015664959,-0.03923665347885463,-0.41452008961883086
drop_setor_externo__credito__imoveis,full,13,-0.12523540197010086,-0.013177841541822888,-0.41973489736013025
drop_setor_externo__credito__imoveis,full,14,-0.10850541914347589,0.01217195362543888,-0.4256587218711999
drop_setor_externo__credito__imoveis,full,15,-0.08793655913085263,0.04136062597869894,-0.42774366919627127
drop_setor_externo__credito__imoveis,full,16,-0.06644516107331078,0.07147183637687737,-0.42890607847642415
drop_setor_externo__credito__imoveis,full,17,-0.04567833670368482,0.10085847308714024,-0.4307930614444925
drop_setor_externo__credito__imoveis,full,18,-0.02467048872254507,0.13048613340891668,-0.4324390208010477
drop_setor_externo__credito__imoveis,full,19,-0.003420274896424269,0.1603561595756744,-0.4338426143126213
drop_setor_externo__credito__imoveis,full,20,0.017675191006517377,0.1900714378192525,-0.43540095574737414
drop_setor_externo__credito__imoveis,pre_covid,1,-0.07014594334199739,-0.05899064503601406,-0.09708409855150199
drop_setor_externo__credito__imoveis,pre_covid,2,-0.10526418908756247,-0.0829535924755958,-0.15914049950657166
drop_setor_externo__credito__imoveis,pre_covid,3,-0.1067722104042132,-0.07330631548626321,-0.18758667603272694
drop_setor_externo__credito__imoveis,pre_covid,4,-0.09848043201720941,-0.05385923879327609,-0.20623305285522778
drop_setor_externo__credito__imoveis,pre_covid,5,-0.08835661668802908,-0.03258012515811243,-0.22304739273555202
drop_setor_externo__credito__imoveis,pre_covid,6,-0.08241099536167595,-0.015479205525775974,-0.24403992661870344
drop_setor_externo__credito__imoveis,pre_covid,7,-0.06866789235251025,0.009419195789373114,-0.25723497881904234
drop_setor_externo__credito__imoveis,pre_covid,8,-0.04885459027019923,0.04038779617766741,-0.26435983194623597
drop_setor_externo__credito__imoveis,pre_covid,9,-0.02830632112603071,0.07209136362781932,-0.270749718011572
drop_setor_externo__credito__imoveis,pre_covid,10,-0.006567322421886623,0.10498566063794668,-0.2759488745169325
drop_setor_externo__credito__imoveis,pre_covid,11,0.01710893688876325,0.13981721825457982,-0.27921077041578723
drop_setor_externo__credito__imoveis,pre_covid,12,0.04061519208718767,0.17447877175898763,-0.2826426704268673
drop_setor_externo__credito__imoveis,pre_covid,13,0.06433555521217282,0.20935443318995606,-0.28586046251138686
drop_setor_externo__credito__imoveis,pre_covid,14,0.08998880532706521,0.24616298161083194,-0.28714536760599896
drop_setor_externo__credito__imoveis,pre_covid,15,0.11486674254032825,0.28219621713007825,-0.28920558560224063
drop_setor_externo__credito__imoveis,pre_covid,16,0.139100377299205,0.31758515019493827,-0.2919101060528685
drop_setor_externo__credito__imoveis,pre_covid,17,0.16624932272464643,0.3558893939263632,-0.2916993158369314
drop_setor_externo__credito__imoveis,pre_covid,18,0.19079214893648122,0.39158751844418127,-0.29409464483460135
drop_setor_externo__credito__imoveis,pre_covid,19,0.21354753868889653,0.42549820650257986,-0.29827741029169075
drop_setor_externo__credito__imoveis,pre_covid,20,0.23838899996418106,0.46149496608384766,-0.3003741042259107
drop_setor_externo__eua,full,1,-0.10057663540000257,-0.0919860421641518,-0.12314524248253662
drop_setor_externo__eua,full,2,-0.1613759719129008,-0.14419478544119924,-0.2065131860779689
drop_setor_externo__eua,full,3,-0.20143961950136022,-0.17566783979380787,-0.2691454407489624
drop_setor_externo__eua,full,4,-0.2138332013764066,-0.1794708284330035,-0.3041076297065428
drop_setor_externo__eua,full,5,-0.22142870935792552,-0.1784757431786716,-0.33427174477059574
drop_setor_externo__eua,full,6,-0.21862141576730904,-0.16707785635220435,-0.35403305826251336
drop_setor_externo__eua,full,7,-0.21257533208959262,-0.1524411794386371,-0.37055558166733105
drop_setor_externo__eua,full,8,-0.20480915464307192,-0.1360844087562657,-0.38535801130334435
drop_setor_externo__eua,full,9,-0.19578453351909064,-0.11846919439643355,-0.39890199726189707
drop_setor_externo__eua,full,10,-0.18064942575327825,-0.0947434933947704,-0.4063354965786186
drop_setor_externo__eua,full,11,-0.16456624471960457,-0.07006971912524596,-0.41282092262747916
drop_setor_externo__eua,full,12,-0.1481594305449382,-0.04507231171472881,-0.41898271553534683
drop_setor_externo__eua,full,13,-0.1314124846513408,-0.019734772585280558,-0.4248043767242834
drop_setor_externo__eua,full,14,-0.11607779280039943,0.00419051250151159,-0.4320382919558763
drop_setor_externo__eua,full,15,-0.09455110662615895,0.034307791911602825,-0.43308021286416964
drop_setor_externo__eua,full,16,-0.07352302478839512,0.06392646698521731,-0.43462073810894
drop_setor_externo__eua,full,17,-0.05215939618747445,0.09388068882198897,-0.43582571659055336
drop_setor_externo__eua,full,18,-0.031312153854015756,0.12331852439129842,-0.4375470813396286
drop_setor_externo__eua,full,19,-0.010981483863141461,0.15223978761802348,-0.43978501843128837
drop_setor_externo__eua,full,20,0.00944067932507564,0.18125254404209135,-0.4419314623256051
drop_setor_externo__eua,pre_covid,1,-0.06866824405508577,-0.05727952705786868,-0.0960412867753827
drop_setor_externo__eua,pre_covid,2,-0.10751182066938178,-0.08473438667494759,-0.16225790610997565
drop_setor_externo__eua,pre_covid,3,-0.11027997338555345,-0.07611382239390219,-0.19239910154644424
drop_setor_externo__eua,pre_covid,4,-0.1037433413962387,-0.05818847340737032,-0.2132355122774264
drop_setor_externo__eua,pre_covid,5,-0.09933977505956681,-0.04239619007348133,-0.23620498866105144
drop_setor_externo__eua,pre_covid,6,-0.09590585388026973,-0.027573551896967197,-0.2601441102020513
drop_setor_externo__eua,pre_covid,7,-0.07776550265463511,0.001955516325884532,-0.2693768016967135
drop_setor_externo__eua,pre_covid,8,-0.06114337595393404,0.029966360023802707,-0.28012771771630945
drop_setor_externo__eua,pre_covid,9,-0.04060355620796752,0.06189489676698634,-0.28696094069063993
drop_setor_externo__eua,pre_covid,10,-0.01954403802340554,0.09434313194876542,-0.2932744652263748
drop_setor_externo__eua,pre_covid,11,0.0018625504274896176,0.1271384373968777,-0.2992409194957766
drop_setor_externo__eua,pre_covid,12,0.025647915918959985,0.16231251988556505,-0.30282859672460316
drop_setor_externo__eua,pre_covid,13,0.04971419863684612,0.19776751960066852,-0.306135356727014
drop_setor_externo__eua,pre_covid,14,0.07309850227285719,0.23254054023389648,-0.3101240958112996
drop_setor_externo__eua,pre_covid,15,0.097380129203541,0.2682108841617976,-0.31321551160091277
drop_setor_externo__eua,pre_covid,16,0.12295263672874279,0.3051721086842163,-0.31501604679600803
drop_setor_externo__eua,pre_covid,17,0.1488410248589569,0.3424492138116477,-0.31650070138609077
drop_setor_externo__eua,pre_covid,18,0.17234220786031007,0.3773391138102178,-0.32037256110503476
drop_setor_externo__eua,pre_covid,19,0.19601221198673424,0.41239783493385906,-0.3240755996989073
drop_setor_externo__eua,pre_covid,20,0.21973269127927852,0.44750703122362046,-0.32772816312666
drop_setor_externo__eua__credito,full,1,-0.10244139246927589,-0.09388017855202903,-0.1249229342842336
drop_setor_externo__eua__credito,full,2,-0.16460237556097113,-0.1474799477264774,-0.20956545919088654
drop_setor_externo__eua__credito,full,3,-0.2000855882518065,-0.17440194650006594,-0.2675302136966796
drop_setor_externo__eua__credito,full,4,-0.2124320827116758,-0.17818722704268836,-0.3023582499715066
drop_setor_externo__eua__credito,full,5,-0.22090130490804888,-0.17809523532181465,-0.33330901398283747
drop_setor_externo__eua__credito,full,6,-0.21869240766017795,-0.16732512415669681,-0.3535816585499242
drop_setor_externo__eua__credito,full,7,-0.21174840395223693,-0.1518199065315089,-0.3691191966569409
drop_setor_externo__eua__credito,full,8,-0.2042609444004161,-0.1357712330624412,-0.38411327892007774
drop_setor_externo__eua__credito,full,9,-0.19586910516741396,-0.11881817991219235,-0.3982029815020333
drop_setor_externo__eua__credito,full,10,-0.17929826971714113,-0.09368613054467267,-0.4041136878667183
drop_setor_externo__eua__credito,full,11,-0.16281101561446465,-0.06863766252474923,-0.4101079755789994
drop_setor_externo__eua__credito,full,12,-0.14669536397958705,-0.04396079697262478,-0.4164738657590795
drop_setor_externo__eua__credito,full,13,-0.13048578207573724,-0.019190001151528246,-0.4227458256701876
drop_setor_externo__eua__credito,full,14,-0.11505585039282851,0.004801144448627559,-0.4297974358022364
drop_setor_externo__eua__credito,full,15,-0.09382299807946759,0.0345952106792351,-0.43104612530383335
drop_setor_externo__eua__credito,full,16,-0.07176404806215397,0.06521537461379578,-0.4314687171014773
drop_setor_externo__eua__credito,full,17,-0.05092961859336631,0.09461101799983007,-0.43311582944764737
drop_setor_externo__eua__credito,full,18,-0.029628639509629684,0.12447321100081354,-0.4342963921788684
drop_setor_externo__eua__credito,full,19,-0.008999103673293263,0.15366396075439703,-0.43614839815748985
drop_setor_externo__eua__credito,full,20,0.010913325325012435,0.18213760366994936,-0.4387175109741419
drop_setor_externo__eua__credito,pre_covid,1,-0.07057550448289719,-0.058943874317515604,-0.09839780831569953
drop_setor_externo__eua__credito,pre_covid,2,-0.10930881432294229,-0.08604555399217911,-0.16495342198854696
drop_setor_externo__eua__credito,pre_covid,3,-0.11180431159204349,-0.07690942109589871,-0.19527122309045042
drop_setor_externo__eua__credito,pre_covid,4,-0.10466524366572905,-0.0581387230042027,-0.21595445899693835
drop_setor_externo__eua__credito,pre_covid,5,-0.09909987231466744,-0.040941721487759486,-0.2382113914786791
drop_setor_externo__eua__credito,pre_covid,6,-0.09577826665486183,-0.02598848566257228,-0.2627120896516757
drop_setor_externo__eua__credito,pre_covid,7,-0.07848726589028032,0.0029341452673907753,-0.2732433927198965
drop_setor_externo__eua__credito,pre_covid,8,-0.060091930909385805,0.032961110413666894,-0.2826703615718044
drop_setor_externo__eua__credito,pre_covid,9,-0.039519627541170665,0.06516504394726375,-0.2899203620363916
drop_setor_externo__eua__credito,pre_covid,10,-0.019099613641221702,0.0972166880125942,-0.297322651969245
drop_setor_externo__eua__credito,pre_covid,11,0.001944547135234287,0.1298924789544318,-0.3041007950255913
drop_setor_externo__eua__credito,pre_covid,12,0.024939676290022472,0.16451923827460158,-0.30892796970360525
drop_setor_externo__eua__credito,pre_covid,13,0.048441544156742955,0.19965273630670377,-0.31324840566968715
drop_setor_externo__eua__credito,pre_covid,14,0.07200338026761055,0.23484620258295275,-0.3175088733916218
drop_setor_externo__eua__credito,pre_covid,15,0.09546802125589648,0.2699424737366203,-0.32186653623613837
drop_setor_externo__eua__credito,pre_covid,16,0.12300746550912245,0.30911354815522785,-0.3221493958157148
drop_setor_externo__eua__credito,pre_covid,17,0.14830204315899187,0.34603975597047887,-0.32467712199864773
drop_setor_externo__eua__credito,pre_covid,18,0.1722895179885262,0.38165886096539503,-0.32851195100191566
drop_setor_externo__eua__credito,pre_covid,19,0.19503216187334105,0.41603313501559125,-0.3335916109499033
drop_setor_externo__eua__credito,pre_covid,20,0.21810814493205166,0.45074074823968346,-0.33833793172399496
drop_setor_externo__eua__credito__imoveis,full,1,-0.1037528140433662,-0.09520635046583055,-0.1261901017902538
drop_setor_externo__eua__credito__imoveis,full,2,-0.16707076477301486,-0.14997783761794356,-0.21194534026679007
drop_setor_externo__eua__credito__imoveis,full,3,-0.20278549480458938,-0.17714610407198245,-0.2700973580452522
drop_setor_externo__eua__credito__imoveis,full,4,-0.21571938706521676,-0.18153353275507417,-0.3054685380527672
drop_setor_externo__eua__credito__imoveis,full,5,-0.22467614993039287,-0.18194383204271464,-0.33686258866483093
drop_setor_externo__eua__credito__imoveis,full,6,-0.2217107562983906,-0.17043197483317674,-0.35633448277971624
drop_setor_externo__eua__credito__imoveis,full,7,-0.21521999221614668,-0.15539474717339719,-0.37228100644435985
drop_setor_externo__eua__credito__imoveis,full,8,-0.20828028328555892,-0.13990857466527373,-0.3877785852606597
drop_setor_externo__eua__credito__imoveis,full,9,-0.20039306009103985,-0.12347488789321903,-0.4023286498130283
drop_setor_externo__eua__credito__imoveis,full,10,-0.18343596854385436,-0.0979713327684979,-0.4078088460127305
drop_setor_externo__eua__credito__imoveis,full,11,-0.1674624526643521,-0.07345135331146002,-0.41427261788011577
drop_setor_externo__eua__credito__imoveis,full,12,-0.1494430678153127,-0.046885504884884965,-0.418690520777964
drop_setor_externo__eua__credito__imoveis,full,13,-0.1321821126900704,-0.021078086182106937,-0.42386685339960917
drop_setor_externo__eua__credito__imoveis,full,14,-0.11470161715109317,0.0049488729344058235,-0.4288236456075195
drop_setor_externo__eua__credito__imoveis,full,15,-0.0937558466607431,0.03444110700229164,-0.430315162864057
drop_setor_externo__eua__credito__imoveis,full,16,-0.07199702055885782,0.06474639668171256,-0.4309936245090594
drop_setor_externo__eua__credito__imoveis,full,17,-0.049200341132696446,0.09608953968540956,-0.43063423282978575
drop_setor_externo__eua__credito__imoveis,full,18,-0.027055915995350288,0.12678042840029136,-0.43092709543932717
drop_setor_externo__eua__credito__imoveis,full,19,-0.006583604204944082,0.1557992037682332,-0.43289207139580843
drop_setor_externo__eua__credito__imoveis,full,20,0.013160268674092368,0.18408954022480528,-0.4355854862636599
drop_setor_externo__eua__credito__imoveis,pre_covid,1,-0.07107369158155641,-0.059316867115726285,-0.09912624196074069
drop_setor_externo__eua__credito__imoveis,pre_covid,2,-0.11074540315373771,-0.08723175422207746,-0.16685050391210626
drop_setor_externo__eua__credito__imoveis,pre_covid,3,-0.11282321984710708,-0.07755274644961674,-0.19698087098465988
drop_setor_externo__eua__credito__imoveis,pre_covid,4,-0.10622842875645422,-0.059201130893133724,-0.2184386302731913
drop_setor_externo__eua__credito__imoveis,pre_covid,5,-0.09833263424478211,-0.03954851191563152,-0.23859538614070352
drop_setor_externo__eua__credito__imoveis,pre_covid,6,-0.0949457627413971,-0.024404815946416414,-0.2632610650165027
drop_setor_externo__eua__credito__imoveis,pre_covid,7,-0.0779432723638317,0.004354498896979142,-0.2743111250181216
drop_setor_externo__eua__credito__imoveis,pre_covid,8,-0.05627663725632093,0.03777795847032006,-0.2806970402897951
drop_setor_externo__eua__credito__imoveis,pre_covid,9,-0.03499226956107171,0.07081915063139932,-0.28746522297373023
drop_setor_externo__eua__credito__imoveis,pre_covid,10,-0.014745846532047469,0.10282239812625371,-0.2952713503238903
drop_setor_externo__eua__credito__imoveis,pre_covid,11,0.006625861863249427,0.13595093098738076,-0.3019521923077776
drop_setor_externo__eua__credito__imoveis,pre_covid,12,0.029580303130950725,0.1706621967209121,-0.3070503014192605
drop_setor_externo__eua__credito__imoveis,pre_covid,13,0.0529755936367331,0.20581431169252462,-0.3117075612926625
drop_setor_externo__eua__credito__imoveis,pre_covid,14,0.07758457539757369,0.24218011791919536,-0.31515112991100613
drop_setor_externo__eua__credito__imoveis,pre_covid,15,0.10091929151955026,0.27727165850700186,-0.319868964168214
drop_setor_externo__eua__credito__imoveis,pre_covid,16,0.12868172086646856,0.31679091231975054,-0.32015908520047975
drop_setor_externo__eua__credito__imoveis,pre_covid,17,0.15383227533498633,0.35369829125409846,-0.3230610811111463
drop_setor_externo__eua__credito__imoveis,pre_covid,18,0.1777908260740615,0.38941366645900355,-0.32715508075125554
drop_setor_externo__eua__credito__imoveis,pre_covid,19,0.20089452866463153,0.42427419351540374,-0.3321039285398699
drop_setor_externo__eua__credito__imoveis,pre_covid,20,0.22395490834803677,0.45909139766463913,-0.33709609923564887
drop_setor_externo__eua__imoveis,full,1,-0.10184506485008976,-0.0932691411273321,-0.12437037677675539
drop_setor_externo__eua__imoveis,full,2,-0.163756175026058,-0.14660432758054268,-0.20880679887938924
drop_setor_externo__eua__imoveis,full,3,-0.20394494452679365,-0.17821717335852066,-0.27152088030679056
drop_setor_externo__eua__imoveis,full,4,-0.21692492574919642,-0.18262123085816578,-0.3070261734558589
drop_setor_externo__eua__imoveis,full,5,-0.22497048544600062,-0.18209086683221232,-0.3375970450793288
drop_setor_externo__eua__imoveis,full,6,-0.22130493548798308,-0.1698493931514371,-0.3564568070479769
drop_setor_externo__eua__imoveis,full,7,-0.21562962732063906,-0.1555981612613354,-0.3733068108072985
drop_setor_externo__eua__imoveis,full,8,-0.20836785336479946,-0.1397604635827382,-0.3885703487781245
drop_setor_externo__eua__imoveis,full,9,-0.19978407361830652,-0.12260076011348753,-0.4025118809582972
drop_setor_externo__eua__imoveis,full,10,-0.1838624017866639,-0.0981031645590873,-0.4091155210533203
drop_setor_externo__eua__imoveis,full,11,-0.16817191633063167,-0.07383675538029744,-0.4159503475239536
drop_setor_externo__eua__imoveis,full,12,-0.14968217559900787,-0.046771090925915915,-0.4199859187189955
drop_setor_externo__eua__imoveis,full,13,-0.13263832189404812,-0.021151313498198543,-0.42546737694070136
drop_setor_externo__eua__imoveis,full,14,-0.1161297102785237,0.0039332218400836005,-0.43148407725184257
drop_setor_externo__eua__imoveis,full,15,-0.0948880849890783,0.033750770852286616,-0.4327677638890628
drop_setor_externo__eua__imoveis,full,16,-0.07391487877174585,0.06329990079237668,-0.43431986959839597
drop_setor_externo__eua__imoveis,full,17,-0.051581478283581506,0.09420922500329865,-0.43451178103689725
drop_setor_externo__eua__imoveis,full,18,-0.029649051689858208,0.12471757531977978,-0.4351046663698396
