sample,r,q,variable,h,point
pre_covid,7,7,yield_2y,37,-0.010402507215869074
pre_covid,7,7,yield_2y,38,-0.010484711820618891
pre_covid,7,7,yield_2y,39,-0.01048388301952529
pre_covid,7,7,yield_2y,40,-0.010438437228400595
pre_covid,7,7,yield_2y,41,-0.010294437670543775
pre_covid,7,7,yield_2y,42,-0.010036944607029497
pre_covid,7,7,yield_2y,43,-0.009674469699816817
pre_covid,7,7,yield_2y,44,-0.00921631240468987
pre_covid,7,7,yield_2y,45,-0.00867696150655903
pre_covid,7,7,yield_2y,46,-0.008075770630940877
pre_covid,7,7,yield_2y,47,-0.007456035323399056
pre_covid,7,7,yield_2y,48,-0.006823823531645241
pre_covid,7,7,yield_5y,0,0.0067105547189275465
pre_covid,7,7,yield_5y,1,0.005096054430550072
pre_covid,7,7,yield_5y,2,0.0021164424050815612
pre_covid,7,7,yield_5y,3,0.002517036649263225
pre_covid,7,7,yield_5y,4,0.0014553788027190126
pre_covid,7,7,yield_5y,5,-0.001707341438483787
pre_covid,7,7,yield_5y,6,-0.0011952434154609286
pre_covid,7,7,yield_5y,7,-8.114348360848712e-4
pre_covid,7,7,yield_5y,8,-0.0015532140321924271
pre_covid,7,7,yield_5y,9,-0.0020267432984068835
pre_covid,7,7,yield_5y,10,-5.97562766912658e-4
pre_covid,7,7,yield_5y,11,2.1067258066192305e-4
pre_covid,7,7,yield_5y,12,-6.796228668826487e-4
pre_covid,7,7,yield_5y,13,-0.0011893050541546398
pre_covid,7,7,yield_5y,14,-0.0013487601490177333
pre_covid,7,7,yield_5y,15,-0.001861653707788842
pre_covid,7,7,yield_5y,16,-0.002769927564689989
pre_covid,7,7,yield_5y,17,-0.0028526666023296395
pre_covid,7,7,yield_5y,18,-0.003180607464869089
pre_covid,7,7,yield_5y,19,-0.0038181947175612418
pre_covid,7,7,yield_5y,20,-0.0034677069279931334
pre_covid,7,7,yield_5y,21,-0.0034197011243282454
pre_covid,7,7,yield_5y,22,-0.003798303889566086
pre_covid,7,7,yield_5y,23,-0.003939300647290465
pre_covid,7,7,yield_5y,24,-0.004536886337362247
pre_covid,7,7,yield_5y,25,-0.0054988143413752955
pre_covid,7,7,yield_5y,26,-0.00626973117298352
pre_covid,7,7,yield_5y,27,-0.007094743421749888
pre_covid,7,7,yield_5y,28,-0.008019424187229085
pre_covid,7,7,yield_5y,29,-0.008656295695682438
pre_covid,7,7,yield_5y,30,-0.009067561327739754
pre_covid,7,7,yield_5y,31,-0.009396106901669914
pre_covid,7,7,yield_5y,32,-0.009518305723170032
pre_covid,7,7,yield_5y,33,-0.009454485147069525
pre_covid,7,7,yield_5y,34,-0.009401657734978574
pre_covid,7,7,yield_5y,35,-0.009366761466061383
pre_covid,7,7,yield_5y,36,-0.009270814902416338
pre_covid,7,7,yield_5y,37,-0.009231223028763199
pre_covid,7,7,yield_5y,38,-0.009180218804756602
pre_covid,7,7,yield_5y,39,-0.009031207107831481
pre_covid,7,7,yield_5y,40,-0.00884242773963833
pre_covid,7,7,yield_5y,41,-0.008562002948982439
pre_covid,7,7,yield_5y,42,-0.008158121291473027
pre_covid,7,7,yield_5y,43,-0.007653107480452426
pre_covid,7,7,yield_5y,44,-0.007081883704200499
pre_covid,7,7,yield_5y,45,-0.006446560098979316
pre_covid,7,7,yield_5y,46,-0.00577549930190056
pre_covid,7,7,yield_5y,47,-0.0051285192978417085
pre_covid,7,7,yield_5y,48,-0.004495478876138993
pre_covid,7,7,yield_6m,0,0.005
pre_covid,7,7,yield_6m,1,0.0041866609902471005
pre_covid,7,7,yield_6m,2,0.005220402847480839
pre_covid,7,7,yield_6m,3,0.006861084020002457
pre_covid,7,7,yield_6m,4,0.00581088023650042
pre_covid,7,7,yield_6m,5,0.005535223716539196
pre_covid,7,7,yield_6m,6,0.005751086175296267
pre_covid,7,7,yield_6m,7,0.005440083233604537
pre_covid,7,7,yield_6m,8,0.005285417774059477
pre_covid,7,7,yield_6m,9,0.005180578453701076
pre_covid,7,7,yield_6m,10,0.005240082250921167
pre_covid,7,7,yield_6m,11,0.004934795221767655
pre_covid,7,7,yield_6m,12,0.00456135692812419
pre_covid,7,7,yield_6m,13,0.004080851131910458
pre_covid,7,7,yield_6m,14,0.0032507263638433355
pre_covid,7,7,yield_6m,15,0.0027836755604785414
pre_covid,7,7,yield_6m,16,0.0021461905382317596
pre_covid,7,7,yield_6m,17,0.0014172242870308092
pre_covid,7,7,yield_6m,18,9.750204376760763e-4
pre_covid,7,7,yield_6m,19,3.210292032467954e-4
pre_covid,7,7,yield_6m,20,-1.4244759538022518e-4
pre_covid,7,7,yield_6m,21,-5.270348255531069e-4
pre_covid,7,7,yield_6m,22,-0.0010199218532391436
pre_covid,7,7,yield_6m,23,-0.0014524287060832888
pre_covid,7,7,yield_6m,24,-0.002044806834691244
pre_covid,7,7,yield_6m,25,-0.0026788111043003784
pre_covid,7,7,yield_6m,26,-0.003315234212498175
pre_covid,7,7,yield_6m,27,-0.00405975475269552
pre_covid,7,7,yield_6m,28,-0.004761951014611567
pre_covid,7,7,yield_6m,29,-0.005444797398248581
pre_covid,7,7,yield_6m,30,-0.006110965899811645
pre_covid,7,7,yield_6m,31,-0.006663948090456649
pre_covid,7,7,yield_6m,32,-0.007150543518987576
pre_covid,7,7,yield_6m,33,-0.007544792387230233
pre_covid,7,7,yield_6m,34,-0.007868106370464967
pre_covid,7,7,yield_6m,35,-0.008157251794774943
pre_covid,7,7,yield_6m,36,-0.00839062220613175
pre_covid,7,7,yield_6m,37,-0.008607144025557942
pre_covid,7,7,yield_6m,38,-0.008784651303980885
pre_covid,7,7,yield_6m,39,-0.0089110098916889
pre_covid,7,7,yield_6m,40,-0.008999024785028157
pre_covid,7,7,yield_6m,41,-0.009007689497823561
pre_covid,7,7,yield_6m,42,-0.008941301738974814
pre_covid,7,7,yield_6m,43,-0.008796005703487734
pre_covid,7,7,yield_6m,44,-0.008558187511211452
pre_covid,7,7,yield_6m,45,-0.008249584043372275
pre_covid,7,7,yield_6m,46,-0.00787584554881087
pre_covid,7,7,yield_6m,47,-0.007453190676674135
pre_covid,7,7,yield_6m,48,-0.006994801718800767
