variant,sample,component,eigenvalue
drop_fiscal__setor_externo__eua__credito,full,16,1.6174365648602718
drop_fiscal__setor_externo__eua__credito,full,17,1.5647228686180361
drop_fiscal__setor_externo__eua__credito,full,18,1.4843202805234312
drop_fiscal__setor_externo__eua__credito,full,19,1.4530046955322666
drop_fiscal__setor_externo__eua__credito,full,20,1.4127073706430333
drop_fiscal__setor_externo__eua__credito,pre_covid,1,13.888068441262211
drop_fiscal__setor_externo__eua__credito,pre_covid,2,10.915287181820622
drop_fiscal__setor_externo__eua__credito,pre_covid,3,6.712014273398629
drop_fiscal__setor_externo__eua__credito,pre_covid,4,5.464109800326837
drop_fiscal__setor_externo__eua__credito,pre_covid,5,5.274120844671014
drop_fiscal__setor_externo__eua__credito,pre_covid,6,5.0961414154710996
drop_fiscal__setor_externo__eua__credito,pre_covid,7,3.9044954872552506
drop_fiscal__setor_externo__eua__credito,pre_covid,8,3.542832897283061
drop_fiscal__setor_externo__eua__credito,pre_covid,9,3.2335078633544905
drop_fiscal__setor_externo__eua__credito,pre_covid,10,3.0658493730509857
drop_fiscal__setor_externo__eua__credito,pre_covid,11,2.8412082946196477
drop_fiscal__setor_externo__eua__credito,pre_covid,12,2.5283579796707314
drop_fiscal__setor_externo__eua__credito,pre_covid,13,2.3340609632357983
drop_fiscal__setor_externo__eua__credito,pre_covid,14,2.2311211634564216
drop_fiscal__setor_externo__eua__credito,pre_covid,15,2.0581252087099653
drop_fiscal__setor_externo__eua__credito,pre_covid,16,1.9102508844044903
drop_fiscal__setor_externo__eua__credito,pre_covid,17,1.8945252413510276
drop_fiscal__setor_externo__eua__credito,pre_covid,18,1.79659924012398
drop_fiscal__setor_externo__eua__credito,pre_covid,19,1.7109464768860891
drop_fiscal__setor_externo__eua__credito,pre_covid,20,1.658177437633922
drop_fiscal__setor_externo__eua__credito__imoveis,full,1,16.523580074508434
drop_fiscal__setor_externo__eua__credito__imoveis,full,2,10.865090373161289
drop_fiscal__setor_externo__eua__credito__imoveis,full,3,7.683734480377929
drop_fiscal__setor_externo__eua__credito__imoveis,full,4,5.5142344373027035
drop_fiscal__setor_externo__eua__credito__imoveis,full,5,4.900034919543744
drop_fiscal__setor_externo__eua__credito__imoveis,full,6,3.781023203080916
drop_fiscal__setor_externo__eua__credito__imoveis,full,7,3.3830398180189456
drop_fiscal__setor_externo__eua__credito__imoveis,full,8,3.1701806444736467
drop_fiscal__setor_externo__eua__credito__imoveis,full,9,2.942702441605229
drop_fiscal__setor_externo__eua__credito__imoveis,full,10,2.352903368122833
drop_fiscal__setor_externo__eua__credito__imoveis,full,11,2.193050023282257
drop_fiscal__setor_externo__eua__credito__imoveis,full,12,2.0463326317443506
drop_fiscal__setor_externo__eua__credito__imoveis,full,13,1.955298586015138
drop_fiscal__setor_externo__eua__credito__imoveis,full,14,1.916390663967615
drop_fiscal__setor_externo__eua__credito__imoveis,full,15,1.7010877931881183
drop_fiscal__setor_externo__eua__credito__imoveis,full,16,1.616814449073655
drop_fiscal__setor_externo__eua__credito__imoveis,full,17,1.4937721634432215
drop_fiscal__setor_externo__eua__credito__imoveis,full,18,1.4642790522136289
drop_fiscal__setor_externo__eua__credito__imoveis,full,19,1.4263213112606252
drop_fiscal__setor_externo__eua__credito__imoveis,full,20,1.3763684917740278
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,1,13.82514635061428
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,2,10.909252872211898
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,3,6.611733743166581
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,4,5.440093272075121
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,5,5.142889515408789
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,6,5.005506227766252
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,7,3.899040744582717
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,8,3.3505510099279383
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,9,3.176215392218315
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,10,3.0628277036574705
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,11,2.829364781209981
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,12,2.524181049961818
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,13,2.2910114411009483
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,14,2.2198889312037875
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,15,2.0561211644853654
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,16,1.9019317269799112
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,17,1.8794186299731175
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,18,1.7908365584029886
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,19,1.7017929231344235
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,20,1.6383386202401864
drop_fiscal__setor_externo__eua__imoveis,full,1,16.592294519963442
drop_fiscal__setor_externo__eua__imoveis,full,2,10.931899430026675
drop_fiscal__setor_externo__eua__imoveis,full,3,8.171379946212577
drop_fiscal__setor_externo__eua__imoveis,full,4,5.5868693638307665
drop_fiscal__setor_externo__eua__imoveis,full,5,4.90009706685423
drop_fiscal__setor_externo__eua__imoveis,full,6,3.789032938508874
drop_fiscal__setor_externo__eua__imoveis,full,7,3.500400767217459
drop_fiscal__setor_externo__eua__imoveis,full,8,3.1846259144051747
drop_fiscal__setor_externo__eua__imoveis,full,9,2.9444488604694796
drop_fiscal__setor_externo__eua__imoveis,full,10,2.3647666693736666
drop_fiscal__setor_externo__eua__imoveis,full,11,2.3184750817790865
drop_fiscal__setor_externo__eua__imoveis,full,12,2.0505630049982604
drop_fiscal__setor_externo__eua__imoveis,full,13,1.9904617642181468
drop_fiscal__setor_externo__eua__imoveis,full,14,1.94529206691432
drop_fiscal__setor_externo__eua__imoveis,full,15,1.7166716792867152
drop_fiscal__setor_externo__eua__imoveis,full,16,1.6683937784378597
drop_fiscal__setor_externo__eua__imoveis,full,17,1.5196989380983992
drop_fiscal__setor_externo__eua__imoveis,full,18,1.4984605342497632
drop_fiscal__setor_externo__eua__imoveis,full,19,1.4287811638163197
drop_fiscal__setor_externo__eua__imoveis,full,20,1.3772352596772486
drop_fiscal__setor_externo__eua__imoveis,pre_covid,1,13.848019342371623
drop_fiscal__setor_externo__eua__imoveis,pre_covid,2,11.091313960300097
drop_fiscal__setor_externo__eua__imoveis,pre_covid,3,6.7479050757527
drop_fiscal__setor_externo__eua__imoveis,pre_covid,4,5.485260945578592
drop_fiscal__setor_externo__eua__imoveis,pre_covid,5,5.295965963540891
drop_fiscal__setor_externo__eua__imoveis,pre_covid,6,5.14962929611904
drop_fiscal__setor_externo__eua__imoveis,pre_covid,7,3.8998692869445186
drop_fiscal__setor_externo__eua__imoveis,pre_covid,8,3.5067400345027555
drop_fiscal__setor_externo__eua__imoveis,pre_covid,9,3.2529903455150633
drop_fiscal__setor_externo__eua__imoveis,pre_covid,10,3.080238616755597
drop_fiscal__setor_externo__eua__imoveis,pre_covid,11,2.8635130814739167
drop_fiscal__setor_externo__eua__imoveis,pre_covid,12,2.526604028569854
drop_fiscal__setor_externo__eua__imoveis,pre_covid,13,2.3005082522991764
drop_fiscal__setor_externo__eua__imoveis,pre_covid,14,2.2593527938567695
drop_fiscal__setor_externo__eua__imoveis,pre_covid,15,2.0639467579798167
drop_fiscal__setor_externo__eua__imoveis,pre_covid,16,1.9824640890463745
drop_fiscal__setor_externo__eua__imoveis,pre_covid,17,1.9019587184886353
drop_fiscal__setor_externo__eua__imoveis,pre_covid,18,1.8475358804595348
drop_fiscal__setor_externo__eua__imoveis,pre_covid,19,1.7178313755451977
drop_fiscal__setor_externo__eua__imoveis,pre_covid,20,1.6571668514129838
drop_fiscal__setor_externo__expectativas,full,1,16.69113363153116
drop_fiscal__setor_externo__expectativas,full,2,10.921996141699706
drop_fiscal__setor_externo__expectativas,full,3,8.23365392241568
drop_fiscal__setor_externo__expectativas,full,4,5.5224854188564505
drop_fiscal__setor_externo__expectativas,full,5,4.9046220357400205
drop_fiscal__setor_externo__expectativas,full,6,3.884287635896128
drop_fiscal__setor_externo__expectativas,full,7,3.5118916912262685
drop_fiscal__setor_externo__expectativas,full,8,3.156893290968006
drop_fiscal__setor_externo__expectativas,full,9,2.7509104067152337
drop_fiscal__setor_externo__expectativas,full,10,2.6352844323105087
drop_fiscal__setor_externo__expectativas,full,11,2.3686024182158683
drop_fiscal__setor_externo__expectativas,full,12,2.222148154014257
drop_fiscal__setor_externo__expectativas,full,13,2.1060590005464137
drop_fiscal__setor_externo__expectativas,full,14,1.9953587376767623
drop_fiscal__setor_externo__expectativas,full,15,1.8050598677256968
drop_fiscal__setor_externo__expectativas,full,16,1.739825573573305
drop_fiscal__setor_externo__expectativas,full,17,1.6794464031136902
drop_fiscal__setor_externo__expectativas,full,18,1.581175174675659
drop_fiscal__setor_externo__expectativas,full,19,1.4947693593782068
drop_fiscal__setor_externo__expectativas,full,20,1.440497043074865
drop_fiscal__setor_externo__expectativas,pre_covid,1,13.86736407645562
drop_fiscal__setor_externo__expectativas,pre_covid,2,11.103339858406402
drop_fiscal__setor_externo__expectativas,pre_covid,3,6.665461912212224
drop_fiscal__setor_externo__expectativas,pre_covid,4,5.567851730840208
drop_fiscal__setor_externo__expectativas,pre_covid,5,5.300514429504836
drop_fiscal__setor_externo__expectativas,pre_covid,6,5.037160833948537
drop_fiscal__setor_externo__expectativas,pre_covid,7,4.150667171649529
drop_fiscal__setor_externo__expectativas,pre_covid,8,3.6959707830090673
drop_fiscal__setor_externo__expectativas,pre_covid,9,3.4827201221695265
drop_fiscal__setor_externo__expectativas,pre_covid,10,2.975901783375654
drop_fiscal__setor_externo__expectativas,pre_covid,11,2.815470359589674
drop_fiscal__setor_externo__expectativas,pre_covid,12,2.5799206541594426
drop_fiscal__setor_externo__expectativas,pre_covid,13,2.3515188258459854
drop_fiscal__setor_externo__expectativas,pre_covid,14,2.277856051245088
drop_fiscal__setor_externo__expectativas,pre_covid,15,2.1719581921251776
drop_fiscal__setor_externo__expectativas,pre_covid,16,2.0684215344090005
drop_fiscal__setor_externo__expectativas,pre_covid,17,1.9363231088497763
drop_fiscal__setor_externo__expectativas,pre_covid,18,1.8172598411556808
drop_fiscal__setor_externo__expectativas,pre_covid,19,1.7167709418909238
drop_fiscal__setor_externo__expectativas,pre_covid,20,1.6500177893056385
drop_fiscal__setor_externo__expectativas__credito,full,1,16.62161642332549
drop_fiscal__setor_externo__expectativas__credito,full,2,10.870822998763368
drop_fiscal__setor_externo__expectativas__credito,full,3,7.733268529077425
drop_fiscal__setor_externo__expectativas__credito,full,4,5.439719359370043
drop_fiscal__setor_externo__expectativas__credito,full,5,4.90244778391889
drop_fiscal__setor_externo__expectativas__credito,full,6,3.8279663107676036
drop_fiscal__setor_externo__expectativas__credito,full,7,3.451335219146022
drop_fiscal__setor_externo__expectativas__credito,full,8,3.1320042144880333
drop_fiscal__setor_externo__expectativas__credito,full,9,2.747519715718823
drop_fiscal__setor_externo__expectativas__credito,full,10,2.585543623192467
drop_fiscal__setor_externo__expectativas__credito,full,11,2.3651125139130342
drop_fiscal__setor_externo__expectativas__credito,full,12,2.1143863381772405
drop_fiscal__setor_externo__expectativas__credito,full,13,2.096551212593249
drop_fiscal__setor_externo__expectativas__credito,full,14,1.9863181884099885
drop_fiscal__setor_externo__expectativas__credito,full,15,1.7788255115507676
drop_fiscal__setor_externo__expectativas__credito,full,16,1.7202059885033534
drop_fiscal__setor_externo__expectativas__credito,full,17,1.665852173025156
drop_fiscal__setor_externo__expectativas__credito,full,18,1.5450064712154552
drop_fiscal__setor_externo__expectativas__credito,full,19,1.4468979397275237
drop_fiscal__setor_externo__expectativas__credito,full,20,1.435139090871523
drop_fiscal__setor_externo__expectativas__credito,pre_covid,1,13.845577546249771
drop_fiscal__setor_externo__expectativas__credito,pre_covid,2,10.920007387343935
drop_fiscal__setor_externo__expectativas__credito,pre_covid,3,6.490937267884606
drop_fiscal__setor_externo__expectativas__credito,pre_covid,4,5.347549049834157
drop_fiscal__setor_externo__expectativas__credito,pre_covid,5,5.229252277123771
drop_fiscal__setor_externo__expectativas__credito,pre_covid,6,4.999562496201916
drop_fiscal__setor_externo__expectativas__credito,pre_covid,7,4.119653250225822
drop_fiscal__setor_externo__expectativas__credito,pre_covid,8,3.562573423985372
drop_fiscal__setor_externo__expectativas__credito,pre_covid,9,3.4619126701639256
drop_fiscal__setor_externo__expectativas__credito,pre_covid,10,2.9558011195126688
drop_fiscal__setor_externo__expectativas__credito,pre_covid,11,2.7720588075431425
drop_fiscal__setor_externo__expectativas__credito,pre_covid,12,2.579788913948999
drop_fiscal__setor_externo__expectativas__credito,pre_covid,13,2.3420626520671735
drop_fiscal__setor_externo__expectativas__credito,pre_covid,14,2.2619320511258527
drop_fiscal__setor_externo__expectativas__credito,pre_covid,15,2.1500916459640536
drop_fiscal__setor_externo__expectativas__credito,pre_covid,16,2.0292193272402717
drop_fiscal__setor_externo__expectativas__credito,pre_covid,17,1.8581301131645769
drop_fiscal__setor_externo__expectativas__credito,pre_covid,18,1.7814722440559085
drop_fiscal__setor_externo__expectativas__credito,pre_covid,19,1.6917991169239253
drop_fiscal__setor_externo__expectativas__credito,pre_covid,20,1.6268306623141993
drop_fiscal__setor_externo__expectativas__credito__imoveis,full,1,16.62112872393959
drop_fiscal__setor_externo__expectativas__credito__imoveis,full,2,10.869816769293664
drop_fiscal__setor_externo__expectativas__credito__imoveis,full,3,7.6712069242109475
drop_fiscal__setor_externo__expectativas__credito__imoveis,full,4,5.416219731774045
drop_fiscal__setor_externo__expectativas__credito__imoveis,full,5,4.883829843003791
drop_fiscal__setor_externo__expectativas__credito__imoveis,full,6,3.7320890274996916
drop_fiscal__setor_externo__expectativas__credito__imoveis,full,7,3.4475933040571514
drop_fiscal__setor_externo__expectativas__credito__imoveis,full,8,3.1296690208092683
drop_fiscal__setor_externo__expectativas__credito__imoveis,full,9,2.726212644718753
drop_fiscal__setor_externo__expectativas__credito__imoveis,full,10,2.527379991818173
drop_fiscal__setor_externo__expectativas__credito__imoveis,full,11,2.362595925238326
drop_fiscal__setor_externo__expectativas__credito__imoveis,full,12,2.1139838542419103
drop_fiscal__setor_externo__expectativas__credito__imoveis,full,13,2.011145726668153
drop_fiscal__setor_externo__expectativas__credito__imoveis,full,14,1.9341326877895237
drop_fiscal__setor_externo__expectativas__credito__imoveis,full,15,1.7284939463779259
drop_fiscal__setor_externo__expectativas__credito__imoveis,full,16,1.6868294208628112
drop_fiscal__setor_externo__expectativas__credito__imoveis,full,17,1.5849664194320396
drop_fiscal__setor_externo__expectativas__credito__imoveis,full,18,1.5102206347732945
drop_fiscal__setor_externo__expectativas__credito__imoveis,full,19,1.4367065670736008
drop_fiscal__setor_externo__expectativas__credito__imoveis,full,20,1.4351387451630802
drop_fiscal__setor_externo__expectativas__credito__imoveis,pre_covid,1,13.78873594121786
drop_fiscal__setor_externo__expectativas__credito__imoveis,pre_covid,2,10.91391279209457
drop_fiscal__setor_externo__expectativas__credito__imoveis,pre_covid,3,6.416251606037902
drop_fiscal__setor_externo__expectativas__credito__imoveis,pre_covid,4,5.2976509044898075
drop_fiscal__setor_externo__expectativas__credito__imoveis,pre_covid,5,5.000358870077361
drop_fiscal__setor_externo__expectativas__credito__imoveis,pre_covid,6,4.969089763364009
drop_fiscal__setor_externo__expectativas__credito__imoveis,pre_covid,7,4.11925742780946
drop_fiscal__setor_externo__expectativas__credito__imoveis,pre_covid,8,3.471054894504237
drop_fiscal__setor_externo__expectativas__credito__imoveis,pre_covid,9,3.3461003991363576
drop_fiscal__setor_externo__expectativas__credito__imoveis,pre_covid,10,2.955086675339327
drop_fiscal__setor_externo__expectativas__credito__imoveis,pre_covid,11,2.727302770619256
drop_fiscal__setor_externo__expectativas__credito__imoveis,pre_covid,12,2.569517590227368
drop_fiscal__setor_externo__expectativas__credito__imoveis,pre_covid,13,2.3412853193021697
drop_fiscal__setor_externo__expectativas__credito__imoveis,pre_covid,14,2.213960675017433
drop_fiscal__setor_externo__expectativas__credito__imoveis,pre_covid,15,2.1444842545838374
drop_fiscal__setor_externo__expectativas__credito__imoveis,pre_covid,16,2.0148299189454706
drop_fiscal__setor_externo__expectativas__credito__imoveis,pre_covid,17,1.858128617421788
drop_fiscal__setor_externo__expectativas__credito__imoveis,pre_covid,18,1.77938469726781
drop_fiscal__setor_externo__expectativas__credito__imoveis,pre_covid,19,1.6915835292936083
drop_fiscal__setor_externo__expectativas__credito__imoveis,pre_covid,20,1.6268302933265524
drop_fiscal__setor_externo__expectativas__eua,full,1,16.419026486823974
drop_fiscal__setor_externo__expectativas__eua,full,2,10.512449852131924
drop_fiscal__setor_externo__expectativas__eua,full,3,8.03919755501982
drop_fiscal__setor_externo__expectativas__eua,full,4,5.2774578076844625
drop_fiscal__setor_externo__expectativas__eua,full,5,4.818913781822451
drop_fiscal__setor_externo__expectativas__eua,full,6,3.8119461199771543
drop_fiscal__setor_externo__expectativas__eua,full,7,3.3859498757113857
drop_fiscal__setor_externo__expectativas__eua,full,8,3.1391550753337105
drop_fiscal__setor_externo__expectativas__eua,full,9,2.6562597743946914
drop_fiscal__setor_externo__expectativas__eua,full,10,2.3971265957581402
drop_fiscal__setor_externo__expectativas__eua,full,11,2.270312235947052
drop_fiscal__setor_externo__expectativas__eua,full,12,2.1262586141466295
drop_fiscal__setor_externo__expectativas__eua,full,13,2.0094690825429256
drop_fiscal__setor_externo__expectativas__eua,full,14,1.8862406982998219
drop_fiscal__setor_externo__expectativas__eua,full,15,1.6995883293528
drop_fiscal__setor_externo__expectativas__eua,full,16,1.6374246119297975
drop_fiscal__setor_externo__expectativas__eua,full,17,1.5283114960007167
drop_fiscal__setor_externo__expectativas__eua,full,18,1.50168419384593
drop_fiscal__setor_externo__expectativas__eua,full,19,1.4470093977606315
drop_fiscal__setor_externo__expectativas__eua,full,20,1.3473905230631182
drop_fiscal__setor_externo__expectativas__eua,pre_covid,1,13.400181222129492
drop_fiscal__setor_externo__expectativas__eua,pre_covid,2,11.092254726454405
drop_fiscal__setor_externo__expectativas__eua,pre_covid,3,6.498213833633268
drop_fiscal__setor_externo__expectativas__eua,pre_covid,4,5.50577985371766
drop_fiscal__setor_externo__expectativas__eua,pre_covid,5,5.24723926374333
drop_fiscal__setor_externo__expectativas__eua,pre_covid,6,4.9349644227597596
drop_fiscal__setor_externo__expectativas__eua,pre_covid,7,3.784068700303949
drop_fiscal__setor_externo__expectativas__eua,pre_covid,8,3.6583479957589815
drop_fiscal__setor_externo__expectativas__eua,pre_covid,9,3.135473273673445
drop_fiscal__setor_externo__expectativas__eua,pre_covid,10,2.9351119478276786
drop_fiscal__setor_externo__expectativas__eua,pre_covid,11,2.6348477492761284
drop_fiscal__setor_externo__expectativas__eua,pre_covid,12,2.5131092995224633
drop_fiscal__setor_externo__expectativas__eua,pre_covid,13,2.2592087188810237
drop_fiscal__setor_externo__expectativas__eua,pre_covid,14,2.1473538240847145
drop_fiscal__setor_externo__expectativas__eua,pre_covid,15,2.024702661520714
drop_fiscal__setor_externo__expectativas__eua,pre_covid,16,1.9479421926464866
drop_fiscal__setor_externo__expectativas__eua,pre_covid,17,1.8279526585560586
drop_fiscal__setor_externo__expectativas__eua,pre_covid,18,1.768798055972175
drop_fiscal__setor_externo__expectativas__eua,pre_covid,19,1.6587829622877481
drop_fiscal__setor_externo__expectativas__eua,pre_covid,20,1.619822618551112
drop_fiscal__setor_externo__expectativas__eua__credito,full,1,16.345593430397596
drop_fiscal__setor_externo__expectativas__eua__credito,full,2,10.4568991350631
drop_fiscal__setor_externo__expectativas__eua__credito,full,3,7.528606466917648
drop_fiscal__setor_externo__expectativas__eua__credito,full,4,5.199753819814751
drop_fiscal__setor_externo__expectativas__eua__credito,full,5,4.8186654621709755
drop_fiscal__setor_externo__expectativas__eua__credito,full,6,3.7768730167187705
drop_fiscal__setor_externo__expectativas__eua__credito,full,7,3.306916283430016
drop_fiscal__setor_externo__expectativas__eua__credito,full,8,3.1087221598866495
drop_fiscal__setor_externo__expectativas__eua__credito,full,9,2.6358741142418487
drop_fiscal__setor_externo__expectativas__eua__credito,full,10,2.351657797661048
drop_fiscal__setor_externo__expectativas__eua__credito,full,11,2.201175673299008
drop_fiscal__setor_externo__expectativas__eua__credito,full,12,2.1004346592483865
drop_fiscal__setor_externo__expectativas__eua__credito,full,13,1.9952270680838502
drop_fiscal__setor_externo__expectativas__eua__credito,full,14,1.8852797012178333
drop_fiscal__setor_externo__expectativas__eua__credito,full,15,1.6735856175531743
drop_fiscal__setor_externo__expectativas__eua__credito,full,16,1.5977549309379353
drop_fiscal__setor_externo__expectativas__eua__credito,full,17,1.5205493132218424
drop_fiscal__setor_externo__expectativas__eua__credito,full,18,1.44722686475417
drop_fiscal__setor_externo__expectativas__eua__credito,full,19,1.4411993888702594
drop_fiscal__setor_externo__expectativas__eua__credito,full,20,1.3459688182211562
drop_fiscal__setor_externo__expectativas__eua__credito,pre_covid,1,13.377553980231983
drop_fiscal__setor_externo__expectativas__eua__credito,pre_covid,2,10.906970685220985
drop_fiscal__setor_externo__expectativas__eua__credito,pre_covid,3,6.328424621236845
drop_fiscal__setor_externo__expectativas__eua__credito,pre_covid,4,5.30346326741237
drop_fiscal__setor_externo__expectativas__eua__credito,pre_covid,5,5.104639068880136
drop_fiscal__setor_externo__expectativas__eua__credito,pre_covid,6,4.906291737768266
drop_fiscal__setor_externo__expectativas__eua__credito,pre_covid,7,3.7827886411767695
drop_fiscal__setor_externo__expectativas__eua__credito,pre_covid,8,3.532423556616564
drop_fiscal__setor_externo__expectativas__eua__credito,pre_covid,9,3.08847645041341
drop_fiscal__setor_externo__expectativas__eua__credito,pre_covid,10,2.925371773814919
drop_fiscal__setor_externo__expectativas__eua__credito,pre_covid,11,2.613329030720551
drop_fiscal__setor_externo__expectativas__eua__credito,pre_covid,12,2.5103245425261562
drop_fiscal__setor_externo__expectativas__eua__credito,pre_covid,13,2.237713905423912
drop_fiscal__setor_externo__expectativas__eua__credito,pre_covid,14,2.1288098509054922
drop_fiscal__setor_externo__expectativas__eua__credito,pre_covid,15,1.998937743782023
drop_fiscal__setor_externo__expectativas__eua__credito,pre_covid,16,1.886104802118167
drop_fiscal__setor_externo__expectativas__eua__credito,pre_covid,17,1.8067485187737629
drop_fiscal__setor_externo__expectativas__eua__credito,pre_covid,18,1.7106800513486742
drop_fiscal__setor_externo__expectativas__eua__credito,pre_covid,19,1.635370186861364
drop_fiscal__setor_externo__expectativas__eua__credito,pre_covid,20,1.616629564060612
drop_fiscal__setor_externo__expectativas__eua__imoveis,full,1,16.418925842485173
drop_fiscal__setor_externo__expectativas__eua__imoveis,full,2,10.51085985800816
drop_fiscal__setor_externo__expectativas__eua__imoveis,full,3,7.9690785002823095
drop_fiscal__setor_externo__expectativas__eua__imoveis,full,4,5.258968213521824
drop_fiscal__setor_externo__expectativas__eua__imoveis,full,5,4.792406731403545
drop_fiscal__setor_externo__expectativas__eua__imoveis,full,6,3.7067994437658496
drop_fiscal__setor_externo__expectativas__eua__imoveis,full,7,3.385374033947575
drop_fiscal__setor_externo__expectativas__eua__imoveis,full,8,3.1356120473672235
drop_fiscal__setor_externo__expectativas__eua__imoveis,full,9,2.6536281805374164
drop_fiscal__setor_externo__expectativas__eua__imoveis,full,10,2.345219453723984
drop_fiscal__setor_externo__expectativas__eua__imoveis,full,11,2.221310920408324
drop_fiscal__setor_externo__expectativas__eua__imoveis,full,12,2.0154706600273733
drop_fiscal__setor_externo__expectativas__eua__imoveis,full,13,1.9704667143268468
drop_fiscal__setor_externo__expectativas__eua__imoveis,full,14,1.8837862181833835
drop_fiscal__setor_externo__expectativas__eua__imoveis,full,15,1.6946679220678955
drop_fiscal__setor_externo__expectativas__eua__imoveis,full,16,1.631974205558731
drop_fiscal__setor_externo__expectativas__eua__imoveis,full,17,1.5093691784857606
drop_fiscal__setor_externo__expectativas__eua__imoveis,full,18,1.4503860718265302
drop_fiscal__setor_externo__expectativas__eua__imoveis,full,19,1.3888542607019554
drop_fiscal__setor_externo__expectativas__eua__imoveis,full,20,1.3151105383037947
drop_fiscal__setor_externo__expectativas__eua__imoveis,pre_covid,1,13.340962465722514
drop_fiscal__setor_externo__expectativas__eua__imoveis,pre_covid,2,11.084646900685284
drop_fiscal__setor_externo__expectativas__eua__imoveis,pre_covid,3,6.44200764047136
drop_fiscal__setor_externo__expectativas__eua__imoveis,pre_covid,4,5.247756046643455
drop_fiscal__setor_externo__expectativas__eua__imoveis,pre_covid,5,5.16105679752982
drop_fiscal__setor_externo__expectativas__eua__imoveis,pre_covid,6,4.905510673909853
drop_fiscal__setor_externo__expectativas__eua__imoveis,pre_covid,7,3.7835630874668116
drop_fiscal__setor_externo__expectativas__eua__imoveis,pre_covid,8,3.4963597879332524
drop_fiscal__setor_externo__expectativas__eua__imoveis,pre_covid,9,3.124047002868171
drop_fiscal__setor_externo__expectativas__eua__imoveis,pre_covid,10,2.926105338219059
drop_fiscal__setor_externo__expectativas__eua__imoveis,pre_covid,11,2.634351661058028
drop_fiscal__setor_externo__expectativas__eua__imoveis,pre_covid,12,2.50931572832562
drop_fiscal__setor_externo__expectativas__eua__imoveis,pre_covid,13,2.20159884510976
drop_fiscal__setor_externo__expectativas__eua__imoveis,pre_covid,14,2.1431195905035216
drop_fiscal__setor_externo__expectativas__eua__imoveis,pre_covid,15,2.024571596157839
drop_fiscal__setor_externo__expectativas__eua__imoveis,pre_covid,16,1.9377906977714452
drop_fiscal__setor_externo__expectativas__eua__imoveis,pre_covid,17,1.8045763438880156
drop_fiscal__setor_externo__expectativas__eua__imoveis,pre_covid,18,1.7683504727662835
drop_fiscal__setor_externo__expectativas__eua__imoveis,pre_covid,19,1.6303561079048916
drop_fiscal__setor_externo__expectativas__eua__imoveis,pre_covid,20,1.6125917504619893
drop_fiscal__setor_externo__expectativas__imoveis,full,1,16.69079741238764
drop_fiscal__setor_externo__expectativas__imoveis,full,2,10.920906753320892
drop_fiscal__setor_externo__expectativas__imoveis,full,3,8.158204811684588
drop_fiscal__setor_externo__expectativas__imoveis,full,4,5.50221206588899
drop_fiscal__setor_externo__expectativas__imoveis,full,5,4.886420777318975
drop_fiscal__setor_externo__expectativas__imoveis,full,6,3.786972424788796
drop_fiscal__setor_externo__expectativas__imoveis,full,7,3.5040854596071505
drop_fiscal__setor_externo__expectativas__imoveis,full,8,3.152345911280396
drop_fiscal__setor_externo__expectativas__imoveis,full,9,2.7262832608131333
drop_fiscal__setor_externo__expectativas__imoveis,full,10,2.5667421426505777
drop_fiscal__setor_externo__expectativas__imoveis,full,11,2.366221446175822
drop_fiscal__setor_externo__expectativas__imoveis,full,12,2.2107419464907627
drop_fiscal__setor_externo__expectativas__imoveis,full,13,2.037213133278109
drop_fiscal__setor_externo__expectativas__imoveis,full,14,1.9460970938890183
drop_fiscal__setor_externo__expectativas__imoveis,full,15,1.7616345364694395
drop_fiscal__setor_externo__expectativas__imoveis,full,16,1.736765329986932
drop_fiscal__setor_externo__expectativas__imoveis,full,17,1.6410022208059716
drop_fiscal__setor_externo__expectativas__imoveis,full,18,1.5188196962990872
drop_fiscal__setor_externo__expectativas__imoveis,full,19,1.4659052355275843
drop_fiscal__setor_externo__expectativas__imoveis,full,20,1.4361634842735778
drop_fiscal__setor_externo__expectativas__imoveis,pre_covid,1,13.80821365156012
drop_fiscal__setor_externo__expectativas__imoveis,pre_covid,2,11.095049024092443
drop_fiscal__setor_externo__expectativas__imoveis,pre_covid,3,6.61947676865429
