variant,r,q,xi_mp,xi_mp_reestimated,old_grid_xi_difference
drop_setor_externo__expectativas__eua__credito,8,4,6.304922562895332,6.304922562895332,0
drop_setor_externo__expectativas__eua__credito,8,5,7.734190657984289,7.734190657984289,0
drop_setor_externo__expectativas__eua__credito,8,6,7.480204988219098,7.480204988219098,0
drop_setor_externo__expectativas__eua__credito,8,7,7.786194936984243,7.786194936984243,0
drop_setor_externo__expectativas__eua__credito,8,8,10.346843488746098,10.346843488746098,0
drop_setor_externo__expectativas__eua__credito__imoveis,5,3,2.5248405104095397,2.5248405104095397,0
drop_setor_externo__expectativas__eua__credito__imoveis,5,4,3.945451301944116,3.945451301944116,4.440892098500626e-16
drop_setor_externo__expectativas__eua__credito__imoveis,5,5,6.064246854250444,6.064246854250444,0
drop_setor_externo__expectativas__eua__credito__imoveis,6,3,1.3748685390254756,1.3748685390254756,0
drop_setor_externo__expectativas__eua__credito__imoveis,6,4,3.2858129512322662,3.2858129512322662,0
drop_setor_externo__expectativas__eua__credito__imoveis,6,5,4.311761168433773,4.311761168433773,0
drop_setor_externo__expectativas__eua__credito__imoveis,6,6,6.951001367799291,6.951001367799291,0
drop_setor_externo__expectativas__eua__credito__imoveis,7,3,0.9957157385252106,0.9957157385252106,0
drop_setor_externo__expectativas__eua__credito__imoveis,7,4,5.26025283090112,5.26025283090112,0
drop_setor_externo__expectativas__eua__credito__imoveis,7,5,6.373851479363952,6.373851479363952,0
drop_setor_externo__expectativas__eua__credito__imoveis,7,6,6.640736155912101,6.640736155912101,0
drop_setor_externo__expectativas__eua__credito__imoveis,7,7,9.36332466799042,9.36332466799042,1.7763568394002505e-15
drop_setor_externo__expectativas__eua__credito__imoveis,8,3,6.314362534635462,6.314362534635462,0
drop_setor_externo__expectativas__eua__credito__imoveis,8,4,6.439804592833441,6.439804592833441,0
drop_setor_externo__expectativas__eua__credito__imoveis,8,5,8.038156051571788,8.038156051571788,0
drop_setor_externo__expectativas__eua__credito__imoveis,8,6,7.791714189016499,7.791714189016499,0
drop_setor_externo__expectativas__eua__credito__imoveis,8,7,8.109024118446259,8.109024118446259,0
drop_setor_externo__expectativas__eua__credito__imoveis,8,8,10.682617431364202,10.682617431364202,0
drop_setor_externo__expectativas__eua__imoveis,5,3,2.773175059335925,2.773175059335925,0
drop_setor_externo__expectativas__eua__imoveis,5,4,4.24901953034965,4.24901953034965,0
drop_setor_externo__expectativas__eua__imoveis,5,5,5.643519464331024,5.643519464331024,0
drop_setor_externo__expectativas__eua__imoveis,6,3,1.849300826251032,1.849300826251032,2.220446049250313e-16
drop_setor_externo__expectativas__eua__imoveis,6,4,3.649074408146035,3.649074408146035,0
drop_setor_externo__expectativas__eua__imoveis,6,5,4.416201014152849,4.416201014152849,0
drop_setor_externo__expectativas__eua__imoveis,6,6,6.427488730256401,6.427488730256401,0
drop_setor_externo__expectativas__eua__imoveis,7,3,6.290165388010984,6.290165388010984,0
drop_setor_externo__expectativas__eua__imoveis,7,4,5.821225112154924,5.821225112154924,0
drop_setor_externo__expectativas__eua__imoveis,7,5,6.74457657194342,6.74457657194342,0
drop_setor_externo__expectativas__eua__imoveis,7,6,6.947539820019345,6.947539820019345,0
drop_setor_externo__expectativas__eua__imoveis,7,7,9.39087112444768,9.39087112444768,1.7763568394002505e-15
drop_setor_externo__expectativas__eua__imoveis,8,3,6.183942900091546,6.183942900091546,0
drop_setor_externo__expectativas__eua__imoveis,8,4,6.208050303710359,6.208050303710359,0
drop_setor_externo__expectativas__eua__imoveis,8,5,7.5421392879715405,7.5421392879715405,0
drop_setor_externo__expectativas__eua__imoveis,8,6,7.418261438473636,7.418261438473636,0
drop_setor_externo__expectativas__eua__imoveis,8,7,7.762454070057486,7.762454070057486,0
drop_setor_externo__expectativas__eua__imoveis,8,8,9.872994123066432,9.872994123066432,0
drop_setor_externo__expectativas__imoveis,5,3,2.527181673963978,2.527181673963978,0
drop_setor_externo__expectativas__imoveis,5,4,4.108326249591263,4.108326249591263,0
drop_setor_externo__expectativas__imoveis,5,5,4.945687091698545,4.945687091698545,0
drop_setor_externo__expectativas__imoveis,6,3,2.930164973470473,2.930164973470473,0
drop_setor_externo__expectativas__imoveis,6,4,4.11143889135833,4.11143889135833,0
drop_setor_externo__expectativas__imoveis,6,5,4.459709029915501,4.459709029915501,0
drop_setor_externo__expectativas__imoveis,6,6,5.76825322897052,5.76825322897052,0
drop_setor_externo__expectativas__imoveis,7,3,3.951931579757321,3.951931579757321,0
drop_setor_externo__expectativas__imoveis,7,4,4.383104017157235,4.383104017157235,0
drop_setor_externo__expectativas__imoveis,7,5,4.922621566743041,4.922621566743041,0
drop_setor_externo__expectativas__imoveis,7,6,5.203196879977531,5.203196879977531,0
drop_setor_externo__expectativas__imoveis,7,7,7.596467822420544,7.596467822420544,0
drop_setor_externo__expectativas__imoveis,8,3,4.6684470524257025,4.6684470524257025,0
drop_setor_externo__expectativas__imoveis,8,4,4.889972063557749,4.889972063557749,0
drop_setor_externo__expectativas__imoveis,8,5,5.691756675491708,5.691756675491708,0
drop_setor_externo__expectativas__imoveis,8,6,5.667097732910521,5.667097732910521,0
drop_setor_externo__expectativas__imoveis,8,7,5.834211704092477,5.834211704092477,0
drop_setor_externo__expectativas__imoveis,8,8,7.703666502219199,7.703666502219199,0
drop_setor_externo__imoveis,5,3,2.779592036451811,2.779592036451811,0
drop_setor_externo__imoveis,5,4,4.531219280837167,4.531219280837167,0
drop_setor_externo__imoveis,5,5,5.145106822637394,5.145106822637394,0
drop_setor_externo__imoveis,6,3,2.5642931124166757,2.5642931124166757,0
drop_setor_externo__imoveis,6,4,3.8872136792055167,3.8872136792055167,0
drop_setor_externo__imoveis,6,5,4.416275256972674,4.416275256972674,0
drop_setor_externo__imoveis,6,6,5.939831395110543,5.939831395110543,0
drop_setor_externo__imoveis,7,3,4.920530691635727,4.920530691635727,0
drop_setor_externo__imoveis,7,4,4.711991739935086,4.711991739935086,0
drop_setor_externo__imoveis,7,5,5.232314805352882,5.232314805352882,0
drop_setor_externo__imoveis,7,6,5.465226110036304,5.465226110036304,0
drop_setor_externo__imoveis,7,7,7.108496081829894,7.108496081829894,0
drop_setor_externo__imoveis,8,3,5.059297601544667,5.059297601544667,0
drop_setor_externo__imoveis,8,4,5.350495326268488,5.350495326268488,0
drop_setor_externo__imoveis,8,5,5.868412501194204,5.868412501194204,0
drop_setor_externo__imoveis,8,6,6.04487376489798,6.04487376489798,0
drop_setor_externo__imoveis,8,7,6.268009736596982,6.268009736596982,0
drop_setor_externo__imoveis,8,8,7.617168162059214,7.617168162059214,0
