variant,r,q,variable,h,point_pre_covid
drop_setor_externo__eua__credito__imoveis,5,1,yield_5y,4,0.011624123570383942
drop_setor_externo__eua__credito__imoveis,5,1,yield_5y,5,0.00593439817354275
drop_setor_externo__eua__credito__imoveis,5,1,yield_5y,6,0.006759641224138723
drop_setor_externo__eua__credito__imoveis,5,1,asset_ibov,0,-12.63488570710107
drop_setor_externo__eua__credito__imoveis,5,1,asset_ibov,1,-21.86233790824812
drop_setor_externo__eua__credito__imoveis,5,1,asset_ibov,2,-22.426116003840914
drop_setor_externo__eua__credito__imoveis,5,1,asset_ibov,3,-28.64735915343256
drop_setor_externo__eua__credito__imoveis,5,1,asset_ibov,4,-34.463609819806464
drop_setor_externo__eua__credito__imoveis,5,1,asset_ibov,5,-34.623488776988864
drop_setor_externo__eua__credito__imoveis,5,1,asset_ibov,6,-38.17399503038112
drop_setor_externo__eua__credito__imoveis,5,1,cambio_usd,0,0.32774226954191255
drop_setor_externo__eua__credito__imoveis,5,1,cambio_usd,1,0.42755799965259983
drop_setor_externo__eua__credito__imoveis,5,1,cambio_usd,2,0.33174020606076765
drop_setor_externo__eua__credito__imoveis,5,1,cambio_usd,3,0.34157649810645596
drop_setor_externo__eua__credito__imoveis,5,1,cambio_usd,4,0.3212705585153289
drop_setor_externo__eua__credito__imoveis,5,1,cambio_usd,5,0.2166652377663457
drop_setor_externo__eua__credito__imoveis,5,1,cambio_usd,6,0.20443986351156254
drop_setor_externo__eua__imoveis,4,3,yield_6m,0,0.005
drop_setor_externo__eua__imoveis,4,3,yield_6m,1,0.004892913366412395
drop_setor_externo__eua__imoveis,4,3,yield_6m,2,0.004431299971474191
drop_setor_externo__eua__imoveis,4,3,yield_6m,3,0.005171845145877052
drop_setor_externo__eua__imoveis,4,3,yield_6m,4,0.003311513580562313
drop_setor_externo__eua__imoveis,4,3,yield_6m,5,0.002151507906515349
drop_setor_externo__eua__imoveis,4,3,yield_6m,6,0.002520250761670403
drop_setor_externo__eua__imoveis,4,3,yield_2y,0,0.008113974463120925
drop_setor_externo__eua__imoveis,4,3,yield_2y,1,0.008561421927230002
drop_setor_externo__eua__imoveis,4,3,yield_2y,2,0.006775770842015664
drop_setor_externo__eua__imoveis,4,3,yield_2y,3,0.008032124520465526
drop_setor_externo__eua__imoveis,4,3,yield_2y,4,0.005707687634614877
drop_setor_externo__eua__imoveis,4,3,yield_2y,5,0.003700971679313852
drop_setor_externo__eua__imoveis,4,3,yield_2y,6,0.003988453660074283
drop_setor_externo__eua__imoveis,4,3,yield_5y,0,0.00936408463096407
drop_setor_externo__eua__imoveis,4,3,yield_5y,1,0.009925466731042684
drop_setor_externo__eua__imoveis,4,3,yield_5y,2,0.0074892781961533395
drop_setor_externo__eua__imoveis,4,3,yield_5y,3,0.008942656858543863
drop_setor_externo__eua__imoveis,4,3,yield_5y,4,0.006933822137341315
drop_setor_externo__eua__imoveis,4,3,yield_5y,5,0.00472906808033954
drop_setor_externo__eua__imoveis,4,3,yield_5y,6,0.004748236078635105
drop_setor_externo__eua__imoveis,4,3,asset_ibov,0,-6.514030408467299
drop_setor_externo__eua__imoveis,4,3,asset_ibov,1,-15.023736739646976
drop_setor_externo__eua__imoveis,4,3,asset_ibov,2,-19.995244162647907
drop_setor_externo__eua__imoveis,4,3,asset_ibov,3,-27.515036264747827
drop_setor_externo__eua__imoveis,4,3,asset_ibov,4,-35.39610410924534
drop_setor_externo__eua__imoveis,4,3,asset_ibov,5,-41.88722216382952
drop_setor_externo__eua__imoveis,4,3,asset_ibov,6,-49.19878560484971
drop_setor_externo__eua__imoveis,4,3,cambio_usd,0,0.1272952525624456
drop_setor_externo__eua__imoveis,4,3,cambio_usd,1,0.14869687237283255
drop_setor_externo__eua__imoveis,4,3,cambio_usd,2,0.09521053376517223
drop_setor_externo__eua__imoveis,4,3,cambio_usd,3,0.11374101337543216
drop_setor_externo__eua__imoveis,4,3,cambio_usd,4,0.09344491314991414
drop_setor_externo__eua__imoveis,4,3,cambio_usd,5,0.05827805065545227
drop_setor_externo__eua__imoveis,4,3,cambio_usd,6,0.05275769894562155
drop_setor_externo__expectativas,4,3,yield_6m,0,0.005
drop_setor_externo__expectativas,4,3,yield_6m,1,0.006107828604762451
drop_setor_externo__expectativas,4,3,yield_6m,2,0.0058658960160176445
drop_setor_externo__expectativas,4,3,yield_6m,3,0.006869029434551972
drop_setor_externo__expectativas,4,3,yield_6m,4,0.005218960730678048
drop_setor_externo__expectativas,4,3,yield_6m,5,0.0038883184966439937
drop_setor_externo__expectativas,4,3,yield_6m,6,0.004427391676403437
drop_setor_externo__expectativas,4,3,yield_2y,0,0.010952122333881962
drop_setor_externo__expectativas,4,3,yield_2y,1,0.01133974341269406
drop_setor_externo__expectativas,4,3,yield_2y,2,0.007491140278755643
drop_setor_externo__expectativas,4,3,yield_2y,3,0.008955270049385731
drop_setor_externo__expectativas,4,3,yield_2y,4,0.006563590261960967
drop_setor_externo__expectativas,4,3,yield_2y,5,0.002696963559670581
drop_setor_externo__expectativas,4,3,yield_2y,6,0.003923487890227079
drop_setor_externo__expectativas,4,3,yield_5y,0,0.014690266403264698
drop_setor_externo__expectativas,4,3,yield_5y,1,0.013894376330293981
drop_setor_externo__expectativas,4,3,yield_5y,2,0.007392858110174863
drop_setor_externo__expectativas,4,3,yield_5y,3,0.009229305525865428
drop_setor_externo__expectativas,4,3,yield_5y,4,0.006561632199911885
drop_setor_externo__expectativas,4,3,yield_5y,5,0.0011668183787699373
drop_setor_externo__expectativas,4,3,yield_5y,6,0.002767370178879518
drop_setor_externo__expectativas,4,3,asset_ibov,0,-15.07482490703441
drop_setor_externo__expectativas,4,3,asset_ibov,1,-27.168978560617557
drop_setor_externo__expectativas,4,3,asset_ibov,2,-31.016496303633716
drop_setor_externo__expectativas,4,3,asset_ibov,3,-35.198227185076846
drop_setor_externo__expectativas,4,3,asset_ibov,4,-41.37235629611224
drop_setor_externo__expectativas,4,3,asset_ibov,5,-42.18388986696024
drop_setor_externo__expectativas,4,3,asset_ibov,6,-44.799155781856705
drop_setor_externo__expectativas,4,3,cambio_usd,0,0.2390601287570747
drop_setor_externo__expectativas,4,3,cambio_usd,1,0.2239959229533275
drop_setor_externo__expectativas,4,3,cambio_usd,2,0.09482298295460723
drop_setor_externo__expectativas,4,3,cambio_usd,3,0.11570336571117353
drop_setor_externo__expectativas,4,3,cambio_usd,4,0.07887519841004755
drop_setor_externo__expectativas,4,3,cambio_usd,5,-0.020029359843191537
drop_setor_externo__expectativas,4,3,cambio_usd,6,0.00784327517618317
drop_setor_externo__expectativas__credito,4,3,yield_6m,0,0.005
drop_setor_externo__expectativas__credito,4,3,yield_6m,1,0.004617045013878036
drop_setor_externo__expectativas__credito,4,3,yield_6m,2,0.0036913300544315786
drop_setor_externo__expectativas__credito,4,3,yield_6m,3,0.0044643426824518585
drop_setor_externo__expectativas__credito,4,3,yield_6m,4,0.0026062170130797097
drop_setor_externo__expectativas__credito,4,3,yield_6m,5,0.0015567042328727802
drop_setor_externo__expectativas__credito,4,3,yield_6m,6,0.0023926099246491116
drop_setor_externo__expectativas__credito,4,3,yield_2y,0,0.008570252243094155
drop_setor_externo__expectativas__credito,4,3,yield_2y,1,0.008610168885243597
drop_setor_externo__expectativas__credito,4,3,yield_2y,2,0.005803953629816039
drop_setor_externo__expectativas__credito,4,3,yield_2y,3,0.007432314006720459
drop_setor_externo__expectativas__credito,4,3,yield_2y,4,0.005455494445505727
drop_setor_externo__expectativas__credito,4,3,yield_2y,5,0.003388701132075356
drop_setor_externo__expectativas__credito,4,3,yield_2y,6,0.0042574391673981535
drop_setor_externo__expectativas__credito,4,3,yield_5y,0,0.010585596233396055
drop_setor_externo__expectativas__credito,4,3,yield_5y,1,0.010610676198802838
drop_setor_externo__expectativas__credito,4,3,yield_5y,2,0.006843717486115395
drop_setor_externo__expectativas__credito,4,3,yield_5y,3,0.008984111555850098
drop_setor_externo__expectativas__credito,4,3,yield_5y,4,0.007310897524441406
drop_setor_externo__expectativas__credito,4,3,yield_5y,5,0.004820460154217584
drop_setor_externo__expectativas__credito,4,3,yield_5y,6,0.005446434208289599
drop_setor_externo__expectativas__credito,4,3,asset_ibov,0,-8.689771302561455
drop_setor_externo__expectativas__credito,4,3,asset_ibov,1,-18.83586364680937
drop_setor_externo__expectativas__credito,4,3,asset_ibov,2,-23.623455003703924
drop_setor_externo__expectativas__credito,4,3,asset_ibov,3,-31.51652479628016
drop_setor_externo__expectativas__credito,4,3,asset_ibov,4,-39.713889807994676
drop_setor_externo__expectativas__credito,4,3,asset_ibov,5,-45.70129417703468
drop_setor_externo__expectativas__credito,4,3,asset_ibov,6,-53.019162323968196
drop_setor_externo__expectativas__credito,4,3,cambio_usd,0,0.15187917318529853
drop_setor_externo__expectativas__credito,4,3,cambio_usd,1,0.16810131167907966
drop_setor_externo__expectativas__credito,4,3,cambio_usd,2,0.0938825779656971
drop_setor_externo__expectativas__credito,4,3,cambio_usd,3,0.12795205564827755
drop_setor_externo__expectativas__credito,4,3,cambio_usd,4,0.11362633236059623
drop_setor_externo__expectativas__credito,4,3,cambio_usd,5,0.07038096503306651
drop_setor_externo__expectativas__credito,4,3,cambio_usd,6,0.0759496467614771
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_6m,0,0.005
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_6m,1,0.004722702538023491
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_6m,2,0.0034229500993624307
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_6m,3,0.004356586508335304
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_6m,4,0.0026543408278718174
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_6m,5,0.001194121290766625
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_6m,6,0.0015819608078272457
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_2y,0,0.009526411491580346
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_2y,1,0.009710649367788817
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_2y,2,0.00630698915247801
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_2y,3,0.008251711171612018
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_2y,4,0.005915123510964737
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_2y,5,0.002746904627037813
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_2y,6,0.0031032011717854807
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_5y,0,0.012239557368323654
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_5y,1,0.012396209855682962
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_5y,2,0.007879875475611092
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_5y,3,0.010409580434307788
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_5y,4,0.00792491868193713
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_5y,5,0.003940069498221695
drop_setor_externo__expectativas__credito__imoveis,4,3,yield_5y,6,0.00419135729598078
drop_setor_externo__expectativas__credito__imoveis,4,3,asset_ibov,0,-10.659656447277321
drop_setor_externo__expectativas__credito__imoveis,4,3,asset_ibov,1,-22.40159330318701
drop_setor_externo__expectativas__credito__imoveis,4,3,asset_ibov,2,-28.123333175038844
drop_setor_externo__expectativas__credito__imoveis,4,3,asset_ibov,3,-36.97794576732408
drop_setor_externo__expectativas__credito__imoveis,4,3,asset_ibov,4,-45.2795114876224
drop_setor_externo__expectativas__credito__imoveis,4,3,asset_ibov,5,-49.88552458972062
drop_setor_externo__expectativas__credito__imoveis,4,3,asset_ibov,6,-55.51204925293786
drop_setor_externo__expectativas__credito__imoveis,4,3,cambio_usd,0,0.18788933846135464
drop_setor_externo__expectativas__credito__imoveis,4,3,cambio_usd,1,0.20601847186154637
drop_setor_externo__expectativas__credito__imoveis,4,3,cambio_usd,2,0.12231908251827876
drop_setor_externo__expectativas__credito__imoveis,4,3,cambio_usd,3,0.16376997946161403
drop_setor_externo__expectativas__credito__imoveis,4,3,cambio_usd,4,0.12980249015573955
drop_setor_externo__expectativas__credito__imoveis,4,3,cambio_usd,5,0.05911732466886484
drop_setor_externo__expectativas__credito__imoveis,4,3,cambio_usd,6,0.061408293983290244
drop_setor_externo__expectativas__eua,4,3,yield_6m,0,0.005
drop_setor_externo__expectativas__eua,4,3,yield_6m,1,0.006634787523833844
drop_setor_externo__expectativas__eua,4,3,yield_6m,2,0.006455803914808551
drop_setor_externo__expectativas__eua,4,3,yield_6m,3,0.007738021902961284
drop_setor_externo__expectativas__eua,4,3,yield_6m,4,0.00613636335680212
drop_setor_externo__expectativas__eua,4,3,yield_6m,5,0.004523231973555818
drop_setor_externo__expectativas__eua,4,3,yield_6m,6,0.005117624549192029
drop_setor_externo__expectativas__eua,4,3,yield_2y,0,0.012099804053716981
drop_setor_externo__expectativas__eua,4,3,yield_2y,1,0.013672058947796438
drop_setor_externo__expectativas__eua,4,3,yield_2y,2,0.009731492518564451
drop_setor_externo__expectativas__eua,4,3,yield_2y,3,0.011489516360510243
drop_setor_externo__expectativas__eua,4,3,yield_2y,4,0.008953997372049962
drop_setor_externo__expectativas__eua,4,3,yield_2y,5,0.004290500362571315
drop_setor_externo__expectativas__eua,4,3,yield_2y,6,0.005143450094610132
drop_setor_externo__expectativas__eua,4,3,yield_5y,0,0.016636570238278678
drop_setor_externo__expectativas__eua,4,3,yield_5y,1,0.01737183294316602
drop_setor_externo__expectativas__eua,4,3,yield_5y,2,0.010639060700339088
drop_setor_externo__expectativas__eua,4,3,yield_5y,3,0.012658439472290204
drop_setor_externo__expectativas__eua,4,3,yield_5y,4,0.009716561470278056
drop_setor_externo__expectativas__eua,4,3,yield_5y,5,0.003184591739824132
drop_setor_externo__expectativas__eua,4,3,yield_5y,6,0.004118569310719196
drop_setor_externo__expectativas__eua,4,3,asset_ibov,0,-16.07039946164552
drop_setor_externo__expectativas__eua,4,3,asset_ibov,1,-30.91841281737665
drop_setor_externo__expectativas__eua,4,3,asset_ibov,2,-37.24519067277047
drop_setor_externo__expectativas__eua,4,3,asset_ibov,3,-44.153307381336035
drop_setor_externo__expectativas__eua,4,3,asset_ibov,4,-52.3432746765968
drop_setor_externo__expectativas__eua,4,3,asset_ibov,5,-54.42560311082787
drop_setor_externo__expectativas__eua,4,3,asset_ibov,6,-57.23728350055131
drop_setor_externo__expectativas__eua,4,3,cambio_usd,0,0.2797704920217291
drop_setor_externo__expectativas__eua,4,3,cambio_usd,1,0.2897675537573704
drop_setor_externo__expectativas__eua,4,3,cambio_usd,2,0.1517528179800338
drop_setor_externo__expectativas__eua,4,3,cambio_usd,3,0.17458323459179612
drop_setor_externo__expectativas__eua,4,3,cambio_usd,4,0.12752591343026562
drop_setor_externo__expectativas__eua,4,3,cambio_usd,5,0.006996243075628853
drop_setor_externo__expectativas__eua,4,3,cambio_usd,6,0.018759727547739986
drop_setor_externo__expectativas__eua__credito,5,1,yield_6m,0,0.005
drop_setor_externo__expectativas__eua__credito,5,1,yield_6m,1,0.006682362829064231
drop_setor_externo__expectativas__eua__credito,5,1,yield_6m,2,0.005092556474308006
drop_setor_externo__expectativas__eua__credito,5,1,yield_6m,3,0.00686057578015019
drop_setor_externo__expectativas__eua__credito,5,1,yield_6m,4,0.004607637004037456
drop_setor_externo__expectativas__eua__credito,5,1,yield_6m,5,0.0022876134045267484
drop_setor_externo__expectativas__eua__credito,5,1,yield_6m,6,0.0029512674170132855
drop_setor_externo__expectativas__eua__credito,5,1,yield_2y,0,0.014323597115133048
drop_setor_externo__expectativas__eua__credito,5,1,yield_2y,1,0.016781920763499877
drop_setor_externo__expectativas__eua__credito,5,1,yield_2y,2,0.010901360561687444
drop_setor_externo__expectativas__eua__credito,5,1,yield_2y,3,0.01406383892326041
drop_setor_externo__expectativas__eua__credito,5,1,yield_2y,4,0.011038032970597286
drop_setor_externo__expectativas__eua__credito,5,1,yield_2y,5,0.005333881961487887
drop_setor_externo__expectativas__eua__credito,5,1,yield_2y,6,0.006177906805578282
drop_setor_externo__expectativas__eua__credito,5,1,yield_5y,0,0.020665274158184057
drop_setor_externo__expectativas__eua__credito,5,1,yield_5y,1,0.022954595149289148
drop_setor_externo__expectativas__eua__credito,5,1,yield_5y,2,0.014251572776176372
drop_setor_externo__expectativas__eua__credito,5,1,yield_5y,3,0.018159225692267827
drop_setor_externo__expectativas__eua__credito,5,1,yield_5y,4,0.015154403511050511
drop_setor_externo__expectativas__eua__credito,5,1,yield_5y,5,0.007499929321450026
drop_setor_externo__expectativas__eua__credito,5,1,yield_5y,6,0.008287529238222305
drop_setor_externo__expectativas__eua__credito,5,1,asset_ibov,0,-19.171998117912025
drop_setor_externo__expectativas__eua__credito,5,1,asset_ibov,1,-39.00096940708564
drop_setor_externo__expectativas__eua__credito,5,1,asset_ibov,2,-49.50265508065591
drop_setor_externo__expectativas__eua__credito,5,1,asset_ibov,3,-63.55702872084835
drop_setor_externo__expectativas__eua__credito,5,1,asset_ibov,4,-77.9849801232322
drop_setor_externo__expectativas__eua__credito,5,1,asset_ibov,5,-86.38887643736936
drop_setor_externo__expectativas__eua__credito,5,1,asset_ibov,6,-96.40288157090944
drop_setor_externo__expectativas__eua__credito,5,1,cambio_usd,0,0.3857972199686924
drop_setor_externo__expectativas__eua__credito,5,1,cambio_usd,1,0.4203725857415583
drop_setor_externo__expectativas__eua__credito,5,1,cambio_usd,2,0.250714955815312
drop_setor_externo__expectativas__eua__credito,5,1,cambio_usd,3,0.3134950208120736
drop_setor_externo__expectativas__eua__credito,5,1,cambio_usd,4,0.25287322864563544
drop_setor_externo__expectativas__eua__credito,5,1,cambio_usd,5,0.11815035314802418
drop_setor_externo__expectativas__eua__credito,5,1,cambio_usd,6,0.13690741933311462
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_6m,0,0.005
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_6m,1,0.00656865726738161
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_6m,2,0.004966136242922224
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_6m,3,0.006965068169817431
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_6m,4,0.004536202363302939
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_6m,5,0.0023018433387981705
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_6m,6,0.00305397099386404
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_2y,0,0.014018362306342997
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_2y,1,0.016360431208220064
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_2y,2,0.010621370039746407
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_2y,3,0.01394391256764417
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_2y,4,0.010765594682801069
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_2y,5,0.005205595509051985
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_2y,6,0.006160857879684028
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_5y,0,0.020323156961565465
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_5y,1,0.02246345347167252
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_5y,2,0.013908696356816647
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_5y,3,0.017813260519644852
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_5y,4,0.014764934983911833
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_5y,5,0.007247612185714889
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,yield_5y,6,0.00813592378591435
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,asset_ibov,0,-18.73443578687254
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,asset_ibov,1,-37.837764339344545
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,asset_ibov,2,-47.77579097126135
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,asset_ibov,3,-61.05835854293961
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,asset_ibov,4,-74.73534666899685
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,asset_ibov,5,-82.4397234945974
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,asset_ibov,6,-91.73732074949733
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,cambio_usd,0,0.3870856926403944
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,cambio_usd,1,0.41793009696320893
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,cambio_usd,2,0.2487741700897874
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,cambio_usd,3,0.30700823843439484
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,cambio_usd,4,0.2498659971299478
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,cambio_usd,5,0.11602776216923538
drop_setor_externo__expectativas__eua__credito__imoveis,5,1,cambio_usd,6,0.13474806037438938
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_6m,0,0.005
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_6m,1,0.008886046437825115
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_6m,2,0.00796401208231859
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_6m,3,0.008563219828653384
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_6m,4,0.007160104186948829
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_6m,5,0.0042665642487951325
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_6m,6,0.005262220024678925
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_2y,0,0.01386045098747586
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_2y,1,0.018083938862008344
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_2y,2,0.01271906213039013
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_2y,3,0.01441868789426889
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_2y,4,0.012404511380991896
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_2y,5,0.006274474127899805
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_2y,6,0.007980854239162954
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_5y,0,0.02024524586598104
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_5y,1,0.02286906993473517
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_5y,2,0.01402384598334348
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_5y,3,0.016728710138777535
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_5y,4,0.014544309013098715
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_5y,5,0.006703313432378103
drop_setor_externo__expectativas__eua__imoveis,5,1,yield_5y,6,0.008845928765164813
drop_setor_externo__expectativas__eua__imoveis,5,1,asset_ibov,0,-20.88778558058725
drop_setor_externo__expectativas__eua__imoveis,5,1,asset_ibov,1,-39.489621969859186
drop_setor_externo__expectativas__eua__imoveis,5,1,asset_ibov,2,-46.77892458867049
drop_setor_externo__expectativas__eua__imoveis,5,1,asset_ibov,3,-57.27929740175933
drop_setor_externo__expectativas__eua__imoveis,5,1,asset_ibov,4,-68.20701109836459
drop_setor_externo__expectativas__eua__imoveis,5,1,asset_ibov,5,-73.21399805800802
drop_setor_externo__expectativas__eua__imoveis,5,1,asset_ibov,6,-80.54789601727308
drop_setor_externo__expectativas__eua__imoveis,5,1,cambio_usd,0,0.3522777976870567
drop_setor_externo__expectativas__eua__imoveis,5,1,cambio_usd,1,0.3832423752468365
drop_setor_externo__expectativas__eua__imoveis,5,1,cambio_usd,2,0.21939103271972932
drop_setor_externo__expectativas__eua__imoveis,5,1,cambio_usd,3,0.26735082552467787
drop_setor_externo__expectativas__eua__imoveis,5,1,cambio_usd,4,0.2194933140567275
drop_setor_externo__expectativas__eua__imoveis,5,1,cambio_usd,5,0.09068207346011878
drop_setor_externo__expectativas__eua__imoveis,5,1,cambio_usd,6,0.13211048098064165
drop_setor_externo__expectativas__imoveis,4,3,yield_6m,0,0.005
drop_setor_externo__expectativas__imoveis,4,3,yield_6m,1,0.004950166927519572
drop_setor_externo__expectativas__imoveis,4,3,yield_6m,2,0.00413494167188588
drop_setor_externo__expectativas__imoveis,4,3,yield_6m,3,0.004975088201827423
drop_setor_externo__expectativas__imoveis,4,3,yield_6m,4,0.0034718899959792445
drop_setor_externo__expectativas__imoveis,4,3,yield_6m,5,0.0025840590205428783
drop_setor_externo__expectativas__imoveis,4,3,yield_6m,6,0.003379554179522201
drop_setor_externo__expectativas__imoveis,4,3,yield_2y,0,0.008762082692057247
drop_setor_externo__expectativas__imoveis,4,3,yield_2y,1,0.009172840947714742
drop_setor_externo__expectativas__imoveis,4,3,yield_2y,2,0.006516040214145289
drop_setor_externo__expectativas__imoveis,4,3,yield_2y,3,0.008178802608698582
drop_setor_externo__expectativas__imoveis,4,3,yield_2y,4,0.0064305298066021374
drop_setor_externo__expectativas__imoveis,4,3,yield_2y,5,0.004582390775079114
drop_setor_externo__expectativas__imoveis,4,3,yield_2y,6,0.005626188410009752
drop_setor_externo__expectativas__imoveis,4,3,yield_5y,0,0.01084273030225354
drop_setor_externo__expectativas__imoveis,4,3,yield_5y,1,0.011224200684237483
drop_setor_externo__expectativas__imoveis,4,3,yield_5y,2,0.007562400579205692
drop_setor_externo__expectativas__imoveis,4,3,yield_5y,3,0.00971230678218158
drop_setor_externo__expectativas__imoveis,4,3,yield_5y,4,0.008159378486742742
drop_setor_externo__expectativas__imoveis,4,3,yield_5y,5,0.005874516675777172
drop_setor_externo__expectativas__imoveis,4,3,yield_5y,6,0.006860111269353843
drop_setor_externo__expectativas__imoveis,4,3,asset_ibov,0,-7.91763677354427
drop_setor_externo__expectativas__imoveis,4,3,asset_ibov,1,-17.789518563100497
drop_setor_externo__expectativas__imoveis,4,3,asset_ibov,2,-22.85075363142149
drop_setor_externo__expectativas__imoveis,4,3,asset_ibov,3,-30.561087303880218
drop_setor_externo__expectativas__imoveis,4,3,asset_ibov,4,-39.1820678069781
drop_setor_externo__expectativas__imoveis,4,3,asset_ibov,5,-45.94815172898399
drop_setor_externo__expectativas__imoveis,4,3,asset_ibov,6,-53.84329292997202
drop_setor_externo__expectativas__imoveis,4,3,cambio_usd,0,0.164000970204346
drop_setor_externo__expectativas__imoveis,4,3,cambio_usd,1,0.18366685257127024
drop_setor_externo__expectativas__imoveis,4,3,cambio_usd,2,0.11308582369073322
drop_setor_externo__expectativas__imoveis,4,3,cambio_usd,3,0.14748490871875883
drop_setor_externo__expectativas__imoveis,4,3,cambio_usd,4,0.1263385490912648
drop_setor_externo__expectativas__imoveis,4,3,cambio_usd,5,0.08596140437251075
drop_setor_externo__expectativas__imoveis,4,3,cambio_usd,6,0.10231853530085429
drop_setor_externo__imoveis,4,1,yield_6m,0,0.005
drop_setor_externo__imoveis,4,1,yield_6m,1,0.00515577751520302
drop_setor_externo__imoveis,4,1,yield_6m,2,0.0038273825131008394
drop_setor_externo__imoveis,4,1,yield_6m,3,0.0053661749110571885
drop_setor_externo__imoveis,4,1,yield_6m,4,0.0030070935037940024
drop_setor_externo__imoveis,4,1,yield_6m,5,0.001574650038186563
drop_setor_externo__imoveis,4,1,yield_6m,6,0.002569272612254865
drop_setor_externo__imoveis,4,1,yield_2y,0,0.01007354617833042
drop_setor_externo__imoveis,4,1,yield_2y,1,0.010761603368447024
drop_setor_externo__imoveis,4,1,yield_2y,2,0.007112354822501671
drop_setor_externo__imoveis,4,1,yield_2y,3,0.0094148838652365
drop_setor_externo__imoveis,4,1,yield_2y,4,0.006353986358714287
drop_setor_externo__imoveis,4,1,yield_2y,5,0.003087235038044325
drop_setor_externo__imoveis,4,1,yield_2y,6,0.004272989760828059
