sample,r,q,p,status,max_eig,break_date,design,placebo_type,instrument_free,n_C,n_NC,lambda_1,lambda_1_lo,lambda_1_hi,lambda_min,rank1_share,eig_gap,ratio_dir,p_placebo,prop_LR,prop_p_chi2,prop_p_boot,sys_min_rel_gap,p_placebo_holm,prop_p_holm,passes_cell,n_windows,replicates,verdict
pre_covid,5,5,5,ok,0.9975317085488166,NA,intensidade_z,permute,FALSE,26,53,12.889826028530736,3.5234400180665215,30.313575409404713,-1.7491804121566024,0.6940003055198308,5.215723054874621,4.119380112744282,0.006993006993006993,22.22442569720067,0.07411912252170703,0.2375249500998004,0.3429453584843242,1,1,FALSE,NA,FALSE,fails
pre_covid,5,5,5,ok,0.9975317085488166,NA,volatilidade_juros,permute,TRUE,20,59,7.933367166892645,3.256503290492466,21.726510824060547,-0.7587451927671995,0.5749260357046505,2.8872122700992384,2.327208686015324,0.16083916083916083,10.216261123971522,0.7462075347846109,0.8283433133732535,0.0730249233484061,1,1,FALSE,NA,FALSE,fails
pre_covid,5,5,5,ok,0.9975317085488166,2018-05-01,quebra_livre,rotate,TRUE,20,59,7.292020187642591,1.496520228676685,24.114332429533192,-2.843116543572574,0.566035088049601,4.9155724612913865,2.4427997121010447,0.1958041958041958,20.126518633514262,0.1262027751586959,0.2954091816367265,0.3102005130776224,1,1,FALSE,NA,FALSE,fails
pre_covid,5,5,6,ok,1.000201706763082,NA,calendario,permute,TRUE,52,26,6.457562576871834,3.074572547166258,13.465152495464181,-0.02757831001023962,0.6836745161813602,3.728071587136714,2.9381706307529365,0.06793206793206794,9.506749534840061,0.7972842512753825,0.8063872255489022,0.14703298800830544,1,1,FALSE,NA,FALSE,fails
pre_covid,5,5,6,ok,1.000201706763082,NA,intensidade_z,permute,FALSE,26,52,12.163675753386181,3.9149319104663043,25.281944539670647,-2.5368776155102655,0.674275676140733,5.837501089363201,4.580758197001791,0.001998001998001998,26.1567298801385,0.02472419591336824,0.14171656686626746,0.39362804379479516,0.5474525474525475,1,FALSE,NA,FALSE,fails
pre_covid,5,5,6,ok,1.000201706763082,NA,volatilidade_juros,permute,TRUE,20,58,6.867037593687645,2.686758547366132,18.380415051449845,-0.6114294787696117,0.5856348632720755,3.0248676750613166,2.2820934393906245,0.1838161838161838,12.326828382059949,0.5800738786619088,0.7425149700598802,0.23920678475414095,1,1,FALSE,NA,FALSE,fails
pre_covid,5,5,6,ok,1.000201706763082,2018-05-01,quebra_livre,rotate,TRUE,20,58,7.4416072725637346,1.4548807033987905,20.686491101994854,-2.164528407936436,0.5915380080702656,5.188734534488298,2.5067604508042485,0.03396603396603397,23.533160267183447,0.052128654796349906,0.17365269461077845,0.22385255670932433,1,1,FALSE,NA,FALSE,fails
pre_covid,5,5,7,ok,1.0014169675519982,NA,calendario,permute,TRUE,51,26,5.400970928514479,2.384318093738654,11.406286402510275,-0.04717518606582333,0.6702237969194901,3.6422074787255623,2.529301174941142,0.0939060939060939,7.255771395726623,0.9244015951948285,0.9101796407185628,0.11938487026733352,1,1,FALSE,NA,FALSE,fails
pre_covid,5,5,7,ok,1.0014169675519982,NA,intensidade_z,permute,FALSE,26,51,11.052113247796196,3.4600824915629333,22.14735959073774,-2.344536980834411,0.6523498758001042,5.249419841779926,4.313611912036319,0.002997002997002997,24.629283354269152,0.03840851683835128,0.10578842315369262,0.3410135013277883,0.8151848151848152,1,FALSE,NA,FALSE,fails
pre_covid,5,5,7,ok,1.0014169675519982,NA,volatilidade_juros,permute,TRUE,19,58,5.121664398214799,2.2100190368813966,16.36190147909995,-0.5021020706522519,0.5585415086010787,2.2518051792700344,1.9160892443813637,0.22777222777222778,12.42330456499916,0.5723480550686855,0.7265469061876247,0.16412665272363886,1,1,FALSE,NA,FALSE,fails
pre_covid,5,5,7,ok,1.0014169675519982,2018-05-01,quebra_livre,rotate,TRUE,20,57,7.803834141567082,1.4702103559173454,20.40514587460359,-1.9999319239144677,0.6103433004058044,6.212033723354096,2.5895163414549414,0.01098901098901099,24.586923923267605,0.03887121367862689,0.18363273453093812,0.12586486776947872,1,1,FALSE,NA,FALSE,fails
pre_covid,5,5,8,ok,1.0088249354026924,NA,calendario,permute,TRUE,50,26,5.472172094111892,2.5595704570410804,11.48282952786916,-0.3825225485831536,0.7065247065391539,3.6683934219109173,2.608692691805862,0.08391608391608392,10.584083526812305,0.7183560156515163,0.782435129740519,0.1462937056654433,1,1,FALSE,NA,FALSE,fails
pre_covid,5,5,8,ok,1.0088249354026924,NA,intensidade_z,permute,FALSE,25,51,10.801108023672578,2.750496598907322,22.729723301954447,-3.0975617353805545,0.6658650121737815,9.200767875645539,4.254505146622792,0.001998001998001998,29.128483327887228,0.010039906286540896,0.059880239520958084,0.27161280867087656,0.5474525474525475,1,FALSE,NA,FALSE,fails
pre_covid,5,5,8,ok,1.0088249354026924,NA,volatilidade_juros,permute,TRUE,19,57,5.053018184426022,1.4557904283986534,17.10653275374409,-0.46407806362843224,0.631394868896785,3.657284231714376,1.9392661866396645,0.22577422577422576,9.167257627094104,0.8201890478483844,0.8403193612774451,0.15486895499583775,1,1,FALSE,NA,FALSE,fails
pre_covid,5,5,8,ok,1.0088249354026924,2018-05-01,quebra_livre,rotate,TRUE,20,56,7.427088315935471,1.750057474806105,18.346094904181726,-1.296181790384754,0.6653546938762841,7.000288971867961,2.600718137569453,0.01098901098901099,22.87976876034748,0.06225445310567405,0.21157684630738524,0.2700363539694798,1,1,FALSE,NA,FALSE,fails
pre_covid,7,5,5,ok,1.0107115714232762,NA,calendario,permute,TRUE,52,27,0.7660333074834438,0.5861607537276596,1.880423089016398,-0.5010980827476145,0.3473933717990781,1.2912102801410277,2.521137938074354,0.6393606393606394,10.068749899674415,0.757139981359239,0.8083832335329342,0.19665768325757566,1,1,FALSE,NA,FALSE,fails
pre_covid,7,5,5,ok,1.0107115714232762,NA,intensidade_z,permute,FALSE,26,53,1.3543328879765137,1.0674533742195702,3.606237649486629,-0.16587728441444338,0.38194380944826906,1.1237589496446225,3.3766099425697904,0.12987012987012986,12.339361476491687,0.5790696083047245,0.7265469061876247,0.12959510330361784,1,1,FALSE,NA,FALSE,fails
pre_covid,7,5,5,ok,1.0107115714232762,NA,volatilidade_juros,permute,TRUE,20,59,1.3183175920828896,0.8657277036879552,3.50049634578394,-0.44611730455220555,0.39463183364440396,1.7257658174031436,2.942313425918984,0.3066933066933067,9.3216246937095,0.8099119480598939,0.8962075848303394,0.1432255470339546,1,1,FALSE,NA,FALSE,fails
pre_covid,7,5,5,ok,1.0107115714232762,2018-05-01,quebra_livre,rotate,TRUE,20,59,1.3492765139217597,0.5040128594724776,3.4056742828170745,-1.096702912300816,0.3883280217898526,2.7054649424852544,3.0596104575676555,0.6073926073926074,32.23746397237805,0.0037059862978755936,0.09181636726546906,0.3409666137294046,1,1,FALSE,NA,FALSE,fails
pre_covid,7,5,6,ok,1.0093991529204762,NA,calendario,permute,TRUE,52,26,0.7924747738164735,0.7090480247710567,1.8001149856499725,-0.2783821194752707,0.3790473747569307,1.1360593831114718,2.6496793465681425,0.5964035964035964,9.100759853022128,0.8245422075205948,0.8622754491017964,0.13935339748119438,1,1,FALSE,NA,FALSE,fails
pre_covid,7,5,6,ok,1.0093991529204762,NA,intensidade_z,permute,FALSE,26,52,1.5162625776399614,0.9060187408555025,3.346931237136722,-0.5661224272170009,0.4320209203307399,1.4255538208319765,4.040893289008591,0.04695304695304695,23.559755093592504,0.05174954894031665,0.2694610778443114,0.3008746962193839,1,1,FALSE,NA,FALSE,fails
pre_covid,7,5,6,ok,1.0093991529204762,NA,volatilidade_juros,permute,TRUE,20,58,1.1614895937925582,0.5540775145030448,3.17411557196571,-0.703765509525843,0.3729563916875114,1.3105306858782384,2.6884361503239993,0.3966033966033966,16.187788025453656,0.3020413239554132,0.6087824351297405,0.21086435331851547,1,1,FALSE,NA,FALSE,fails
pre_covid,7,5,6,ok,1.0093991529204762,2018-05-01,quebra_livre,rotate,TRUE,20,58,1.3379609413126665,0.5656019881840901,3.2629236009907903,-0.9111712004132047,0.3303687434471165,2.0167988324657906,3.03851716344481,0.39760239760239763,30.100260863786293,0.007392909802528239,0.10778443113772455,0.29943200057400426,1,1,FALSE,NA,FALSE,fails
pre_covid,7,5,7,ok,1.0249548343277588,NA,calendario,permute,TRUE,51,26,0.8016145217432956,0.6316866644572108,1.6945700840614735,-0.8449815816752879,0.31721601861035437,1.598063104805774,2.674447609349087,0.47152847152847155,14.393983652393436,0.4207903214328805,0.5568862275449101,0.28505402414442205,1,1,FALSE,NA,FALSE,fails
pre_covid,7,5,7,ok,1.0249548343277588,NA,intensidade_z,permute,FALSE,26,51,1.6268469294388561,0.7188321812591909,3.049895375258278,-0.8941397892605013,0.44842395283907205,3.3714908794016485,4.591093988045206,0.006993006993006993,38.477737961374274,4.3899146788197786e-4,0.013972055888223553,0.4050850156110279,1,1,FALSE,NA,FALSE,fails
pre_covid,7,5,7,ok,1.0249548343277588,NA,volatilidade_juros,permute,TRUE,19,58,0.9133498832784657,0.38791062715452607,2.769968611620727,-0.7847227214999094,0.35424673416894553,2.131746813670621,2.1826576594654754,0.5544455544455544,13.461270988999136,0.49056705225905706,0.6047904191616766,0.1919503251040722,1,1,FALSE,NA,FALSE,fails
pre_covid,7,5,7,ok,1.0249548343277588,2017-05-01,quebra_livre,rotate,TRUE,32,45,1.4114619806777247,0.8321374698118957,2.634261994855544,-0.5576783315357058,0.5122944473373175,3.928162433942905,4.28384568009605,0.005994005994005994,24.56550169813658,0.039107128661358306,0.09381237524950099,0.11311620205411875,1,1,FALSE,NA,FALSE,fails
pre_covid,7,5,8,ok,0.9962425119920288,NA,calendario,permute,TRUE,50,26,0.7280200503636113,0.6970480223886342,1.5885742603617214,-0.8082774727461735,0.30991584693613283,1.55822734725296,2.437572365718817,0.6683316683316683,11.688667917264578,0.6312893095198643,0.7405189620758483,0.1540607805470396,1,1,FALSE,NA,FALSE,fails
pre_covid,7,5,8,ok,0.9962425119920288,NA,intensidade_z,permute,FALSE,25,51,1.4226651433733133,0.5781208403083051,2.8576915091116226,-0.9276379478558269,0.3859742807599238,3.3421844973256336,3.7232939182633884,0.055944055944055944,35.491594213058725,0.0012427011467013999,0.015968063872255488,0.3236984838815276,1,1,FALSE,NA,FALSE,fails
pre_covid,7,5,8,ok,0.9962425119920288,NA,volatilidade_juros,permute,TRUE,19,57,0.7686419514066557,0.383685896885391,2.5813031865904157,-0.7425000236618673,0.412356498816881,4.065416167679432,1.9575388321245033,0.7352647352647352,9.1273429159622,0.8228074464207663,0.7944111776447106,0.07002814271243198,1,1,FALSE,NA,FALSE,fails
pre_covid,7,5,8,ok,0.9962425119920288,2017-05-01,quebra_livre,rotate,TRUE,32,44,1.4117796312102502,0.8897039877042816,2.8315694510578178,-0.4990007465062287,0.4797403591491843,2.080132761966543,4.3565279546932585,0.060939060939060936,26.205396087389538,0.02437306758879283,0.05389221556886228,0.1835530056178044,1,1,FALSE,NA,FALSE,fails
pre_covid,7,6,5,ok,1.0107115714232762,NA,calendario,permute,TRUE,52,27,0.8611246695562735,0.8504066177947125,2.0614262422392646,-0.6550632472901776,0.27511426266460337,1.1692766896339137,2.9610555721884086,0.6703296703296703,16.04403689074071,0.7138885458911934,0.7984031936127745,0.18938697228385518,1,1,FALSE,NA,FALSE,fails
pre_covid,7,6,5,ok,1.0107115714232762,NA,intensidade_z,permute,FALSE,26,53,1.6186673989093925,1.1520950748169065,3.8686569837014595,-0.9836867224778305,0.32529296545787323,1.31440936767677,4.374946782144027,0.056943056943056944,39.42802356410621,0.00589579978541373,0.16167664670658682,0.30337118292267085,1,1,FALSE,NA,FALSE,fails
pre_covid,7,6,5,ok,1.0107115714232762,NA,volatilidade_juros,permute,TRUE,20,59,1.64596837453606,1.0388092826012132,4.118934695072453,-0.5604076170459724,0.3542838168470507,2.032055796705294,3.769742124098397,0.18081918081918083,19.977149778277468,0.4593599245585395,0.780439121756487,0.06592589766672323,1,1,FALSE,NA,FALSE,fails
pre_covid,7,6,5,ok,1.0107115714232762,2018-05-01,quebra_livre,rotate,TRUE,20,59,1.5477177326082017,0.7990871526799956,3.898148718476331,-1.1447803759810897,0.3167056370314826,2.088111241403328,3.5463450505952623,0.5584415584415584,48.97538436634023,3.0992869264753027e-4,0.03992015968063872,0.3347143027364401,1,1,FALSE,NA,FALSE,fails
pre_covid,7,6,6,ok,1.0093991529204762,NA,calendario,permute,TRUE,52,26,0.8476831576364372,0.8204576348821666,1.900520158580307,-0.6896601627621686,0.2844096057426418,1.1111745608518628,3.0087314095607733,0.6643356643356644,16.27012253650465,0.6997312063475545,0.8043912175648703,0.16389039252386264,1,1,FALSE,NA,FALSE,fails
pre_covid,7,6,6,ok,1.0093991529204762,NA,intensidade_z,permute,FALSE,26,52,1.5715174140825026,1.1613535271300492,3.393846104625018,-0.8529721790648235,0.32622551726969445,1.3957154518722996,4.231354507481925,0.05094905094905095,35.30831912378835,0.01852233909436097,0.18962075848303392,0.27595106844300793,1,1,FALSE,NA,FALSE,fails
pre_covid,7,6,6,ok,1.0093991529204762,NA,volatilidade_juros,permute,TRUE,20,58,1.2293859113076824,0.7108568086120474,3.1843611538796406,-0.7459507146247268,0.31436019751551486,1.2817748184820401,2.7839087797931397,0.43656343656343655,22.556992282598166,0.3110667646743479,0.6506986027944112,0.18731732546464916,1,1,FALSE,NA,FALSE,fails
pre_covid,7,6,6,ok,1.0093991529204762,2018-05-01,quebra_livre,rotate,TRUE,20,58,1.4116260606369484,0.7174576953385993,3.3837572933601487,-0.9228751396083213,0.33251230497425466,2.0902890478290126,3.207429537652537,0.3306693306693307,33.77335009419131,0.027699390963180973,0.21756487025948104,0.28582502191447806,1,1,FALSE,NA,FALSE,fails
pre_covid,7,6,7,ok,1.0249548343277588,NA,calendario,permute,TRUE,51,26,0.9433240230534612,0.8152821686934977,1.975985061155836,-1.2717792817415718,0.26226513626815856,1.4712060410410528,3.514299023411031,0.38461538461538464,27.156368470418556,0.13092173266495252,0.3213572854291417,0.19800328239220857,1,1,FALSE,NA,FALSE,fails
pre_covid,7,6,7,ok,1.0249548343277588,NA,intensidade_z,permute,FALSE,26,51,1.6337541790004517,0.9300077690687945,3.1255379889438366,-0.9579926111311996,0.42061727278849664,2.967177574555461,4.614853463615371,0.016983016983016984,42.01134682918995,0.0027561802171971166,0.05189620758483034,0.16730806021353586,1,1,FALSE,NA,FALSE,fails
pre_covid,7,6,7,ok,1.0249548343277588,NA,volatilidade_juros,permute,TRUE,19,58,1.1846235562185852,0.7702808550540542,2.988167638710221,-0.9400286616368669,0.3121126360227039,1.4860322824652636,2.629559909863086,0.46553446553446554,25.27061429299986,0.19127351372787216,0.41317365269461076,0.24287379710307297,1,1,FALSE,NA,FALSE,fails
pre_covid,7,6,7,ok,1.0249548343277588,2017-05-01,quebra_livre,rotate,TRUE,32,45,1.470425694444688,0.9962123707690669,2.7194240662984255,-0.5625013328069841,0.4201465931016577,2.03665443353505,4.62659370972921,0.005994005994005994,30.8175630846429,0.05764545148557279,0.1656686626746507,0.1950933101400816,1,1,FALSE,NA,FALSE,fails
pre_covid,7,6,8,ok,0.9962425119920288,NA,calendario,permute,TRUE,50,26,0.7782108209083428,0.8332472278429004,1.7518345281326244,-1.1857987871269848,0.21962422398940945,1.0698848517403372,2.6497211816551656,0.7752247752247752,22.12757326953983,0.33362849778617104,0.6087824351297405,0.10328039366955401,1,1,FALSE,NA,FALSE,fails
pre_covid,7,6,8,ok,0.9962425119920288,NA,intensidade_z,permute,FALSE,25,51,1.4254094012065628,0.7889284376465211,2.9386597211632206,-0.967261490018254,0.33856695631686695,2.7644503869347936,3.723377596497225,0.13186813186813187,37.145856353947536,0.01123953061840138,0.06986027944111776,0.1254635192243419,1,1,FALSE,NA,FALSE,fails
pre_covid,7,6,8,ok,0.9962425119920288,NA,volatilidade_juros,permute,TRUE,19,57,0.875384639385931,0.5618260550346721,2.7435875395051825,-0.917955754560088,0.27498938551136326,2.09130630491733,2.125063637380785,0.7842157842157842,20.44998950041233,0.4301156918167293,0.562874251497006,0.18406160881355849,1,1,FALSE,NA,FALSE,fails
pre_covid,7,6,8,ok,0.9962425119920288,2017-05-01,quebra_livre,rotate,TRUE,32,44,1.4374694259481027,1.0198633416230918,2.874923030197859,-0.6381402848605995,0.39814641900804443,1.640019596133254,4.51120005041753,0.18581418581418582,32.214199852726246,0.04106869747850546,0.1437125748502994,0.23660588944512928,1,1,FALSE,NA,FALSE,fails
pre_covid,7,7,5,ok,1.0107115714232762,NA,calendario,permute,TRUE,52,27,4.789352473809158,2.193156076694103,10.144636302961477,-1.40873350334312,0.49881616259069766,3.764794275635801,2.335438302215462,0.0989010989010989,20.315654351063213,0.8172517719333128,0.8622754491017964,0.09258906142053744,1,1,FALSE,NA,FALSE,fails
pre_covid,7,7,5,ok,1.0107115714232762,NA,intensidade_z,permute,FALSE,26,53,7.974316888155129,3.3422849018487835,17.9796804997846,-1.271045283969554,0.5382980127304766,3.3993692630001613,3.122325721346662,0.02097902097902098,49.09353229190341,0.005780790472174474,0.15568862275449102,0.08581041685272203,1,1,FALSE,NA,FALSE,fails
pre_covid,7,7,5,ok,1.0107115714232762,NA,volatilidade_juros,permute,TRUE,20,59,7.695781985215225,3.0047341794072544,17.728560865075586,-1.381593638061832,0.5236733727553262,3.467557681974633,2.666613043778066,0.04995004995004995,33.03165792983388,0.1960272603493022,0.6347305389221557,0.11324547895089858,1,1,FALSE,NA,FALSE,fails
pre_covid,7,7,5,ok,1.0107115714232762,2015-06-01,quebra_livre,rotate,TRUE,55,24,5.534733407028107,3.047955583709049,10.229915949388564,-3.9788608846885865,0.4313832584570494,5.039875268868564,3.0604388474471333,9.99000999000999e-4,53.58019319616882,0.0017118175368807391,0.1596806387225549,0.2187155319858381,0.28771228771228774,1,FALSE,NA,FALSE,fails
pre_covid,7,7,6,ok,1.0093991529204762,NA,calendario,permute,TRUE,52,26,4.212866291536404,2.0476796279425704,8.754157616835386,-1.25527178531027,0.5253236473078565,3.492405643995459,2.3711052231031977,0.07892107892107893,25.22853472161262,0.5616561701704543,0.8163672654690619,0.09288201004258241,1,1,FALSE,NA,FALSE,fails
pre_covid,7,7,6,ok,1.0093991529204762,NA,intensidade_z,permute,FALSE,26,52,6.2234028065353755,2.657367784577854,13.767696152819365,-1.3392721152937765,0.5131227331404884,3.0903583500482683,2.8711969847123795,0.030969030969030968,47.410642495230725,0.008927486511068233,0.19560878243512975,0.12945329808987718,1,1,FALSE,NA,FALSE,fails
pre_covid,7,7,6,ok,1.0093991529204762,NA,volatilidade_juros,permute,TRUE,20,58,5.328642139693908,1.8534826474407646,13.033649350553777,-1.3457188582525583,0.49660000323257353,3.3171797673390033,2.3066597965295625,0.13286713286713286,36.32489555265294,0.10837454630177273,0.4930139720558882,0.16497989908273153,1,1,FALSE,NA,FALSE,fails
pre_covid,7,7,6,ok,1.0093991529204762,2018-05-01,quebra_livre,rotate,TRUE,20,58,5.676785689187607,1.6405683037619552,13.330788046696796,-2.087730223269477,0.5033668714415187,5.159833088699718,2.3877821203407628,0.029970029970029972,46.49283184416161,0.011253788672417026,0.21357285429141717,0.07836053964509994,1,1,FALSE,NA,FALSE,fails
pre_covid,7,7,7,ok,1.0249548343277588,NA,calendario,permute,TRUE,51,26,3.8533717386020676,2.0183064039842193,7.875003038847636,-1.322349090823368,0.5324547655188203,4.328691925783992,2.426698851618643,0.03296703296703297,30.181771464841397,0.30604856577128486,0.6107784431137725,0.2004112545064609,1,1,FALSE,NA,FALSE,fails
pre_covid,7,7,7,ok,1.0249548343277588,NA,intensidade_z,permute,FALSE,26,51,4.845368383557344,1.803480373250978,10.415219293360622,-1.5972581154857235,0.5446361388916682,5.117443994939679,2.995698957513159,0.04195804195804196,47.76612782697053,0.008153069803838967,0.12375249500998003,0.24164967960344114,1,1,FALSE,NA,FALSE,fails
pre_covid,7,7,7,ok,1.0249548343277588,NA,volatilidade_juros,permute,TRUE,19,58,3.8399971336316527,1.2620173884257386,10.93876250631499,-1.1141614741178771,0.48368299943361126,3.680040731980695,1.9566163115981416,0.18181818181818182,36.33672897437897,0.10812886342966078,0.4231536926147705,0.2421159250297636,1,1,FALSE,NA,FALSE,fails
pre_covid,7,7,7,ok,1.0249548343277588,2018-05-01,quebra_livre,rotate,TRUE,20,57,6.5321095360795844,1.5340750502033136,13.70545217851625,-2.402269275688083,0.5453917499464741,6.8946441732508195,2.7638090427942457,0.015984015984015984,47.19089448463067,0.009439817956779055,0.20359281437125748,0.23428220864847993,1,1,FALSE,NA,FALSE,fails
pre_covid,7,7,8,ok,0.9962425119920288,NA,calendario,permute,TRUE,50,26,2.221899663314236,1.2286164725332944,4.9966046582827595,-0.8755034227082377,0.4591421967380252,2.573148599270163,1.746274012000724,0.17782217782217782,29.954663796151305,0.3161947416504939,0.6686626746506986,0.2029950622440177,1,1,FALSE,NA,FALSE,fails
pre_covid,7,7,8,ok,0.9962425119920288,NA,intensidade_z,permute,FALSE,25,51,2.470406142214601,0.7238136574138465,5.810173855794712,-1.8385072204581618,0.4104054240084991,7.520444490139611,2.3813273081888893,0.17282717282717283,50.66455067328571,0.0038103148181878577,0.08782435129740519,0.18252023027795022,1,1,FALSE,NA,FALSE,fails
pre_covid,7,7,8,ok,0.9962425119920288,NA,volatilidade_juros,permute,TRUE,19,57,1.6381732473375994,0.5650865755741626,6.127475719480573,-0.9074322796713619,0.4222400857642252,3.9552491646410752,1.4593424569580045,0.5574425574425574,26.141565974279757,0.5107545871031409,0.6966067864271457,0.15787939649291025,1,1,FALSE,NA,FALSE,fails
pre_covid,7,7,8,ok,0.9962425119920288,2017-10-01,quebra_livre,rotate,TRUE,27,49,4.5551455519685256,1.8439284613813218,9.485188143128122,-0.9739557465929735,0.6179371532300576,4.537482201705735,2.7229260143308163,9.99000999000999e-4,41.977439563379264,0.03308424891255429,0.21157684630738524,0.23197164479025348,0.28771228771228774,1,FALSE,NA,FALSE,fails
pre_covid,8,5,5,ok,1.0037775880427724,NA,calendario,permute,TRUE,52,27,0.7880714053771753,0.7110224715324185,1.7939734677015524,-1.023323630332219,0.2705163403339306,1.0724822462457282,2.6087483393615374,0.6273726273726273,17.495299978358705,0.230742437475903,0.4870259481037924,0.07571576586024052,1,1,FALSE,NA,FALSE,fails
pre_covid,8,5,5,ok,1.0037775880427724,NA,intensidade_z,permute,FALSE,26,53,1.369145202843556,0.7311767008771499,3.2174074051301766,-0.23380750474996037,0.4970489336517622,1.9310578403692429,3.4261855003648676,0.13686313686313686,13.94268346099844,0.4539898987702139,0.6946107784431138,0.055378001889355835,1,1,FALSE,NA,FALSE,fails
pre_covid,8,5,5,ok,1.0037775880427724,NA,volatilidade_juros,permute,TRUE,20,59,1.2398402301561497,0.7281935150349569,3.0154804889748323,-0.67622691568949,0.4222296728698363,1.7956507246298186,2.7668508384097845,0.36163836163836166,14.685397832126233,0.3999927030943938,0.7125748502994012,0.2882238237418014,1,1,FALSE,NA,FALSE,fails
pre_covid,8,5,5,ok,1.0037775880427724,2018-05-01,quebra_livre,rotate,TRUE,20,59,1.3228335577171288,0.5294504872478447,3.2643489106220933,-1.2232241202704692,0.3338544336443701,1.9880176112469885,2.9633110759378294,0.4065934065934066,44.31887053519954,5.2585624673782094e-5,0.027944111776447105,0.3507046864097605,1,1,FALSE,NA,FALSE,fails
pre_covid,8,5,6,ok,1.008989331898364,NA,calendario,permute,TRUE,52,26,1.0147046727381501,0.7593744869791513,1.8052444789693218,-0.6368077126546334,0.4280966475379484,1.8691466600844584,4.161845122433471,0.14185814185814186,20.306775912789277,0.12076236527585614,0.3193612774451098,0.11969919421022229,1,1,FALSE,NA,FALSE,fails
pre_covid,8,5,6,ok,1.008989331898364,NA,intensidade_z,permute,FALSE,26,52,1.2543408038738133,0.8279982904970993,2.4790207108108158,-0.7043347440653395,0.39837668049156544,2.287693876056165,3.10492246093172,0.15084915084915085,19.11722867707626,0.1605180761611154,0.34930139720558884,0.15149712764880663,1,1,FALSE,NA,FALSE,fails
pre_covid,8,5,6,ok,1.008989331898364,NA,volatilidade_juros,permute,TRUE,20,58,0.5176859303725423,0.41063651181114413,2.072738273897786,-0.7623669383865264,0.27307870819541313,1.8074122280823766,1.5857955205726468,0.9170829170829171,8.533952876928444,0.8596981982477758,0.8642714570858283,0.02323584983707525,1,1,FALSE,NA,FALSE,fails
pre_covid,8,5,6,ok,1.008989331898364,2018-05-01,quebra_livre,rotate,TRUE,20,58,1.259791583259293,0.42790706506505705,2.9069287994919573,-1.0508930923948074,0.3862775201701457,8.001490416660154,2.8482424025342756,0.2857142857142857,28.727136134628214,0.011374981083861707,0.08582834331337326,0.2988932791928319,1,1,FALSE,NA,FALSE,fails
pre_covid,8,5,7,ok,1.0171628514044768,NA,calendario,permute,TRUE,51,26,0.7501334187509666,0.5810429720531151,1.5721964085908113,-0.9779766431021326,0.26935782377522216,1.2388872970655516,2.466752471797326,0.6183816183816184,17.579210312832565,0.22662263086528148,0.4091816367265469,0.17888744225466496,1,1,FALSE,NA,FALSE,fails
pre_covid,8,5,7,ok,1.0171628514044768,NA,intensidade_z,permute,FALSE,26,51,1.3454850358264014,0.7037179873918618,2.477424099436485,-0.5064185584410763,0.5235651804799615,4.625390970749635,3.4503590653064378,0.07392607392607392,20.426169705348993,0.11726760021812893,0.2375249500998004,0.15713205511997183,1,1,FALSE,NA,FALSE,fails
pre_covid,8,5,7,ok,1.0171628514044768,NA,volatilidade_juros,permute,TRUE,19,58,0.7319183406760223,0.1936135763083933,1.812316382440112,-0.751904918202302,0.32577035954588446,72.29018587298216,1.8749093446826035,0.7412587412587412,12.068994857614273,0.600761879684145,0.6526946107784432,0.1417032027612361,1,1,FALSE,NA,FALSE,fails
pre_covid,8,5,7,ok,1.0171628514044768,2016-06-01,quebra_livre,rotate,TRUE,43,34,1.235915937674827,0.8782940255917909,2.0035837649423516,-0.7224865388993524,0.4131637791503538,2.5879462011774588,4.87516867901785,9.99000999000999e-4,32.07620400815086,0.003907312132346554,0.06986027944111776,0.26089342386341247,0.28771228771228774,1,FALSE,NA,FALSE,fails
pre_covid,8,5,8,ok,1.0292798759933188,NA,calendario,permute,TRUE,50,26,1.1576929966158935,0.8940736084221108,1.7615909012005906,-0.7085123350063405,0.38690525517846275,1.9150751174454286,5.931362708262056,0.01098901098901099,36.78020109828771,7.964210332637446e-4,0.03792415169660679,0.16442018970425856,1,1,FALSE,NA,FALSE,fails
pre_covid,8,5,8,ok,1.0292798759933188,NA,intensidade_z,permute,FALSE,25,51,0.6932897105914492,0.4688169578258301,1.9811783981658122,-0.5981082117857163,0.3623078811100835,2.1901565216945422,1.885935134821279,0.7022977022977023,8.705715036563374,0.8494279088848213,0.846307385229541,0.18218026603604887,1,1,FALSE,NA,FALSE,fails
pre_covid,8,5,8,ok,1.0292798759933188,NA,volatilidade_juros,permute,TRUE,19,57,0.4247624691793035,0.1901374851151701,1.5318014322299387,-0.8872394453611189,0.17686837805877859,1.9387202092070877,1.488477185835827,0.942057942057942,13.878331103906744,0.4588143681413043,0.49700598802395207,0.17487432647878193,1,1,FALSE,NA,FALSE,fails
pre_covid,8,5,8,ok,1.0292798759933188,2017-09-01,quebra_livre,rotate,TRUE,28,48,1.3587533637991374,0.9269900065110044,2.4570399900840423,-0.6021524905113563,0.43960887351254774,1.6168827416875589,3.633016078102752,0.04595404595404595,21.311376501414465,0.09391519671831519,0.17564870259481039,0.25185154399997256,1,1,FALSE,NA,FALSE,fails
