q,variable,h,point,lo68,hi68,lo90,hi90
4,cambio_usd,44,-0.04208126752402862,-0.09780308786292823,0.028817972520962958,-0.1517010347867602,0.06692725922084704
4,cambio_usd,45,-0.03874271994191246,-0.09575061080257825,0.03207963923472582,-0.15116302381823113,0.06807799817344506
4,cambio_usd,46,-0.03532984983878542,-0.09014479861112178,0.035191009541017546,-0.14884951199657798,0.0722582244425715
4,cambio_usd,47,-0.0318776569459494,-0.08799641854174718,0.03756440120340823,-0.14220935788192826,0.07715530622295694
4,cambio_usd,48,-0.028418765780867196,-0.08673732049190969,0.04129854099345029,-0.13612594976594006,0.08156046760823642
4,cds_5y,0,43.43917045023919,30.457598520131953,56.35386478680998,24.01625750994303,69.63917073785603
4,cds_5y,1,48.20420691318402,31.78898663266107,61.692702555701565,23.36831102371691,78.10746196557861
4,cds_5y,2,32.419353006775,17.772854144157847,44.80591496166248,10.721868064579715,58.67043259700593
4,cds_5y,3,37.8640227605666,21.69316205697852,48.36088136399831,14.339083471996357,60.10422222865279
4,cds_5y,4,42.08837962650983,22.928791711689655,50.73930732038855,15.893738737084135,62.530226304443154
4,cds_5y,5,37.390303603395516,19.162444065571098,45.0483246670633,12.250238994638908,58.24696889311204
4,cds_5y,6,35.7738126029037,17.565161735427925,43.879868794565944,11.12659381872899,56.879696099261736
4,cds_5y,7,35.96744823293341,18.423299403767725,44.597001105010946,11.450049470423451,58.593798837814845
4,cds_5y,8,33.67298369595226,17.200924659494532,43.77064443170496,10.267213666210143,57.84598502790452
4,cds_5y,9,31.414962767661965,16.006262953926104,42.511652256083934,8.56768663971848,57.81363954598905
4,cds_5y,10,29.892285208748152,15.054840388270119,42.00909251071612,7.751779236646811,57.50627970119474
4,cds_5y,11,28.13851211062786,13.770534250766666,41.4589871166124,7.0912322212712455,57.72005291006503
4,cds_5y,12,26.41487189531371,12.233463430202608,40.626598360266996,5.849731430971981,55.70390668338822
4,cds_5y,13,24.817871262593055,10.904685686734489,39.38668678361038,4.303990250592893,54.06801603390913
4,cds_5y,14,23.21352772720669,8.867022609624678,37.78876493232366,2.4914294470902334,53.24956499781571
4,cds_5y,15,21.61410926858974,7.22920534011192,35.94732737781689,0.7615571769577629,51.8421904932141
4,cds_5y,16,20.025341120643144,5.519791585183871,34.816080402345214,-1.028982702772474,49.61963254031853
4,cds_5y,17,18.420917212705323,3.5909676326419215,33.03524345067537,-2.7859243881286866,48.542860417973074
4,cds_5y,18,16.805390913889212,1.8078150128766706,30.991673037592477,-3.9125039534741144,46.77927843406014
4,cds_5y,19,15.194698872419817,0.10013949460123399,29.808705156630264,-6.205962450680546,45.290033203824564
4,cds_5y,20,13.586900090302976,-0.9680028672463616,27.942377552987963,-7.582601460873914,42.094209726429156
4,cds_5y,21,11.982914789480267,-2.3811925358763553,26.10950749872385,-9.652436767658536,40.51733782236799
4,cds_5y,22,10.400287893461682,-3.648201435491525,24.80184076217615,-11.317168497423749,37.25806355107214
4,cds_5y,23,8.851081636267418,-4.737633307493263,22.99530437882267,-12.616675061363935,34.76979275127571
4,cds_5y,24,7.339497084687728,-5.532793240585301,21.346847896903554,-13.448757143028704,33.48949152544076
4,cds_5y,25,5.877620529493578,-6.913536470720238,19.148797912420005,-14.402166668662176,31.75769393667101
4,cds_5y,26,4.477639782509765,-8.080041678831416,17.851193018437563,-15.273115625027495,29.373174762602012
4,cds_5y,27,3.145352839040678,-9.310202115073352,15.84281283860916,-16.315761671191254,27.880457517342613
4,cds_5y,28,1.887537064562342,-10.266886007070859,14.069521661487078,-17.24435287401721,26.42963490814145
4,cds_5y,29,0.711392864211696,-11.26875937681649,12.193567724570483,-18.975972852674964,24.44897983816698
4,cds_5y,30,-0.37905675818562723,-12.088017091804218,10.559879008718044,-19.917753712009045,23.670146098527407
4,cds_5y,31,-1.3809143282484053,-12.882984985608141,9.176922648701911,-20.498694701626423,21.65291684328719
4,cds_5y,32,-2.2916363673843816,-13.372740041636488,7.72949284641802,-21.304849794835484,19.902461289599284
4,cds_5y,33,-3.11018622191357,-13.764081255603221,6.593214497797564,-21.385078059411143,18.25713317031831
4,cds_5y,34,-3.836662397944827,-14.557442043165254,5.78019946115476,-21.972530930750203,16.575274466514493
4,cds_5y,35,-4.4718088733005485,-15.236737503314833,5.284935964451634,-22.661851323121518,15.078914205616664
4,cds_5y,36,-5.017203901947938,-15.85545010927518,4.6663309405412665,-22.85024834651612,14.178698312269704
4,cds_5y,37,-5.475191059362584,-15.715437375848285,3.947564354586407,-23.27555802068529,13.194242679155774
4,cds_5y,38,-5.8486659182442615,-15.716370299936438,3.647818927423038,-24.172108024905153,12.412491078509703
4,cds_5y,39,-6.141032695957941,-15.802812197643618,3.597188220191268,-24.048050535451004,11.075553246744924
4,cds_5y,40,-6.356155694348798,-15.884490021126094,3.3170724339205915,-24.53852728126986,10.436447691333331
4,cds_5y,41,-6.498257034190081,-15.480420852296774,3.066000117669792,-24.5924819884009,9.936458964739062
4,cds_5y,42,-6.5718469583016645,-15.569598534891629,3.2025102005254698,-24.848022885996233,9.146986132987214
4,cds_5y,43,-6.581673025762666,-15.62568874355969,3.050281966763922,-25.059718212048658,8.609487919927991
4,cds_5y,44,-6.5326558951564495,-15.508654050767356,2.9280681125572343,-24.717377649886423,8.40215015997837
4,cds_5y,45,-6.429829672499338,-15.392111205699905,2.8783077251886287,-25.48463615830261,8.39537401383319
4,cds_5y,46,-6.278294861658452,-15.21085411488321,2.8351149331962255,-25.18533402485217,8.559205350756471
4,cds_5y,47,-6.08317074673279,-15.338055725852414,3.35073285470234,-25.251066679911055,9.06933085466797
4,cds_5y,48,-5.849548776521293,-15.293723777969854,3.747797847203171,-24.978656443494906,9.159572526787715
4,asset_ibov,0,-1.360929801021735,-4.969592576837104,0.6846534251650522,-8.236484164549271,2.5007841986995016
4,asset_ibov,1,0.10132650606024653,-1.872437083326987,2.425398973809427,-3.414422976062232,4.038283013552221
4,asset_ibov,2,4.22128054532895,2.064428169417122,6.862099770916309,0.8627968305158845,8.923354990883276
4,asset_ibov,3,1.5932641944798778,0.09465087245530159,4.7783995054675374,-1.3034206826985817,6.389209025544524
4,asset_ibov,4,0.8234562530539674,-0.49494823035483476,3.7618356785664004,-1.8144427135515326,5.223141826677436
4,asset_ibov,5,2.1072067235925287,0.5282432554595788,4.53968193473678,-1.031427485388876,6.121122101162014
4,asset_ibov,6,2.6151473075741456,0.5617971311621137,4.627940204917061,-0.9992193585903809,6.028356849461545
4,asset_ibov,7,2.4386872113469953,0.1099168890568934,4.103441357973378,-1.1699445291518598,5.59226116795219
4,asset_ibov,8,2.963250542930852,0.48336433391413997,4.434640338651912,-0.8620448382297005,6.054696802690701
4,asset_ibov,9,3.427861678661759,0.7320937583778916,4.869591507548979,-0.686432755029682,6.70406213563208
4,asset_ibov,10,3.512772319354366,0.7477990647651138,4.964365993846093,-0.6605127921464139,6.999216669329011
4,asset_ibov,11,3.645725312791849,0.7944055837265029,5.152400080001868,-0.5968065285763101,7.284285526971651
4,asset_ibov,12,3.805672914952978,0.9141516817933306,5.3844000087118085,-0.6865596834956492,7.689337954834822
4,asset_ibov,13,3.8807586882238683,0.9075837288634271,5.584827004981267,-0.6170879748416008,8.132171970782174
4,asset_ibov,14,3.907607918742315,0.877440075804963,5.675963686911409,-0.5882673136517378,8.306324751239995
4,asset_ibov,15,3.925174377294845,0.8598873092642985,5.7146628777678155,-0.5830282700239661,8.393969410628891
4,asset_ibov,16,3.912761397772292,0.8532873663210369,5.740756379754769,-0.693937984123095,8.510217024363543
4,asset_ibov,17,3.8673240026417512,0.8491268520277794,5.658335760953472,-0.7339243069889589,8.77505495360637
4,asset_ibov,18,3.8023106760307726,0.7742310400601264,5.68791757381084,-0.7598655495781499,8.820126169238128
4,asset_ibov,19,3.717773446600497,0.6361475459068784,5.665553908039035,-0.8645493353189388,8.828408146390041
4,asset_ibov,20,3.613392710978009,0.4830128130373838,5.582060705983581,-0.9710134584560949,8.803992600437383
4,asset_ibov,21,3.4934758210452466,0.4076800288759116,5.489105007313012,-1.056292094692079,8.742978821287435
4,asset_ibov,22,3.359192467159211,0.29869526511921285,5.3952585925952725,-1.175814103104779,8.675293808484826
4,asset_ibov,23,3.211064849909019,0.17127299998781167,5.2403639138174265,-1.3259009998756592,8.491252688809686
4,asset_ibov,24,3.0518972128166406,0.05887837589311539,5.090782632661243,-1.3851951418402335,8.264768443406982
4,asset_ibov,25,2.883194810780879,-0.04521916941952626,4.955356123622338,-1.4117229834311658,7.946424243309828
4,asset_ibov,26,2.7059213554750294,-0.19102589462749964,4.807696387711481,-1.5129279955162247,7.7918818520628825
4,asset_ibov,27,2.52221859700704,-0.3146992173395061,4.628640249734541,-1.6673620956140338,7.483912301875674
4,asset_ibov,28,2.3338707849109346,-0.461139683006975,4.471755647640921,-1.8492834075965539,7.062236899060568
4,asset_ibov,29,2.1421873935798112,-0.6184856176341795,4.29318679317417,-2.0079785661547507,6.912556344629705
4,asset_ibov,30,1.9488555622750097,-0.7475797127771158,4.067545199193534,-2.157520318289855,6.5774506325752045
4,asset_ibov,31,1.7555379889035556,-0.8793210308629598,3.8611637269479755,-2.2689526284811885,6.244766994781038
4,asset_ibov,32,1.5636075860210437,-1.0399053516531374,3.6618837478430653,-2.3908101620738855,6.051322499289043
4,asset_ibov,33,1.374433078758744,-1.174289303517994,3.356438802861673,-2.480412839832726,5.85112463274239
4,asset_ibov,34,1.1893468693724518,-1.3020516794844161,3.125654213433218,-2.64067243278827,5.661487649914574
4,asset_ibov,35,1.0095078609658816,-1.4073359286059028,2.860144058047999,-2.677760022987821,5.283457522011326
4,asset_ibov,36,0.8359561118915511,-1.5101873139395188,2.6332877511574573,-2.8328797747939856,5.051302685836209
4,asset_ibov,37,0.6696376760709125,-1.6068063081723767,2.4668525011877147,-2.9140407838996847,4.783204617896921
4,asset_ibov,38,0.51136494688667,-1.6894687217975861,2.3182777002750656,-2.9718640860721064,4.60456779300462
4,asset_ibov,39,0.36181858909823783,-1.7782398159511388,2.1764149455167834,-3.1324469923773592,4.413242246988825
4,asset_ibov,40,0.2215643158034769,-1.821752255136844,2.0481845350525916,-3.1479535052004604,4.215957960417508
4,asset_ibov,41,0.09104952780459064,-1.8941591032153235,1.90108936170934,-3.1401668893463124,3.979568810368604
4,asset_ibov,42,-0.029396319845824186,-1.9495893028171767,1.7584472415907415,-3.160651125606927,3.727287867910112
4,asset_ibov,43,-0.13955186981229448,-1.9940325352807968,1.639653168336964,-3.1481903191654546,3.5152542006575866
4,asset_ibov,44,-0.2392978468293367,-2.01221545457177,1.532876792174055,-3.1810952396941463,3.3802017953489925
4,asset_ibov,45,-0.32861245282938256,-2.032743746129751,1.429059534796557,-3.2591164303336497,3.2739915894457203
4,asset_ibov,46,-0.4075633159277936,-2.0602876601610682,1.3159857749422175,-3.259093790817936,3.167594995895291
4,asset_ibov,47,-0.4762996473976789,-2.10177799760606,1.2273001463998363,-3.2709380020985397,3.0152172436999956
4,asset_ibov,48,-0.535045464389592,-2.0811417396769913,1.138636374132532,-3.1928456048622174,2.891993702385782
3,yield_6m,0,0.005,0.005,0.005,0.005,0.005
3,yield_6m,1,0.007067791437648303,0.005003504931247775,0.008887725000312412,0.0036382590813076924,0.01168326214993376
3,yield_6m,2,0.005879992005095285,0.0024068755076273175,0.008570130217139881,-4.1519333821674905e-4,0.011945040011613431
3,yield_6m,3,0.004553162863800658,9.98750752295335e-5,0.00801778283313924,-0.003832043337255455,0.011195611230145432
3,yield_6m,4,0.0029815394507785604,-0.002152723194444977,0.007581216261299872,-0.007685205337739761,0.011203990769908564
3,yield_6m,5,0.002173229395942899,-0.0032268159769799666,0.007846369154231899,-0.010020025888673659,0.011896738216866553
3,yield_6m,6,0.0021269744736897157,-0.003003047593895387,0.008567509243378506,-0.010181693606746424,0.01380389361640681
3,yield_6m,7,0.002380024584720848,-0.002364214532287696,0.010057580527931887,-0.009585605897111207,0.015681179869663647
3,yield_6m,8,0.0029583934593706337,-0.0012016700517536475,0.011638704964174941,-0.00808945369167542,0.018618511450657092
3,yield_6m,9,0.0036465353615071435,-6.529213438016896e-4,0.012855194513306153,-0.0071551178003246675,0.021762518498806418
3,yield_6m,10,0.00436462532438912,4.845687837021317e-4,0.014478993148121035,-0.005605866828460135,0.023941655988865825
3,yield_6m,11,0.0051447863567907265,0.0013518629493743566,0.01603138097386878,-0.004221252423620789,0.026857836377537286
3,yield_6m,12,0.005931598835377137,0.001929124773595948,0.01745283619238567,-0.0033116090122009456,0.02925163222585997
3,yield_6m,13,0.00667193691420756,0.00242772415762929,0.018752433856465335,-0.003386484401047318,0.03285888773395099
3,yield_6m,14,0.007340089987964081,0.002612557560606968,0.01997422474226654,-0.003252540586680415,0.034825062107633156
3,yield_6m,15,0.00789778751892797,0.002918298275121154,0.020759535913896503,-0.002885087344891357,0.03653254762081462
3,yield_6m,16,0.00832116930976914,0.0027917617135838563,0.021598249516985114,-0.0024558340753206556,0.03870695521800718
3,yield_6m,17,0.008599223966664984,0.0028433434554329977,0.022174124420824323,-0.002280151417025085,0.04008769773507626
3,yield_6m,18,0.008724033972741256,0.0024486303970397555,0.022151065493846493,-0.0026860597890403888,0.04066036039746807
3,yield_6m,19,0.008697858660379731,0.002132410367535088,0.022072389625235056,-0.0029751525321175904,0.04108760945168826
3,yield_6m,20,0.008525521428839458,0.001628038829513491,0.02133538901090296,-0.0030002664686879397,0.04192444818095238
3,yield_6m,21,0.008213394377783807,0.0012890453811301367,0.020733491619120428,-0.0032931781495116135,0.04138751478483415
3,yield_6m,22,0.007772344470392291,7.906741802948436e-4,0.019718597232053305,-0.0037118911472953193,0.03937313305472987
3,yield_6m,23,0.007214238655070637,2.565881887862305e-4,0.018875405932893836,-0.004472644180843221,0.037299431689854536
3,yield_6m,24,0.006551504171126876,-4.937369586017566e-4,0.018053214526762337,-0.005326298902268763,0.0357589874268097
3,yield_6m,25,0.005798019959291695,-0.0012357882706812014,0.016996783022673642,-0.0060596110045007074,0.03410468231543326
3,yield_6m,26,0.004967823230176512,-0.0017843718492223794,0.015916904390043483,-0.007191363631896456,0.03294986199588018
3,yield_6m,27,0.00407472555583078,-0.002548584247825042,0.014464248604723999,-0.008187771669604518,0.03118639036272368
3,yield_6m,28,0.0031324654898384034,-0.0034896359181933153,0.013088675139456201,-0.009792894498928575,0.029353855070187458
3,yield_6m,29,0.0021543045415675995,-0.0044802675376469404,0.01205753879956353,-0.010897460556753377,0.02731509836229829
3,yield_6m,30,0.0011528750166866337,-0.005013529569815196,0.010812653118152786,-0.012398479982485923,0.025172281528613876
3,yield_6m,31,1.401632720788858e-4,-0.005851699198987624,0.009465503427718801,-0.013374715876615276,0.022977701146669863
3,yield_6m,32,-8.72616226113954e-4,-0.007001676406559934,0.008638076021453958,-0.014419689081847317,0.020085786606327437
3,yield_6m,33,-0.0018750710184169772,-0.007812635293632565,0.0074809960038731554,-0.016125126116571357,0.018280744715886317
3,yield_6m,34,-0.002857657286805472,-0.008509626868793467,0.006411858523907474,-0.017666618722572316,0.016059005421289605
3,yield_6m,35,-0.0038117175687487903,-0.00911446367865431,0.005466398399037782,-0.01924763593603951,0.015074018082654206
3,yield_6m,36,-0.004729490312743317,-0.010066532902781814,0.004506103658160184,-0.020347150802694954,0.013218780646624597
3,yield_6m,37,-0.0056041133702615,-0.010557071236979958,0.003916723563510629,-0.022183425189657935,0.011650539466657528
3,yield_6m,38,-0.00642962227737568,-0.011309923856509653,0.0032676638431670562,-0.023503580167934156,0.00990856232061028
3,yield_6m,39,-0.0072009363185364696,-0.01216245733049956,0.002628215814170157,-0.024499605338052375,0.009238247160170741
3,yield_6m,40,-0.007913840194302227,-0.012945200285907394,0.001949779886630157,-0.025861899157873142,0.008055962598312939
3,yield_6m,41,-0.00856495908178207,-0.01388835794707518,0.0016282638477003535,-0.026154955324656316,0.007399029425872279
3,yield_6m,42,-0.00915172702146847,-0.014338491158914467,0.0011114517965432418,-0.027306274796811233,0.006340779449489331
3,yield_6m,43,-0.009672351512855856,-0.014403543714233396,7.023533350366962e-4,-0.02734356322978534,0.005417205610519956
3,yield_6m,44,-0.01012577311662604,-0.01488225594647495,5.807809611134234e-4,-0.02858452581706626,0.004893633077376429
3,yield_6m,45,-0.010511621061913407,-0.015209246983665044,2.524855765001499e-4,-0.028807548742340795,0.0044964669559226225
3,yield_6m,46,-0.010830166324516794,-0.015456798123913585,2.1519680965528736e-4,-0.028269683998030273,0.0039020327471773948
3,yield_6m,47,-0.011082271986512135,-0.015326407081417904,9.921589712724459e-6,-0.02881098833005588,0.0037827356610225554
3,yield_6m,48,-0.011269341721814503,-0.015441921068491295,-5.612017476044933e-5,-0.029161480229302428,0.003566646749227307
3,yield_2y,0,0.014333938643274835,0.011193653102224713,0.01783824384880862,0.009828165118096678,0.025572850123304406
3,yield_2y,1,0.017150494489076545,0.011941304034607412,0.022712287762453615,0.010223431125056985,0.03368464982430791
3,yield_2y,2,0.014934525822255604,0.008961444917865427,0.019601941138345985,0.006650364747609389,0.03021815020389985
3,yield_2y,3,0.013392669182857564,0.00687959357697887,0.01809166025551031,0.0033930764541317366,0.02694990926307786
3,yield_2y,4,0.012050291551133024,0.005361402535063403,0.017333245097273062,0.002165433421767808,0.02694059056106048
3,yield_2y,5,0.010373818275794736,0.0037345687525306955,0.016505920153051433,-3.4422808476587344e-4,0.024740776233801297
3,yield_2y,6,0.009822252420074604,0.0033585769008506704,0.01698612973293501,-0.0019087026960458028,0.024646888210898273
3,yield_2y,7,0.009634211340451053,0.0033300878110906432,0.017594655137027723,-0.001726642940795868,0.027340181834711187
3,yield_2y,8,0.009554507854807825,0.0032525790074070956,0.01870546531827475,-0.001634048869405597,0.029334466990235012
3,yield_2y,9,0.009708932715727519,0.003435173190219714,0.0194000993061582,-0.0011797935357256986,0.03266796485750392
3,yield_2y,10,0.00989112738912222,0.0038098929939213693,0.020517646381442333,-0.0011892036394690263,0.03452233127098668
3,yield_2y,11,0.010148173275155015,0.0038796754348347875,0.02179470672637364,-0.001157189122322034,0.03782718336690902
3,yield_2y,12,0.010477349482358027,0.003881598826627372,0.023360028706286867,-0.001129219224047771,0.03981031336559599
3,yield_2y,13,0.010779522228871373,0.0038155207422344733,0.02433867874974241,-0.0012267261909339445,0.042121410784943206
3,yield_2y,14,0.010995338217947317,0.0037919389057995924,0.024725227561131224,-0.0011300414584832137,0.04346138256493975
3,yield_2y,15,0.011109150470648957,0.003602508430116133,0.024789037697230842,-0.001408385757941398,0.044071346180601344
3,yield_2y,16,0.011092728066350362,0.0033501627409966823,0.02472956372770485,-0.0018555519748345158,0.04498881165551471
3,yield_2y,17,0.010919343304429167,0.0030258955726695496,0.02460228150171702,-0.002359457148629016,0.04594460246097496
3,yield_2y,18,0.010590422955318606,0.0024011233102036586,0.02453590439759478,-0.0025552625102602776,0.045741655418503675
3,yield_2y,19,0.010116752059807905,0.0017623691093009487,0.02368458435852578,-0.0033830294656719113,0.04417079143966779
3,yield_2y,20,0.009502863819407485,0.0013402159595432839,0.022880983030653432,-0.003944326788609576,0.04299994002371495
3,yield_2y,21,0.008758464408595366,7.736373290902537e-4,0.02207851429114468,-0.005014706691818621,0.04128852643177191
3,yield_2y,22,0.007901667569828876,2.341888070018508e-4,0.020396589901859878,-0.005792807473052122,0.04085716998952342
3,yield_2y,23,0.0069481918734992385,-6.156636525034199e-4,0.018769398555548437,-0.006490531673315578,0.03981811886406474
3,yield_2y,24,0.005912918455506663,-0.0015408322389399037,0.01736282633209518,-0.006981869481247196,0.03810784489992873
3,yield_2y,25,0.004813574301321646,-0.002558108095111584,0.016161982778697723,-0.00848784104464961,0.035710202652240335
3,yield_2y,26,0.00366700426515625,-0.003563182574466872,0.014287343041031445,-0.01032206185658823,0.03410639758193757
3,yield_2y,27,0.00248838337385355,-0.004529328411728903,0.0128492521824787,-0.01188765437853061,0.03136055830385415
3,yield_2y,28,0.0012926925527154182,-0.005656526899056089,0.011256485916565426,-0.014535477887505626,0.028454543107763908
3,yield_2y,29,9.397064725716298e-5,-0.00633152520760895,0.010010009264336827,-0.01651453685374084,0.025796493310479503
3,yield_2y,30,-0.001095184705506701,-0.00738331179224749,0.008774370399587799,-0.018535450560719986,0.022573860076293598
3,yield_2y,31,-0.0022631917398688688,-0.008283962166905127,0.00736967346361799,-0.019345943850506437,0.020625856083186355
3,yield_2y,32,-0.003399543803574669,-0.00935881515420648,0.0064618873633232625,-0.021276383543421724,0.018890901168523686
3,yield_2y,33,-0.004494955204617392,-0.01057946825410757,0.005450974017281736,-0.02286554827143819,0.016956484716838638
3,yield_2y,34,-0.005541246836116106,-0.011184566215273887,0.0045259902391914875,-0.024729270733611555,0.014992335255435444
3,yield_2y,35,-0.0065313050778770185,-0.012145393402412885,0.00366632190345201,-0.02547793543793551,0.013508371962316221
3,yield_2y,36,-0.0074590920912944916,-0.013008898946887629,0.00297836704525376,-0.02676351725225144,0.011843947643697351
3,yield_2y,37,-0.008319595185192354,-0.013810509697352279,0.0022182826094842662,-0.027222413761497446,0.010189203888077467
3,yield_2y,38,-0.009108775854575698,-0.014755538884006493,0.0017536523184204576,-0.02866237773295044,0.008509893078979652
3,yield_2y,39,-0.009823538093422462,-0.015375595471518398,0.0013398616667463495,-0.03125670477575682,0.007200333931716639
3,yield_2y,40,-0.01046168377992656,-0.015912554193433563,0.0011848065316480182,-0.03198475839928668,0.006436428650456607
3,yield_2y,41,-0.011021859033586094,-0.01677143989465807,7.957263675904136e-4,-0.03167532852232422,0.006061440578712648
3,yield_2y,42,-0.011503505379562136,-0.01702553829790621,5.744748287607246e-4,-0.03157087843140561,0.00570169040570443
3,yield_2y,43,-0.011906808631630149,-0.017390617797715627,2.757351993387201e-4,-0.03240104609185279,0.005274670844981577
3,yield_2y,44,-0.012232641343993173,-0.017669970000254966,1.553968307401198e-4,-0.033025562279173665,0.00444954841237113
3,yield_2y,45,-0.01248250518581756,-0.01768265284936522,5.2454937726578214e-5,-0.03158688180162872,0.004126751256535282
3,yield_2y,46,-0.01265847342940671,-0.017820426126937242,-1.136029141767991e-4,-0.03155593721677446,0.0040644481240933675
3,yield_2y,47,-0.012763130872803435,-0.017631622352143383,-4.7169107143337736e-05,-0.033612733352903594,0.003915377626265431
3,yield_2y,48,-0.012799513494625612,-0.01708587108345661,-1.0837275581198252e-4,-0.033959759472074545,0.0037982440356010634
3,yield_5y,0,0.019357593620714316,0.013996801529781559,0.025594545878560908,0.012213720201752782,0.04023516217359523
3,yield_5y,1,0.02165497920763746,0.014559978839691616,0.02941313662325934,0.011885475316539076,0.04678209540478182
3,yield_5y,2,0.018216811292043167,0.011133797840301553,0.02427745290762577,0.008577640525590426,0.037271843039725173
3,yield_5y,3,0.016518288195783933,0.009332222803606098,0.022296045457390952,0.00656181840640959,0.033213959513221286
3,yield_5y,4,0.015183208381990243,0.008307347242347541,0.0204570584357296,0.0055345779918354494,0.03298325023715058
3,yield_5y,5,0.01303431599357462,0.006279799788738632,0.01824327994257003,0.0036757331623563996,0.028868463290450674
3,yield_5y,6,0.012199684784758625,0.005406887847150002,0.018195439857432983,0.002252309137889613,0.02787897037605782
3,yield_5y,7,0.011698063353929852,0.005106300263433648,0.018753004761569984,0.0020416211946399504,0.028144453117410557
3,yield_5y,8,0.011189178096142173,0.0047000449994817626,0.019227781861376646,0.0010004596098591165,0.030151068469058847
3,yield_5y,9,0.011015403030598064,0.00454984108259124,0.019943303669184627,0.001079416000512274,0.03108726240542731
3,yield_5y,10,0.010838342674906201,0.004499584508137021,0.020788467741120177,7.181245768178247e-4,0.03266048165837661
3,yield_5y,11,0.010735640748609221,0.004311383068796299,0.02123151096603316,2.789256273136867e-4,0.03438652794143013
3,yield_5y,12,0.010759842834355398,0.00418146505635608,0.02134606162449965,3.233461518182251e-4,0.035526197338554756
3,yield_5y,13,0.010769150759771813,0.0038814825535810433,0.0219168680798109,2.2921137473389406e-4,0.03677046272708974
3,yield_5y,14,0.01069747313140748,0.00366280608012219,0.021811942669734987,-2.413046673315551e-4,0.03718190658398914
3,yield_5y,15,0.010557189177617832,0.0032868469409420053,0.02181919293967694,-7.523271253789452e-4,0.037716256611175815
3,yield_5y,16,0.010318148717933875,0.002988328414615782,0.021439222595816453,-9.479454091972954e-4,0.03858329219874077
3,yield_5y,17,0.009946108723077477,0.0024812221548257173,0.02131414848565883,-0.0016295300864630545,0.03861769992522426
3,yield_5y,18,0.009450930870117894,0.0019906511718290015,0.020363881213469208,-0.002238349305610274,0.037311896707139657
3,yield_5y,19,0.008847399683784798,0.0013303695971835794,0.019178882879923597,-0.0031570984515117383,0.03645520775015752
3,yield_5y,20,0.008137378597612571,6.506834215680337e-4,0.018565004626728134,-0.0038036010054385747,0.03555980623420822
3,yield_5y,21,0.007330364164831827,7.302914934519074e-5,0.017296938634090826,-0.004433466054080918,0.034093204098282086
3,yield_5y,22,0.006445720385640844,-7.164406498747256e-4,0.01601776302383396,-0.005109570954252013,0.0333569713371876
3,yield_5y,23,0.005497693171842823,-0.0016254884296977089,0.01460196296284525,-0.006411315543571542,0.03181193283856189
3,yield_5y,24,0.004498841116934519,-0.0022852844185791937,0.01341788353490996,-0.00785018809918697,0.02919974117039002
3,yield_5y,25,0.00346539383520135,-0.003010832260682962,0.012065919894813705,-0.009354335238728563,0.02782167764184763
3,yield_5y,26,0.002411982933491306,-0.003880551250789602,0.010769114354521887,-0.01078385737592207,0.025833317471665607
3,yield_5y,27,0.0013508555355116237,-0.004741722927012658,0.00940533111239304,-0.012175163527021134,0.023848478540474602
3,yield_5y,28,2.942489060934411e-4,-0.00546508779519592,0.00829477314240229,-0.013549989594143722,0.02162133719002869
3,yield_5y,29,-7.466296066597479e-4,-0.006257371941187565,0.00715084098230513,-0.014387198174972214,0.020032990423409114
3,yield_5y,30,-0.0017622443974447742,-0.007144142953968206,0.005914366093841926,-0.015994407447789207,0.017331854365157315
3,yield_5y,31,-0.0027439902084242535,-0.007863316128918154,0.005097757469667938,-0.017390026705050476,0.01585940444456677
3,yield_5y,32,-0.0036842462588034058,-0.008460109302674716,0.004351407785377353,-0.019049742770396266,0.014080222886399606
3,yield_5y,33,-0.004576574879994618,-0.00937590423115273,0.003468667230774408,-0.0199159598167699,0.011812859550105803
3,yield_5y,34,-0.005415507590346647,-0.009991905450775301,0.0028047486842146313,-0.021017011300849976,0.010384083174609812
3,yield_5y,35,-0.006196476110538528,-0.010831285328080394,0.0021286488572389564,-0.02237901997888573,0.009187084024284451
3,yield_5y,36,-0.00691583457574037,-0.011673707169825066,0.0016699627324903235,-0.023524011165508577,0.008522246933405366
3,yield_5y,37,-0.007570779446890069,-0.012293560135405134,0.0012033673635576786,-0.02435551742827624,0.007003864649771605
3,yield_5y,38,-0.008159283160404728,-0.013006687005311686,0.001052255448866338,-0.024796866285231305,0.006160120944873827
3,yield_5y,39,-0.00868006615365179,-0.013456549749515385,0.00077145112125478945,-0.025636200053292615,0.005217710328213517
3,yield_5y,40,-0.00913254724660525,-0.014140167527668954,5.093448075831164e-4,-0.026261864105881168,0.004776700191847948
3,yield_5y,41,-0.009516786395106286,-0.014928828111318985,3.958544240343113e-4,-0.027698086057446704,0.0045331310156494185
3,yield_5y,42,-0.009833440368807586,-0.015018042156358038,2.5625013086944405e-4,-0.028070684272397325,0.003869655384458072
3,yield_5y,43,-0.010083716127909852,-0.015001857403163272,1.0594139570226126e-4,-0.027688546424178024,0.0033707275783897727
3,yield_5y,44,-0.010269317468453288,-0.014958388851084463,2.9088001912895654e-5,-0.027036893895283316,0.003205812412929902
3,yield_5y,45,-0.010392394626318961,-0.015070768147249933,-6.710573512588581e-5,-0.02704729946914156,0.003094703062899541
