window_cell,q,variable,h,point,lo68,hi68,lo90,hi90,set_type68,set_type90
pre_p2,5,price_ipca,27,0.014162252998689003,-0.029816649352772628,0.04960144808451537,-0.08339482014245655,0.07773674260991933,interval,interval
pre_p2,5,cambio_usd,28,-0.0547965156073178,-0.08616907758494849,-0.02222681998722893,-0.11622498120359369,0.011395777686543707,interval,interval
pre_p2,5,yield_6m,28,-0.002944114227395792,-0.004473700874673322,-0.0014231066298769194,-0.006003933806139354,8.156620981020991e-5,interval,interval
pre_p2,5,yield_2y,28,-0.004534492896528087,-0.006884863315093732,-0.0022006599642735813,-0.009239587405802668,1.0479297405877852e-4,interval,interval
pre_p2,5,ibc_br,28,-0.1590005895500365,-0.35390443759799844,0.005602257220766709,-0.5816427787251433,0.1430629574174192,interval,interval
pre_p2,5,asset_ibov,28,0.1843296670723877,-0.11083571615332517,0.42270039286393607,-0.46973991802967735,0.6123927708895445,interval,interval
pre_p2,5,cds_5y,28,-17.260285741982244,-26.42057806964827,-7.74254773366722,-35.18902655940856,2.0908607062485984,interval,interval
pre_p2,5,price_ipca,28,0.023147069725096996,-0.02027647506071975,0.05950162949183709,-0.07141528146602988,0.08957937308084057,interval,interval
pre_p2,5,cambio_usd,29,-0.05664002789988715,-0.08878470908492056,-0.02395265875116189,-0.12023158200920657,0.009111077875922233,interval,interval
pre_p2,5,yield_6m,29,-0.002977643180060813,-0.004558084765080944,-0.0014428984251687645,-0.006176700529579553,3.956995646846332e-5,interval,interval
pre_p2,5,yield_2y,29,-0.004576885476532888,-0.006998485325477504,-0.00222563263139439,-0.009478917677982984,4.521055631566902e-5,interval,interval
pre_p2,5,ibc_br,29,-0.12705741276680116,-0.3146232671755162,0.03144468278277327,-0.5336668764422631,0.16389684372158075,interval,interval
pre_p2,5,asset_ibov,29,0.23995056071711074,-0.04491494144029001,0.4816497778529671,-0.37637288629783994,0.6844997488738298,interval,interval
pre_p2,5,cds_5y,29,-17.849528561870383,-27.351176298195426,-8.22939371133803,-36.68725640685224,1.4597023605028463,interval,interval
pre_p2,5,price_ipca,29,0.031730171905538805,-0.011500576023301514,0.06941518519150415,-0.060573601305264464,0.10196546139973757,interval,interval
pre_p2,5,cambio_usd,30,-0.05803224656252158,-0.09095405221218188,-0.02522998639729978,-0.12382471894459415,0.0072845111042581555,interval,interval
pre_p2,5,yield_6m,30,-0.002989352895964259,-0.004617511052209368,-0.0014433183758965802,-0.006321901456682227,1.6396017017509625e-5,interval,interval
pre_p2,5,yield_2y,30,-0.004585939881381298,-0.007074299104352324,-0.0022207690313293216,-0.009676681671668448,1.4590822926125082e-5,interval,interval
pre_p2,5,ibc_br,30,-0.09509780535266699,-0.2752652380662071,0.057558602786690276,-0.4851619048094884,0.18548997817142407,interval,interval
pre_p2,5,asset_ibov,30,0.292408628620283,0.013131185972599843,0.5423616346907139,-0.296209784061164,0.7643345032021774,interval,interval
pre_p2,5,cds_5y,30,-18.29686530437312,-28.13898990637267,-8.575885583753134,-38.05158984095402,0.9757799380767875,interval,interval
pre_p2,5,price_ipca,30,0.0398609845201543,-0.0035143954062157655,0.07925483034250096,-0.05090050911133777,0.11477851406031805,interval,interval
pre_p2,5,cambio_usd,31,-0.05897633679089302,-0.09267168309742124,-0.026062971286104627,-0.12698252090336398,0.005918062914066736,interval,interval
pre_p2,5,yield_6m,31,-0.002979759474517907,-0.004651967202506539,-0.0014250618044693128,-0.0064384887880840425,1.1354821889258979e-5,interval,interval
pre_p2,5,yield_2y,31,-0.004562515893708153,-0.007112432370308424,-0.002187133725995249,-0.009831540484648498,1.1973563168706554e-5,interval,interval
pre_p2,5,ibc_br,31,-0.06334689233409542,-0.23620882490383194,0.0838581353352072,-0.43667753089296185,0.2078856430021163,interval,interval
pre_p2,5,asset_ibov,31,0.3414135855377338,0.06311961520234408,0.6043349429398648,-0.2296386925262101,0.8512926773521072,interval,interval
pre_p2,5,cds_5y,31,-18.603127326435747,-28.780560589782084,-8.784685949181283,-39.27120329961727,0.6363901053106672,interval,interval
pre_p2,5,price_ipca,31,0.04749374053770431,0.0036746411804711773,0.08892434580453491,-0.0423874675683514,0.12787026687739098,interval,interval
pre_p2,5,cambio_usd,32,-0.05947842529036425,-0.09393452676776902,-0.02645960996789708,-0.12968426067913308,0.005007928704340252,interval,interval
pre_p2,5,yield_6m,32,-0.0029495145597101084,-0.0046615995891928766,-0.0013889524833975383,-0.00652559754948233,2.3603802278400768e-5,interval,interval
pre_p2,5,yield_2y,32,-0.004507676307663175,-0.007113239839025999,-0.0021259963459219233,-0.009942404826046346,3.6138521411608075e-5,interval,interval
pre_p2,5,ibc_br,32,-0.032022100743300794,-0.19784354054029601,0.11028083768493704,-0.3888006361242551,0.23116781240485507,interval,interval
pre_p2,5,asset_ibov,32,0.3867090366266677,0.10523339131247951,0.6667690393038685,-0.1761980709458669,0.943982790190274,interval,interval
pre_p2,5,cds_5y,32,-18.770100287300423,-29.27335535974065,-8.859517723964759,-40.335986109662414,0.4373272858452264,interval,interval
pre_p2,5,price_ipca,32,0.0545876242541004,0.01007231648951779,0.09832383003453192,-0.034996307412794775,0.1410712273697726,interval,interval
pre_p2,5,cambio_usd,33,-0.05954749335338247,-0.09474187638898249,-0.026431537219414464,-0.1319106815745914,0.004544882579007569,interval,interval
pre_p2,5,yield_6m,33,-0.0028993970174287127,-0.004646712574525014,-0.0013359296067987664,-0.006582561276609308,5.216897968332814e-5,interval,interval
pre_p2,5,yield_2y,33,-0.004422674130238222,-0.007077302871028885,-0.0020388100774018504,-0.010008460720906638,8.564184707730446e-5,interval,interval
pre_p2,5,ibc_br,33,-0.001331845108397625,-0.16056530086596318,0.13678592017873054,-0.3421481245965727,0.2554574656696162,interval,interval
pre_p2,5,asset_ibov,33,0.42807291861047647,0.13991213784959264,0.728675118212705,-0.1348052608587374,1.040460002993565,interval,interval
pre_p2,5,cds_5y,33,-18.800487634824357,-29.615796074507944,-8.805078788832958,-41.23672715643612,0.3730748930560997,interval,interval
pre_p2,5,price_ipca,33,0.061106887538257125,0.01569302601216922,0.10735467810761049,-0.02867001020938112,0.15420229053312207,interval,interval
pre_p2,5,cambio_usd,34,-0.05919524977090724,-0.09509543729245956,-0.025993770776233962,-0.1336444093094884,0.004514772571881563,interval,interval
pre_p2,5,yield_6m,34,-0.002830303945766939,-0.004607767156896642,-0.0012670336295144782,-0.0066089263936095705,9.596751213356189e-5,interval,interval
pre_p2,5,yield_2y,34,-0.0043089387697271735,-0.0070054284717497375,-0.001927188479618335,-0.01002919356156497,1.5885407899987497e-4,interval,interval
pre_p2,5,ibc_br,34,0.028525674915000812,-0.12476843681618321,0.1633488989815486,-0.2973526801629306,0.28090168811980176,interval,interval
pre_p2,5,asset_ibov,34,0.46531795728355274,0.1677241345099337,0.7890061771742921,-0.104066031542916,1.138540989078594,interval,interval
pre_p2,5,cds_5y,34,-18.697868461347404,-29.807284751154686,-8.626948952556466,-41.965291517147556,0.43700033835425905,interval,interval
pre_p2,5,price_ipca,34,0.06702093171717348,0.02055615977866101,0.11592350671722698,-0.023342164576973922,0.1670849280060633,interval,interval
pre_p2,5,cambio_usd,35,-0.058435985493924515,-0.09499938272710477,-0.02516440657881577,-0.13487040810459566,0.004899101568170519,interval,interval
pre_p2,5,yield_6m,35,-0.0027432411109915757,-0.004545379055873483,-0.001183391277081766,-0.006604464913101146,1.5383067591396866e-4,interval,interval
pre_p2,5,yield_2y,35,-0.00416806132117639,-0.006898647395351975,-0.0017928810618806743,-0.010004409734938848,2.539988253787894e-4,interval,interval
pre_p2,5,ibc_br,35,0.05736358111613162,-0.09083355767146793,0.1899519287303313,-0.25503939829304323,0.3076535356461562,interval,interval
pre_p2,5,asset_ibov,35,0.49829179802204404,0.18926490962188908,0.8467596935277131,-0.08253559421806905,1.2360692210741784,interval,interval
pre_p2,5,cds_5y,35,-18.466649899283947,-29.848222494036715,-8.331491403819376,-42.51477977758665,0.6215475218053911,interval,interval
pre_p2,5,price_ipca,35,0.07230435730336245,0.024683694473451857,0.12394479825287204,-0.018943849106123636,0.17954871457280863,interval,interval
pre_p2,5,cambio_usd,36,-0.05728641206480289,-0.0944604101875741,-0.02396427894605715,-0.1355764457849588,0.005675657806756699,interval,interval
pre_p2,5,yield_6m,36,-0.0026393128848574868,-0.004460316169703639,-0.0010861999258327975,-0.006569185266290445,2.2452700964022926e-4,interval,interval
pre_p2,5,yield_2y,36,-0.004001779094848943,-0.006758211218445933,-0.001637748022112886,-0.00993425536202043,3.691914821018929e-4,interval,interval
pre_p2,5,ibc_br,36,0.0850073108304451,-0.05911134680519929,0.21656985695200084,-0.21579283232704696,0.3358421454514852,interval,interval
pre_p2,5,asset_ibov,36,0.5268769791118685,0.20509801286048351,0.9010377636002033,-0.0688755916057166,1.3310757480790323,interval,interval
pre_p2,5,cds_5y,36,-18.1120147843858,-29.740020892966783,-7.925751130928729,-42.87966596295245,0.9184217700881485,interval,interval
pre_p2,5,price_ipca,36,0.07693697963914393,0.02809885369131251,0.13134240134301858,-0.015407835262871303,0.19143607772447271,interval,interval
pre_p2,5,cambio_usd,37,-0.055765485753658445,-0.09348778929466149,-0.022416597837670284,-0.13575353981342178,0.006819165921790444,interval,interval
pre_p2,5,yield_6m,37,-0.0025197117701739303,-0.004353495391427503,-9.767115316968405e-4,-0.006503341206917993,3.0678542691155885e-4,interval,interval
pre_p2,5,yield_2y,37,-0.003811959516513383,-0.006585588338978633,-0.0014637344250487201,-0.009819231957278584,5.024776345881096e-4,interval,interval
pre_p2,5,ibc_br,37,0.11129550023888278,-0.02990398032186694,0.24315369338010862,-0.1801174169846254,0.36553605661480815,interval,interval
pre_p2,5,asset_ibov,37,0.5509906595626645,0.21573110533646672,0.9510713585055419,-0.06191828838045365,1.4218463844056841,interval,interval
pre_p2,5,cds_5y,37,-17.63986504234344,-29.485105332265356,-7.4173515861648855,-43.05591248655902,1.318765483633537,interval,interval
pre_p2,5,price_ipca,37,0.08090381129522727,0.030825541102008365,0.1380501849902072,-0.012670640064098477,0.20260480261374364,interval,interval
pre_p2,5,cambio_usd,38,-0.05389421934776279,-0.09209339452333679,-0.020546573228185885,-0.1353963638154146,0.008301936487623228,interval,interval
pre_p2,5,yield_6m,38,-0.002385707597248509,-0.004225978817386608,-8.562162296116417e-4,-0.006407438852410054,3.993182336490319e-4,interval,interval
pre_p2,5,yield_2y,38,-0.00360058353725286,-0.00638245893423216,-0.0012728440450608558,-0.009660209024848241,6.518709504101334e-4,interval,interval
pre_p2,5,ibc_br,38,0.13608075057040256,-0.0034476903746671925,0.26961499971381075,-0.14839855110549843,0.39670699531377807,interval,interval
pre_p2,5,asset_ibov,38,0.5705841494229712,0.22161370912501155,0.9962224652928845,-0.0606729426781069,1.5069304447768783,interval,interval
pre_p2,5,cds_5y,38,-17.05676140363642,-29.08691019073673,-6.814390708357899,-43.04106222925121,1.813323858317913,interval,interval
pre_p2,5,price_ipca,38,0.08419501122890477,0.03288824711116409,0.14401214521417283,-0.010673135686488243,0.2129289975574956,interval,interval
pre_p2,5,cambio_usd,39,-0.05169548350345724,-0.09029171829000923,-0.018381034401631104,-0.13450360129096428,0.010094498927046567,interval,interval
pre_p2,5,yield_6m,39,-0.0022386364765001427,-0.004078969421143629,-7.260256957923406e-4,-0.00628224201721932,5.008440556997286e-4,interval,interval
pre_p2,5,yield_2y,39,-0.0033697286848021223,-0.006150708975277177,-0.0010671130272974065,-0.00945843377827558,8.153905371640039e-4,interval,interval
pre_p2,5,ibc_br,39,0.15923027641251783,0.020099059857851466,0.2958156630464753,-0.12087442878659167,0.4292042036771672,interval,interval
pre_p2,5,asset_ibov,39,0.585642224450779,0.22314504847949007,1.0359756343147626,-0.06430525358660792,1.5851218424507671,interval,interval
pre_p2,5,cds_5y,39,-16.369859981109553,-28.54986628229752,-6.125336903063052,-42.834309025177724,2.392601365343857,interval,interval
pre_p2,5,price_ipca,39,0.0868058016574998,0.034312195464392764,0.14918219946593167,-0.009360334501790314,0.22229913969032397,interval,interval
pre_p2,5,cambio_usd,40,-0.049193799553832095,-0.0880998619005836,-0.015948050058315875,-0.13307823936864888,0.012166208416979706,interval,interval
pre_p2,5,yield_6m,40,-0.0020798895906926087,-0.003913806299744505,-5.87456329258349e-4,-0.006128776069972097,6.101107556338788e-4,interval,interval
pre_p2,5,yield_2y,40,-0.0031215518890103985,-0.005892423444316579,-8.485834781918814e-4,-0.009215538294538117,9.91097841728998e-4,interval,interval
pre_p2,5,ibc_br,40,0.18062643391948377,0.04065833210314078,0.32156650294935557,-0.09762720675161947,0.46274788363774233,interval,interval
pre_p2,5,asset_ibov,40,0.5961822441318485,0.22068492076786728,1.0699260354916413,-0.07210877332725896,1.6554314878315652,interval,interval
pre_p2,5,cds_5y,40,-15.586846282802426,-27.879381153474913,-5.358925426766639,-42.436548483951285,3.047010102206958,interval,interval
pre_p2,5,price_ipca,40,0.08873635358644881,0.03512357309824195,0.15352382698564657,-0.008680793619364708,0.2306216451274945,interval,interval
pre_p2,5,cambio_usd,41,-0.04641512563163008,-0.08553750351433977,-0.0132765534838501,-0.13112780032083002,0.014485822040612583,interval,interval
pre_p2,5,yield_6m,41,-0.0019109019098008128,-0.003731959625081099,-4.4181228530022087e-4,-0.005948330604490878,7.259184651032531e-4,interval,interval
pre_p2,5,yield_2y,41,-0.002858272210240101,-0.005609878934660861,-6.192770595776094e-4,-0.008933544500916607,0.0011771332463891638,interval,interval
pre_p2,5,ibc_br,41,0.20016712880651166,0.0582258120358973,0.3466352971976907,-0.07859592067468228,0.4969441579872698,interval,interval
pre_p2,5,asset_ibov,41,0.6022530758938746,0.21456408135161997,1.0977675406328415,-0.08347747258927121,1.7170601645480466,interval,interval
pre_p2,5,cds_5y,41,-14.715867210811046,-27.08181303455549,-4.5240554113440385,-41.850411441045836,3.7670114778481967,interval,interval
pre_p2,5,price_ipca,41,0.08999164236041132,0.03534975070325179,0.15700965006895803,-0.008585916472810881,0.23781824269001126,interval,interval
pre_p2,5,cambio_usd,42,-0.04338663793415023,-0.08262684355722574,-0.010395975769012177,-0.12866451210983323,0.0170220427227082,interval,interval
pre_p2,5,yield_6m,42,-0.0017331409094999439,-0.003535025449941537,-2.9036837494923756e-4,-0.0057424612571669,8.471428966112016e-4,interval,interval
pre_p2,5,yield_2y,42,-0.0025821535968319777,-0.005305535826503585,-3.811686462678395e-4,-0.008614867439083766,0.0013717525508624535,interval,interval
pre_p2,5,ibc_br,42,0.21776610428227816,0.0728568461983844,0.3707616288740202,-0.06360601150953547,0.5313163988453838,interval,interval
pre_p2,5,asset_ibov,42,0.6039338391641319,0.20509278882697835,1.1192822123262534,-0.0978828646398787,1.769375314472734,interval,interval
pre_p2,5,cds_5y,42,-13.765461601446392,-26.164439352364464,-3.629687687554429,-41.080282459875804,4.543252719062571,interval,interval
pre_p2,5,price_ipca,42,0.09058127476013096,0.035019446031999094,0.15962100691283507,-0.009029305219278982,0.24382530664681595,interval,interval
pre_p2,5,cambio_usd,43,-0.040136508914457546,-0.0793925289156925,-0.007335889158595808,-0.12570542156467154,0.019744031613189154,interval,interval
pre_p2,5,yield_6m,43,-0.0015480953722349275,-0.0033247205209880684,-1.3435284031884984e-4,-0.005512991022127747,9.72759111534572e-4,interval,interval
pre_p2,5,yield_2y,43,-0.0022954877934246334,-0.004982030218242247,-1.3616011560193744e-4,-0.0082623172470726175,0.0015733635187413406,interval,interval
pre_p2,5,ibc_br,43,0.23335311023305655,0.08464970647329652,0.39367426517575915,-0.052405863797637675,0.5653433176917217,interval,interval
pre_p2,5,asset_ibov,43,0.6013324795975634,0.19256722500120926,1.1343315035694181,-0.11485630885193492,1.8118923645866485,interval,interval
pre_p2,5,cds_5y,43,-12.744489848527095,-25.135420773057266,-2.6847434965716137,-40.13230582159907,5.366699655162489,interval,interval
pre_p2,5,price_ipca,43,0.09051928941871921,0.034162810016395005,0.16134753923732062,-0.009966236928968019,0.24859322385808727,interval,interval
pre_p2,5,cambio_usd,44,-0.03669368413562258,-0.075861557772266,-0.004125662051364303,-0.1222724550598603,0.022621890675734738,interval,interval
pre_p2,5,yield_6m,44,-0.0013572643470263184,-0.0031028772316494565,2.5069968419179873e-5,-0.00526201139871676,0.001101865900984511,interval,interval
pre_p2,5,yield_2y,44,-0.0020005775173784802,-0.004642165739969034,1.13945614651034e-4,-0.0078791002238138,0.0017805625846473376,interval,interval
pre_p2,5,ibc_br,44,0.24687395562374628,0.09372999549897197,0.41510715584816166,-0.044701214734109554,0.5984946692465862,interval,interval
pre_p2,5,asset_ibov,44,0.594584187412318,0.17727396534849713,1.1428490195525642,-0.13397597686314014,1.8442601039170832,interval,interval
pre_p2,5,cds_5y,44,-11.66206314290064,-24.003761752996457,-1.698004171241082,-39.01438135705411,6.228767094687268,interval,interval
pre_p2,5,price_ipca,44,0.08982393249055956,0.03281143167593363,0.16218680230644494,-0.011353289147262448,0.25208582372817917,interval,interval
pre_p2,5,cambio_usd,45,-0.03308765946908081,-0.07206316712153935,-7.941269476541284e-4,-0.1183924319296127,0.025627117459770008,interval,interval
pre_p2,5,yield_6m,45,-0.0011621463410377434,-0.002871438792840889,1.86816937622813e-4,-0.004991883627469772,0.001233710855164703,interval,interval
pre_p2,5,yield_2y,45,-0.0016997200151268983,-0.004288905263113951,3.674700783255897e-4,-0.007468819155098303,0.0019921716293880166,interval,interval
pre_p2,5,ibc_br,45,0.2582904469375296,0.10023846361678819,0.4348117838078107,-0.04018197826074044,0.6302591092101605,interval,interval
pre_p2,5,asset_ibov,45,0.5838496735451268,0.15949281819117622,1.144834549873347,-0.15485764629344256,1.866249299321274,interval,interval
pre_p2,5,cds_5y,45,-10.52747284570994,-22.779268532009436,-0.6780118984910457,-37.73615231889456,7.121447914650618,interval,interval
pre_p2,5,price_ipca,45,0.08851741067224106,0.03099826604098404,0.1621438971164715,-0.013148115054614315,0.2542798745701436,interval,interval
pre_p2,5,cambio_usd,46,-0.02934826025580017,-0.06802870483152905,0.0026307372506188522,-0.11409703539604123,0.028733033468473657,interval,interval
pre_p2,5,yield_6m,46,-9.642288122982755e-4,-0.002632454587078892,3.499033724005393e-4,-0.004705240088977514,0.0013677160142012733,interval,interval
pre_p2,5,yield_2y,46,-0.0013951911043825402,-0.003925362318572577,6.22883867932627e-4,-0.007035472722693837,0.0022072743718114037,interval,interval
pre_p2,5,ibc_br,46,0.26758021616515526,0.10432278814838324,0.45256532179053494,-0.038540067556323755,0.6601627867400534,interval,interval
pre_p2,5,asset_ibov,46,0.569313318807219,0.13949835990868395,1.1403490740627136,-0.17714850046889102,1.8777437582107914,interval,interval
pre_p2,5,cds_5y,46,-9.350120496524804,-21.472505385429173,0.3670282235135827,-36.308987226673665,8.037441682404015,interval,interval
pre_p2,5,price_ipca,46,0.08662562379913516,0.02875749290084794,0.16123112123297562,-0.015309356649664251,0.255164638633759,interval,interval
pre_p2,5,cambio_usd,47,-0.02550542397916451,-0.06379148756910968,0.0061221067215411675,-0.10942274452801799,0.03191518619580754,interval,interval
pre_p2,5,yield_6m,47,-7.649780289849129e-4,-0.0023880754701393362,5.134596371575438e-4,-0.004404985588173406,0.0015035036418539777,interval,interval
pre_p2,5,yield_2y,47,-0.0010892298016218546,-0.003554791705514272,8.788296216964569e-4,-0.0065834532011560315,0.0024252513097330953,interval,interval
pre_p2,5,ibc_br,47,0.27473644256162266,0.10613276291557011,0.4681751533017939,-0.039479428141754085,0.6877798833879369,interval,interval
pre_p2,5,asset_ibov,47,0.5511812115638819,0.11756044889171642,1.129510488865823,-0.20052324578036532,1.8787331813498207,interval,interval
pre_p2,5,cds_5y,47,-8.139448937327598,-20.09474972582965,1.4293444191150146,-34.74595717775282,8.970283168735563,interval,interval
pre_p2,5,price_ipca,47,0.08417787934976285,0.02612431519254264,0.15946763403051673,-0.017796680241938576,0.2547414743713508,interval,interval
pre_p2,5,cambio_usd,48,-0.021588987921919066,-0.05938664494011742,0.00965459525485041,-0.10441072859040341,0.0351517227007396,interval,interval
pre_p2,5,yield_6m,48,-5.658293563109133e-4,-0.002140548451459923,6.767465491659295e-4,-0.004094297628386232,0.0016409210470094224,interval,interval
pre_p2,5,yield_2y,48,-7.840236273087327e-4,-0.003180578268125178,0.0011341421616649576,-0.00611754065317232,0.002645811151395609,interval,interval
pre_p2,5,ibc_br,48,0.2797674730125738,0.10581792997738654,0.4814807334830786,-0.0427204906450765,0.7127373088818538,interval,interval
pre_p2,5,asset_ibov,48,0.5296790901322418,0.09394394491789994,1.1124898636595841,-0.2246820102374347,1.8693073043377588,interval,interval
pre_p2,5,cds_5y,48,-6.904875011186392,-18.657946256729986,2.5016919863778035,-33.06180938145607,9.914470361021904,interval,interval
pre_p2,5,price_ipca,48,0.08120659127076606,0.023134705472282475,0.15687913268603962,-0.02057091853418833,0.25302347491769284,interval,interval
pre_p2,4,cambio_usd,0,0.05949541319365003,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_6m,0,0.005,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_2y,0,0.006866227179049306,NA,NA,NA,NA,NA,NA
pre_p2,4,ibc_br,0,-0.4170379137395998,NA,NA,NA,NA,NA,NA
pre_p2,4,asset_ibov,0,-4.841710351722374,NA,NA,NA,NA,NA,NA
pre_p2,4,cds_5y,0,31.85464214826144,NA,NA,NA,NA,NA,NA
pre_p2,4,price_ipca,0,-0.26309169085993545,NA,NA,NA,NA,NA,NA
pre_p2,4,cambio_usd,1,0.13364543616467278,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_6m,1,0.0044859054397411,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_2y,1,0.007608350340893502,NA,NA,NA,NA,NA,NA
pre_p2,4,ibc_br,1,-0.18221638683125416,NA,NA,NA,NA,NA,NA
pre_p2,4,asset_ibov,1,-5.355830160544194,NA,NA,NA,NA,NA,NA
pre_p2,4,cds_5y,1,42.930669158346994,NA,NA,NA,NA,NA,NA
pre_p2,4,price_ipca,1,-0.11793367584104006,NA,NA,NA,NA,NA,NA
pre_p2,4,cambio_usd,2,0.1311046692250692,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_6m,2,0.004143068478963612,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_2y,2,0.006677035301208382,NA,NA,NA,NA,NA,NA
pre_p2,4,ibc_br,2,-0.2906860557640264,NA,NA,NA,NA,NA,NA
pre_p2,4,asset_ibov,2,-0.3620694775082479,NA,NA,NA,NA,NA,NA
pre_p2,4,cds_5y,2,35.51548288221301,NA,NA,NA,NA,NA,NA
pre_p2,4,price_ipca,2,-0.15225688359904876,NA,NA,NA,NA,NA,NA
pre_p2,4,cambio_usd,3,0.11530317272434315,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_6m,3,0.0037267395653306375,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_2y,3,0.0060124933423172456,NA,NA,NA,NA,NA,NA
pre_p2,4,ibc_br,3,-0.26596409108077146,NA,NA,NA,NA,NA,NA
pre_p2,4,asset_ibov,3,-1.1808221443703713,NA,NA,NA,NA,NA,NA
pre_p2,4,cds_5y,3,32.65405201552692,NA,NA,NA,NA,NA,NA
pre_p2,4,price_ipca,3,-0.1453466407730741,NA,NA,NA,NA,NA,NA
pre_p2,4,cambio_usd,4,0.09867240861537374,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_6m,4,0.0032412577888122976,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_2y,4,0.005122613655741216,NA,NA,NA,NA,NA,NA
pre_p2,4,ibc_br,4,-0.3519429345216956,NA,NA,NA,NA,NA,NA
pre_p2,4,asset_ibov,4,-0.8135773532188911,NA,NA,NA,NA,NA,NA
pre_p2,4,cds_5y,4,28.128201878982736,NA,NA,NA,NA,NA,NA
pre_p2,4,price_ipca,4,-0.13870235394022143,NA,NA,NA,NA,NA,NA
pre_p2,4,cambio_usd,5,0.08458171468214185,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_6m,5,0.00277703424102623,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_2y,5,0.004360785204487879,NA,NA,NA,NA,NA,NA
pre_p2,4,ibc_br,5,-0.3724743131710135,NA,NA,NA,NA,NA,NA
pre_p2,4,asset_ibov,5,-1.0969888782489763,NA,NA,NA,NA,NA,NA
pre_p2,4,cds_5y,5,24.84138953459595,NA,NA,NA,NA,NA,NA
pre_p2,4,price_ipca,5,-0.13385089853925056,NA,NA,NA,NA,NA,NA
pre_p2,4,cambio_usd,6,0.07349551978348716,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_6m,6,0.002389730352354739,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_2y,6,0.003684567048161801,NA,NA,NA,NA,NA,NA
pre_p2,4,ibc_br,6,-0.4101441563340682,NA,NA,NA,NA,NA,NA
pre_p2,4,asset_ibov,6,-0.928523476584194,NA,NA,NA,NA,NA,NA
pre_p2,4,cds_5y,6,21.767678238134256,NA,NA,NA,NA,NA,NA
pre_p2,4,price_ipca,6,-0.13662741476626789,NA,NA,NA,NA,NA,NA
pre_p2,4,cambio_usd,7,0.06433303994185863,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_6m,7,0.0020232351485510273,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_2y,7,0.003086557554218765,NA,NA,NA,NA,NA,NA
pre_p2,4,ibc_br,7,-0.42808060117598734,NA,NA,NA,NA,NA,NA
pre_p2,4,asset_ibov,7,-0.955085848321598,NA,NA,NA,NA,NA,NA
pre_p2,4,cds_5y,7,19.288798335132466,NA,NA,NA,NA,NA,NA
pre_p2,4,price_ipca,7,-0.13702031288152602,NA,NA,NA,NA,NA,NA
pre_p2,4,cambio_usd,8,0.056024369834859915,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_6m,8,0.0016735063878641058,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_2y,8,0.002515231912863109,NA,NA,NA,NA,NA,NA
pre_p2,4,ibc_br,8,-0.44823566565862605,NA,NA,NA,NA,NA,NA
pre_p2,4,asset_ibov,8,-0.8876919474905973,NA,NA,NA,NA,NA,NA
pre_p2,4,cds_5y,8,16.881034625113397,NA,NA,NA,NA,NA,NA
pre_p2,4,price_ipca,8,-0.13680584527792355,NA,NA,NA,NA,NA,NA
pre_p2,4,cambio_usd,9,0.04818545506813133,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_6m,9,0.0013282021339759103,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_2y,9,0.0019670711982808847,NA,NA,NA,NA,NA,NA
pre_p2,4,ibc_br,9,-0.4606281962376005,NA,NA,NA,NA,NA,NA
pre_p2,4,asset_ibov,9,-0.88121757067793,NA,NA,NA,NA,NA,NA
pre_p2,4,cds_5y,9,14.62028927461701,NA,NA,NA,NA,NA,NA
pre_p2,4,price_ipca,9,-0.13455875853108862,NA,NA,NA,NA,NA,NA
pre_p2,4,cambio_usd,10,0.04061247315445672,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_6m,10,9.88282325269237e-4,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_2y,10,0.0014302608395710243,NA,NA,NA,NA,NA,NA
pre_p2,4,ibc_br,10,-0.47086837284928607,NA,NA,NA,NA,NA,NA
pre_p2,4,asset_ibov,10,-0.8454807370776654,NA,NA,NA,NA,NA,NA
pre_p2,4,cds_5y,10,12.37180881411939,NA,NA,NA,NA,NA,NA
pre_p2,4,price_ipca,10,-0.13123601682590533,NA,NA,NA,NA,NA,NA
pre_p2,4,cambio_usd,11,0.033224259594378046,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_6m,11,6.523517529951395e-4,NA,NA,NA,NA,NA,NA
pre_p2,4,yield_2y,11,9.058868786101792e-4,NA,NA,NA,NA,NA,NA
