p,variable,h,point,lo68,hi68,lo90,hi90
2,yield_5y,45,-0.0028182468414745285,-0.0052649499248987215,-8.55751946957834e-6,-0.00845596487427581,0.0013003749168731917
2,yield_5y,46,-0.0027106882898287714,-0.005131352776688582,1.8231657791867896e-5,-0.008421975755800911,0.0012886634788681123
2,yield_5y,47,-0.002597116122426997,-0.005080896161591564,4.3292155538959884e-5,-0.00823861197761017,0.0012900383640585375
2,yield_5y,48,-0.002478301500718824,-0.004985298292194105,6.290230358977793e-5,-0.008172082500245894,0.0013186864167484473
2,yield_10y,0,0.006426024486412297,0.0053602660496346165,0.00784093030867427,0.004798339188184729,0.00876538787432438
2,yield_10y,1,0.007145347575668688,0.0056762003569395215,0.008874779393695197,0.004832324705317088,0.010285446298659972
2,yield_10y,2,0.006626740308724791,0.0051158716437943496,0.008494600880463778,0.004128861740055316,0.010252116586192872
2,yield_10y,3,0.006002312931331167,0.004416208382101732,0.007855054160629198,0.003395293416297796,0.009722877598269421
2,yield_10y,4,0.00539160557418166,0.003778123125893778,0.0072868111824828125,0.002785926368290023,0.008886829061831985
2,yield_10y,5,0.004803979645382776,0.0031609824217113075,0.006777965431052686,0.0022673261049013576,0.00832697193703502
2,yield_10y,6,0.004239383597639376,0.002620810094527964,0.006295679271163689,0.0016948979741596025,0.007955713062492127
2,yield_10y,7,0.003699259602091278,0.0020969775197018144,0.005917045485566965,0.0010495256354087698,0.007615310793816764
2,yield_10y,8,0.0031841765128801432,0.0016865868337213395,0.00559369379635727,5.686459108933065e-4,0.00727249771651305
2,yield_10y,9,0.002693922321997382,0.0012260146713020804,0.005299080807654994,4.519248861754429e-5,0.0069791180527486235
2,yield_10y,10,0.0022278519365252145,8.262363539236774e-4,0.004959615111233826,-3.85245049876869e-4,0.00675568685513054
2,yield_10y,11,0.0017851969385776015,3.542103086902874e-4,0.004643904242983544,-7.967216067230161e-4,0.006443697998229972
2,yield_10y,12,0.0013652291287651922,-2.465775555107405e-5,0.004302837749135906,-0.001270525717612025,0.006168444999368964
2,yield_10y,13,9.673298824978974e-4,-4.629432717706565e-4,0.003995759304906152,-0.0017147137362086792,0.005825153932832411
2,yield_10y,14,5.910039154601917e-4,-7.835186017750451e-4,0.0037450587033212596,-0.002102383212468854,0.005584317397793564
2,yield_10y,15,2.3586493845065068e-4,-0.0011228579273124908,0.003501570836257636,-0.0025151623631713663,0.005383112105534354
2,yield_10y,16,-9.839036157374711e-5,-0.001439061751802391,0.0032055529432530212,-0.0028312904613715614,0.00516876915217972
2,yield_10y,17,-4.120105993317698e-4,-0.0016760179546911342,0.002978714498977985,-0.0032189030632629873,0.004893439399505021
2,yield_10y,18,-7.05215424782817e-4,-0.0019765049639108227,0.0027367872546041807,-0.0036749834146153335,0.0047005376785294395
2,yield_10y,19,-9.782167182362518e-4,-0.002185884390436009,0.0024913880699844434,-0.00412819766334417,0.004522537170004089
2,yield_10y,20,-0.0012312348526807412,-0.0024984011786001303,0.0022366832085410028,-0.004449389619933941,0.004402814578028573
2,yield_10y,21,-0.001464510439554937,-0.002778225538342502,0.001990388430718011,-0.004802167460125944,0.0042399533058578315
2,yield_10y,22,-0.0016783123038840754,-0.002980700631134609,0.001763281704669703,-0.005063275233381566,0.003986256515457636
2,yield_10y,23,-0.0018729424936451715,-0.0032677724256826176,0.0015799644946936345,-0.005457844953665719,0.0037451034646152495
2,yield_10y,24,-0.002048739052216298,-0.0035153207824048446,0.0014041662614364006,-0.0056361756714937376,0.0035024836054540196
2,yield_10y,25,-0.002206077153884461,-0.0037030335269269627,0.0012260065488295122,-0.005762657813797872,0.003308598489684909
2,yield_10y,26,-0.002345369066248414,-0.003807616502365421,0.0010821824603051205,-0.0059933028965317055,0.0030719476905074258
2,yield_10y,27,-0.002467063282229432,-0.0039915425429260624,9.42000554838441e-4,-0.006295438953283504,0.002893367458593786
2,yield_10y,28,-0.002571643066594575,-0.00420349399019289,7.710459847825738e-4,-0.006537885437278737,0.002747495475544296
2,yield_10y,29,-0.0026596245880436214,-0.004271408211144714,6.91719415691735e-4,-0.006687715493978077,0.0025737295947612323
2,yield_10y,30,-0.0027315547550002795,-0.00436945030402488,5.647910606126522e-4,-0.006884155481398909,0.002436734525767507
2,yield_10y,31,-0.002788008836988425,-0.004368263649564346,3.964140091282656e-4,-0.00712756548216701,0.002285209484583009
2,yield_10y,32,-0.0028295879295765275,-0.004517986228658353,3.384614587292237e-4,-0.007237623667714231,0.0021690101517870056
2,yield_10y,33,-0.002856916305648225,-0.0045208981393678955,2.1716445317686772e-4,-0.007426050123487111,0.0019838691949540495
2,yield_10y,34,-0.0028706386863066487,-0.004546631285394334,1.7701232536320273e-4,-0.007537182353099984,0.001811893686477128
2,yield_10y,35,-0.002871417458917675,-0.0046145803872726585,1.4488707998447505e-4,-0.007606368797303953,0.001727136516587751
2,yield_10y,36,-0.0028599298661699628,-0.0046396728799776,9.183430331415918e-5,-0.00775300788720726,0.0017076574041081022
2,yield_10y,37,-0.0028368651876117786,-0.004668156502661773,5.1031968294007766e-5,-0.00781667476400499,0.0016290929263164994
2,yield_10y,38,-0.002802921933320093,-0.004609445340148424,-1.844724908010833e-5,-0.007715558006914155,0.0015407299988722633
2,yield_10y,39,-0.0027588050678229305,-0.004597149533800988,-1.746793625971422e-5,-0.007762728718673858,0.001376656971224679
2,yield_10y,40,-0.0027052232809524875,-0.004610977619686048,-2.4678535112507227e-6,-0.007615385146695154,0.0012703925802001318
2,yield_10y,41,-0.002642886320874846,-0.00468501252102467,-8.316298507015093e-6,-0.0074637521836364165,0.001239883005185944
2,yield_10y,42,-0.0025725024030993303,-0.004636326826696416,-2.202702760093842e-5,-0.007252606286619487,0.0011022185527263598
2,yield_10y,43,-0.0024947757078220023,-0.004561047008130665,-9.053030569682227e-6,-0.007200101246389965,0.0010319183643939388
2,yield_10y,44,-0.0024104039765202624,-0.0044976601056546574,-1.8078148019835245e-5,-0.007111260677683439,0.0011649715765661573
2,yield_10y,45,-0.002320076217307861,-0.00440261528903887,5.128347287908555e-6,-0.0071237084385668515,0.0011377752559350784
2,yield_10y,46,-0.0022244705271983562,-0.004369009571968877,2.7585100349352723e-5,-0.006878378258307781,0.001116548520286998
2,yield_10y,47,-0.0021242520381226046,-0.004304799935539449,5.2058876345871015e-5,-0.006771527837594514,0.0011299012975753446
2,yield_10y,48,-0.002020070992310389,-0.0042243833099933304,5.8104086683736427e-5,-0.006680676814627345,0.001105530972950139
2,cambio_usd,0,0.14562084172757356,0.10822555052504543,0.17778368236153705,0.09088318688005334,0.2145076955770443
2,cambio_usd,1,0.16239409715401454,0.11912469033954995,0.2192478176690006,0.09491425020122002,0.2587051488416557
2,cambio_usd,2,0.14698831263330858,0.09886239448030726,0.21092455923492415,0.06421988954341737,0.25830934189372656
2,cambio_usd,3,0.12726673890983148,0.07453794992722554,0.19208231213936827,0.03868636202406281,0.23970481045944972
2,cambio_usd,4,0.10801228986787895,0.05163043743623625,0.17362718058123383,0.02021011935851877,0.22370405363355847
2,cambio_usd,5,0.0897335125961855,0.032869559985691264,0.15161024422222028,-0.001360271585257552,0.2061185104446185
2,cambio_usd,6,0.07254380272209816,0.016844654718334438,0.13421966813770309,-0.019796567110526454,0.19201400132456659
2,cambio_usd,7,0.056521448921121376,9.099900339076519e-4,0.1214421418719372,-0.036867330356550196,0.17893164257373106
2,cambio_usd,8,0.04170323372706785,-0.0132778135836143,0.11091942560198766,-0.051284646066175506,0.16307586278332223
2,cambio_usd,9,0.02808321971325972,-0.024351553745725195,0.09843670404877883,-0.06206339596822793,0.1520280169056263
2,cambio_usd,10,0.015625596173047804,-0.03514418171523038,0.08915408428962293,-0.07552123895017311,0.14117730296585038
2,cambio_usd,11,0.0042772513565206526,-0.04517231926378268,0.07940682564084413,-0.08633344827839665,0.13545467426035487
2,cambio_usd,12,-0.0060230003466247755,-0.05422721226266534,0.0735424787280934,-0.09655039990611018,0.126363212134227
2,cambio_usd,13,-0.015338411055604042,-0.06267740510792416,0.06566637450390053,-0.10660670701152004,0.12045041250908922
2,cambio_usd,14,-0.023730724238064993,-0.06970863681138134,0.05857268566962791,-0.1158932993110708,0.11114450721393859
2,cambio_usd,15,-0.03125829749296744,-0.07785188195613886,0.05116223812387962,-0.12090318119712974,0.10556464325185305
2,cambio_usd,16,-0.0379753352173772,-0.0838667829995256,0.04613276036020202,-0.13121920887851862,0.09984277589641549
2,cambio_usd,17,-0.0439317953039854,-0.08963509114308735,0.0392055308229053,-0.13584301546299235,0.09525891948924826
2,cambio_usd,18,-0.049173665528986124,-0.09454578445363242,0.03444742019420275,-0.14473136980952508,0.09120796972742903
2,cambio_usd,19,-0.05374340978019457,-0.09953858259244991,0.030087530109222566,-0.14789086505768148,0.08657679772566909
2,cambio_usd,20,-0.05768046161522813,-0.10277952419111391,0.02492829806285091,-0.15245059812854625,0.0819339213519179
2,cambio_usd,21,-0.0610216964802801,-0.10631516209912398,0.018666834547897623,-0.158341512939633,0.07676757882613612
2,cambio_usd,22,-0.0638018492131112,-0.1080487303211642,0.014757436860216362,-0.1638329333226556,0.07104865530660763
2,cambio_usd,23,-0.06605386511051416,-0.1112405796134897,0.011878154565662302,-0.1678664973700618,0.06629797544796515
2,cambio_usd,24,-0.06780918506183539,-0.11287640410308264,0.00946083490424598,-0.1719147325355469,0.06422085833022396
2,cambio_usd,25,-0.06909797131794902,-0.11431771727079972,0.007928661941658633,-0.17492962149978017,0.058845013103104186
2,cambio_usd,26,-0.0699492827727427,-0.11579933584546498,0.006893240271000299,-0.17706283452621313,0.055177502227126404
2,cambio_usd,27,-0.07039120882605959,-0.11848212188355665,0.003762977088568935,-0.17833700663194788,0.05098203333210254
2,cambio_usd,28,-0.07045097003842693,-0.1184513190173373,0.0015889860376249207,-0.1799335565629982,0.04782749221524699
2,cambio_usd,29,-0.07015499252516551,-0.11665822092353437,-8.168618065923668e-5,-0.18023599618712868,0.044067008554913203
2,cambio_usd,30,-0.06952896173132764,-0.11522554923753284,-0.0017910801811415143,-0.1813261986548252,0.03992682661070045
2,cambio_usd,31,-0.06859786005637747,-0.11525386992619546,-0.0030336009450842383,-0.18346731387617193,0.03855634960172709
2,cambio_usd,32,-0.06738599182512832,-0.11421200631819824,-0.0023305715194587556,-0.18117495552438617,0.03616601127579281
2,cambio_usd,33,-0.06591699833472782,-0.11572247242193782,-0.001878533029919773,-0.1794255634690901,0.035307363075216744
2,cambio_usd,34,-0.06421386512258727,-0.11502246163440664,-0.0013791539938142455,-0.1801529080800682,0.03247878204998802
2,cambio_usd,35,-0.062298923162674984,-0.11175077359274962,-0.0017940770431026827,-0.17902352073787642,0.03341819230095766
2,cambio_usd,36,-0.060193845372820805,-0.11220727882663122,-0.0010596489621354259,-0.17552400467801485,0.0325579939409393
2,cambio_usd,37,-0.05791963957341177,-0.11124275902477292,-0.0012744350052987913,-0.1713933078240346,0.03201066230736266
2,cambio_usd,38,-0.05549663885406199,-0.11048560758874146,-3.273804140282609e-4,-0.16792207580237434,0.030940709450125954
2,cambio_usd,39,-0.05294449016154338,-0.1080259535317213,7.171616752418248e-4,-0.16696081601871088,0.03099273343859347
2,cambio_usd,40,-0.05028214180669732,-0.10656275560476049,0.001415914615481441,-0.16405949319216906,0.032407733084884434
2,cambio_usd,41,-0.04752783049152282,-0.10130128010021322,0.002212003183771627,-0.16088496508568106,0.03196056027848365
2,cambio_usd,42,-0.04469906837446196,-0.09698513952848331,0.0037601815307643526,-0.15884065701795266,0.03546009416459208
2,cambio_usd,43,-0.04181263061848761,-0.0934164159734657,0.005268880212764185,-0.15514222323700083,0.037153526728726884
2,cambio_usd,44,-0.038884543800729844,-0.09052572818663847,0.006107906144688615,-0.150612394714261,0.04030523574404878
2,cambio_usd,45,-0.035930075502729204,-0.08938220592642279,0.007357699371946691,-0.14735519877237943,0.03867898056119519
2,cambio_usd,46,-0.03296372534616673,-0.08596793876942725,0.007962098500862293,-0.14212873634420042,0.04104225855948974
2,cambio_usd,47,-0.029999217689579666,-0.08185128622093998,0.009118433799034228,-0.14055526212682173,0.04454946767507098
2,cambio_usd,48,-0.027049496156768372,-0.07981839780111144,0.010450034507147262,-0.13595312318070452,0.043056735605439496
2,embi_perc,0,0.23503106014603645,0.18736424077767586,0.3029720013312417,0.16080482331753226,0.3555857150071459
2,embi_perc,1,0.2390049390647596,0.17334371876217922,0.31742198994471565,0.1313103936390692,0.37432683879452405
2,embi_perc,2,0.2087062531226203,0.1444133284792866,0.2880509310970241,0.09564330589024493,0.35433791623847527
2,embi_perc,3,0.18021004254487497,0.11354868421400548,0.2502152997628105,0.07118443060334555,0.3158337966713044
2,embi_perc,4,0.15455537978475317,0.08844681791584355,0.221431140621628,0.05016777710927889,0.28125930905758423
2,embi_perc,5,0.13120709036093092,0.06627514318227268,0.196856702434607,0.02760965554356884,0.25389810543937197
2,embi_perc,6,0.10984295014189975,0.0494345217142339,0.1775644474453568,0.011363930173511082,0.23352077811350572
2,embi_perc,7,0.09032127419630355,0.032094578209440665,0.16199214561370298,-0.0010619581846833383,0.2151794108711954
2,embi_perc,8,0.07250777216636796,0.020073026506738312,0.1472177239232354,-0.01795283391444029,0.1983960499328534
2,embi_perc,9,0.05626699835455717,0.006300084428775327,0.13529561673723647,-0.036103743407217455,0.1844555266932269
2,embi_perc,10,0.04146811180871805,-0.004878351673714621,0.12573008559229232,-0.052905767380909116,0.1709994314655764
2,embi_perc,11,0.027990968793565694,-0.015157609290699973,0.11621679238623661,-0.06678602557027714,0.16043860356469944
2,embi_perc,12,0.015728257517737886,-0.02540291464132232,0.10640881364387317,-0.07634346230656942,0.1501214483120904
2,embi_perc,13,0.004585478886511288,-0.034828925892753416,0.09567666202972966,-0.089714227324301,0.14158513414687088
2,embi_perc,14,-0.005520196970523706,-0.0442213172986034,0.08667285756837445,-0.10326175944204377,0.1324943970300677
2,embi_perc,15,-0.01466150763444136,-0.05312114491840934,0.07829276320243411,-0.11172735995974026,0.12225352228265342
2,embi_perc,16,-0.022902736724855495,-0.061248749217210276,0.07104348186192193,-0.11984944621169863,0.11545711896207551
2,embi_perc,17,-0.03030122089365603,-0.06879592591968853,0.0635586953385206,-0.13017769212061395,0.10955019225922945
2,embi_perc,18,-0.03690864522087279,-0.0756248019371655,0.05658547894640473,-0.13600096792724026,0.10435864048018366
2,embi_perc,19,-0.042772110582919805,-0.08385069328666929,0.04865367842269251,-0.1428045439568795,0.09880717689582053
2,embi_perc,20,-0.04793498967674793,-0.08969351448573706,0.04224084151040086,-0.14499192465875768,0.09451302830386567
2,embi_perc,21,-0.0524376023426183,-0.09209684312659719,0.03660354122251216,-0.15151648051792121,0.08940677134667142
2,embi_perc,22,-0.056317743852883684,-0.09804208829121001,0.03054264367252229,-0.15925762908044816,0.08355418514231995
2,embi_perc,23,-0.05961109725732579,-0.10196341337540232,0.02634626148424879,-0.16159544211407223,0.08037746752676614
2,embi_perc,24,-0.06235155597800108,-0.10276970702672493,0.02208602115335955,-0.1639676066641739,0.07416115625399346
2,embi_perc,25,-0.06457147748514863,-0.10491312618643184,0.017562183910421858,-0.16764211511475371,0.07101235237705637
2,embi_perc,26,-0.06630188399610927,-0.10873330478269676,0.013493577530453407,-0.17012489703872807,0.06625951309836108
2,embi_perc,27,-0.06757262209665706,-0.11267163349415799,0.010364372946543396,-0.17157698086018022,0.06050883108008554
2,embi_perc,28,-0.06841249005033256,-0.11341227426109733,0.0085114475422444,-0.17287301946857758,0.05487298865099328
2,embi_perc,29,-0.06884933924299425,-0.1150407187145026,0.005400273801003786,-0.17520454372258576,0.0514601365026167
2,embi_perc,30,-0.06891015455408077,-0.11766125197508823,0.0033396415962037773,-0.17340474245731438,0.04767835814886839
2,embi_perc,31,-0.06862111729345861,-0.11846556753600196,0.0018519017672631245,-0.17469808238969317,0.045324798730059415
2,embi_perc,32,-0.06800765355244286,-0.11904773533040594,7.30522364841785e-4,-0.1764350830031483,0.042052797342659654
2,embi_perc,33,-0.06709447027687519,-0.11876227982855159,-9.367604460108827e-4,-0.17668453137216716,0.040920579506063134
2,embi_perc,34,-0.0659055809947392,-0.11916874269028746,-0.0013143245625309961,-0.17509641407040305,0.03848273511342799
2,embi_perc,35,-0.06446432286108623,-0.11901545488698072,-0.0014073378783944499,-0.17276896357212598,0.035567161020883045
2,embi_perc,36,-0.06279336647899321,-0.11790730332515235,-0.0013194824474255938,-0.17306605815559312,0.033929395272722845
