variant,sample,response,horizon,point,lower_68,upper_68,lower_90,upper_90
add_setor_externo,full,yield_2y,17,-0.00576664587536786,-0.00964786309006493,9.738092549276718e-4,-0.01450996926890969,0.004602632027002258
add_setor_externo,full,yield_2y,18,-0.0063706812285831225,-0.01019684268550258,8.630810703036964e-4,-0.015409730281209988,0.004516279261213574
add_setor_externo,full,yield_2y,19,-0.007158820680476179,-0.010832394007744921,3.124489446550332e-4,-0.01652362267567075,0.003997455446581862
add_setor_externo,full,yield_2y,20,-0.0077819026023830075,-0.01146040539242747,2.3637026934048444e-5,-0.017830056216944383,0.0037989330865747513
add_setor_externo,full,yield_2y,21,-0.008023708120588325,-0.011871037534173753,4.6755937956780396e-5,-0.018732050394724534,0.003707124349371341
add_setor_externo,full,yield_2y,22,-0.008347428187006732,-0.012438526122662,-2.695721134623992e-4,-0.019535921932664384,0.0036674714579372505
add_setor_externo,full,yield_2y,23,-0.008637979687852987,-0.013002741821943074,-4.490584273211367e-4,-0.020437816057728743,0.0032827106407126876
add_setor_externo,full,yield_2y,24,-0.008724668115412827,-0.01320439159551331,-5.151991460668879e-4,-0.020574199163167897,0.0032030469122345763
add_setor_externo,full,yield_2y,25,-0.008927261795358743,-0.013506835493627585,-5.667135217880361e-4,-0.020933335482832428,0.0031256374805339075
add_setor_externo,full,yield_2y,26,-0.009054566578481629,-0.013405255733323207,-5.345029282599478e-4,-0.021548489674796924,0.003061747932789784
add_setor_externo,full,yield_2y,27,-0.009011821021305039,-0.013425402917112757,-4.870839829311388e-4,-0.021742079930397874,0.0030587659348707925
add_setor_externo,full,yield_2y,28,-0.009024749232412126,-0.013463766892561905,-3.156694061989284e-4,-0.02165729036396298,0.0029228195445564556
add_setor_externo,full,yield_2y,29,-0.00896976177156129,-0.013476509430313454,-3.8054239949824735e-4,-0.0210555999432281,0.0029019830005498196
add_setor_externo,full,yield_2y,30,-0.008808743447948693,-0.013281404629366635,-2.8655099691059335e-4,-0.02069028990751809,0.002892631480486056
add_setor_externo,full,yield_2y,31,-0.008666175949565947,-0.013351381120838977,-3.216424471932383e-4,-0.021222987911495045,0.003137429076716664
add_setor_externo,full,yield_2y,32,-0.008473350460836075,-0.012923523531382253,-1.5466943903336513e-4,-0.02147135877992245,0.0032816764181646274
add_setor_externo,full,yield_2y,33,-0.008209994809213424,-0.012346403522460553,2.24262942848501e-6,-0.020845148218134584,0.003312994069036405
add_setor_externo,full,yield_2y,34,-0.00795078155827272,-0.011951521494766873,1.4643352983754714e-4,-0.020594218067587256,0.00319596527497653
add_setor_externo,full,yield_2y,35,-0.007656939291221426,-0.011520332629029396,3.1150218565710906e-4,-0.02038373995848273,0.003408064665007684
add_setor_externo,full,yield_2y,36,-0.007316658545332754,-0.011037205221204247,4.275242051056758e-4,-0.0198161535183823,0.0035394474982373475
add_setor_externo,full,yield_2y,37,-0.006981504192449088,-0.010901270006805538,5.759153982132199e-4,-0.01954379629096921,0.00359993560155082
add_setor_externo,full,yield_2y,38,-0.006624977403275671,-0.01035902211240482,7.397232418055042e-4,-0.01862239986238186,0.004062862998635936
add_setor_externo,full,yield_2y,39,-0.006243048974484009,-0.010106164364103583,8.879822511879728e-4,-0.017814417390715157,0.004406666868424786
add_setor_externo,full,yield_2y,40,-0.005869063369604181,-0.009753584981200953,0.0012199855026334768,-0.017089223163371164,0.004468896910680528
add_setor_externo,full,yield_2y,41,-0.0054829338466306134,-0.009612730756779464,0.001416107077552983,-0.016742712062787025,0.004468674533773256
add_setor_externo,full,yield_2y,42,-0.005083831707151252,-0.008978542261534463,0.0016391756799998794,-0.016066470104276385,0.004740272132285365
add_setor_externo,full,yield_2y,43,-0.004694493400064918,-0.0084359599807273,0.001788947424401123,-0.015314151054647576,0.0050547006719816835
add_setor_externo,full,yield_2y,44,-0.0043045078759338645,-0.008151691140317456,0.002064227208712158,-0.014272363988955504,0.005385561655594099
add_setor_externo,full,yield_2y,45,-0.003914754429262949,-0.00753011133294001,0.0023801940253944196,-0.013550264535376066,0.005310142227468754
add_setor_externo,full,yield_2y,46,-0.0035390998819466763,-0.007134610895453222,0.002575795730438771,-0.01297821547890702,0.005551675938146196
add_setor_externo,full,yield_2y,47,-0.003170595482931467,-0.006663389099733403,0.0026951957885789435,-0.012836177633896217,0.00608200393364357
add_setor_externo,full,yield_2y,48,-0.0028094386046937565,-0.006447601546631447,0.002766056272418858,-0.012102056193694833,0.006185465630732578
add_setor_externo,full,yield_5y,0,0.011271274424361136,0.009509789767513757,0.014712035496751359,0.008139539448112342,0.017587007718451973
add_setor_externo,full,yield_5y,1,0.013524486131384445,0.009769790586668438,0.016973128291017055,0.008273136559616142,0.0210756293462834
add_setor_externo,full,yield_5y,2,0.011351887028645568,0.007253898764218258,0.013954738441825838,0.0055182167311476505,0.017315202904489152
add_setor_externo,full,yield_5y,3,0.011580373360677567,0.00690232689153709,0.014149531463680975,0.005120127428763566,0.018140896012392937
add_setor_externo,full,yield_5y,4,0.009096114280611963,0.0044489954921662755,0.011397164426444093,0.0020789861067101994,0.01581621193506431
add_setor_externo,full,yield_5y,5,0.006988976591453829,0.002044507475457558,0.00910492085416771,8.107641682543973e-5,0.012697197869946497
add_setor_externo,full,yield_5y,6,0.007116796958401556,0.0023419652803421437,0.009543312150867442,1.714469390699351e-4,0.01293149179518717
add_setor_externo,full,yield_5y,7,0.006613681536066439,0.001702225712547282,0.008906973738604948,-3.1425357067684575e-4,0.012270069727592389
add_setor_externo,full,yield_5y,8,0.004636780228855429,-3.009653651551264e-4,0.00693045924030438,-0.0027840414712804375,0.010037983723756841
add_setor_externo,full,yield_5y,9,0.003943271605036517,-0.001061891460043585,0.006372877961439821,-0.0037523700657212875,0.009814465677262796
add_setor_externo,full,yield_5y,10,0.0023313093181280874,-0.002174866093442769,0.005181198394562799,-0.005505160296035774,0.008253576365022015
add_setor_externo,full,yield_5y,11,6.0731926842134113e-5,-0.004218506221867407,0.003920100341452483,-0.0071650185493818,0.006671687702913986
add_setor_externo,full,yield_5y,12,-6.324733807629968e-4,-0.0047482843077084535,0.0037045644058353233,-0.00781374243486809,0.00624374729871264
add_setor_externo,full,yield_5y,13,-0.0021247510018467994,-0.006009660787684639,0.0027303381681561692,-0.009144416432515344,0.005495436791141323
add_setor_externo,full,yield_5y,14,-0.003430140612034967,-0.007306347821010409,0.0016196093338568664,-0.010483040482491966,0.004550876113089418
add_setor_externo,full,yield_5y,15,-0.003688776061361381,-0.007361607475180873,0.0013737377207829076,-0.01132227486177355,0.004393903811459201
add_setor_externo,full,yield_5y,16,-0.004504476205988016,-0.008107054484547706,8.573040596841191e-4,-0.01208234347012762,0.0038466615246324533
add_setor_externo,full,yield_5y,17,-0.005374192943315539,-0.00886432966076196,3.173980441940683e-4,-0.013369779446535024,0.003649304703596019
add_setor_externo,full,yield_5y,18,-0.0058257390292225245,-0.009247838315299498,1.8281663400611056e-4,-0.013865331151386008,0.003437726985108042
add_setor_externo,full,yield_5y,19,-0.006418595964146377,-0.00987335283653689,-1.1415939292356513e-4,-0.014831953316471972,0.003145611445442825
add_setor_externo,full,yield_5y,20,-0.0068990571113720315,-0.01035854588221308,-4.2702626811243986e-4,-0.015896751014969634,0.0027131238797756065
add_setor_externo,full,yield_5y,21,-0.006971261601038652,-0.0105832950661631,-4.140500621118167e-4,-0.01588074938936948,0.002928475870684225
add_setor_externo,full,yield_5y,22,-0.007129218633186979,-0.011018843716945314,-5.769521530019685e-4,-0.016581183714407942,0.0027200457979096437
add_setor_externo,full,yield_5y,23,-0.007292081364898268,-0.011322075604080264,-7.028008948384468e-4,-0.017339384562709063,0.0025092755006814148
add_setor_externo,full,yield_5y,24,-0.007249512384964436,-0.011348511269944435,-5.536095399388789e-4,-0.01747514327679794,0.0026771224984135956
add_setor_externo,full,yield_5y,25,-0.007325234302417679,-0.011176813754947997,-3.7176618575265213e-4,-0.017721169888847383,0.0024994926022997533
add_setor_externo,full,yield_5y,26,-0.007343015316062544,-0.011425063417225836,-5.533338126211034e-4,-0.017962865337354653,0.0022831847578702177
add_setor_externo,full,yield_5y,27,-0.00718975451161,-0.01113923426792934,-3.7229932717066397e-4,-0.017675856488008707,0.002341946266062877
add_setor_externo,full,yield_5y,28,-0.007101960720305588,-0.011039366791630208,-2.093320065239074e-4,-0.017685709571256963,0.002426837206572131
add_setor_externo,full,yield_5y,29,-0.006966514455947089,-0.010972650039075715,-7.091725778370401e-5,-0.01768819199539036,0.002595733858194546
add_setor_externo,full,yield_5y,30,-0.0067266023846343295,-0.010639582882597809,-7.244569597698137e-5,-0.017639134862727102,0.0028559301379621886
add_setor_externo,full,yield_5y,31,-0.006517130516215987,-0.010171948870600939,7.712707559565454e-5,-0.017035773620350227,0.00308083263240882
add_setor_externo,full,yield_5y,32,-0.006280231017358622,-0.0099061332967077809,8.50350048400038e-5,-0.017143950391766544,0.0030721449700821016
add_setor_externo,full,yield_5y,33,-0.005981050900214081,-0.009499276519858796,2.583480361017429e-4,-0.016789120490217753,0.003317746315630346
add_setor_externo,full,yield_5y,34,-0.005699496491856117,-0.009188929126383347,5.248327309393027e-4,-0.016287397779137375,0.003316304517630447
add_setor_externo,full,yield_5y,35,-0.005401019409287943,-0.008918680065024848,7.723499192237893e-4,-0.015640223125665684,0.003330558396960864
add_setor_externo,full,yield_5y,36,-0.005064569513918613,-0.00859842319932279,9.596673587581057e-4,-0.014758894830247962,0.0035520448389813344
add_setor_externo,full,yield_5y,37,-0.004743784204285758,-0.008464726792032133,0.0011721499782806958,-0.014228149556344305,0.003868123135106299
add_setor_externo,full,yield_5y,38,-0.004414524849130815,-0.008120725370407656,0.0013364584398742193,-0.013838538225585088,0.004124629244775853
add_setor_externo,full,yield_5y,39,-0.004068423746349793,-0.007732442993092665,0.0014654370651566045,-0.013654955317974001,0.0042274199894574175
add_setor_externo,full,yield_5y,40,-0.003740184123210602,-0.007483240041479202,0.0015341751809362747,-0.01297140472818972,0.004316573393866407
add_setor_externo,full,yield_5y,41,-0.0034103786845837763,-0.00694696207032724,0.001740504217088434,-0.012195970109666065,0.004528345370666057
add_setor_externo,full,yield_5y,42,-0.0030749465172417705,-0.006316043145484796,0.0019299547673808832,-0.011426296121520244,0.004684214744266208
add_setor_externo,full,yield_5y,43,-0.00275753637995139,-0.006011429008374431,0.00231131006191324,-0.010717993535043623,0.004843627679445352
add_setor_externo,full,yield_5y,44,-0.0024475498299468515,-0.005563238390863477,0.0023501109831033052,-0.01036191682872299,0.0051682657659725415
add_setor_externo,full,yield_5y,45,-0.0021426982279562816,-0.00529821896081749,0.0025217207517346206,-0.010044529869354531,0.0055009703199839135
add_setor_externo,full,yield_5y,46,-0.0018570058291871045,-0.005010541992422983,0.0026470073603510934,-0.00954893184157689,0.005760300297715254
add_setor_externo,full,yield_5y,47,-0.00158314525648553,-0.004674555710476257,0.0027248506900811468,-0.009281533765001529,0.00581180658831904
add_setor_externo,full,yield_5y,48,-0.0013191114665846747,-0.004434558825964675,0.002925801196638402,-0.008971958939115737,0.005756907384870653
add_setor_externo,full,asset_ibov,0,-2.250830572609241,-7.981221771264224,1.0419938316736408,-11.155014964750167,4.217485587505393
add_setor_externo,full,asset_ibov,1,-4.200401156890299,-11.767678906039496,0.44253511230663267,-16.721475243849135,6.010944833241663
add_setor_externo,full,asset_ibov,2,-1.5152740381106928,-9.891015844866718,4.42398626775718,-14.993809598804448,12.65909021782813
add_setor_externo,full,asset_ibov,3,-0.496402826075538,-9.803834222553784,6.455820955010549,-14.688435756790646,15.207356393177065
add_setor_externo,full,asset_ibov,4,0.8827903588893806,-9.1181003173236,9.425894745818074,-15.475004900672884,19.848188330804405
add_setor_externo,full,asset_ibov,5,3.0971159392376686,-7.973149724695821,12.982039778348124,-15.298418844381274,23.60619176067165
add_setor_externo,full,asset_ibov,6,4.907058225019447,-7.833852942156648,15.465767890463072,-15.546530187682544,26.168225070060462
add_setor_externo,full,asset_ibov,7,6.436255056308404,-7.6438119532414195,18.10514994365364,-16.781132594753828,29.751198407730318
add_setor_externo,full,asset_ibov,8,9.100166089672868,-5.6665202444095595,21.324539001527686,-15.70403260341093,34.834217545562836
add_setor_externo,full,asset_ibov,9,10.926629947953257,-5.6137309008971314,24.04161108139295,-15.72958648059079,37.66493264131249
add_setor_externo,full,asset_ibov,10,12.638063964687523,-5.212372290289256,26.76562396729979,-16.046466535906365,41.16335704735974
add_setor_externo,full,asset_ibov,11,15.28863670280536,-4.290155216410587,30.20069525406296,-15.674672989915733,45.9964193770016
add_setor_externo,full,asset_ibov,12,17.728231551193847,-3.7006525045023317,33.05455701908578,-15.086010156434268,49.71686797027244
add_setor_externo,full,asset_ibov,13,19.627794852223975,-3.4673239629569057,35.656574687707376,-14.157807935024284,54.62564362032845
add_setor_externo,full,asset_ibov,14,21.607493429826878,-2.326334022244975,38.88560055596248,-14.33754168255313,57.80730385179288
add_setor_externo,full,asset_ibov,15,22.97027613947446,-2.231875053571051,40.89440939846416,-14.3975712227603,61.34374030151304
add_setor_externo,full,asset_ibov,16,23.935325002237615,-2.4598854261749,42.875017930061325,-15.28311751144654,64.29299397454461
add_setor_externo,full,asset_ibov,17,25.105452018754885,-2.7077381569991936,45.209958924571296,-15.586659106416636,67.33702625803754
add_setor_externo,full,asset_ibov,18,26.115944995898577,-2.5617527001170384,46.74680093404336,-15.103356831815839,69.16669119442756
add_setor_externo,full,asset_ibov,19,26.90908035849704,-2.4047799243159926,47.80838564554362,-15.773401638234143,71.08209912393276
add_setor_externo,full,asset_ibov,20,27.682017231843727,-2.233345762895057,49.15882091684634,-15.628158598546072,72.98057170958866
add_setor_externo,full,asset_ibov,21,28.125082728935762,-2.2262994120319988,50.33199296712981,-16.254547726469458,74.59814159000979
add_setor_externo,full,asset_ibov,22,28.36518418632507,-2.529206572082308,51.331947114340466,-16.531209032296125,76.97798910727437
add_setor_externo,full,asset_ibov,23,28.562946288529602,-2.553274364403612,52.27627232045641,-17.93715398897156,79.61546634536434
add_setor_externo,full,asset_ibov,24,28.5419197519854,-2.5229227301514405,52.87612894594821,-18.030757274252455,80.29466608666637
add_setor_externo,full,asset_ibov,25,28.37637887571251,-2.9245877817357906,53.44612864979493,-18.98982116187914,80.33892076429184
add_setor_externo,full,asset_ibov,26,28.173697393713066,-3.2495281298061185,53.4844529072836,-18.877990717874518,83.41874720438588
add_setor_externo,full,asset_ibov,27,27.827764373264287,-3.2120063864056076,53.5922199701355,-19.7606160859523,83.78619932612504
add_setor_externo,full,asset_ibov,28,27.386395557679304,-4.323873621798584,53.74926786461522,-21.552571917885484,85.84117284944745
add_setor_externo,full,asset_ibov,29,26.91430988101507,-4.241852414433772,54.04742440556757,-23.408971201182737,86.76365589159221
add_setor_externo,full,asset_ibov,30,26.337782004803493,-4.671128172211904,54.542878589282026,-23.090696608556776,84.99376197595501
add_setor_externo,full,asset_ibov,31,25.678593518058747,-5.1279187016508505,54.54016036926169,-24.8357975621113,84.34696765460272
add_setor_externo,full,asset_ibov,32,24.981278887656156,-5.850885038076701,55.37120030822412,-25.205595716888993,84.46927462643623
add_setor_externo,full,asset_ibov,33,24.205958490065807,-6.673612946353773,54.980911335963164,-25.742689823402053,84.71633539832973
add_setor_externo,full,asset_ibov,34,23.377569374013135,-7.261689788665328,55.02932042675888,-26.983203414552662,84.4175285285113
add_setor_externo,full,asset_ibov,35,22.520578990998345,-7.4114221283868496,54.34923285500437,-27.73334460538944,83.20936923830897
add_setor_externo,full,asset_ibov,36,21.61160209785144,-7.58686979670733,54.39145563306449,-29.341396802790847,84.05573869325143
add_setor_externo,full,asset_ibov,37,20.67465990038499,-8.033224110275102,54.02942142194433,-30.674345303839353,83.31628467125752
add_setor_externo,full,asset_ibov,38,19.72931863156156,-9.09063355846356,54.424278649176635,-31.607966024797783,84.02493815983165
add_setor_externo,full,asset_ibov,39,18.76207063782339,-9.541833336088562,54.22059780806417,-33.26466764051964,84.00285507822935
add_setor_externo,full,asset_ibov,40,17.78707519186296,-10.01494636336752,53.84752390303146,-34.4504830343989,85.32962693506335
