cell,var,h,level,tcode,point,ar_lo,ar_hi,set_type,casedummy,dm_lo,dm_hi,boot_lo,boot_hi
r5q2,pib,43,0.9,4,-0.38479162,1.8084241,4.277728,two_rays,2,-1.6217844,0.86775493,NA,NA
r5q2,ibc_br,43,0.9,1,-0.7951966,0.48229325,9.2239823,two_rays,2,-2.2115632,0.62117005,NA,NA
r5q2,icc,43,0.9,1,1.2980528,-11.339086,-1.0365614,two_rays,2,-0.8523155,3.448421,NA,NA
r5q2,ics,43,0.9,1,0.13297368,-Inf,Inf,real_line,4,-1.4429338,1.7088812,NA,NA
r5q2,trab_employment_southest,43,0.9,1,-31477.657,19450.557,280176.17,two_rays,2,-81354.201,18398.886,NA,NA
r5q2,trab_employment_south,43,0.9,1,-13901.648,9154.4339,118142.68,two_rays,2,-35745.717,7942.42,NA,NA
r5q2,trab_employment_northeast,43,0.9,1,-6781.854,16824.149,35184.835,two_rays,2,-19242.613,5678.9046,NA,NA
r5q2,trab_employment_north,43,0.9,1,-1318.0147,-Inf,Inf,real_line,4,-4612.9841,1976.9547,NA,NA
r5q2,trab_employment_central_west,43,0.9,1,-3786.4811,5691.2545,27947.86,two_rays,2,-10652.388,3079.4262,NA,NA
r5q2,trab_min_wage,43,0.9,1,-5.1765539,2.2404467,52.821763,two_rays,2,-13.38768,3.0345727,NA,NA
r5q2,trab_pop_forca_trab,43,0.9,1,-338.16419,-Inf,Inf,real_line,4,-1701.2207,1024.8923,NA,NA
r5q2,trab_pop_ocupada,43,0.9,1,-568.74147,3045.6137,5927.2825,two_rays,2,-2487.0574,1349.5744,NA,NA
r5q2,trab_tx_desemprego,43,0.9,1,0.29897451,-3.240194,-0.77833377,two_rays,2,-0.47406469,1.0720137,NA,NA
r5q2,trab_hrs_trabalhadas_industria,43,0.9,1,-1.0015777,0.55348988,10.039297,two_rays,2,-2.642006,0.63885069,NA,NA
r5q2,trab_menos_de_1_mes,43,0.9,1,8.0450933,-Inf,Inf,real_line,4,-18.340745,34.430932,NA,NA
r5q2,trab_de_1_mes_a_menos_de_1_ano,43,0.9,1,292.32379,-3194.0721,-460.55444,two_rays,2,-349.08014,933.72771,NA,NA
r5q2,trab_de_1_ano_a_menos_de_2_anos,43,0.9,1,135.20037,-1361.8162,-152.87768,two_rays,2,-124.78522,395.18596,NA,NA
r5q2,trab_x2_anos_ou_mais,43,0.9,1,35.881052,-322.69409,-137.38329,two_rays,2,-62.798141,134.56025,NA,NA
r5q2,commodity_agro,43,0.9,1,-19.637926,8.5756739,174.89445,two_rays,2,-48.967524,9.6916712,NA,NA
r5q2,commodity_metal,43,0.9,1,-17.859682,4.5564278,151.28414,two_rays,2,-42.237177,6.5178137,NA,NA
r5q2,commodity_energia,43,0.9,1,-17.053916,12.751517,168.18513,two_rays,2,-46.470679,12.362847,NA,NA
r5q2,asset_ibov,43,0.9,6,-2.4403158,7.5880347,30.606019,two_rays,2,-9.6473619,4.7667303,NA,NA
r5q2,asset_idiv,43,0.9,6,-2.6001825,7.3868587,33.669258,two_rays,2,-10.134948,4.9345831,NA,NA
r5q2,asset_ifix,43,0.9,6,0.045130417,-Inf,Inf,real_line,4,-1.1494827,1.2397435,NA,NA
r5q2,asset_ifnc,43,0.9,6,-3.746922,7.8009332,47.681278,two_rays,2,-13.394809,5.9009653,NA,NA
r5q2,asset_imat,43,0.9,6,-1.3307368,7.6870557,11.002939,two_rays,2,-5.5059368,2.8444631,NA,NA
r5q2,asset_imob,43,0.9,6,-2.5638827,5.7924558,33.681726,two_rays,2,-9.4538412,4.3260758,NA,NA
r5q2,asset_smll,43,0.9,6,-1.6880528,7.1134353,24.5622,two_rays,2,-7.7056857,4.3295801,NA,NA
r5q2,embi_perc,43,0.9,1,-0.24411179,0.10607098,1.7367486,two_rays,2,-0.57383933,0.085615743,NA,NA
r5q2,cds_5y,43,0.9,1,-32.974072,16.880558,249.93698,two_rays,2,-79.99147,14.043327,NA,NA
r5q2,msci,43,0.9,1,-2.7871317,1.7635958,18.762536,two_rays,2,-6.7076329,1.1333696,NA,NA
r5q2,sp500_vix,43,0.9,1,2.1884361,-23.582405,-2.0218542,two_rays,2,-1.9353983,6.3122704,NA,NA
r5q2,fiscal_dbgg,43,0.9,1,0.67687351,-7.6795398,-2.4930216,two_rays,2,-1.3607001,2.7144471,NA,NA
r5q2,fiscal_dlsp,43,0.9,1,0.87099142,-7.9416175,-1.1391603,two_rays,2,-0.79528697,2.5372698,NA,NA
r5q2,fiscal_primary_balance,43,0.9,1,7859.0469,-76027.443,-4208.194,two_rays,2,-4736.9024,20454.996,NA,NA
r5q2,expect_focus_ipca12m,43,0.9,1,-0.5006056,0.36850471,5.0282333,two_rays,2,-1.3684369,0.36722572,NA,NA
r5q2,expect_focus_selic_ny,43,0.9,1,-0.92816204,1.59964,9.4447612,two_rays,2,-2.955392,1.0990679,NA,NA
r5q2,expect_focus_pib_ny,43,0.9,1,0.35422399,-3.6264223,-0.72956798,two_rays,2,-0.46807671,1.1765247,NA,NA
r5q2,expect_focus_cambio_ny,43,0.9,1,-0.16570302,0.04480183,1.3402469,two_rays,2,-0.3886067,0.05720065,NA,NA
r5q2,epu_brazil,43,0.9,1,0.40212044,-60.202575,-20.41924,two_rays,2,-13.661223,14.465464,NA,NA
r5q2,epu_canada,43,0.9,1,-22.865771,3.2775483,171.52838,two_rays,2,-51.08875,5.3572082,NA,NA
r5q2,epu_chile,43,0.9,1,-13.942398,22.847212,105.64171,two_rays,2,-40.201521,12.316725,NA,NA
r5q2,epu_china,43,0.9,1,1.7666847,-Inf,Inf,real_line,4,-9.038295,12.571664,NA,NA
r5q2,epu_germany,43,0.9,1,-27.632946,12.157576,214.74026,two_rays,2,-66.511761,11.245869,NA,NA
r5q2,epu_india,43,0.9,1,0.19101996,-Inf,Inf,real_line,4,-5.6078881,5.989928,NA,NA
r5q2,epu_russia,43,0.9,1,61.488145,-571.56667,-10.254153,two_rays,2,-22.882078,145.85837,NA,NA
r5q2,epu_us,43,0.9,1,6.1768346,-101.82963,-29.487674,two_rays,2,-18.394225,30.747894,NA,NA
r5q2,price_ipp,43,0.9,1,-0.54825915,0.21574928,2.9135901,two_rays,2,-1.1921082,0.095589885,NA,NA
r5q2,price_ipca,43,0.9,1,-0.48325017,0.13081911,4.7344605,two_rays,2,-1.1918966,0.22539622,NA,NA
r5q2,price_ipca_difusao,43,0.9,1,-3.4091202,1.3101923,33.206511,two_rays,2,-8.6133148,1.7950744,NA,NA
r5q2,price_core_ipca_dw,43,0.9,1,-0.22338811,0.08248703,2.1896224,two_rays,2,-0.56350843,0.11673222,NA,NA
r5q2,price_igp_m,43,0.9,1,-0.73577494,0.10659434,6.3393511,two_rays,2,-1.7022691,0.23071925,NA,NA
r5q2,price_ipc,43,0.9,1,-0.38017411,0.065238684,3.6113576,two_rays,2,-0.90805024,0.14770203,NA,NA
r5q2,price_core_ipc,43,0.9,1,-0.092121327,0.046919458,0.94542722,two_rays,2,-0.2424896,0.058246948,NA,NA
r5q2,price_incc,43,0.9,1,-0.16104304,0.03312293,1.5721567,two_rays,2,-0.39070643,0.068620346,NA,NA
r5q2,price_inpc,43,0.9,1,-0.47432858,0.08608512,4.4815515,two_rays,2,-1.1341033,0.18544613,NA,NA
r5q2,price_core_ipca_ex0,43,0.9,1,-0.20126156,0.15896388,2.077213,two_rays,2,-0.55992753,0.15740442,NA,NA
r5q2,price_core_ipca_ex1,43,0.9,1,-0.25522207,0.066128357,2.4803061,two_rays,2,-0.6264075,0.11596337,NA,NA
r5q2,dlsp_exchange_adjustment,43,0.9,1,-18570.012,31804.51,250923.39,two_rays,2,-64697.567,27557.543,NA,NA
r5q2,expect_focus_fiscal_dlsp_ny,43,0.9,1,0.54152691,-6.1289328,-2.1199009,two_rays,2,-1.1265502,2.209604,NA,NA
r5q2,expect_focus_fiscal_primary_balance_ny,43,0.9,1,0.023418896,-Inf,Inf,real_line,4,-0.083404092,0.13024188,NA,NA
r5q2,expect_focus_fiscal_nominal_balance_ny,43,0.9,1,0.29487966,-2.825782,-0.27626476,two_rays,2,-0.23365955,0.82341886,NA,NA
r5q2,cambio_eur,44,0.9,1,-0.095079032,-Inf,Inf,real_line,4,-0.24233922,0.052181151,NA,NA
r5q2,cambio_cny,44,0.9,1,-0.024098511,0.0061395916,0.16020558,two_rays,2,-0.053653149,0.005456128,NA,NA
r5q2,cambio_ars,44,0.9,1,-0.0090951474,0.0045296836,0.077384528,two_rays,2,-0.022684648,0.0044943528,NA,NA
r5q2,cambio_inr,44,0.9,1,-0.001715902,7.0957016e-4,0.0097452006,two_rays,2,-0.0038032375,3.7143343e-4,NA,NA
r5q2,cambio_usd,44,0.9,1,-0.14937065,0.047765588,0.93081831,two_rays,2,-0.33206033,0.033319021,NA,NA
r5q2,juros_selic,44,0.9,1,-0.75140817,1.3087068,7.7813855,two_rays,2,-2.4112712,0.90845485,NA,NA
r5q2,yield_3m,44,0.9,1,-0.010916598,0.014410884,0.11060682,two_rays,2,-0.032880369,0.011047172,NA,NA
r5q2,yield_6m,44,0.9,1,-0.013640178,0.015040049,0.13626255,two_rays,2,-0.039598519,0.012318164,NA,NA
r5q2,yield_1y,44,0.9,1,-0.016331648,0.014837116,0.16019634,two_rays,2,-0.04569783,0.013034533,NA,NA
r5q2,yield_2y,44,0.9,1,-0.017206895,0.013037721,0.16482367,two_rays,2,-0.046581843,0.012168052,NA,NA
r5q2,yield_5y,44,0.9,1,-0.014634775,0.0091867032,0.13472536,two_rays,2,-0.038249485,0.0089799341,NA,NA
r5q2,yield_10y,44,0.9,1,-0.01269922,0.007424401,0.11539392,two_rays,2,-0.032799258,0.0074008187,NA,NA
r5q2,base_monetary_base,44,0.9,4,1.1551933,-100,Inf,real_line,4,-3.559329,6.1001861,NA,NA
r5q2,base_money_supply,44,0.9,4,0.33088311,-100,Inf,real_line,4,-2.6263398,3.3779165,NA,NA
r5q2,base_demand_deposit,44,0.9,4,-0.52624093,-100,Inf,real_line,4,-3.1088296,2.1251854,NA,NA
r5q2,base_savings_deposit,44,0.9,4,0.031318402,-100,Inf,real_line,4,-1.3213006,1.4024782,NA,NA
r5q2,base_m1,44,0.9,4,0.10359202,-100,Inf,real_line,4,-2.694631,2.9822839,NA,NA
r5q2,base_m2,44,0.9,4,-0.3304302,-100,Inf,real_line,4,-1.21952,0.56666201,NA,NA
r5q2,base_m3,44,0.9,4,0.15309197,-100,Inf,real_line,4,-0.50941162,0.82000714,NA,NA
r5q2,credito_agro,44,0.9,4,-1.8610147,0.92089653,18.558268,two_rays,2,-4.6448994,1.0041453,NA,NA
r5q2,credito_industria_total,44,0.9,4,-1.2875498,0.35713097,11.190883,two_rays,2,-3.0056383,0.46097172,NA,NA
r5q2,credito_construcao,44,0.9,4,-1.8514303,1.3343073,19.853107,two_rays,2,-4.9069283,1.3022459,NA,NA
r5q2,credito_comercio,44,0.9,4,-2.0174468,0.63809467,20.108163,two_rays,2,-4.8383382,0.88706475,NA,NA
r5q2,credito_transporte,44,0.9,4,-2.0384399,0.67261729,18.930897,two_rays,2,-4.8202743,0.82469965,NA,NA
r5q2,credito_pessoa_fisica,44,0.9,4,-1.092141,1.2100876,11.964859,two_rays,2,-3.1617491,1.0216984,NA,NA
r5q2,spread_credito_pj_total,44,0.9,1,0.02243795,-Inf,Inf,real_line,4,-0.015341602,0.060217503,NA,NA
r5q2,spread_credito_pf_total,44,0.9,1,0.0044766855,-Inf,Inf,real_line,4,-0.01999592,0.028949291,NA,NA
r5q2,credit_outstanding,44,0.9,4,-1.2675216,0.87875162,12.904481,two_rays,2,-3.3446602,0.85425497,NA,NA
r5q2,fin_inst_reserve_req,44,0.9,4,-0.1952669,0.82717367,3.7781233,two_rays,2,-0.98033407,0.59602459,NA,NA
r5q2,consumo_gasolina,44,0.9,1,-9.7625893,4.5472889,108.18911,two_rays,2,-26.027473,6.5022945,NA,NA
r5q2,consumo_glp,44,0.9,1,-4.277461,0.6755404,37.869009,two_rays,2,-9.997457,1.442535,NA,NA
r5q2,consumo_oleo_combustivel,44,0.9,1,0.39024961,-Inf,Inf,real_line,4,-2.0161976,2.7966968,NA,NA
r5q2,consumo_oleo_diesel,44,0.9,1,-30.197233,6.554983,289.07865,two_rays,2,-73.082263,12.687797,NA,NA
r5q2,consumo_demais_derivados,44,0.9,1,-6.1696631,8.8023965,72.410276,two_rays,2,-19.748967,7.409641,NA,NA
r5q2,consumo_alcool,44,0.9,1,-13.554689,6.7698854,150.80588,two_rays,2,-36.436502,9.327125,NA,NA
r5q2,capacidade_instalada_industria,44,0.9,1,-0.25438244,0.25315426,1.9546141,two_rays,2,-0.67357363,0.16480875,NA,NA
r5q2,vendas_varejo,44,0.9,1,-0.98085088,0.72399805,9.1184769,two_rays,2,-2.6235956,0.66189385,NA,NA
r5q2,vendas_servicos,44,0.9,1,-1.5637393,0.98070724,17.326014,two_rays,2,-4.3084129,1.1809343,NA,NA
r5q2,ind_automoveis,44,0.9,1,-5445.2518,3709.3281,59650.197,two_rays,2,-15109.663,4219.1599,NA,NA
r5q2,ind_leves,44,0.9,1,-820.53091,-Inf,Inf,real_line,4,-3103.431,1462.3692,NA,NA
r5q2,ind_caminhoes,44,0.9,1,-169.20484,-Inf,Inf,real_line,4,-549.83235,211.42268,NA,NA
r5q2,ind_onibus,44,0.9,1,-121.75876,41.952531,1235.9511,two_rays,2,-308.40691,64.889395,NA,NA
r5q2,ind_bens_consumo,44,0.9,1,-1.8668658,2.0346087,17.547255,two_rays,2,-5.3123809,1.5786492,NA,NA
r5q2,ind_bens_duraveis,44,0.9,1,-4.4986305,7.7095997,36.364091,two_rays,2,-13.341046,4.3437845,NA,NA
r5q2,ind_bens_nao_duraveis,44,0.9,1,-1.4757347,0.87468476,15.088231,two_rays,2,-3.9459553,0.99448596,NA,NA
r5q2,ind_bens_capital,44,0.9,1,-3.1260316,2.4097502,26.969434,two_rays,2,-8.2360318,1.9839685,NA,NA
r5q2,ind_transformacao,44,0.9,1,-1.6472761,1.3866042,15.05871,two_rays,2,-4.4657641,1.1712118,NA,NA
r5q2,ind_min_extr,44,0.9,1,2.8397138,-26.508646,-0.9462499,two_rays,2,-1.3334078,7.0128354,NA,NA
r5q2,ind_uti_cap_instalada,44,0.9,1,-1.012112,0.52691871,11.071397,two_rays,2,-2.7193775,0.69515355,NA,NA
r5q2,energia_comercial,44,0.9,1,-70.657489,86.267965,878.81757,two_rays,2,-223.47368,82.158704,NA,NA
r5q2,energia_residencial,44,0.9,1,59.492503,-430.7787,-257.53294,two_rays,2,-96.587098,215.5721,NA,NA
r5q2,energia_industrial,44,0.9,1,-50.669552,67.391369,584.44917,two_rays,2,-159.07758,57.738474,NA,NA
r5q2,energia_outros,44,0.9,1,-7.4268666,14.94904,91.267308,two_rays,2,-26.031323,11.17759,NA,NA
r5q2,pib,44,0.9,4,-0.43791351,1.6686313,4.6776746,two_rays,2,-1.7064199,0.84696326,NA,NA
r5q2,ibc_br,44,0.9,1,-0.79133458,0.47175359,9.1181636,two_rays,2,-2.191965,0.60929587,NA,NA
r5q2,icc,44,0.9,1,1.3349897,-11.73886,-0.87882385,two_rays,2,-0.79488067,3.46486,NA,NA
r5q2,ics,44,0.9,1,0.14689483,-Inf,Inf,real_line,4,-1.3845211,1.6783107,NA,NA
r5q2,trab_employment_southest,44,0.9,1,-28871.705,23281.024,259330.04,two_rays,2,-77408.122,19664.712,NA,NA
r5q2,trab_employment_south,44,0.9,1,-12690.124,11220.62,108380.13,two_rays,2,-33990.936,8610.6884,NA,NA
r5q2,trab_employment_northeast,44,0.9,1,-5887.467,-Inf,Inf,real_line,4,-18217.877,6442.9425,NA,NA
r5q2,trab_employment_north,44,0.9,1,-1069.3876,-Inf,Inf,real_line,4,-4346.9653,2208.1901,NA,NA
r5q2,trab_employment_central_west,44,0.9,1,-3340.053,7453.9305,23394.686,two_rays,2,-10065.323,3385.2173,NA,NA
r5q2,trab_min_wage,44,0.9,1,-5.222892,2.0283673,53.050771,two_rays,2,-13.361006,2.915222,NA,NA
r5q2,trab_pop_forca_trab,44,0.9,1,-405.79189,2935.7874,3359.5192,two_rays,2,-1810.0832,998.49946,NA,NA
r5q2,trab_pop_ocupada,44,0.9,1,-657.11493,2709.1462,6680.2658,two_rays,2,-2624.6629,1310.433,NA,NA
r5q2,trab_tx_desemprego,44,0.9,1,0.32871541,-3.4435757,-0.7158559,two_rays,2,-0.45715791,1.1145887,NA,NA
r5q2,trab_hrs_trabalhadas_industria,44,0.9,1,-0.93819109,0.60251206,9.5316938,two_rays,2,-2.5282431,0.65186094000000006,NA,NA
r5q2,trab_menos_de_1_mes,44,0.9,1,6.5510794,-Inf,Inf,real_line,4,-21.264336,34.366495,NA,NA
r5q2,trab_de_1_mes_a_menos_de_1_ano,44,0.9,1,310.82239,-3304.4202,-431.03799,two_rays,2,-337.52939,959.17418,NA,NA
r5q2,trab_de_1_ano_a_menos_de_2_anos,44,0.9,1,141.76905,-1408.9512,-137.74431,two_rays,2,-118.87566,402.41376,NA,NA
r5q2,trab_x2_anos_ou_mais,44,0.9,1,40.294041,-367.57841,-115.77003,two_rays,2,-59.589641,140.17772,NA,NA
r5q2,commodity_agro,44,0.9,1,-19.790622,7.4340827,177.09373,two_rays,2,-48.775275,9.1940297,NA,NA
r5q2,commodity_metal,44,0.9,1,-17.717864,3.9730243,151.43604,two_rays,2,-41.698493,6.2627656,NA,NA
r5q2,commodity_energia,44,0.9,1,-17.537978,11.452283,171.75384,two_rays,2,-46.865332,11.789376,NA,NA
r5q2,asset_ibov,44,0.9,6,-2.7490821,6.8594668,32.798148,two_rays,2,-10.065739,4.5675747,NA,NA
r5q2,asset_idiv,44,0.9,6,-2.9117857,6.7792193,35.69679,two_rays,2,-10.569642,4.7460703,NA,NA
r5q2,asset_ifix,44,0.9,6,-0.037770515,-Inf,Inf,real_line,4,-1.2801406,1.2045995,NA,NA
r5q2,asset_ifnc,44,0.9,6,-4.0991853,7.195486,49.836662,two_rays,2,-13.870578,5.672207,NA,NA
r5q2,asset_imat,44,0.9,6,-1.5241593,5.7259642,14.045459,two_rays,2,-5.7303851,2.6820664,NA,NA
r5q2,asset_imob,44,0.9,6,-2.8269445,5.2920351,35.356163,two_rays,2,-9.7974979,4.1436089,NA,NA
r5q2,asset_smll,44,0.9,6,-1.970263,6.4800701,26.465059,two_rays,2,-8.1071326,4.1666065,NA,NA
r5q2,embi_perc,44,0.9,1,-0.2441404,0.087105725,1.7726021,two_rays,2,-0.56772029,0.079439495,NA,NA
r5q2,cds_5y,44,0.9,1,-33.236174,13.957473,256.17943,two_rays,2,-79.504484,13.032136,NA,NA
r5q2,msci,44,0.9,1,-2.7183269,1.8296048,18.51975,two_rays,2,-6.6091856,1.1725318,NA,NA
r5q2,sp500_vix,44,0.9,1,2.2794115,-24.200598,-1.8122376,two_rays,2,-1.8414608,6.4002838,NA,NA
r5q2,fiscal_dbgg,44,0.9,1,0.76441623,-8.2918272,-2.2895132,two_rays,2,-1.3176016,2.846434,NA,NA
r5q2,fiscal_dlsp,44,0.9,1,0.91574943,-8.3212506,-1.0081873,two_rays,2,-0.75319458,2.5846934,NA,NA
r5q2,fiscal_primary_balance,44,0.9,1,7926.1649,-76522.561,-3879.3114,two_rays,2,-4574.0997,20426.43,NA,NA
r5q2,expect_focus_ipca12m,44,0.9,1,-0.51471269,0.33237409,5.1264594,two_rays,2,-1.3801379,0.35071248,NA,NA
r5q2,expect_focus_selic_ny,44,0.9,1,-0.99248864,1.4587096,9.904603,two_rays,2,-3.0385819,1.0536046,NA,NA
r5q2,expect_focus_pib_ny,44,0.9,1,0.38258965,-3.8312237,-0.66582182,two_rays,2,-0.44952741,1.2147067,NA,NA
r5q2,expect_focus_cambio_ny,44,0.9,1,-0.16427101,0.038634032,1.3448088,two_rays,2,-0.38334127,0.054799248,NA,NA
r5q2,epu_brazil,44,0.9,1,0.93460055,-60.180449,-20.467203,two_rays,2,-13.383327,15.252528,NA,NA
r5q2,epu_canada,44,0.9,1,-21.689214,4.7452828,164.32032,two_rays,2,-49.450145,6.0717168,NA,NA
r5q2,epu_chile,44,0.9,1,-14.660257,19.081504,114.35326,two_rays,2,-40.78081,11.460297,NA,NA
r5q2,epu_china,44,0.9,1,2.2170424,-Inf,Inf,real_line,4,-8.9593913,13.393476,NA,NA
r5q2,epu_germany,44,0.9,1,-27.686759,10.182382,218.65305,two_rays,2,-65.924385,10.550868,NA,NA
r5q2,epu_india,44,0.9,1,0.45148387,-Inf,Inf,real_line,4,-5.5587982,6.4617659,NA,NA
r5q2,epu_russia,44,0.9,1,59.964621,-561.70069,-10.512606,two_rays,2,-22.902761,142.832,NA,NA
r5q2,epu_us,44,0.9,1,7.2160872,-105.83294,-28.903479,two_rays,2,-18.081877,32.514052,NA,NA
r5q2,price_ipp,44,0.9,1,-0.51201574,0.3212427,2.6558069,two_rays,2,-1.1552234,0.13119189,NA,NA
r5q2,price_ipca,44,0.9,1,-0.47973114,0.12114761,4.7033909,two_rays,2,-1.1783978,0.21893555,NA,NA
r5q2,price_ipca_difusao,44,0.9,1,-3.4266108,1.1776356,33.318594,two_rays,2,-8.5760569,1.7228353,NA,NA
r5q2,price_core_ipca_dw,44,0.9,1,-0.22419274,0.074378086,2.1941789,two_rays,2,-0.56060057,0.1122151,NA,NA
r5q2,price_igp_m,44,0.9,1,-0.71842109,0.10705114,6.244468,two_rays,2,-1.6675536,0.23071146,NA,NA
r5q2,price_ipc,44,0.9,1,-0.37054342,0.067588561,3.5375988,two_rays,2,-0.88858969,0.14750285,NA,NA
r5q2,price_core_ipc,44,0.9,1,-0.093394849,0.042754639999999997,0.95184408,two_rays,2,-0.24274192,0.055952216,NA,NA
r5q2,price_incc,44,0.9,1,-0.15736734,0.033202506,1.5449166,two_rays,2,-0.38285563,0.068120947,NA,NA
r5q2,price_inpc,44,0.9,1,-0.46463063,0.085299678,4.4100054,two_rays,2,-1.1128258,0.18356459,NA,NA
r5q2,price_core_ipca_ex0,44,0.9,1,-0.20792569,0.14372224,2.1200459,two_rays,2,-0.56612419,0.15027282,NA,NA
r5q2,price_core_ipca_ex1,44,0.9,1,-0.25317347,0.061280714,2.4625937,two_rays,2,-0.61902582,0.11267888,NA,NA
r5q2,dlsp_exchange_adjustment,44,0.9,1,-20048.668,29790.027,258654.06,two_rays,2,-66707.604,26610.268,NA,NA
r5q2,expect_focus_fiscal_dlsp_ny,44,0.9,1,0.61097604,-6.5781488,-1.9812416,two_rays,2,-1.0980735,2.3200255,NA,NA
r5q2,expect_focus_fiscal_primary_balance_ny,44,0.9,1,0.016769016,-Inf,Inf,real_line,4,-0.0962198,0.12975783,NA,NA
r5q2,expect_focus_fiscal_nominal_balance_ny,44,0.9,1,0.30601434,-2.9157383,-0.24537001,two_rays,2,-0.22164571,0.83367438,NA,NA
r5q2,cambio_eur,45,0.9,1,-0.085482988,-Inf,Inf,real_line,4,-0.23875963,0.067793651,NA,NA
r5q2,cambio_cny,45,0.9,1,-0.023286274,0.0069101662,0.15692953,two_rays,2,-0.052491139,0.0059185912,NA,NA
r5q2,cambio_ars,45,0.9,1,-0.0091909043,0.003884555,0.078866577,two_rays,2,-0.022624507,0.0042426985,NA,NA
r5q2,cambio_inr,45,0.9,1,-0.0016329524,9.0264918e-4,0.0092732918,two_rays,2,-0.0037148483,4.489435e-4,NA,NA
r5q2,cambio_usd,45,0.9,1,-0.14413288,0.053615446,0.91055167,two_rays,2,-0.32493296,0.036667189,NA,NA
r5q2,juros_selic,45,0.9,1,-0.80406405,1.1987165,8.1497113,two_rays,2,-2.4805529,0.87242482,NA,NA
r5q2,yield_3m,45,0.9,1,-0.01151058,0.013116329,0.11484808,two_rays,2,-0.03359512,0.01057396,NA,NA
r5q2,yield_6m,45,0.9,1,-0.014257799,0.013621537,0.14076222,two_rays,2,-0.040284312,0.011768715,NA,NA
r5q2,yield_1y,45,0.9,1,-0.016923213,0.01334871,0.1646704,two_rays,2,-0.046276125,0.012429698,NA,NA
r5q2,yield_2y,45,0.9,1,-0.017694649,0.011632095,0.16876739,two_rays,2,-0.0469704,0.011581101,NA,NA
r5q2,yield_5y,45,0.9,1,-0.014937356,0.0080857976,0.137558,two_rays,2,-0.038395391,0.0085206782,NA,NA
r5q2,yield_10y,45,0.9,1,-0.012928055,0.0065030211,0.11768202,two_rays,2,-0.032872303,0.007016193,NA,NA
r5q2,base_monetary_base,45,0.9,4,1.3981228,-100,Inf,real_line,4,-3.4654846,6.5067687,NA,NA
r5q2,base_money_supply,45,0.9,4,0.50370773,-100,Inf,real_line,4,-2.5773422,3.6821977,NA,NA
r5q2,base_demand_deposit,45,0.9,4,-0.33603392,-100,Inf,real_line,4,-3.0466637,2.4503799,NA,NA
r5q2,base_savings_deposit,45,0.9,4,0.11766929,-100,Inf,real_line,4,-1.2955808,1.5511543,NA,NA
r5q2,base_m1,45,0.9,4,0.28090184,-100,Inf,real_line,4,-2.6436688,3.2933262,NA,NA
r5q2,base_m2,45,0.9,4,-0.26608131,-100,Inf,real_line,4,-1.2035243,0.68025674,NA,NA
r5q2,base_m3,45,0.9,4,0.18762278,-100,Inf,real_line,4,-0.49398544,0.87389997,NA,NA
r5q2,credito_agro,45,0.9,4,-1.8830067,0.80523186,18.856923,two_rays,2,-4.6400905,0.95379089,NA,NA
r5q2,credito_industria_total,45,0.9,4,-1.2773267,0.314909,11.225131,two_rays,2,-2.9697856,0.44465306,NA,NA
r5q2,credito_construcao,45,0.9,4,-1.9001464,1.1883989,20.325655,two_rays,2,-4.9420169,1.2390644,NA,NA
r5q2,credito_comercio,45,0.9,4,-2.0129105,0.56509182,20.17724,two_rays,2,-4.7970598,0.85265955,NA,NA
r5q2,credito_transporte,45,0.9,4,-2.0342826,0.58275646,19.080096,two_rays,2,-4.7772371,0.78768454,NA,NA
r5q2,credito_pessoa_fisica,45,0.9,4,-1.140782,1.1068559,12.337686,two_rays,2,-3.2166226,0.97958192,NA,NA
r5q2,spread_credito_pj_total,45,0.9,1,0.019779079,-Inf,Inf,real_line,4,-0.018764723,0.058322881,NA,NA
r5q2,spread_credito_pf_total,45,0.9,1,0.0027242986,-Inf,Inf,real_line,4,-0.023008372,0.028456969,NA,NA
r5q2,credit_outstanding,45,0.9,4,-1.2981775,0.78167868,13.196481,two_rays,2,-3.3649825,0.81283181,NA,NA
r5q2,fin_inst_reserve_req,45,0.9,4,-0.22265383,0.81804858,3.8779081,two_rays,2,-1.0269104,0.5881381,NA,NA
r5q2,consumo_gasolina,45,0.9,1,-9.6666522,4.4247852,106.91528,two_rays,2,-25.712925,6.3796203,NA,NA
r5q2,consumo_glp,45,0.9,1,-4.106641,0.81575191,36.690781,two_rays,2,-9.7169321,1.5036501,NA,NA
r5q2,consumo_oleo_combustivel,45,0.9,1,0.53366444,-Inf,Inf,real_line,4,-1.9344783,3.0018072,NA,NA
r5q2,consumo_oleo_diesel,45,0.9,1,-28.992689,7.345853,280.19038,two_rays,2,-70.956265,12.970888,NA,NA
r5q2,consumo_demais_derivados,45,0.9,1,-6.4868384,8.4495728,73.857118,two_rays,2,-20.201359,7.2276824,NA,NA
r5q2,consumo_alcool,45,0.9,1,-13.507097,6.5288294,149.5235,two_rays,2,-36.133742,9.1195487,NA,NA
r5q2,capacidade_instalada_industria,45,0.9,1,-0.22857613,0.32335487,1.7269254,two_rays,2,-0.63987012,0.18271787,NA,NA
r5q2,vendas_varejo,45,0.9,1,-0.89730591,0.84915024,8.4295388,two_rays,2,-2.4951232,0.70051137,NA,NA
r5q2,vendas_servicos,45,0.9,1,-1.5779529,0.93557787,17.32123,two_rays,2,-4.3065821,1.1506763,NA,NA
