instrument,r,q,sample,cfg,var,esign,f_factor,wald_mp,h0,h6,h12,h24,peak_h,peak_val,sign_h0,sign_ok_h0,share_sign_ok,n_sig90
z_jk,8,8,full,r8q8·full,yield_5y,1,10.249984438713552,5.746070269025472,0.011359233598438514,0.006475686344772216,-8.450409394297773e-4,-0.0030617401712040196,1,0.013185677787661318,1,TRUE,0.2682926829268293,6
z_jk,8,8,full,r8q8·full,spread_icc_juridica,1,10.249984438713552,5.746070269025472,-0.009198444216667993,-0.03673975158121444,0.017557574797082712,0.035618319172625576,21,0.03946631865751381,-1,FALSE,0.7560975609756098,0
z_jk,8,8,full,r8q8·full,spread_icc_fisica,1,10.249984438713552,5.746070269025472,0.034281505637318584,-0.009877062649046808,0.054554688393845086,0.03382067956654061,12,0.054554688393845086,1,TRUE,0.8292682926829268,0
z_jk,8,8,full,r8q8·full,credit_outstanding,-1,10.249984438713552,5.746070269025472,0.3280309820835381,0.3638437262425409,-0.08170201312935887,-0.8288619867089619,26,-0.8454599628062498,1,FALSE,0.7073170731707317,2
z_jk,8,8,full,r8q8·full,credito_pessoa_fisica,-1,10.249984438713552,5.746070269025472,0.006063789457400048,0.0324875060088603,-0.12258465171542943,-0.5455264346102551,29,-0.5860514554291485,1,FALSE,0.8292682926829268,0
z_jk,8,8,full,r8q8·full,price_ipca,-1,10.249984438713552,5.746070269025472,-7.363920222415853e-4,0.12344455772532094,-0.07987326629489201,-0.006824523049468914,5,0.19436359050467705,-1,TRUE,0.4146341463414634,0
z_jk,8,8,full,r8q8·full,price_core_ipca_ex0,-1,10.249984438713552,5.746070269025472,0.03987743136969791,0.09018415217463398,0.03930627947174049,0.011140360369126464,5,0.11823388555495687,1,FALSE,0,1
z_jk,8,8,full,r8q8·full,cds_5y,-1,10.249984438713552,5.746070269025472,5101.936504007145,3178.118485014627,39.62399389159107,-1331.3388135592943,1,6024.390905963387,1,FALSE,0.6829268292682927,6
z_jk,8,8,pre_covid,r8q8·pre_covid,asset_ibov,-1,7.98691501286772,4.7830949157001355,0.012038237754399826,-0.010455628973255344,-7.200607238172635e-4,-0.007029160481409308,2,0.17123526714463555,1,FALSE,0.5853658536585366,0
z_jk,8,8,pre_covid,r8q8·pre_covid,cambio_usd,-1,7.98691501286772,4.7830949157001355,-0.02656593648867907,-0.17072879501634566,0.0644306529956062,0.24997617321650295,3,-0.39211377322414304,-1,TRUE,0.4878048780487805,0
z_jk,8,8,pre_covid,r8q8·pre_covid,yield_6m,1,7.98691501286772,4.7830949157001355,0.005,-3.414402640833535e-4,0.00902060316437311,0.013796573779512688,21,0.015268553390733715,1,TRUE,0.7560975609756098,1
z_jk,8,8,pre_covid,r8q8·pre_covid,yield_5y,1,7.98691501286772,4.7830949157001355,-3.905645995295709e-4,-0.006399276451649269,0.007066027811010804,0.011859526701728268,3,-0.014545989730711901,-1,FALSE,0.5365853658536586,0
z_jk,8,8,pre_covid,r8q8·pre_covid,spread_icc_juridica,1,7.98691501286772,4.7830949157001355,0.032770155200369945,-0.03508710860040343,-0.06620273067896251,0.12057977350528853,37,0.27297144537212237,1,TRUE,0.7073170731707317,0
z_jk,8,8,pre_covid,r8q8·pre_covid,spread_icc_fisica,1,7.98691501286772,4.7830949157001355,0.1260778229893768,-0.019304420272273148,-0.045432511774787486,0.5575862362240639,34,0.8081108811729344,1,TRUE,0.8048780487804879,0
z_jk,8,8,pre_covid,r8q8·pre_covid,credit_outstanding,-1,7.98691501286772,4.7830949157001355,-0.17194498729633523,-0.04702406042432772,0.46877208915474533,-1.0080064378207965,36,-2.528426877631995,-1,TRUE,0.7073170731707317,0
z_jk,8,8,pre_covid,r8q8·pre_covid,credito_pessoa_fisica,-1,7.98691501286772,4.7830949157001355,0.06628678687166101,0.1746951564181698,0.7438196080761017,-0.10063934456305823,40,-1.910149102971792,1,FALSE,0.4634146341463415,0
z_jk,8,8,pre_covid,r8q8·pre_covid,price_ipca,-1,7.98691501286772,4.7830949157001355,-0.08166975365486596,-0.20915470242215453,-0.1665324404910951,-0.26189458424550915,3,-0.5715691301340791,-1,TRUE,0.8536585365853658,0
z_jk,8,8,pre_covid,r8q8·pre_covid,price_core_ipca_ex0,-1,7.98691501286772,4.7830949157001355,-0.03730635440928673,-0.214420967833411,-0.09056414355587229,-0.029038489537473008,3,-0.21899021163339888,-1,TRUE,0.7317073170731707,0
z_jk,8,8,pre_covid,r8q8·pre_covid,cds_5y,-1,7.98691501286772,4.7830949157001355,93.35884825640383,-3415.8905773162346,3320.848437944367,8987.481453196267,24,8987.481453196267,1,FALSE,0.34146341463414637,0
z_het_jk_3var,6,5,full,r6q5·full,asset_ibov,-1,2.367697540266038,4.247287198325289,0.020161984701033416,0.013482201878464222,0.018499047370871703,0.008130763845952505,2,0.03709620801101016,1,FALSE,0,0
z_het_jk_3var,6,5,full,r6q5·full,cambio_usd,-1,2.367697540266038,4.247287198325289,0.2214866440196324,0.1412407121668037,0.025547987583891013,-0.04772440113708026,1,0.24361549428988846,1,FALSE,0.5609756097560976,3
z_het_jk_3var,6,5,full,r6q5·full,yield_6m,1,2.367697540266038,4.247287198325289,0.005,0.00530439715869679,-4.178939164988532e-4,-0.006374596853774879,39,-0.00913793937976568,1,TRUE,0.2926829268292683,2
z_het_jk_3var,6,5,full,r6q5·full,yield_5y,1,2.367697540266038,4.247287198325289,0.008586176837206902,0.007454187299083141,4.942224115722914e-4,-0.00497749234114171,1,0.009551152061163137,1,TRUE,0.3170731707317073,5
z_het_jk_3var,6,5,full,r6q5·full,spread_icc_juridica,1,2.367697540266038,4.247287198325289,-0.02206837501892982,0.006007012907007166,0.037987474370460704,0.06886430137796572,23,0.06930131733333819,-1,FALSE,0.8292682926829268,0
z_het_jk_3var,6,5,full,r6q5·full,spread_icc_fisica,1,2.367697540266038,4.247287198325289,0.011810266021390164,0.04070634168172739,0.0874720065176364,0.09505917145377062,20,0.09976624213437679,1,TRUE,0.8780487804878049,0
z_het_jk_3var,6,5,full,r6q5·full,credit_outstanding,-1,2.367697540266038,4.247287198325289,0.22309502695734285,0.15703620686711162,-0.3776310031332386,-1.1571816507881971,32,-1.2639518440214714,1,FALSE,0.8048780487804879,0
z_het_jk_3var,6,5,full,r6q5·full,credito_pessoa_fisica,-1,2.367697540266038,4.247287198325289,0.0036826750776652872,0.09215480675919263,-0.28124244739470283,-0.7953373411757725,37,-1.0073765683369151,1,FALSE,0.8048780487804879,0
z_het_jk_3var,6,5,full,r6q5·full,price_ipca,-1,2.367697540266038,4.247287198325289,-0.04199662283934107,0.07350758792789874,-0.017001180688984083,-0.004110156891210118,5,0.1629063462835126,-1,TRUE,0.3902439024390244,0
z_het_jk_3var,6,5,full,r6q5·full,price_core_ipca_ex0,-1,2.367697540266038,4.247287198325289,0.07830765846437529,0.10638016347935939,0.07364885004991316,0.08381389884779028,5,0.13616474472828524,1,FALSE,0,0
z_het_jk_3var,6,5,full,r6q5·full,cds_5y,-1,2.367697540266038,4.247287198325289,3394.6195500919544,2505.048294207835,285.17459338582927,-1960.5025819755738,1,3492.087700551959,1,FALSE,0.6829268292682927,2
z_het_jk_3var,6,5,pre_covid,r6q5·pre_covid,asset_ibov,-1,11.127487075461756,9.272396430663564,-0.09862955629423611,-0.010388340103196272,-0.014613380218205121,-0.009504236683076402,0,-0.09862955629423611,-1,TRUE,0.7073170731707317,0
z_het_jk_3var,6,5,pre_covid,r6q5·pre_covid,cambio_usd,-1,11.127487075461756,9.272396430663564,0.055693226011253795,-0.07707746814604889,0.02626324815870303,6.664076328019377e-4,1,0.09482311274900879,1,FALSE,0.6585365853658537,0
z_het_jk_3var,6,5,pre_covid,r6q5·pre_covid,yield_6m,1,11.127487075461756,9.272396430663564,0.005,0.0026480596708321714,0.004365087592909356,0.0027788156098297696,0,0.005,1,TRUE,0.7804878048780488,3
z_het_jk_3var,6,5,pre_covid,r6q5·pre_covid,yield_5y,1,11.127487075461756,9.272396430663564,0.006968184801817058,-0.0012930301876118325,0.002654044896837356,5.756584388421813e-5,0,0.006968184801817058,1,TRUE,0.43902439024390244,0
z_het_jk_3var,6,5,pre_covid,r6q5·pre_covid,spread_icc_juridica,1,11.127487075461756,9.272396430663564,-0.027967241747770447,0.019693532070397236,0.04420121839159411,0.10823097118441188,34,0.13670828459319245,-1,FALSE,0.9512195121951219,0
z_het_jk_3var,6,5,pre_covid,r6q5·pre_covid,spread_icc_fisica,1,11.127487075461756,9.272396430663564,7.824122063616687e-5,0.13086934092629787,0.18577458037602626,0.3525227124751171,33,0.39542696180730935,1,TRUE,1,0
z_het_jk_3var,6,5,pre_covid,r6q5·pre_covid,credit_outstanding,-1,11.127487075461756,9.272396430663564,0.06095779196326756,-0.2663729230110823,-0.4025689814106559,-0.9203165599308116,34,-1.197654025164585,1,FALSE,0.926829268292683,0
z_het_jk_3var,6,5,pre_covid,r6q5·pre_covid,credito_pessoa_fisica,-1,11.127487075461756,9.272396430663564,0.1894694402007291,0.021649649780086655,-0.05604305546103028,-0.44743876549319106,40,-0.8066026791863301,1,FALSE,0.8292682926829268,1
z_het_jk_3var,6,5,pre_covid,r6q5·pre_covid,price_ipca,-1,11.127487075461756,9.272396430663564,-0.3785393657455503,-0.08769548645109708,-0.15577951656971686,-0.1299444720559017,0,-0.3785393657455503,-1,TRUE,0.926829268292683,0
z_het_jk_3var,6,5,pre_covid,r6q5·pre_covid,price_core_ipca_ex0,-1,11.127487075461756,9.272396430663564,-0.1287412196803588,-0.05900172625703052,-0.042997200086074924,-0.01602132896935413,0,-0.1287412196803588,-1,TRUE,0.7804878048780488,0
z_het_jk_3var,6,5,pre_covid,r6q5·pre_covid,cds_5y,-1,11.127487075461756,9.272396430663564,3283.5821654802103,-164.94944148570195,2392.6524252970635,1955.0348241016547,1,3393.580973169209,1,FALSE,0.1951219512195122,0
z_het_jk_3var,7,6,full,r7q6·full,asset_ibov,-1,2.7415999056222926,4.592176717949085,-0.004085450686980589,0.014115691637269213,0.017234378234716498,7.076345083864894e-4,2,0.021671622364146256,-1,TRUE,0.43902439024390244,0
z_het_jk_3var,7,6,full,r7q6·full,cambio_usd,-1,2.7415999056222926,4.592176717949085,0.1668584916301534,0.08603778432427699,-0.00889531532230058,-0.053772786014086534,1,0.20581850540611718,1,FALSE,0.4878048780487805,2
z_het_jk_3var,7,6,full,r7q6·full,yield_6m,1,2.7415999056222926,4.592176717949085,0.005,0.0030269177047988474,-0.0018957752332315356,-0.008656982601778612,28,-0.00901580078249387,1,TRUE,0.2682926829268293,2
z_het_jk_3var,7,6,full,r7q6·full,yield_5y,1,2.7415999056222926,4.592176717949085,0.009234232665726972,0.004660348580632938,-0.0012904704146868117,-0.005646782142010528,1,0.010428817659638793,1,TRUE,0.2682926829268293,4
z_het_jk_3var,7,6,full,r7q6·full,spread_icc_juridica,1,2.7415999056222926,4.592176717949085,-0.012384092005979147,0.03292742583082873,0.06794047364454989,0.039943298003435164,11,0.06944430922785894,-1,FALSE,0.7317073170731707,0
z_het_jk_3var,7,6,full,r7q6·full,spread_icc_fisica,1,2.7415999056222926,4.592176717949085,-0.005420411718136853,0.0679843988085649,0.13055308555092826,0.02477611293887762,11,0.13829984973484608,-1,FALSE,0.5853658536585366,0
z_het_jk_3var,7,6,full,r7q6·full,credit_outstanding,-1,2.7415999056222926,4.592176717949085,-0.1028063803013457,-0.18328407608965147,-0.6408741625766767,-1.4980634059070352,27,-1.5255278310220333,-1,TRUE,1,0
z_het_jk_3var,7,6,full,r7q6·full,credito_pessoa_fisica,-1,2.7415999056222926,4.592176717949085,-0.12085794906739888,-0.0887987972161941,-0.4253042084826686,-1.0816868248967104,29,-1.1465968919770475,-1,TRUE,1,0
z_het_jk_3var,7,6,full,r7q6·full,price_ipca,-1,2.7415999056222926,4.592176717949085,-0.1749197511839453,0.11187121464713679,-0.060933957031605764,-0.03429568864984036,5,0.20033983416530593,-1,TRUE,0.5121951219512195,0
z_het_jk_3var,7,6,full,r7q6·full,price_core_ipca_ex0,-1,2.7415999056222926,4.592176717949085,0.011995462575449197,0.12905868849727672,0.07973451251256389,0.04458272603993734,5,0.15176328553657803,1,FALSE,0,0
z_het_jk_3var,7,6,full,r7q6·full,cds_5y,-1,2.7415999056222926,4.592176717949085,2942.4832177139347,1276.463917095138,-442.50644085076203,-2364.4325499644083,1,3221.117248177714,1,FALSE,0.7317073170731707,2
z_het_jk_3var,7,6,pre_covid,r7q6·pre_covid,asset_ibov,-1,3.946965358266871,8.161888739992817,0.005596966921080653,-0.035433067693038243,-0.0051806053944004025,-0.005852933984907941,2,0.10589167031732569,1,FALSE,0.6829268292682927,0
z_het_jk_3var,7,6,pre_covid,r7q6·pre_covid,cambio_usd,-1,3.946965358266871,8.161888739992817,0.0899284861561832,0.015775603254851684,0.0694058587723098,0.040299999437641586,1,0.1535859134144835,1,FALSE,0.5121951219512195,0
z_het_jk_3var,7,6,pre_covid,r7q6·pre_covid,yield_6m,1,3.946965358266871,8.161888739992817,0.005,0.001240868134381251,0.005979519139990234,0.0034478663963632694,15,0.0059909020058056565,1,TRUE,0.7560975609756098,1
z_het_jk_3var,7,6,pre_covid,r7q6·pre_covid,yield_5y,1,3.946965358266871,8.161888739992817,0.0058505922646951624,0.0021873187286536224,0.006101685405584998,0.002497700821487682,11,0.006821323574443643,1,TRUE,0.6585365853658537,0
z_het_jk_3var,7,6,pre_covid,r7q6·pre_covid,spread_icc_juridica,1,3.946965358266871,8.161888739992817,0.0030683323623616906,-0.03469563316650601,-0.04794867975278672,0.053617705600655326,37,0.10214564719756572,1,TRUE,0.7317073170731707,0
z_het_jk_3var,7,6,pre_covid,r7q6·pre_covid,spread_icc_fisica,1,3.946965358266871,8.161888739992817,-0.03169552508242322,-0.06019823916491653,-0.07376159673897101,0.19662367835847505,36,0.28765680875195443,-1,FALSE,0.7317073170731707,0
z_het_jk_3var,7,6,pre_covid,r7q6·pre_covid,credit_outstanding,-1,3.946965358266871,8.161888739992817,0.14191881072469492,0.21800587575497854,0.3771883854772895,-0.47602976096293714,37,-0.9477965474247063,1,FALSE,0.6829268292682927,0
z_het_jk_3var,7,6,pre_covid,r7q6·pre_covid,credito_pessoa_fisica,-1,3.946965358266871,8.161888739992817,0.21005078715037317,0.17049565506499498,0.5079493824415637,-0.13489584946426714,40,-0.6794393200338589,1,FALSE,0.5365853658536586,0
z_het_jk_3var,7,6,pre_covid,r7q6·pre_covid,price_ipca,-1,3.946965358266871,8.161888739992817,-0.2809569173580853,-0.030970870357929,-0.1797161868873631,-0.16023891191950956,0,-0.2809569173580853,-1,TRUE,0.8292682926829268,0
z_het_jk_3var,7,6,pre_covid,r7q6·pre_covid,price_core_ipca_ex0,-1,3.946965358266871,8.161888739992817,0.015334282466437548,-0.046540013825622735,-0.05628932619147786,-0.02536202285450557,8,0.10588971935096098,1,FALSE,0.6585365853658537,0
z_het_jk_3var,7,6,pre_covid,r7q6·pre_covid,cds_5y,-1,3.946965358266871,8.161888739992817,2610.948111360184,779.8923465720773,2779.1201506248594,2424.997544554027,1,3677.4945083452203,1,FALSE,0.24390243902439024,0
z_het_jk_3var,8,8,full,r8q8·full,asset_ibov,-1,4.056864662104079,7.247293669666219,-0.007183910841410635,0.017214081862459214,0.01922232962521531,-0.002074998776648849,2,0.02235912517261193,-1,TRUE,0.4878048780487805,0
z_het_jk_3var,8,8,full,r8q8·full,cambio_usd,-1,4.056864662104079,7.247293669666219,0.08903559639332252,0.05760649445806181,-0.03442421464083329,-0.045932115542517686,1,0.1255316567068689,1,FALSE,0.4878048780487805,2
z_het_jk_3var,8,8,full,r8q8·full,yield_6m,1,4.056864662104079,7.247293669666219,0.005,0.005700771322761627,0.002250635235498572,-0.002748664355493142,3,0.006139819223559887,1,TRUE,0.4146341463414634,8
z_het_jk_3var,8,8,full,r8q8·full,yield_5y,1,4.056864662104079,7.247293669666219,0.006289010836486711,0.004327862895244011,-9.738462724217144e-4,-0.0028230650319792635,1,0.007265935727530331,1,TRUE,0.5121951219512195,5
z_het_jk_3var,8,8,full,r8q8·full,spread_icc_juridica,1,4.056864662104079,7.247293669666219,-0.001664399291918198,0.02877149786019007,0.055470614780766675,0.004885329586224977,12,0.055470614780766675,-1,FALSE,0.5853658536585366,0
z_het_jk_3var,8,8,full,r8q8·full,spread_icc_fisica,1,4.056864662104079,7.247293669666219,0.012016006719415724,0.08150521704566323,0.1311039063793092,-0.0033081118511859033,12,0.1311039063793092,1,TRUE,0.5853658536585366,0
z_het_jk_3var,8,8,full,r8q8·full,credit_outstanding,-1,4.056864662104079,7.247293669666219,0.2173593101832516,0.571794268191006,0.4212563061348096,-0.251412868678913,8,0.6001882738965625,1,FALSE,0.5365853658536586,0
z_het_jk_3var,8,8,full,r8q8·full,credito_pessoa_fisica,-1,4.056864662104079,7.247293669666219,0.16174669097936967,0.48088484032506873,0.38243141580613926,-0.17646369188073496,8,0.5424812138927981,1,FALSE,0.5365853658536586,0
z_het_jk_3var,8,8,full,r8q8·full,price_ipca,-1,4.056864662104079,7.247293669666219,-0.10204552736898564,0.06024693212919303,-0.1193512905636137,-0.052402787694820194,13,-0.12455309380990605,-1,TRUE,0.6097560975609756,0
z_het_jk_3var,8,8,full,r8q8·full,price_core_ipca_ex0,-1,4.056864662104079,7.247293669666219,0.028218805791856868,0.06651375341416169,-0.009260998452758544,-0.046005738116089684,5,0.08821221887172814,1,FALSE,0.5609756097560976,1
z_het_jk_3var,8,8,full,r8q8·full,cds_5y,-1,4.056864662104079,7.247293669666219,1862.329853184321,1532.5921662209507,69.46102964330201,-889.2784077338597,1,2442.9905853166783,1,FALSE,0.4634146341463415,4
z_het_jk_3var,8,8,pre_covid,r8q8·pre_covid,asset_ibov,-1,2.650464924866153,6.898473047564015,0.06328826694774001,-0.00900979784333166,-0.0023391324348601013,-0.012897984856489648,2,0.07940273191524186,1,FALSE,0.6341463414634146,0
z_het_jk_3var,8,8,pre_covid,r8q8·pre_covid,cambio_usd,-1,2.650464924866153,6.898473047564015,1.645360265549263e-4,-0.10175297527038447,0.12794329258731252,0.16766265375110675,18,0.23275571937638767,1,FALSE,0.5121951219512195,0
z_het_jk_3var,8,8,pre_covid,r8q8·pre_covid,yield_6m,1,2.650464924866153,6.898473047564015,0.005,0.006172367799853846,0.01365619922157531,0.00963276147496441,40,-0.01739935741922267,1,TRUE,0.7317073170731707,1
z_het_jk_3var,8,8,pre_covid,r8q8·pre_covid,yield_5y,1,2.650464924866153,6.898473047564015,8.229324590355239e-4,-4.283633424017577e-4,0.010057061033466295,0.005385404184503003,40,-0.018074823732072493,1,TRUE,0.5121951219512195,0
z_het_jk_3var,8,8,pre_covid,r8q8·pre_covid,spread_icc_juridica,1,2.650464924866153,6.898473047564015,0.007794064015217773,-0.05245473977093627,0.007012851982024496,0.20624010051247813,34,0.3100670563978419,1,TRUE,0.7317073170731707,0
z_het_jk_3var,8,8,pre_covid,r8q8·pre_covid,spread_icc_fisica,1,2.650464924866153,6.898473047564015,-0.01155648567662983,0.030001202291244332,0.233152990007682,0.7707829182933614,29,0.8965218900874521,-1,FALSE,0.926829268292683,0
z_het_jk_3var,8,8,pre_covid,r8q8·pre_covid,credit_outstanding,-1,2.650464924866153,6.898473047564015,0.007536120258344603,0.14695932273249834,-0.13346235188202993,-1.8378543101724265,33,-2.8452431679956924,1,FALSE,0.7317073170731707,0
z_het_jk_3var,8,8,pre_covid,r8q8·pre_covid,credito_pessoa_fisica,-1,2.650464924866153,6.898473047564015,0.30314887459157447,0.5516097656890206,0.5438584958649351,-0.7377046441254698,38,-2.20652683090643,1,FALSE,0.5365853658536586,0
z_het_jk_3var,8,8,pre_covid,r8q8·pre_covid,price_ipca,-1,2.650464924866153,6.898473047564015,-0.3988937258378455,-0.2050852761958943,-0.28365924971732503,-0.37896005436461816,0,-0.3988937258378455,-1,TRUE,0.975609756097561,0
z_het_jk_3var,8,8,pre_covid,r8q8·pre_covid,price_core_ipca_ex0,-1,2.650464924866153,6.898473047564015,-0.06924160583351338,-0.183084803768356,-0.0880325055527618,-0.08878706254079262,1,-0.23313790005639756,-1,TRUE,0.8292682926829268,0
z_het_jk_3var,8,8,pre_covid,r8q8·pre_covid,cds_5y,-1,2.650464924866153,6.898473047564015,313.70531014363536,-363.90436951487396,6184.659738732405,6885.808517971139,18,8777.459100980055,1,FALSE,0.36585365853658536,0
