sample,r,q,p,instrument,mp_var,response_var,theory_sign,tier,score_h,h0,h6,h12,h24,peak_h,peak_val,sign_at_score_h,consistent,mechanical
pre_covid,8,8,6,z_bruto_purif,yield_2y,yield_2y,1,hard,0,0.005,0.0045343293035647915,0.02116809039118306,0.009213131555737828,14,0.023661377954233433,1,TRUE,TRUE
pre_covid,8,8,6,z_bruto_purif,yield_2y,yield_5y,1,hard,0,-0.002427403185010933,0.001082149795621769,0.018496391977217898,0.008718928198543044,14,0.021616445382097806,-1,FALSE,FALSE
pre_covid,8,8,6,z_bruto_purif,yield_2y,asset_ibov,-1,hard,0,0.12345551795448562,-0.004621623174798758,-0.016378396340228002,-0.021727479843978142,2,0.12955378217636063,1,FALSE,FALSE
pre_covid,8,8,6,z_bruto_purif,yield_2y,price_ipca,-1,ext,24,-0.36948086906428623,-0.22283545220242523,-0.41983435167986133,-0.6126431905170167,23,-0.6396943496893275,-1,TRUE,FALSE
pre_covid,8,8,6,z_bruto_purif,yield_2y,pib,-1,ext,24,0.9747308819359146,0.7086970217468513,0.5395646065550874,-1.2597705934082382,24,-1.2597705934082382,-1,TRUE,FALSE
pre_covid,8,8,6,z_bruto_purif,yield_2y,vendas_varejo,-1,ext,24,-3.3068734413445036,-0.6140919139100093,-2.810248492528186,-6.880573421340577,23,-6.946478190475333,-1,TRUE,FALSE
pre_covid,8,8,6,z_bruto_purif,yield_2y,cambio_usd,-1,soft,0,-0.0740954104112,-0.0827522018439035,0.2568978904821171,0.2747421338679192,18,0.3449430923444502,-1,TRUE,FALSE
pre_covid,8,8,6,z_bruto_purif,yield_2y,cds_5y,-1,soft,0,-695.8508362323322,411.1422012141975,10857.24692944657,11420.420445540834,18,13785.035277354664,-1,TRUE,FALSE
pre_covid,8,8,6,z_bruto_purif,yield_2y,embi_perc,-1,soft,0,0.03304534813536419,0.20950302081791214,1.1155731532975113,1.0347461780526799,18,1.347986854052159,1,FALSE,FALSE
pre_covid,8,8,6,z_bruto_purif,juros_selic,yield_6m,1,hard,0,0.005479408730358989,0.006916326479130519,0.01672300617892551,0.01178690455901977,15,0.018296014355834337,1,TRUE,FALSE
pre_covid,8,8,6,z_bruto_purif,juros_selic,yield_2y,1,hard,0,0.003716206201031029,0.003370100535084837,0.015732997755139963,0.006847579323669514,14,0.017586111895692234,1,TRUE,FALSE
pre_covid,8,8,6,z_bruto_purif,juros_selic,yield_5y,1,hard,0,-0.0018041461537080198,8.042983561868157e-4,0.013747281312487545,0.006480267007553993,14,0.016066233674640086,-1,FALSE,FALSE
pre_covid,8,8,6,z_bruto_purif,juros_selic,asset_ibov,-1,hard,0,0.09175723227479139,-0.003434980940203171,-0.012173099608499842,-0.016148759065793654,2,0.09628971373816292,1,FALSE,FALSE
pre_covid,8,8,6,z_bruto_purif,juros_selic,price_ipca,-1,ext,24,-0.2746134193558068,-0.16562049785684121,-0.3120382042237085,-0.45534168472375425,23,-0.4754472218159981,-1,TRUE,FALSE
pre_covid,8,8,6,z_bruto_purif,juros_selic,pib,-1,ext,24,0.7235573153363317,0.5262550379621533,0.40074950629600536,-0.937835793368047,24,-0.937835793368047,-1,TRUE,FALSE
pre_covid,8,8,6,z_bruto_purif,juros_selic,vendas_varejo,-1,ext,24,-2.4578047177498528,-0.45641843569507784,-2.088692574874269,-5.113925923007027,23,-5.162909065354246,-1,TRUE,FALSE
pre_covid,8,8,6,z_bruto_purif,juros_selic,cambio_usd,-1,soft,0,-0.0550707647276081,-0.0615048491282571,0.19093710672828673,0.2041996843128917,18,0.2563759317546529,-1,TRUE,FALSE
pre_covid,8,8,6,z_bruto_purif,juros_selic,cds_5y,-1,soft,0,-517.1850385198439,305.57783953154956,8069.553673066889,8488.127455620079,18,10245.606715827378,-1,TRUE,FALSE
pre_covid,8,8,6,z_bruto_purif,juros_selic,embi_perc,-1,soft,0,0.02456066553117391,0.15571128501965156,0.8291399739975901,0.7690660326745054,18,1.0018794211873883,1,FALSE,FALSE
pre_covid,8,8,6,z_jk,yield_3m,yield_6m,1,hard,0,0.007024159581530513,-4.7966618049627923e-4,0.012672431229643169,0.01938186718113134,21,0.021449751119126486,1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_3m,yield_2y,1,hard,0,0.006444584019257634,-0.006380120354189218,0.012217742293031771,0.017413371875806227,18,0.021433409727795758,1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_3m,yield_5y,1,hard,0,-5.486776147984527e-4,-0.008989907800542958,0.009926581390414526,0.016660641622872317,3,-0.020434670627964894,-1,FALSE,FALSE
pre_covid,8,8,6,z_jk,yield_3m,asset_ibov,-1,hard,0,0.016911700613461984,-0.014688401286683915,-0.0010115642864969656,-0.009874788989121365,2,0.24055676848198582,1,FALSE,FALSE
pre_covid,8,8,6,z_jk,yield_3m,price_ipca,-1,ext,24,-0.11473227653121269,-0.293827201408148,-0.23395008750223714,-0.3679178706558087,3,-0.8029585563876706,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_3m,pib,-1,ext,24,0.9459036238096186,0.5491787646538793,0.7981727811150252,-0.5044620567186131,0,0.9459036238096186,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_3m,vendas_varejo,-1,ext,24,-5.860669496814228,0.719931642411579,-0.10021512449843732,-4.951414910100693,0,-5.860669496814228,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_3m,cambio_usd,-1,soft,0,-0.03732067546585724,-0.23984526027144473,0.090514237716671,0.35117450645060616,3,-0.5508539434484895,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_3m,cds_5y,-1,soft,0,131.15348970017445,-4798.752105623126,4665.233874839513,12625.90079265927,24,12625.90079265927,1,FALSE,FALSE
pre_covid,8,8,6,z_jk,yield_3m,embi_perc,-1,soft,0,0.21661012174968208,-0.3221076556652149,0.5236554399137748,1.184610149694034,23,1.2011120819601222,1,FALSE,FALSE
pre_covid,8,8,6,z_jk,yield_6m,yield_6m,1,hard,0,0.005,-3.414402640833535e-4,0.00902060316437311,0.013796573779512688,21,0.015268553390733715,1,TRUE,TRUE
pre_covid,8,8,6,z_jk,yield_6m,yield_2y,1,hard,0,0.004587441347576421,-0.004541554245838359,0.008696942425081986,0.012395341872352493,18,0.015256921115625885,1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_6m,yield_5y,1,hard,0,-3.905645995295709e-4,-0.006399276451649269,0.007066027811010804,0.011859526701728268,3,-0.014545989730711901,-1,FALSE,FALSE
pre_covid,8,8,6,z_jk,yield_6m,asset_ibov,-1,hard,0,0.012038237754399826,-0.010455628973255344,-7.200607238172635e-4,-0.007029160481409308,2,0.17123526714463555,1,FALSE,FALSE
pre_covid,8,8,6,z_jk,yield_6m,price_ipca,-1,ext,24,-0.08166975365486596,-0.20915470242215453,-0.1665324404910951,-0.26189458424550915,3,-0.5715691301340791,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_6m,pib,-1,ext,24,0.67240759486209,0.3906127286202876,0.5675112899873769,-0.3593522606607724,0,0.67240759486209,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_6m,vendas_varejo,-1,ext,24,-4.171794097776769,0.5124681707862844,-0.071336024854806307,-3.524560378098511,0,-4.171794097776769,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_6m,cambio_usd,-1,soft,0,-0.02656593648867907,-0.17072879501634566,0.0644306529956062,0.24997617321650295,3,-0.39211377322414304,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_6m,cds_5y,-1,soft,0,93.35884825640383,-3415.8905773162346,3320.848437944367,8987.481453196267,24,8987.481453196267,1,FALSE,FALSE
pre_covid,8,8,6,z_jk,yield_6m,embi_perc,-1,soft,0,0.15418935122092162,-0.22928554791962025,0.3727530915518253,0.8432397754806674,23,0.8549863282707543,1,FALSE,FALSE
pre_covid,8,8,6,z_jk,yield_1y,yield_6m,1,hard,0,0.004174387722428542,-2.8506080926646196e-4,0.0075310990196518325,0.011518449639355461,21,0.012747372362704701,1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_1y,yield_2y,1,hard,0,0.003829951767736812,-0.003791641656914172,0.00726088193638603,0.010348592585450534,18,0.012737660837425896,1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_1y,yield_5y,1,hard,0,-3.260736138182922e-4,-0.005342612210438158,0.005899267948124426,0.009901252531501589,3,-0.012144120188491083,-1,FALSE,FALSE
pre_covid,8,8,6,z_jk,yield_1y,asset_ibov,-1,hard,0,0.010050454376328476,-0.00872916984324505,-6.011625289811588e-4,-0.005868488242514984,2,0.14296047936306763,1,FALSE,FALSE
pre_covid,8,8,6,z_jk,yield_1y,price_ipca,-1,ext,24,-0.0681842433901272,-0.17461856437584744,-0.13903419499441783,-0.21864990740899617,3,-0.47719023187017223,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_1y,pib,-1,ext,24,0.561067164741802,0.3260087849666471,0.473580922628547,-0.3001042676346821,0,0.561067164741802,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_1y,vendas_varejo,-1,ext,24,-3.4829372124518403,0.4278481680531357,-0.059556845264152156,-2.942576313858505,0,-3.4829372124518403,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_1y,cambio_usd,-1,soft,0,-0.022179303822631665,-0.14253763715625054,0.05379170536258245,0.20869949367492807,3,-0.32736698414839843,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_1y,cds_5y,-1,soft,0,77.94320598832029,-2851.8503374216466,2772.501789480194,7503.446446755346,24,7503.446446755346,1,FALSE,FALSE
pre_covid,8,8,6,z_jk,yield_1y,embi_perc,-1,soft,0,0.12872922693316752,-0.19142535523319276,0.31120318577424433,0.7040019531659797,23,0.7138088863155392,1,FALSE,FALSE
pre_covid,8,8,6,z_jk,yield_2y,yield_6m,1,hard,0,0.005449660956037657,-3.721467351988477e-4,0.009831845772958776,0.015037329890660641,21,0.016641687853731584,1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_2y,yield_2y,1,hard,0,0.005,-0.0049499861706544706,0.009479077514175352,0.01351008212769962,18,0.01662900946263458,1,TRUE,TRUE
pre_covid,8,8,6,z_jk,yield_2y,yield_5y,1,hard,0,-4.256889297733573e-4,-0.006974777405088845,0.007701491175188364,0.012926079924698922,3,-0.015854142460477078,-1,FALSE,FALSE
pre_covid,8,8,6,z_jk,yield_2y,asset_ibov,-1,hard,0,0.013120862853930238,-0.011395926597273152,-7.848173625126312e-4,-0.007661308285851835,2,0.18663482993095967,1,FALSE,FALSE
pre_covid,8,8,6,z_jk,yield_2y,price_ipca,-1,ext,24,-0.08901449355642738,-0.2279644431123381,-0.18150906777159714,-0.28544733807209327,3,-0.6229715944336196,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_2y,pib,-1,ext,24,0.7330998225600238,0.4258160773940922,0.6187063988531527,-0.39160623917656734,0,0.7330998225600238,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_2y,vendas_varejo,-1,ext,24,-4.546972682256481,0.5585555563092104,-0.07775142988203397,-3.8415318159441556,0,-4.546972682256481,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_2y,cambio_usd,-1,soft,0,-0.028955069368586096,-0.18608280965438717,0.07022504280043317,0.27245707822353654,3,-0.4273774240528433,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk,yield_2y,cds_5y,-1,soft,0,101.75481404871367,-3723.0891018594434,3619.4996146368126,9795.745353719258,24,9795.745353719258,1,FALSE,FALSE
pre_covid,8,8,6,z_jk,yield_2y,embi_perc,-1,soft,0,0.1680559374370868,-0.24990569965625117,0.40627559385446255,0.9190741762029909,23,0.9318771222246252,1,FALSE,FALSE
pre_covid,8,8,6,z_jk,juros_selic,yield_6m,1,hard,0,0.005549806749586176,-3.7898549643805633e-4,0.01001252086539526,0.015313663656540636,21,0.01694750413286217,1,TRUE,FALSE
pre_covid,8,8,6,z_jk,juros_selic,yield_2y,1,hard,0,0.005091882590822065,-0.005040949681433095,0.009653269954296474,0.013758350397322002,18,0.01693459275708088,1,TRUE,FALSE
pre_covid,8,8,6,z_jk,juros_selic,yield_5y,1,hard,0,-4.335116101237269e-4,-0.0071029495287661965,0.00784301776766228,0.013163616267229804,3,-0.016145486397383224,-1,FALSE,FALSE
pre_covid,8,8,6,z_jk,juros_selic,asset_ibov,-1,hard,0,0.013361978628498257,-0.011605344049388257,-7.992395730305912e-4,-0.007802096456729958,2,0.1900645282732981,1,FALSE,FALSE
pre_covid,8,8,6,z_jk,juros_selic,price_ipca,-1,ext,24,-0.09065027001416308,-0.23215363584203227,-0.18484457245250757,-0.29069286626515844,3,-0.6344196432546423,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk,juros_selic,pib,-1,ext,24,0.7466218129743352,0.43365803693005134,0.6301118147209017,-0.39878823028752786,0,0.7466218129743352,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk,juros_selic,vendas_varejo,-1,ext,24,-4.630530208345057,0.5688198626355604,-0.07918023044557025,-3.9121257951390236,0,-4.630530208345057,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk,juros_selic,cambio_usd,-1,soft,0,-0.029487162726789754,-0.189502363786086,0.07151553457505201,0.27746389067053423,3,-0.4352311330490104,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk,juros_selic,cds_5y,-1,soft,0,103.62471323739632,-3791.5065163674917,3686.0134150512717,9975.757046145844,24,9975.757046145844,1,FALSE,FALSE
pre_covid,8,8,6,z_jk,juros_selic,embi_perc,-1,soft,0,0.17114422042403687,-0.2544980962853746,0.4137415246846867,0.935963559496428,23,0.9490017790881868,1,FALSE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_3m,yield_6m,1,hard,0,0.007079330847545164,-1.28028064843805e-4,0.012533442860831941,0.018435675715072528,21,0.0205815110716101,1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_3m,yield_2y,1,hard,0,0.006690684135005437,-0.005583723334792243,0.01198845606934676,0.01639844377225961,18,0.020438856574393968,1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_3m,yield_5y,1,hard,0,-1.9688293195902596e-4,-0.008006782090273638,0.009794034775395373,0.015708430985734597,3,-0.019064706272879095,-1,FALSE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_3m,asset_ibov,-1,hard,0,0.01942018307722431,-0.014377168899614837,-0.002444734541113444,-0.010193396254856086,2,0.23745745114124028,1,FALSE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_3m,price_ipca,-1,ext,24,-0.08644730534424247,-0.2821576515642061,-0.24074769183578043,-0.3649130456313545,3,-0.7914420723902462,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_3m,pib,-1,ext,24,0.909962049309021,0.5127631811653988,0.7613057536737022,-0.5193086722678375,0,0.909962049309021,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_3m,vendas_varejo,-1,ext,24,-5.839191538191398,0.5938800551307892,-0.15861540373860258,-4.840602858982917,0,-5.839191538191398,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_3m,cambio_usd,-1,soft,0,-0.03134679055082836,-0.21331310986478783,0.0922316064644346,0.3359399244619615,3,-0.5185948538167464,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_3m,cds_5y,-1,soft,0,339.37496886757816,-4226.953100146045,4666.589134204647,12113.906714573097,24,12113.906714573097,1,FALSE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_3m,embi_perc,-1,soft,0,0.22803529937185876,-0.27623062582504504,0.5224900007780261,1.1332433940062285,23,1.149989366478826,1,FALSE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_6m,yield_6m,1,hard,0,0.005,-9.042384626521597e-5,0.008852138098036519,0.013020775629850172,21,0.014536339319942198,1,TRUE,TRUE
pre_covid,8,8,6,z_jk_purif,yield_6m,yield_2y,1,hard,0,0.004725506039405903,-0.003943680169099923,0.008467224041029167,0.011581916515418931,18,0.014435585095928499,1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_6m,yield_5y,1,hard,0,-1.390547611059153e-4,-0.0056550416011776575,0.006917345004995467,0.011094573289495058,3,-0.013465048239333236,-1,FALSE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_6m,asset_ibov,-1,hard,0,0.013716114909333893,-0.0101543275835175,-0.0017266706372122604,-0.007199406606622121,2,0.16771179102582928,1,FALSE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_6m,price_ipca,-1,ext,24,-0.06105612748288139,-0.19928271304204362,-0.17003562696837538,-0.25773131210408967,3,-0.5589808482144096,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_6m,pib,-1,ext,24,0.6418337945744534,0.36188300291393194,0.5370969205180431,-0.36705843063218335,0,0.6418337945744534,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_6m,vendas_varejo,-1,ext,24,-4.124112620203506,0.41944646176320727,-0.11202711608937181,-3.4188279678025286,0,-4.124112620203506,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_6m,cambio_usd,-1,soft,0,-0.022139656434970973,-0.15065909085090753,0.06514147201950374,0.23726813430287158,3,-0.36627392121147645,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_6m,cds_5y,-1,soft,0,239.694242419296,-2985.4185311961983,3295.9253033235746,8555.8275036501,24,8555.8275036501,1,FALSE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_6m,embi_perc,-1,soft,0,0.16105710008660812,-0.19509656475571494,0.36902499122442145,0.8003887785518551,23,0.8122161481389145,1,FALSE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_1y,yield_6m,1,hard,0,0.0041490482525402125,-7.503458026693182e-5,0.0073455896213806115,0.010804765274749608,21,0.012062394650747552,1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_1y,yield_2y,1,hard,0,0.003921270515033056,-0.0032725038628363054,0.0070261842222597085,0.00961078609587311,18,0.011978787823331534,1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_1y,yield_5y,1,hard,0,-1.1538898271477892e-4,-0.004692608094681673,0.005740079641038841,0.009206383983891758,3,-0.011173426973555046,-1,FALSE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_1y,asset_ibov,-1,hard,0,0.011381764519242507,-0.008426159023222832,-0.0014328079580076048,-0.005974137080106395,2,0.13916886269722126,1,FALSE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_1y,price_ipca,-1,ext,24,-0.050664963807944295,-0.16536671846171275,-0.14109720418854343,-0.21386793002207388,3,-0.4638477022974884,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_1y,pib,-1,ext,24,0.5323097126384679,0.30020166442052965,0.44548493449119153,-0.3046839024829495,0,0.5323097126384679,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_1y,vendas_varejo,-1,ext,24,-3.4222284520268786,0.34806072184256204,-0.09296118204954551,-2.836976441109338,0,-3.4222284520268786,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_1y,cambio_usd,-1,soft,0,-0.018371700568671396,-0.12501836752485102,0.05405502213008383,0.19688738760256116,3,-0.30393763455070555,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_1y,cds_5y,-1,soft,0,198.90059553074605,-2477.329107992151,2734.9906240515493,7099.708230610987,24,7099.708230610987,1,FALSE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_1y,embi_perc,-1,soft,0,0.1336467359347071,-0.16189301221525948,0.30622049899667064,0.6641703326006738,23,0.6739847980241411,1,FALSE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_2y,yield_6m,1,hard,0,0.005290438694083869,-9.567636302987794e-5,0.009366338783845277,0.013777123043828722,21,0.015380722401711,1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_2y,yield_2y,1,hard,0,0.005,-0.00417275963273949,0.008959065939627576,0.012254683856964264,18,0.015274115592648104,1,TRUE,TRUE
pre_covid,8,8,6,z_jk_purif,yield_2y,yield_5y,1,hard,0,-1.471321377502646e-4,-0.005983530180704855,0.007319157934951157,0.011739031965018803,3,-0.014247202444614884,-1,FALSE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_2y,asset_ibov,-1,hard,0,0.014512853009768137,-0.010744169512048827,-0.0018269690302092384,-0.007617603857223343,2,0.177453789739431,1,FALSE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_2y,price_ipca,-1,ext,24,-0.06460273986927065,-0.2108585952279279,-0.17991261205726072,-0.27270234124649645,3,-0.5914507817290668,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_2y,pib,-1,ext,24,0.6792428104650083,0.3829441676781453,0.5683841676108026,-0.38833857267274174,0,0.6792428104650083,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_2y,vendas_varejo,-1,ext,24,-4.363672996936848,0.44381115828172835,-0.11853451794916761,-3.6174199538557237,0,-4.363672996936848,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_2y,cambio_usd,-1,soft,0,-0.02342569901545867,-0.15941053677062764,0.06892539283231285,0.2510505037178,3,-0.3875499450822042,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_2y,cds_5y,-1,soft,0,253.61753896883252,-3158.8347430950794,3487.3781515026303,9052.816177043496,24,9052.816177043496,1,FALSE,FALSE
pre_covid,8,8,6,z_jk_purif,yield_2y,embi_perc,-1,soft,0,0.170412542851026,-0.2064292830532947,0.3904608185315279,0.8468815528722519,23,0.8593959476147738,1,FALSE,FALSE
pre_covid,8,8,6,z_jk_purif,juros_selic,yield_6m,1,hard,0,0.005601149964579675,-1.0129550466111449e-4,0.00991643059885433,0.01458626339158704,21,0.016284043293402477,1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,juros_selic,yield_2y,1,hard,0,0.005293653597047883,-0.004417828807893521,0.00948523832749974,0.012974410256020702,18,0.01617117538974936,1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,juros_selic,yield_5y,1,hard,0,-1.5577331404860657e-4,-0.006334947212826566,0.00774901734594315,0.012428473757496372,3,-0.015083950893760995,-1,FALSE,FALSE
pre_covid,8,8,6,z_jk_purif,juros_selic,asset_ibov,-1,hard,0,0.015365203307717257,-0.011375182316949894,-0.0019342682356924435,-0.008064991211935236,2,0.18787577847278353,1,FALSE,FALSE
pre_covid,8,8,6,z_jk_purif,juros_selic,price_ipca,-1,ext,24,-0.06839690525762265,-0.22324247221935684,-0.1904790091942397,-0.28871834593257906,3,-0.6261871116353714,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,juros_selic,pib,-1,ext,24,0.7192783649050183,0.40548029178839595,0.6018660396058584,-0.41109903332348097,0,0.7192783649050183,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,juros_selic,vendas_varejo,-1,ext,24,-4.6199546513150915,0.46987650688961174,-0.1254961354631896,-3.829873630152228,0,-4.6199546513150915,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,juros_selic,cambio_usd,-1,soft,0,-0.02480150717130877,-0.16877283227663337,0.07297343073894226,0.26579488040928295,3,-0.410311032164024,-1,TRUE,FALSE
pre_covid,8,8,6,z_jk_purif,juros_selic,cds_5y,-1,soft,0,268.5126794873584,-3344.3553800530185,3692.194379193619,9584.494583803915,24,9584.494583803915,1,FALSE,FALSE
pre_covid,8,8,6,z_jk_purif,juros_selic,embi_perc,-1,soft,0,0.18042099408908208,-0.2185530233542178,0.4133928633051367,0.8966195157271386,23,0.9098688898758643,1,FALSE,FALSE
pre_covid,8,8,6,z_het,yield_3m,yield_6m,1,hard,0,0.00560850060514506,0.008181639927183359,0.03185826231344351,0.03034997079544964,18,0.038265171887035605,1,TRUE,FALSE
pre_covid,8,8,6,z_het,yield_3m,yield_2y,1,hard,0,-0.0019067322884278096,-3.538734680033326e-4,0.03292962277875335,0.022357250052526326,15,0.03948045591034262,-1,FALSE,FALSE
pre_covid,8,8,6,z_het,yield_3m,yield_5y,1,hard,0,-0.014191800638507427,-0.00676479144906699,0.02864961554226539,0.02050993993906088,15,0.03615493142742892,-1,FALSE,FALSE
pre_covid,8,8,6,z_het,yield_3m,asset_ibov,-1,hard,0,0.23692707282918377,-0.010807037821290902,-0.04686534567152127,-0.02808444103842731,0,0.23692707282918377,1,FALSE,FALSE
pre_covid,8,8,6,z_het,yield_3m,price_ipca,-1,ext,24,-0.9347291005052005,-0.21430190449010275,-0.4320479920556331,-0.866489806040204,0,-0.9347291005052005,-1,TRUE,FALSE
pre_covid,8,8,6,z_het,yield_3m,pib,-1,ext,24,1.9338865879873435,1.5152819208893442,1.326416781410722,-1.2144151008210535,0,1.9338865879873435,-1,TRUE,FALSE
pre_covid,8,8,6,z_het,yield_3m,vendas_varejo,-1,ext,24,-1.328935980469863,1.0340904979596872,-2.8933248730892083,-9.430923053494018,24,-9.430923053494018,-1,TRUE,FALSE
pre_covid,8,8,6,z_het,yield_3m,cambio_usd,-1,soft,0,-0.35314306371888243,-0.3783543754416852,0.32660954343040716,0.461942480517747,18,0.6228351989847654,-1,TRUE,FALSE
pre_covid,8,8,6,z_het,yield_3m,cds_5y,-1,soft,0,-7418.060906257233,-5537.056549620192,14823.577972385772,19010.136837839607,18,22143.622813412785,-1,TRUE,FALSE
pre_covid,8,8,6,z_het,yield_3m,embi_perc,-1,soft,0,-0.5653436705811211,-0.20954510185106606,1.5490634224992108,1.7925081122261417,18,2.1603824501970936,-1,TRUE,FALSE
pre_covid,8,8,6,z_het,yield_6m,yield_6m,1,hard,0,0.005,0.0072939636662228274,0.028401764175809984,0.027057116448920008,18,0.034113548861822676,1,TRUE,TRUE
pre_covid,8,8,6,z_het,yield_6m,yield_2y,1,hard,0,-0.001699859216096575,-3.1547956656962863e-4,0.029356886177871463,0.01993157496677142,15,0.035196979272966916,-1,FALSE,FALSE
pre_covid,8,8,6,z_het,yield_6m,yield_5y,1,hard,0,-0.012652045205708206,-0.006030837763359771,0.025541243158628837,0.018284690849677106,15,0.032232261323339735,-1,FALSE,FALSE
pre_covid,8,8,6,z_het,yield_6m,asset_ibov,-1,hard,0,0.21122140257222619,-0.009634516051738382,-0.04178063708197561,-0.025037387900665946,0,0.21122140257222619,1,FALSE,FALSE
pre_covid,8,8,6,z_het,yield_6m,price_ipca,-1,ext,24,-0.8333146114379573,-0.19105097741587923,-0.3851724573759393,-0.7724790162680145,0,-0.8333146114379573,-1,TRUE,FALSE
pre_covid,8,8,6,z_het,yield_6m,pib,-1,ext,24,1.7222714613030154,1.3497754280932472,1.1816589581080894,-1.083372234588642,0,1.7222714613030154,-1,TRUE,FALSE
pre_covid,8,8,6,z_het,yield_6m,vendas_varejo,-1,ext,24,-1.184751570901802,0.9218956818967314,-2.5794103244233977,-8.407704409305394,24,-8.407704409305394,-1,TRUE,FALSE
pre_covid,8,8,6,z_het,yield_6m,cambio_usd,-1,soft,0,-0.3148284083226453,-0.33730439031654463,0.2911736722741779,0.4118235095615178,18,0.5552599908907884,-1,TRUE,FALSE
pre_covid,8,8,6,z_het,yield_6m,cds_5y,-1,soft,0,-6613.230013251795,-4936.307347939548,13215.277144471638,16947.610579198576,18,19741.125456150377,-1,TRUE,FALSE
pre_covid,8,8,6,z_het,yield_6m,embi_perc,-1,soft,0,-0.5040060707691578,-0.18681026944958878,1.3809960375845811,1.5980279208508525,18,1.9259893171939997,-1,TRUE,FALSE
