sample,rung,instrument,degrau,var,h,point
full,bruta,z_bruto,1,price_ipca,0,-0.06621242797698819
full,bruta,z_bruto,1,price_ipca,1,-0.005844301632761779
full,bruta,z_bruto,1,price_ipca,2,0.019522743855998444
full,bruta,z_bruto,1,price_ipca,3,0.06328543434931931
full,bruta,z_bruto,1,price_ipca,4,0.08299517875197827
full,bruta,z_bruto,1,price_ipca,5,0.10966240746670208
full,bruta,z_bruto,1,price_ipca,6,0.09598131626150465
full,bruta,z_bruto,1,price_ipca,7,0.08482483848406418
full,bruta,z_bruto,1,price_ipca,8,0.07770872008896917
full,bruta,z_bruto,1,price_ipca,9,0.053268764835468024
full,bruta,z_bruto,1,price_ipca,10,0.02815287632645862
full,bruta,z_bruto,1,price_ipca,11,0.006083840528696697
full,bruta,z_bruto,1,price_ipca,12,-0.021717920254561512
full,bruta,z_bruto,1,price_ipca,13,-0.0495489021636719
full,bruta,z_bruto,1,price_ipca,14,-0.07447365171487291
full,bruta,z_bruto,1,price_ipca,15,-0.09947858372005561
full,bruta,z_bruto,1,price_ipca,16,-0.12306110280550556
full,bruta,z_bruto,1,price_ipca,17,-0.14409293211865387
full,bruta,z_bruto,1,price_ipca,18,-0.16342030461761073
full,bruta,z_bruto,1,price_ipca,19,-0.18083124192902186
full,bruta,z_bruto,1,price_ipca,20,-0.19602555316148182
full,bruta,z_bruto,1,price_ipca,21,-0.2092264958953761
full,bruta,z_bruto,1,price_ipca,22,-0.2204970487263853
full,bruta,z_bruto,1,price_ipca,23,-0.22982737700607492
full,bruta,z_bruto,1,price_ipca,24,-0.23731274318734477
full,bruta,z_bruto,1,price_ipca,25,-0.24305031822570544
full,bruta,z_bruto,1,price_ipca,26,-0.2471125695797952
full,bruta,z_bruto,1,price_ipca,27,-0.249579145075295
full,bruta,z_bruto,1,price_ipca,28,-0.2505449502907777
full,bruta,z_bruto,1,price_ipca,29,-0.25010205346644293
full,bruta,z_bruto,1,price_ipca,30,-0.24833753880121556
full,bruta,z_bruto,1,price_ipca,31,-0.24534765044113477
full,bruta,z_bruto,1,price_ipca,32,-0.24123136976055626
full,bruta,z_bruto,1,price_ipca,33,-0.2360847896934857
full,bruta,z_bruto,1,price_ipca,34,-0.2300075749100861
full,bruta,z_bruto,1,price_ipca,35,-0.22310122545150804
full,bruta,z_bruto,1,price_ipca,36,-0.21546537961532547
full,bruta,z_bruto,1,price_ipca,37,-0.20719950520875963
full,bruta,z_bruto,1,price_ipca,38,-0.19840230177496954
full,bruta,z_bruto,1,price_ipca,39,-0.18916974817688867
full,bruta,z_bruto,1,price_ipca,40,-0.17959505471161274
full,bruta,z_bruto,1,price_ipca,41,-0.16976825158391431
full,bruta,z_bruto,1,price_ipca,42,-0.15977523011159211
full,bruta,z_bruto,1,price_ipca,43,-0.14969736598929426
full,bruta,z_bruto,1,price_ipca,44,-0.13961121793969716
full,bruta,z_bruto,1,price_ipca,45,-0.12958809667914545
full,bruta,z_bruto,1,price_ipca,46,-0.11969381042412171
full,bruta,z_bruto,1,price_ipca,47,-0.10998852109745125
full,bruta,z_bruto,1,price_ipca,48,-0.10052661601077797
full,bruta,z_bruto,1,price_ipca_difusao,0,0.3104277272729318
full,bruta,z_bruto,1,price_ipca_difusao,1,0.5844696859917039
full,bruta,z_bruto,1,price_ipca_difusao,2,0.592834221932151
full,bruta,z_bruto,1,price_ipca_difusao,3,1.0707376735632854
full,bruta,z_bruto,1,price_ipca_difusao,4,1.1937775266197106
full,bruta,z_bruto,1,price_ipca_difusao,5,1.295148530356359
full,bruta,z_bruto,1,price_ipca_difusao,6,1.283970269807941
full,bruta,z_bruto,1,price_ipca_difusao,7,1.2231511543484586
full,bruta,z_bruto,1,price_ipca_difusao,8,1.156027492839832
full,bruta,z_bruto,1,price_ipca_difusao,9,1.0122189238718895
full,bruta,z_bruto,1,price_ipca_difusao,10,0.8497408035811196
full,bruta,z_bruto,1,price_ipca_difusao,11,0.6934932881652347
full,bruta,z_bruto,1,price_ipca_difusao,12,0.504469732842382
full,bruta,z_bruto,1,price_ipca_difusao,13,0.309432232305747
full,bruta,z_bruto,1,price_ipca_difusao,14,0.12535974292732682
full,bruta,z_bruto,1,price_ipca_difusao,15,-0.06304960598063147
full,bruta,z_bruto,1,price_ipca_difusao,16,-0.24708193363950773
full,bruta,z_bruto,1,price_ipca_difusao,17,-0.41973199804251954
full,bruta,z_bruto,1,price_ipca_difusao,18,-0.5855022016519099
full,bruta,z_bruto,1,price_ipca_difusao,19,-0.7422061518626432
full,bruta,z_bruto,1,price_ipca_difusao,20,-0.8874504882496733
full,bruta,z_bruto,1,price_ipca_difusao,21,-1.0221763260256844
full,bruta,z_bruto,1,price_ipca_difusao,22,-1.1458960280739945
full,bruta,z_bruto,1,price_ipca_difusao,23,-1.257915456832147
full,bruta,z_bruto,1,price_ipca_difusao,24,-1.358385502783331
full,bruta,z_bruto,1,price_ipca_difusao,25,-1.4472672568208425
full,bruta,z_bruto,1,price_ipca_difusao,26,-1.524483887438115
full,bruta,z_bruto,1,price_ipca_difusao,27,-1.5901535380236718
full,bruta,z_bruto,1,price_ipca_difusao,28,-1.6444489942250982
full,bruta,z_bruto,1,price_ipca_difusao,29,-1.687586324318093
full,bruta,z_bruto,1,price_ipca_difusao,30,-1.7198453249930825
full,bruta,z_bruto,1,price_ipca_difusao,31,-1.7415854245615146
full,bruta,z_bruto,1,price_ipca_difusao,32,-1.753226922724885
full,bruta,z_bruto,1,price_ipca_difusao,33,-1.7552313546339364
full,bruta,z_bruto,1,price_ipca_difusao,34,-1.748118662186339
full,bruta,z_bruto,1,price_ipca_difusao,35,-1.7324564053837983
full,bruta,z_bruto,1,price_ipca_difusao,36,-1.708840397591216
full,bruta,z_bruto,1,price_ipca_difusao,37,-1.677897926555475
full,bruta,z_bruto,1,price_ipca_difusao,38,-1.6402806261184772
full,bruta,z_bruto,1,price_ipca_difusao,39,-1.5966512776341721
full,bruta,z_bruto,1,price_ipca_difusao,40,-1.547680198736911
full,bruta,z_bruto,1,price_ipca_difusao,41,-1.494039454288131
full,bruta,z_bruto,1,price_ipca_difusao,42,-1.4363945255237067
full,bruta,z_bruto,1,price_ipca_difusao,43,-1.3753994630210682
full,bruta,z_bruto,1,price_ipca_difusao,44,-1.3116922743423038
full,bruta,z_bruto,1,price_ipca_difusao,45,-1.245889766724829
full,bruta,z_bruto,1,price_ipca_difusao,46,-1.178583699030552
full,bruta,z_bruto,1,price_ipca_difusao,47,-1.110337566567725
full,bruta,z_bruto,1,price_ipca_difusao,48,-1.0416836017395403
full,bruta,z_bruto,1,price_core_ipca_ex0,0,0.03383843991435823
full,bruta,z_bruto,1,price_core_ipca_ex0,1,0.03228103283137873
full,bruta,z_bruto,1,price_core_ipca_ex0,2,0.055414428823614414
full,bruta,z_bruto,1,price_core_ipca_ex0,3,0.06940710809198308
full,bruta,z_bruto,1,price_core_ipca_ex0,4,0.07421541939007528
full,bruta,z_bruto,1,price_core_ipca_ex0,5,0.08728725659045682
full,bruta,z_bruto,1,price_core_ipca_ex0,6,0.08960156036510272
full,bruta,z_bruto,1,price_core_ipca_ex0,7,0.08738271599145156
full,bruta,z_bruto,1,price_core_ipca_ex0,8,0.0879450831461369
full,bruta,z_bruto,1,price_core_ipca_ex0,9,0.08342154437029448
full,bruta,z_bruto,1,price_core_ipca_ex0,10,0.07557344275725278
full,bruta,z_bruto,1,price_core_ipca_ex0,11,0.06845691238060952
full,bruta,z_bruto,1,price_core_ipca_ex0,12,0.05924481450827731
full,bruta,z_bruto,1,price_core_ipca_ex0,13,0.0486306459744341
full,bruta,z_bruto,1,price_core_ipca_ex0,14,0.03812660558741011
full,bruta,z_bruto,1,price_core_ipca_ex0,15,0.027084751972943723
full,bruta,z_bruto,1,price_core_ipca_ex0,16,0.01572837549374799
full,bruta,z_bruto,1,price_core_ipca_ex0,17,0.004540017982872159
full,bruta,z_bruto,1,price_core_ipca_ex0,18,-0.006536705587699566
full,bruta,z_bruto,1,price_core_ipca_ex0,19,-0.017404290164991915
full,bruta,z_bruto,1,price_core_ipca_ex0,20,-0.02789865174989768
full,bruta,z_bruto,1,price_core_ipca_ex0,21,-0.03797376125486818
full,bruta,z_bruto,1,price_core_ipca_ex0,22,-0.047567994760532174
full,bruta,z_bruto,1,price_core_ipca_ex0,23,-0.0566163512425907
full,bruta,z_bruto,1,price_core_ipca_ex0,24,-0.06507446465155807
full,bruta,z_bruto,1,price_core_ipca_ex0,25,-0.07290421952993077
full,bruta,z_bruto,1,price_core_ipca_ex0,26,-0.08007645080367481
full,bruta,z_bruto,1,price_core_ipca_ex0,27,-0.08656582626877288
full,bruta,z_bruto,1,price_core_ipca_ex0,28,-0.09235494547499977
full,bruta,z_bruto,1,price_core_ipca_ex0,29,-0.09743561860052573
full,bruta,z_bruto,1,price_core_ipca_ex0,30,-0.10180315681977814
full,bruta,z_bruto,1,price_core_ipca_ex0,31,-0.10545946607874516
full,bruta,z_bruto,1,price_core_ipca_ex0,32,-0.10841384492130879
full,bruta,z_bruto,1,price_core_ipca_ex0,33,-0.1106797755236766
full,bruta,z_bruto,1,price_core_ipca_ex0,34,-0.11227580376984374
full,bruta,z_bruto,1,price_core_ipca_ex0,35,-0.11322576371003101
full,bruta,z_bruto,1,price_core_ipca_ex0,36,-0.11355717640585843
full,bruta,z_bruto,1,price_core_ipca_ex0,37,-0.11330108377666033
full,bruta,z_bruto,1,price_core_ipca_ex0,38,-0.11249184059080027
full,bruta,z_bruto,1,price_core_ipca_ex0,39,-0.11116624420333011
full,bruta,z_bruto,1,price_core_ipca_ex0,40,-0.1093630750378134
full,bruta,z_bruto,1,price_core_ipca_ex0,41,-0.10712270952731615
full,bruta,z_bruto,1,price_core_ipca_ex0,42,-0.10448655576433138
full,bruta,z_bruto,1,price_core_ipca_ex0,43,-0.10149659859318855
full,bruta,z_bruto,1,price_core_ipca_ex0,44,-0.09819500772029786
full,bruta,z_bruto,1,price_core_ipca_ex0,45,-0.09462373097335385
full,bruta,z_bruto,1,price_core_ipca_ex0,46,-0.09082413011716431
full,bruta,z_bruto,1,price_core_ipca_ex0,47,-0.0868366622381082
full,bruta,z_bruto,1,price_core_ipca_ex0,48,-0.08270058868738055
full,bruta,z_bruto,1,price_core_ipca_ex1,0,-0.02564649360766753
full,bruta,z_bruto,1,price_core_ipca_ex1,1,-5.423291341645524e-4
full,bruta,z_bruto,1,price_core_ipca_ex1,2,0.003864784628287711
full,bruta,z_bruto,1,price_core_ipca_ex1,3,0.035189404118286693
full,bruta,z_bruto,1,price_core_ipca_ex1,4,0.04542967196451994
full,bruta,z_bruto,1,price_core_ipca_ex1,5,0.05806763849006374
full,bruta,z_bruto,1,price_core_ipca_ex1,6,0.05344281880779162
full,bruta,z_bruto,1,price_core_ipca_ex1,7,0.04836590721975604
full,bruta,z_bruto,1,price_core_ipca_ex1,8,0.04498820115714366
full,bruta,z_bruto,1,price_core_ipca_ex1,9,0.033202714627337614
full,bruta,z_bruto,1,price_core_ipca_ex1,10,0.020729889741064014
full,bruta,z_bruto,1,price_core_ipca_ex1,11,0.0097835729955659
full,bruta,z_bruto,1,price_core_ipca_ex1,12,-0.004200113533812847
full,bruta,z_bruto,1,price_core_ipca_ex1,13,-0.018323309812971603
full,bruta,z_bruto,1,price_core_ipca_ex1,14,-0.030954381628549292
full,bruta,z_bruto,1,price_core_ipca_ex1,15,-0.0437285560946458
full,bruta,z_bruto,1,price_core_ipca_ex1,16,-0.055841916057485314
full,bruta,z_bruto,1,price_core_ipca_ex1,17,-0.06666631484873536
full,bruta,z_bruto,1,price_core_ipca_ex1,18,-0.07668512421715938
full,bruta,z_bruto,1,price_core_ipca_ex1,19,-0.08576813056202225
full,bruta,z_bruto,1,price_core_ipca_ex1,20,-0.09374250424350578
full,bruta,z_bruto,1,price_core_ipca_ex1,21,-0.10073871647036622
full,bruta,z_bruto,1,price_core_ipca_ex1,22,-0.1067771564413208
full,bruta,z_bruto,1,price_core_ipca_ex1,23,-0.11184381326326522
full,bruta,z_bruto,1,price_core_ipca_ex1,24,-0.11599054766110457
full,bruta,z_bruto,1,price_core_ipca_ex1,25,-0.11926060683064423
full,bruta,z_bruto,1,price_core_ipca_ex1,26,-0.12168552051784923
full,bruta,z_bruto,1,price_core_ipca_ex1,27,-0.12330456336286345
full,bruta,z_bruto,1,price_core_ipca_ex1,28,-0.12416214336186153
full,bruta,z_bruto,1,price_core_ipca_ex1,29,-0.12430140819785995
full,bruta,z_bruto,1,price_core_ipca_ex1,30,-0.12376429011210555
full,bruta,z_bruto,1,price_core_ipca_ex1,31,-0.12259699979743952
full,bruta,z_bruto,1,price_core_ipca_ex1,32,-0.12084730856530806
full,bruta,z_bruto,1,price_core_ipca_ex1,33,-0.11856199521223221
full,bruta,z_bruto,1,price_core_ipca_ex1,34,-0.11578983373779467
full,bruta,z_bruto,1,price_core_ipca_ex1,35,-0.11258076732600633
full,bruta,z_bruto,1,price_core_ipca_ex1,36,-0.10898405980550038
full,bruta,z_bruto,1,price_core_ipca_ex1,37,-0.1050491439719667
full,bruta,z_bruto,1,price_core_ipca_ex1,38,-0.10082530686380729
full,bruta,z_bruto,1,price_core_ipca_ex1,39,-0.09636066880554907
full,bruta,z_bruto,1,price_core_ipca_ex1,40,-0.0917021691753759
full,bruta,z_bruto,1,price_core_ipca_ex1,41,-0.08689534286072323
full,bruta,z_bruto,1,price_core_ipca_ex1,42,-0.08198380388785324
full,bruta,z_bruto,1,price_core_ipca_ex1,43,-0.07700905077811208
full,bruta,z_bruto,1,price_core_ipca_ex1,44,-0.0720102990661705
full,bruta,z_bruto,1,price_core_ipca_ex1,45,-0.0670242399939606
full,bruta,z_bruto,1,price_core_ipca_ex1,46,-0.06208489993147555
full,bruta,z_bruto,1,price_core_ipca_ex1,47,-0.05722355284559349
full,bruta,z_bruto,1,price_core_ipca_ex1,48,-0.05246863751427305
full,bruta,z_bruto,1,price_core_ipca_dw,0,0.006131369617507967
full,bruta,z_bruto,1,price_core_ipca_dw,1,0.02995596848969413
full,bruta,z_bruto,1,price_core_ipca_dw,2,0.04243719250494635
full,bruta,z_bruto,1,price_core_ipca_dw,3,0.059310950155929264
full,bruta,z_bruto,1,price_core_ipca_dw,4,0.06620736005454264
full,bruta,z_bruto,1,price_core_ipca_dw,5,0.07398627235790778
full,bruta,z_bruto,1,price_core_ipca_dw,6,0.06881501353943299
full,bruta,z_bruto,1,price_core_ipca_dw,7,0.06319541041143836
full,bruta,z_bruto,1,price_core_ipca_dw,8,0.058154523006447224
full,bruta,z_bruto,1,price_core_ipca_dw,9,0.04729744148648244
full,bruta,z_bruto,1,price_core_ipca_dw,10,0.035728459471336384
full,bruta,z_bruto,1,price_core_ipca_dw,11,0.024912111269927144
full,bruta,z_bruto,1,price_core_ipca_dw,12,0.012173817895106773
full,bruta,z_bruto,1,price_core_ipca_dw,13,-6.904564009325014e-4
full,bruta,z_bruto,1,price_core_ipca_dw,14,-0.012661376291575913
full,bruta,z_bruto,1,price_core_ipca_dw,15,-0.024638235109189797
full,bruta,z_bruto,1,price_core_ipca_dw,16,-0.03612284806601449
full,bruta,z_bruto,1,price_core_ipca_dw,17,-0.04672137408983576
full,bruta,z_bruto,1,price_core_ipca_dw,18,-0.05667282590823938
full,bruta,z_bruto,1,price_core_ipca_dw,19,-0.06588549975775723
full,bruta,z_bruto,1,price_core_ipca_dw,20,-0.07424237796468758
full,bruta,z_bruto,1,price_core_ipca_dw,21,-0.0817955465167001
full,bruta,z_bruto,1,price_core_ipca_dw,22,-0.08854567080510624
full,bruta,z_bruto,1,price_core_ipca_dw,23,-0.0944741096680209
full,bruta,z_bruto,1,price_core_ipca_dw,24,-0.09959854389076325
full,bruta,z_bruto,1,price_core_ipca_dw,25,-0.10393778284769394
full,bruta,z_bruto,1,price_core_ipca_dw,26,-0.10750592842689445
full,bruta,z_bruto,1,price_core_ipca_dw,27,-0.1103223147413011
full,bruta,z_bruto,1,price_core_ipca_dw,28,-0.11241288616985973
full,bruta,z_bruto,1,price_core_ipca_dw,29,-0.1138052712168886
full,bruta,z_bruto,1,price_core_ipca_dw,30,-0.1145280466364291
full,bruta,z_bruto,1,price_core_ipca_dw,31,-0.11461467938025852
full,bruta,z_bruto,1,price_core_ipca_dw,32,-0.11410156854566844
full,bruta,z_bruto,1,price_core_ipca_dw,33,-0.11302612441995014
full,bruta,z_bruto,1,price_core_ipca_dw,34,-0.11142850568149658
full,bruta,z_bruto,1,price_core_ipca_dw,35,-0.10935092273573871
full,bruta,z_bruto,1,price_core_ipca_dw,36,-0.10683627834810722
full,bruta,z_bruto,1,price_core_ipca_dw,37,-0.10392847312520238
full,bruta,z_bruto,1,price_core_ipca_dw,38,-0.10067202817319265
full,bruta,z_bruto,1,price_core_ipca_dw,39,-0.09711128110777802
full,bruta,z_bruto,1,price_core_ipca_dw,40,-0.09329018476164759
full,bruta,z_bruto,1,price_core_ipca_dw,41,-0.08925200669991963
full,bruta,z_bruto,1,price_core_ipca_dw,42,-0.08503886736051167
full,bruta,z_bruto,1,price_core_ipca_dw,43,-0.0806914732918994
full,bruta,z_bruto,1,price_core_ipca_dw,44,-0.07624888599582923
full,bruta,z_bruto,1,price_core_ipca_dw,45,-0.07174826257635891
full,bruta,z_bruto,1,price_core_ipca_dw,46,-0.06722466504461687
full,bruta,z_bruto,1,price_core_ipca_dw,47,-0.0627109160168229
full,bruta,z_bruto,1,price_core_ipca_dw,48,-0.05823747134030139
full,bruta,z_bruto,1,price_inpc,0,-0.08999281192097022
full,bruta,z_bruto,1,price_inpc,1,-0.016229574811601047
full,bruta,z_bruto,1,price_inpc,2,-0.006026460787802255
full,bruta,z_bruto,1,price_inpc,3,0.04300098140101442
full,bruta,z_bruto,1,price_inpc,4,0.06346715106057124
full,bruta,z_bruto,1,price_inpc,5,0.0848876874232281
full,bruta,z_bruto,1,price_inpc,6,0.06644911504032304
full,bruta,z_bruto,1,price_inpc,7,0.05318179966437616
full,bruta,z_bruto,1,price_inpc,8,0.04234985189152534
full,bruta,z_bruto,1,price_inpc,9,0.014143645461325223
full,bruta,z_bruto,1,price_inpc,10,-0.012722042577372781
full,bruta,z_bruto,1,price_inpc,11,-0.036368878182174255
full,bruta,z_bruto,1,price_inpc,12,-0.06551497516505672
full,bruta,z_bruto,1,price_inpc,13,-0.09366825213678275
full,bruta,z_bruto,1,price_inpc,14,-0.11822113073741265
full,bruta,z_bruto,1,price_inpc,15,-0.14241751799087765
full,bruta,z_bruto,1,price_inpc,16,-0.16455630026792
full,bruta,z_bruto,1,price_inpc,17,-0.18357102117344934
full,bruta,z_bruto,1,price_inpc,18,-0.20048621021072574
full,bruta,z_bruto,1,price_inpc,19,-0.21510234263870334
full,bruta,z_bruto,1,price_inpc,20,-0.22716207979958644
full,bruta,z_bruto,1,price_inpc,21,-0.23698520693440045
full,bruta,z_bruto,1,price_inpc,22,-0.24468984635348684
full,bruta,z_bruto,1,price_inpc,23,-0.2503095901361554
full,bruta,z_bruto,1,price_inpc,24,-0.2539994751704621
full,bruta,z_bruto,1,price_inpc,25,-0.255906444378851
full,bruta,z_bruto,1,price_inpc,26,-0.2561415470129488
full,bruta,z_bruto,1,price_inpc,27,-0.2548247568161991
full,bruta,z_bruto,1,price_inpc,28,-0.2520875665440224
full,bruta,z_bruto,1,price_inpc,29,-0.24805169328917132
full,bruta,z_bruto,1,price_inpc,30,-0.24283136237971278
full,bruta,z_bruto,1,price_inpc,31,-0.23654723514108816
full,bruta,z_bruto,1,price_inpc,32,-0.22931825778396658
full,bruta,z_bruto,1,price_inpc,33,-0.22125727496225367
full,bruta,z_bruto,1,price_inpc,34,-0.21247804713389407
full,bruta,z_bruto,1,price_inpc,35,-0.2030929352893442
full,bruta,z_bruto,1,price_inpc,36,-0.193209505208213
full,bruta,z_bruto,1,price_inpc,37,-0.18293265158032715
full,bruta,z_bruto,1,price_inpc,38,-0.17236395690107284
full,bruta,z_bruto,1,price_inpc,39,-0.16159986829590817
full,bruta,z_bruto,1,price_inpc,40,-0.15073193370930688
full,bruta,z_bruto,1,price_inpc,41,-0.13984653180404888
full,bruta,z_bruto,1,price_inpc,42,-0.12902405773606687
full,bruta,z_bruto,1,price_inpc,43,-0.11833876258823464
full,bruta,z_bruto,1,price_inpc,44,-0.10785863801489937
full,bruta,z_bruto,1,price_inpc,45,-0.0976451533563467
full,bruta,z_bruto,1,price_inpc,46,-0.08775318931404259
full,bruta,z_bruto,1,price_inpc,47,-0.07823107643753466
full,bruta,z_bruto,1,price_inpc,48,-0.06912063473523342
full,bruta,z_bruto,1,price_igp_m,0,0.08772572496782377
full,bruta,z_bruto,1,price_igp_m,1,0.22333573197432813
full,bruta,z_bruto,1,price_igp_m,2,0.21177602340446255
full,bruta,z_bruto,1,price_igp_m,3,0.23667229697379616
full,bruta,z_bruto,1,price_igp_m,4,0.24346161182546003
full,bruta,z_bruto,1,price_igp_m,5,0.21138305388570278
full,bruta,z_bruto,1,price_igp_m,6,0.15959799832623525
full,bruta,z_bruto,1,price_igp_m,7,0.11843410493874805
full,bruta,z_bruto,1,price_igp_m,8,0.06564769092716209
full,bruta,z_bruto,1,price_igp_m,9,0.004815377977824348
full,bruta,z_bruto,1,price_igp_m,10,-0.04832508575817785
full,bruta,z_bruto,1,price_igp_m,11,-0.10030560721929842
full,bruta,z_bruto,1,price_igp_m,12,-0.15186077101798542
full,bruta,z_bruto,1,price_igp_m,13,-0.19778377573006498
full,bruta,z_bruto,1,price_igp_m,14,-0.23856082215091856
full,bruta,z_bruto,1,price_igp_m,15,-0.2754851803569313
full,bruta,z_bruto,1,price_igp_m,16,-0.30728482712463895
full,bruta,z_bruto,1,price_igp_m,17,-0.333937617852687
full,bruta,z_bruto,1,price_igp_m,18,-0.35619507791488764
full,bruta,z_bruto,1,price_igp_m,19,-0.3740568068296821
full,bruta,z_bruto,1,price_igp_m,20,-0.3876526572226504
full,bruta,z_bruto,1,price_igp_m,21,-0.3974011265230932
full,bruta,z_bruto,1,price_igp_m,22,-0.40356735889064643
full,bruta,z_bruto,1,price_igp_m,23,-0.40635893028221903
full,bruta,z_bruto,1,price_igp_m,24,-0.40606764582224336
full,bruta,z_bruto,1,price_igp_m,25,-0.40296534155011116
full,bruta,z_bruto,1,price_igp_m,26,-0.39727989663268815
full,bruta,z_bruto,1,price_igp_m,27,-0.389255333870806
full,bruta,z_bruto,1,price_igp_m,28,-0.37913820202485665
full,bruta,z_bruto,1,price_igp_m,29,-0.3671551234526966
full,bruta,z_bruto,1,price_igp_m,30,-0.35353062650925354
full,bruta,z_bruto,1,price_igp_m,31,-0.33849056729985116
full,bruta,z_bruto,1,price_igp_m,32,-0.32225089269566026
full,bruta,z_bruto,1,price_igp_m,33,-0.3050204896338437
full,bruta,z_bruto,1,price_igp_m,34,-0.28700405170512966
full,bruta,z_bruto,1,price_igp_m,35,-0.2683975010104565
full,bruta,z_bruto,1,price_igp_m,36,-0.24938704603010256
full,bruta,z_bruto,1,price_igp_m,37,-0.23015001461632917
full,bruta,z_bruto,1,price_igp_m,38,-0.21085314709962752
full,bruta,z_bruto,1,price_igp_m,39,-0.19165148759935607
full,bruta,z_bruto,1,price_igp_m,40,-0.17268839407367836
full,bruta,z_bruto,1,price_igp_m,41,-0.15409499698998394
full,bruta,z_bruto,1,price_igp_m,42,-0.1359896946641016
full,bruta,z_bruto,1,price_igp_m,43,-0.11847815866038763
full,bruta,z_bruto,1,price_igp_m,44,-0.10165335757123967
full,bruta,z_bruto,1,price_igp_m,45,-0.08559559978548327
full,bruta,z_bruto,1,price_igp_m,46,-0.07037279047454523
full,bruta,z_bruto,1,price_igp_m,47,-0.0560407933331369
full,bruta,z_bruto,1,price_igp_m,48,-0.042643833712636595
full,bruta,z_bruto,1,price_ipp,0,0.358152047147525
full,bruta,z_bruto,1,price_ipp,1,0.5634070224357027
full,bruta,z_bruto,1,price_ipp,2,0.3230180902011338
full,bruta,z_bruto,1,price_ipp,3,0.4286779332647527
full,bruta,z_bruto,1,price_ipp,4,0.41833308968362903
full,bruta,z_bruto,1,price_ipp,5,0.2563791319787278
full,bruta,z_bruto,1,price_ipp,6,0.18521209634119543
full,bruta,z_bruto,1,price_ipp,7,0.12161022396547252
full,bruta,z_bruto,1,price_ipp,8,0.005714026582652345
full,bruta,z_bruto,1,price_ipp,9,-0.08465629844988193
full,bruta,z_bruto,1,price_ipp,10,-0.15099702303936383
full,bruta,z_bruto,1,price_ipp,11,-0.2244966029188311
full,bruta,z_bruto,1,price_ipp,12,-0.28569702935130303
full,bruta,z_bruto,1,price_ipp,13,-0.33184776053261134
full,bruta,z_bruto,1,price_ipp,14,-0.37155788965528375
full,bruta,z_bruto,1,price_ipp,15,-0.40307362888271725
full,bruta,z_bruto,1,price_ipp,16,-0.42517145340094376
full,bruta,z_bruto,1,price_ipp,17,-0.44004135052253984
full,bruta,z_bruto,1,price_ipp,18,-0.448738713826748
full,bruta,z_bruto,1,price_ipp,19,-0.45128426861475923
full,bruta,z_bruto,1,price_ipp,20,-0.4484512347550448
full,bruta,z_bruto,1,price_ipp,21,-0.4411614341451586
full,bruta,z_bruto,1,price_ipp,22,-0.4298094465579989
full,bruta,z_bruto,1,price_ipp,23,-0.41481515943547875
full,bruta,z_bruto,1,price_ipp,24,-0.39679331962209136
full,bruta,z_bruto,1,price_ipp,25,-0.37615937768415053
full,bruta,z_bruto,1,price_ipp,26,-0.3532526411410111
full,bruta,z_bruto,1,price_ipp,27,-0.32850793779122195
full,bruta,z_bruto,1,price_ipp,28,-0.3022962050693188
full,bruta,z_bruto,1,price_ipp,29,-0.2749306660825604
full,bruta,z_bruto,1,price_ipp,30,-0.24675021993766552
full,bruta,z_bruto,1,price_ipp,31,-0.2180714380038833
full,bruta,z_bruto,1,price_ipp,32,-0.1891742456946007
full,bruta,z_bruto,1,price_ipp,33,-0.1603318241956053
full,bruta,z_bruto,1,price_ipp,34,-0.13180026680681642
full,bruta,z_bruto,1,price_ipp,35,-0.10380873061113179
full,bruta,z_bruto,1,price_ipp,36,-0.07656744474218136
full,bruta,z_bruto,1,price_ipp,37,-0.050266860580454716
full,bruta,z_bruto,1,price_ipp,38,-0.025073800935655508
full,bruta,z_bruto,1,price_ipp,39,-0.0011331136659215103
full,bruta,z_bruto,1,price_ipp,40,0.021431425894737993
full,bruta,z_bruto,1,price_ipp,41,0.042517712612575476
full,bruta,z_bruto,1,price_ipp,42,0.06204461124852106
full,bruta,z_bruto,1,price_ipp,43,0.07995077142194912
full,bruta,z_bruto,1,price_ipp,44,0.0961938731333612
full,bruta,z_bruto,1,price_ipp,45,0.11074967310026121
full,bruta,z_bruto,1,price_ipp,46,0.12361070913575217
full,bruta,z_bruto,1,price_ipp,47,0.13478506749277522
full,bruta,z_bruto,1,price_ipp,48,0.14429516707520967
full,residual,z_bs_purif,2,price_ipca,0,-0.050460418623464655
full,residual,z_bs_purif,2,price_ipca,1,-0.004223917914471737
full,residual,z_bs_purif,2,price_ipca,2,0.027797310941715864
full,residual,z_bs_purif,2,price_ipca,3,0.07359758930360001
full,residual,z_bs_purif,2,price_ipca,4,0.0943020274247815
full,residual,z_bs_purif,2,price_ipca,5,0.12454639928257244
full,residual,z_bs_purif,2,price_ipca,6,0.11036206695666836
full,residual,z_bs_purif,2,price_ipca,7,0.09761545541862215
full,residual,z_bs_purif,2,price_ipca,8,0.09016321715832586
full,residual,z_bs_purif,2,price_ipca,9,0.06430025065119625
full,residual,z_bs_purif,2,price_ipca,10,0.03771824699679892
full,residual,z_bs_purif,2,price_ipca,11,0.014707168154389856
full,residual,z_bs_purif,2,price_ipca,12,-0.014278077911654792
full,residual,z_bs_purif,2,price_ipca,13,-0.043392802881614394
