var,h,lp,lp_se,lp_t,dfm,dfm_sig90,razao_lp_dfm
asset_ifnc,0,-1.7925628286827897,1.4195375812932498,-1.2627794095100324,-1.9749414227775128,FALSE,0.9076536691208643
asset_ifnc,1,-3.0492886727254724,1.8834128959466783,-1.6190229339981124,-3.266201783419928,FALSE,0.9335885762491583
asset_ifnc,2,-2.187243720158217,1.9149220257027575,-1.1422103306559024,-0.437155020398624,FALSE,5.003359490561857
asset_ifnc,3,1.2615042070588924,2.221464489521763,0.5678705255065631,0.9155530899506317,FALSE,1.3778602474346027
asset_ifnc,4,0.8415984720490906,2.5561791160104232,0.3292408058487787,2.4045301418022276,FALSE,0.3500053741968488
asset_ifnc,5,-0.5687269035427834,1.6307737416416437,-0.34874666486245093,4.5744073357511965,FALSE,-0.12432799744305864
asset_ifnc,6,-4.522311967575015,2.3178673570850483,-1.9510659027798198,6.534599847131154,FALSE,-0.6920564492652781
asset_ifnc,7,-2.3058691603418082,1.8340088896052,-1.257283524311697,8.683291142914843,FALSE,-0.2655524411643492
asset_ifnc,8,-1.9908692398080166,2.8979730220212114,-0.6869868092904022,11.385394500138409,FALSE,-0.174861682639439
asset_ifnc,9,-0.828085596402143,3.4111191946993347,-0.24276067446981509,13.59716452374202,FALSE,-0.060901344170413034
asset_ifnc,10,-0.034827839127992775,2.688806442063484,-0.01295289931738808,15.625468846242619,FALSE,-0.002228914823017785
asset_ifnc,11,-1.3699675412587566,1.7783370470465605,-0.7703643938217344,18.006182694568963,FALSE,-0.07608317456825356
asset_ifnc,12,-2.6430167288135817,2.0512332721871354,-1.2885012956110327,20.470212665135517,FALSE,-0.129115255031772
asset_ifnc,13,-2.788735403700084,2.0231614102883055,-1.3784048022657185,22.724518746797735,FALSE,-0.12271922828258194
asset_ifnc,14,-1.6016193183147516,2.103093567823215,-0.7615539996979264,25.12663833773295,FALSE,-0.06374188607274146
asset_ifnc,15,-5.0951734567241695,2.3118197953431276,-2.203966531901734,27.21337780256603,FALSE,-0.18723046781218503
asset_ifnc,16,-5.914909674880473,3.6776933756890706,-1.6083205070820312,29.066842973599805,FALSE,-0.20349336459596723
asset_ifnc,17,-3.6898085680443913,3.004370506572788,-1.2281469811969068,30.95981038889767,FALSE,-0.1191805932173142
asset_ifnc,18,-3.2823473200244737,2.0217692212169607,-1.6235024678280219,32.718784793527625,FALSE,-0.10031996422659872
asset_ifnc,19,-0.6765551000023697,2.8215859979333486,-0.23977830216690468,34.34948835072454,FALSE,-0.019696220598526003
asset_ifnc,20,-0.5754375030752453,2.0748935101973998,-0.2773335114535588,35.926712550128535,FALSE,-0.01601698185639272
asset_ifnc,21,-0.9386520117691726,1.6684047865121365,-0.5626044826516353,37.330191569502,FALSE,-0.025144580627762758
asset_ifnc,22,-3.1244160441705753,2.6719465726833964,-1.1693407630650228,38.63454967478868,FALSE,-0.08087103565256361
