var,indicador,L,h,n,n_alto,n_baixo,b_alto,se_alto,b_baixo,se_baixo,dif,se_dif,t_dif,F_alto,F_baixo,flag_alto,flag_baixo,rf_alto,rf_se_alto,rf_baixo,rf_se_baixo
cambio_usd,cds_ma12,2,1,140,70,70,0.17201927461737568,0.12255220512012951,0.07403482664597959,0.04163024987798077,0.09798444797139609,0.12934686343181664,0.7575324624941308,10.883644149557849,19.96842105149046,ok,ok,0.005033794720028684,0.0029595533820547335,0.005540102652669576,0.002515380720817378
cambio_usd,cds_ma12,2,2,139,70,69,0.09071032548218681,0.11361028073613369,0.046897960217997935,0.02391395086869702,0.04381236526418888,0.11723941795909229,0.3736999554149619,10.562351808525992,19.939923696344344,ok,ok,0.00265445345188986,0.0031263943186331535,0.0034942442912208327,0.0019559697265534603
cambio_usd,cds_ma12,2,3,138,70,68,-0.10540911516401139,0.10230452330493403,0.017068550814701666,0.03009820558334837,-0.12247766597871305,0.10788414178791729,-1.135270336760747,10.365293468174885,20.2562881413328,ok,ok,-0.0030845836845293517,0.0030010278030389048,0.001266959930545486,0.0022538434587301755
cambio_usd,cds_ma12,2,4,137,70,67,-0.11380666358500548,0.0709308210732453,-0.01483178927123845,0.0464749326707679,-0.09897487431376703,0.08833647148168933,-1.1204304706044645,10.260720194395196,20.320569991093855,ok,ok,-0.0033303208846944266,0.001950294154929442,-0.0010965985510809073,0.003506978281448619
cambio_usd,cds_ma12,2,5,136,70,66,-0.03989541913133962,0.07074491142090715,-0.0779341274560602,0.04317479487899652,0.038038708324720574,0.08251602289571766,0.46098572119493986,9.958950287189815,20.88071886601659,FRACO,ok,-0.0011674584202676086,0.0019183702748960187,-0.005764718901318161,0.0032062911510812855
cambio_usd,cds_ma12,2,6,135,70,65,0.04530184116439159,0.05828580375798073,-0.12318343483040735,0.039200920455665304,0.16848527599479896,0.07024264091183623,2.3986181870107957,9.797293147889281,20.790345681059943,FRACO,ok,0.0013256663772883703,0.001760795378760394,-0.009044522805186861,0.0038077581964452377
cambio_usd,cds_ma12,2,7,134,70,64,0.11739714707845451,0.039589771440257666,-0.08162782764448821,0.037248040980838545,0.19902497472294273,0.05386964351664029,3.6945663964058735,9.614225502320583,28.450144481858896,FRACO,ok,0.00343538908831309,0.0013912068005769336,-0.006245146929169165,0.0031998558796184286
cambio_usd,cds_ma12,2,8,133,70,63,0.05242061995143331,0.04024553951512209,-0.13424750323775697,0.04787194416425645,0.1866681231891903,0.06202049683960079,3.0097811643134174,9.414411780935238,29.510275345479027,FRACO,ok,0.0015339829811820693,0.0012739794693729424,-0.010258683586484768,0.0035502198488462137
cambio_usd,cds_ma12,2,9,132,70,62,0.05727071573896183,0.05712268086684396,-0.12717792877267128,0.0840598715378094,0.18444864451163312,0.08994036711360436,2.0507882103555866,9.376626092344951,20.33851365485105,FRACO,ok,0.0016759111844629748,0.0018713697913269494,-0.009514265895702076,0.004814397224825496
cambio_usd,cds_ma12,2,10,131,70,61,-0.024679019919171877,0.06533954534442464,-0.11048696381642913,0.044043008632260384,0.08580794389725725,0.0667821978116003,1.2848924819654874,9.69989494993755,26.014750902785444,FRACO,ok,-7.221813999225835e-4,0.0019126077998466177,-0.008626241346498892,0.003030746113495746
cambio_usd,cds_ma12,2,11,130,70,60,-0.13674652055888828,0.052723266806469014,-0.08305314499922133,0.04204428854195962,-0.05369337555966695,0.06210632207096827,-0.8645396115762912,10.01355898199262,26.25320275704197,ok,ok,-0.004001609211036428,0.0017755362873390073,-0.00651102115277899,0.002664131261186873
cambio_usd,cds_ma12,2,12,129,70,59,-0.12534008147740225,0.0898286423739355,-0.09458342852581154,0.033944615489160807,-0.030756652951590704,0.0979305404339622,-0.314065998362696,10.373324762605089,29.03779355143171,ok,ok,-0.003667822936389842,0.0029867436150017774,-0.007454059284600717,0.0023285559019875133
cambio_usd,cds_ma12,2,13,128,70,58,-0.18147990259189783,0.11163950045854935,-0.09630985956722271,0.04883229172746264,-0.08517004302467512,0.12266565202996704,-0.6943267460386401,10.697490075799209,46.42377158161963,ok,ok,-0.005310640788329213,0.003758167613083585,-0.00792350088204824,0.003529652299531309
cambio_usd,cds_ma12,2,14,127,70,57,-0.14377567603468153,0.08398189162970604,-0.12469557180651919,0.06939225744372933,-0.019080104228162337,0.08815308367759336,-0.21644284501657307,10.904906028523241,52.17564710144837,ok,ok,-0.00420730317070761,0.0029242031910480548,-0.010557080431606608,0.004494000591662017
cambio_usd,cds_ma12,2,15,126,70,56,0.010143995149458079,0.1173015150428915,-0.09809230621127427,0.04155994865834689,0.10823630136073234,0.11184134324781597,0.9677664646865368,11.214781740610626,54.47740528379859,ok,ok,2.9684341483449117e-4,0.0033717669477113937,-0.008305093314654566,0.0025671074571280103
cambio_usd,cds_ma12,2,16,125,70,55,0.04879333211340054,0.16200052652498353,-0.08764729218870343,0.03427701139413897,0.13644062430210396,0.1453409697583411,0.9387623085834932,11.718529080079263,54.122058068596886,ok,ok,0.0014278377690983834,0.004567832458901703,-0.0076841346163852575,0.0022973142129328974
cambio_usd,cds_ma12,2,17,124,70,54,-0.08480798887661421,0.1470573187505398,-0.055344908826755274,0.04908785879463632,-0.02946308004985894,0.12793335432483166,-0.23030022315408175,12.114222190892143,56.09311047530682,ok,ok,-0.0024817335621269976,0.004691097263125326,-0.004852913721957425,0.0041122981625115376
cambio_usd,cds_ma12,2,18,123,70,53,-0.024629525179439043,0.151440253733561,-0.07464861209032733,0.05996476351336114,0.050019086910888286,0.14137472564598186,0.3538050148803944,12.517576964315442,54.14056073908197,ok,ok,-7.20733036964516e-4,0.004575289518845625,-0.006614033075347969,0.005280963147970825
cambio_usd,cds_ma12,2,19,122,70,52,-0.07460827572053404,0.13396682802362322,-0.09288569118385112,0.07675169291815943,0.018277415463317084,0.11299948370406623,0.16174777852245514,12.926679933381742,55.67713251098176,ok,ok,-0.00218325967094124,0.004317861947212639,-0.008177304129228513,0.006329082913195273
cambio_usd,cds_ma12,2,20,121,70,51,-0.12155016177000562,0.14878354543785388,-0.08085942899674592,0.07670090450114443,-0.0406907327732597,0.13068104231437253,-0.31137441248266245,13.36266851500239,56.18058540629824,ok,ok,-0.0035569186330922653,0.004822751845305826,-0.007082799690617841,0.00650558108152285
cambio_usd,cds_ma12,2,21,120,70,50,-0.011654172682060562,0.16181108848193998,-0.05251453435285839,0.049726896503735095,0.04086036167079783,0.1711566997446171,0.23873071712509983,13.856761246003893,55.13971200801006,ok,ok,-3.410356974828943e-4,0.004801069313212914,-0.004599483626027703,0.004399869941353701
cambio_usd,cds_ma12,2,22,119,70,49,-0.1173887661866047,0.14038029081416106,0.023270847376111306,0.046604162170603806,-0.140659613562716,0.16646680721602125,-0.8449709339363032,14.356020675846306,81.72216630059289,ok,ok,-0.003435143842668742,0.004652672556538903,0.0019653552388586015,0.003775186540387477
cambio_usd,cds_ma12,2,23,118,69,49,-0.11449443873398878,0.13414489764381562,0.04236849002274539,0.06470023231265518,-0.15686292875673416,0.172254411125001,-0.9106468027858073,15.041143285754963,84.30896960473106,ok,ok,-0.0033512598803937532,0.004441180581607035,0.003578259634772457,0.005221743917932932
cambio_usd,cds_ma12,2,24,117,68,49,-0.02093607510405491,0.14038294930698744,0.14900551808795626,0.08815752160564153,-0.16994159319201116,0.19786632453117914,-0.8588707229219913,15.613988953199216,87.29362563295786,ok,ok,-6.129056873875882e-4,0.004217034104288822,0.012584362352070805,0.0062553058295035735
embi_perc,cds_ma12,2,0,141,70,71,0.10372449418449833,0.09818386030785123,0.14018226534519498,0.057875675337427504,-0.03645777116069665,0.11367917918721406,-0.3207075510340877,12.026391617276143,19.972945651848846,ok,ok,0.002992521797187342,0.0026276754364374117,0.010492950649871713,0.0032402175409471526
embi_perc,cds_ma12,2,1,140,70,70,0.0896714657262055,0.1490351573428556,0.13056412182594385,0.06937134283891883,-0.04089265609973834,0.1641022229253695,-0.24919014118617716,12.997003982934897,20.134453712846135,ok,ok,0.0025870824233624745,0.004112018279333369,0.00977423583577447,0.004643740751712383
embi_perc,cds_ma12,2,2,139,70,69,-0.030148799326761948,0.1886244425924416,0.024421140514107265,0.05417149084998858,-0.05456993984086921,0.19610830353011935,-0.27826430017782533,13.31749174269387,20.15977994566542,ok,ok,-8.698132473323739e-4,0.005455010116472869,0.0018197040408536314,0.003906004238210779
embi_perc,cds_ma12,2,3,138,70,68,-0.16557234075286034,0.18998736465713115,0.04293588484365955,0.08655002106691077,-0.20850822559651988,0.20918035865851628,-0.9967868251765758,13.88502406709522,20.588122442008174,ok,ok,-0.004776873992463182,0.005208403486894191,0.0031902517631767213,0.0062437780894167355
embi_perc,cds_ma12,2,4,137,70,67,-0.2230430696874646,0.19390543191420087,0.014170925258215448,0.0708219977074683,-0.23721399494568005,0.20718379336344278,-1.1449447425144792,15.093531077814045,20.79447343305376,ok,ok,-0.0064349433846335735,0.004848723751712479,0.0010506151792686602,0.005269679771670167
embi_perc,cds_ma12,2,5,136,70,66,-0.12685072709648013,0.14733202674907808,-0.03685832801418428,0.056128496924491594,-0.08999239908229584,0.15870987684269983,-0.567024566287635,14.901932707863883,21.62884692462874,ok,ok,-0.0036597292544657822,0.003791870158352106,-0.0027343515525070083,0.004551137153963979
embi_perc,cds_ma12,2,6,135,70,65,-0.01919109510465205,0.09794967158292066,-0.00848201283787148,0.055788583292311594,-0.01070908226678057,0.11132174003801913,-0.09619937905321237,14.86773009049293,21.721213289462284,ok,ok,-5.536760707933741e-4,0.002813200038669195,-6.261682402558255e-4,0.004164112717560526
embi_perc,cds_ma12,2,7,134,70,64,0.028547060929959116,0.10499413464377451,-0.06479473585954793,0.0563822805761807,0.09334179678950705,0.12397569217412636,0.75290401813935115,14.698485527626296,26.337017503546996,ok,ok,8.236020119014587e-4,0.003143479201928484,-0.004943533867127134,0.004836522790651405
embi_perc,cds_ma12,2,8,133,70,63,0.07423300667345757,0.10584092676607484,-0.013235009135676138,0.07399121354503543,0.08746801580913371,0.11230490908991927,0.7788440996742236,14.561102591965039,27.38191458702576,ok,ok,0.0021416724399354603,0.0031682015491923793,-0.0010098147616392633,0.005540640856304497
embi_perc,cds_ma12,2,9,132,70,62,-0.015674549934519746,0.09937405688507937,-0.18754840426377542,0.10468752199750263,0.17187385432925567,0.15259139553801512,1.1263666193185624,14.877544392047689,20.24887840249408,ok,ok,-4.5222136475286945e-4,0.00287465736193145,-0.014098126520302096,0.005903983736321241
embi_perc,cds_ma12,2,10,131,70,61,-0.0968119048560584,0.10364693880065126,-0.09158094858342793,0.0725838483703973,-0.005230956272630469,0.12273444225845907,-0.04262011686674644,15.823877586349576,21.5200545671985,ok,ok,-0.002793088920321596,0.002965114773524576,-0.0070869298842936995,0.005527074780731241
embi_perc,cds_ma12,2,11,130,70,60,-0.07884242542158973,0.10676068900023859,-0.1253770533562033,0.08240286556294021,0.046534627934613576,0.13070723049826025,0.35602183411906174,16.734474804405288,23.413733267606286,ok,ok,-0.0022746572874488002,0.0029609085563150135,-0.009775549846671061,0.006250644371814613
embi_perc,cds_ma12,2,12,129,70,59,0.09212045820484491,0.16802775113850643,-0.10011214298113146,0.10842623564111638,0.19223260118597635,0.17287204255579508,1.1119935782787582,17.69461540611344,26.356047891519818,ok,ok,0.0026577375123411073,0.0043763034637266775,-0.007858163755186845,0.008764176117981155
embi_perc,cds_ma12,2,13,128,70,58,-0.22246046055139232,0.10894243284318894,-0.1755383683863306,0.1176208698094052,-0.04692209216506171,0.16334619374573447,-0.28725549759733543,18.578536302779035,35.9883723242604,ok,ok,-0.006418134717176338,0.0028504716231786786,-0.01428759767647355,0.009823648873813325
embi_perc,cds_ma12,2,14,127,70,57,-0.08603359631957573,0.140643471687866,-0.20415031868339611,0.11755602317172267,0.11811672236382038,0.18805002398202245,0.6281133065694919,18.97620426003826,42.30740218633614,ok,ok,-0.0024821274306061625,0.004436905810550754,-0.017092324161332884,0.008911659429291728
embi_perc,cds_ma12,2,15,126,70,56,0.23396095091764438,0.0906159137065954,-0.16638636292894946,0.0939952986601946,0.40034731384659383,0.1344875551026774,2.976835392248302,19.780924333143133,44.24813750349334,ok,ok,0.006749931641316875,0.0026030461048422928,-0.013938018368062827,0.007801834623853176
embi_perc,cds_ma12,2,16,125,70,55,-0.15686427430184266,0.09686343597806488,-0.20400752042279918,0.08562815548881159,0.04714324612095652,0.13407691039054953,0.35161345815348855,20.924066389792046,47.80833350632832,ok,ok,-0.004525640386980667,0.00248029256382722,-0.017717445640461404,0.006925642814453905
embi_perc,cds_ma12,2,17,124,70,54,-0.20604811520610383,0.08082764134316897,-0.19395901552956274,0.08807441517533753,-0.012089099676541093,0.11861357220294196,-0.10192003707516069,21.870570382481773,49.417604661608586,ok,ok,-0.005944627455782614,0.0022734384559072664,-0.016864872950743542,0.006827275918219193
embi_perc,cds_ma12,2,18,123,70,53,0.1182339861242508,0.15983407848896908,-0.25209868728377843,0.1170390040107649,0.3703326734080292,0.203519521079647,1.819642024723025,23.024118739388133,49.84619990648809,ok,ok,0.003411130451034916,0.003970357999175461,-0.022136236841685114,0.008113189162887034
embi_perc,cds_ma12,2,19,122,70,52,-0.2766492207546344,0.14605641181561155,-0.31529044690978936,0.1571598402226079,0.03864122615515497,0.16932586701994098,0.2282062796147048,24.11497344201745,52.11510606428712,ok,ok,-0.007981517092181978,0.004156528526864676,-0.027534209225805073,0.010886088755884605
embi_perc,cds_ma12,2,20,121,70,51,-0.10393978635777786,0.09588982171228842,-0.22312534495735464,0.09027698507284831,0.11918555859957679,0.12422757974368571,0.959413029260395,25.318569208725805,52.565280779441295,ok,ok,-0.0029987331216327906,0.0032910592663473156,-0.019472764676522758,0.006063984528901832
embi_perc,cds_ma12,2,21,120,70,50,-0.07830293789852476,0.08661457310731777,-0.25741898940419106,0.05508420573999679,0.17911605150566628,0.10798968783510143,1.658640330354262,26.99592718511591,52.94747524588727,ok,ok,-0.002259092707638466,0.002795365097240908,-0.02247146518011825,0.004160838628519114
