variante,var,bloco,h,point,lo68,hi68,lo90,hi90,sig68,sig90
level,asset_ifix,acoes,26,0.6482008499526917,-0.18998653070333277,1.1920267725728866,-0.6737907305976272,1.7090368554090625,FALSE,FALSE
level,asset_ifix,acoes,27,0.6691773084685098,-0.1339439495997954,1.239213504152298,-0.6439688380541965,1.7373589468859727,FALSE,FALSE
level,asset_ifix,acoes,28,0.6905549287036626,-0.08221483852031902,1.2620144681121575,-0.604804379775821,1.7815760180713263,FALSE,FALSE
level,asset_ifix,acoes,29,0.7086994090001428,-0.036113221252930754,1.2829886441939775,-0.5192726844739253,1.777233312401338,FALSE,FALSE
level,asset_ifix,acoes,30,0.7213476141145448,0.035541441368577203,1.2997938152543262,-0.4883101177269813,1.7728856014408083,TRUE,FALSE
level,asset_ifix,acoes,31,0.7282151147621027,0.05977712944648818,1.3121645675231468,-0.4818781656296654,1.7863937607312532,TRUE,FALSE
level,asset_ifix,acoes,32,0.7262599393298943,0.08632400928969329,1.3163194171794639,-0.4282849850268722,1.750781449375338,TRUE,FALSE
level,asset_ifix,acoes,33,0.7187238740588249,0.10124304267609861,1.3306203566465526,-0.39921906050558414,1.7706534249059274,TRUE,FALSE
level,asset_ifix,acoes,34,0.7065143575439661,0.11676625032747345,1.337702111898459,-0.39190025059620703,1.7445010157974645,TRUE,FALSE
level,asset_ifix,acoes,35,0.689580917859945,0.11395462331767672,1.3373720690158866,-0.3533743343034469,1.7315399287180564,TRUE,FALSE
level,asset_ifix,acoes,36,0.6691384299664125,0.11632347006602556,1.3189638095091545,-0.33949195181208586,1.7817058404387283,TRUE,FALSE
level,asset_ifix,acoes,37,0.6445831978677652,0.10079762948506196,1.2908124793621414,-0.350076942239683,1.773570719568439,TRUE,FALSE
level,asset_ifix,acoes,38,0.6169332235642139,0.08152572097003247,1.2666610442003905,-0.3237938159808448,1.7795384902984364,TRUE,FALSE
level,asset_ifix,acoes,39,0.5872084001162604,0.05213182689686331,1.251537214791967,-0.33523219917680463,1.7530390922323866,TRUE,FALSE
level,asset_ifix,acoes,40,0.5555375963959475,0.027638027748249267,1.2343267028203424,-0.3853951144341824,1.7696705343643477,TRUE,FALSE
level,asset_ifix,acoes,41,0.5225878568278612,-0.006188056366230732,1.2389205777887633,-0.4425663421259159,1.7956812150000878,FALSE,FALSE
level,asset_ifix,acoes,42,0.4883005783537069,-0.03637429616669474,1.2119742732930532,-0.4661492840758519,1.750384334090084,FALSE,FALSE
level,asset_ifix,acoes,43,0.45279028283960904,-0.06759770879685462,1.1812697327712651,-0.496785561461205,1.7130859039750213,FALSE,FALSE
level,asset_ifix,acoes,44,0.4165174126360305,-0.08045511790911604,1.1579647834803044,-0.538866570622501,1.6888845703116846,FALSE,FALSE
level,asset_ifix,acoes,45,0.37961244595689836,-0.09525958193920477,1.1220444773182465,-0.5381011870071146,1.6692687579373404,FALSE,FALSE
level,asset_ifix,acoes,46,0.3424260924380594,-0.13752797727897056,1.097683273853047,-0.5620813258190942,1.6552844707415775,FALSE,FALSE
level,asset_ifix,acoes,47,0.3051740817196391,-0.18178464487932178,1.0511696107994792,-0.6168832673154726,1.6260380004233221,FALSE,FALSE
level,asset_ifix,acoes,48,0.2679789630619529,-0.22808394307563945,1.028585412565229,-0.6485188198193658,1.575425320059658,FALSE,FALSE
level,asset_ifnc,acoes,0,-3.435752412072186,-6.442996783776245,-2.4462313113016148,-7.863231412632902,-1.2848504556641533,TRUE,TRUE
level,asset_ifnc,acoes,1,-5.31401853265484,-8.562161561900016,-3.658016620434057,-10.325182499255645,-2.1495225041253367,TRUE,TRUE
level,asset_ifnc,acoes,2,-4.6646002931497765,-7.878767933167136,-2.665034249299698,-9.6373792085303,-1.0189851895081603,TRUE,TRUE
level,asset_ifnc,acoes,3,-5.916644544636987,-8.967045774871117,-3.3448244239797824,-10.730652425027248,-1.9730246768151265,TRUE,TRUE
level,asset_ifnc,acoes,4,-6.545251608010452,-9.175023311496307,-3.5121539218013407,-10.80226602252668,-1.9368628593192305,TRUE,TRUE
level,asset_ifnc,acoes,5,-4.699003053661433,-7.234168290491836,-1.7944625571292394,-8.944518866393928,-0.3231004878033359,TRUE,TRUE
level,asset_ifnc,acoes,6,-3.7238310085773563,-6.368571372017399,-1.301870457079497,-8.262537874773374,0.32379092813821475,TRUE,FALSE
level,asset_ifnc,acoes,7,-2.1728245908744563,-5.2542612317149375,-0.34841914279489355,-7.455303660764811,1.1951355085384858,TRUE,FALSE
level,asset_ifnc,acoes,8,-1.4007064735184578,-4.5387689252552255,0.1350017117119394,-6.715169011479231,1.5581030362999164,FALSE,FALSE
level,asset_ifnc,acoes,9,-1.4952069636870666,-4.854924602136289,-0.025742433252331304,-6.535268149582989,1.4948935563056247,TRUE,FALSE
level,asset_ifnc,acoes,10,-1.1084464205739222,-4.516020583889828,0.35460543351597335,-6.311528940081573,1.7698276328077804,FALSE,FALSE
level,asset_ifnc,acoes,11,-0.6968147237612344,-3.9947522125015182,0.7037624306933697,-5.790712933044991,1.9295444350358895,FALSE,FALSE
level,asset_ifnc,acoes,12,0.050692081968541004,-3.5022714706067397,1.2994436736991202,-5.255268074781596,2.530990833610543,FALSE,FALSE
level,asset_ifnc,acoes,13,0.5511989437981787,-2.9283140617750147,1.5785203610755787,-4.573685778883749,2.848224580008633,FALSE,FALSE
level,asset_ifnc,acoes,14,0.54477682032701,-2.7519137858904474,1.5250946978246924,-4.549669742999217,2.915389247157944,FALSE,FALSE
level,asset_ifnc,acoes,15,0.4481392823722301,-2.504144244723157,1.5696170999021875,-4.402956022841465,2.7129664459698657,FALSE,FALSE
level,asset_ifnc,acoes,16,0.28564269105023343,-2.4246882151964018,1.5334713547941536,-4.394523095363863,2.682869362495594,FALSE,FALSE
level,asset_ifnc,acoes,17,0.29387122185737374,-2.318159570417482,1.5212101118373873,-4.044059122182393,2.672884600240178,FALSE,FALSE
level,asset_ifnc,acoes,18,0.43640917494797704,-2.12066491759294,1.6470488514306414,-3.8514145690002777,2.7906435337905044,FALSE,FALSE
level,asset_ifnc,acoes,19,0.50242570327732206,-2.038533961543529,1.6457188645211516,-3.8072837246369935,2.8237711761873774,FALSE,FALSE
level,asset_ifnc,acoes,20,0.5505330501341875,-1.9722253607781457,1.7339157429819585,-3.643006341078371,2.9278078904518323,FALSE,FALSE
level,asset_ifnc,acoes,21,0.5632925490816383,-1.8806378714565326,1.805523471163605,-3.3933182952814906,2.977195830789564,FALSE,FALSE
level,asset_ifnc,acoes,22,0.5832507147836278,-1.8781254664646936,1.8484432950655674,-3.2762671558969365,2.8631269547855807,FALSE,FALSE
level,asset_ifnc,acoes,23,0.6733051583539623,-1.8015056257956887,1.8887591673019677,-3.143264635947014,2.9899205720072364,FALSE,FALSE
level,asset_ifnc,acoes,24,0.75939970195111,-1.6816839784808373,1.9727444068913262,-3.0356371812261362,3.028781726087683,FALSE,FALSE
level,asset_ifnc,acoes,25,0.8342397194555207,-1.6273040582864204,2.010687153794168,-2.954927872833712,3.154582431503191,FALSE,FALSE
level,asset_ifnc,acoes,26,0.892568002797461,-1.5368786626461164,2.0358198382587918,-2.856457450229289,3.203798686985735,FALSE,FALSE
level,asset_ifnc,acoes,27,0.9261875974528082,-1.472363042925223,2.0544323918515754,-2.778286738713093,3.2488487839233087,FALSE,FALSE
level,asset_ifnc,acoes,28,0.9673934807503641,-1.3200290078997692,2.0954932224605467,-2.592374908878617,3.239208806790962,FALSE,FALSE
level,asset_ifnc,acoes,29,1.0054560603428506,-1.1934088907771674,2.1345507508372696,-2.4695889956703923,3.243304325891031,FALSE,FALSE
level,asset_ifnc,acoes,30,1.0333282737431446,-1.0465218605354025,2.119993217134643,-2.4124360092522736,3.1844399395049194,FALSE,FALSE
level,asset_ifnc,acoes,31,1.0499756242498939,-0.9450359260332856,2.116093069729018,-2.374002924915085,3.1949044041973997,FALSE,FALSE
level,asset_ifnc,acoes,32,1.0461472256247337,-0.8777614180650593,2.070889841604553,-2.2450705627394023,3.1906356185771942,FALSE,FALSE
level,asset_ifnc,acoes,33,1.0313440462366117,-0.7800066068852496,2.010116650182385,-2.1437733153329024,3.157319601362961,FALSE,FALSE
level,asset_ifnc,acoes,34,1.0080881263763657,-0.714167543918281,2.0278306601947107,-2.0556840256906983,3.1114748855317833,FALSE,FALSE
level,asset_ifnc,acoes,35,0.9758985525724324,-0.6884711544725864,1.996985752010628,-1.965466414319464,3.1141762526754104,FALSE,FALSE
level,asset_ifnc,acoes,36,0.9382228304541124,-0.6777773238438468,1.9547573433307954,-1.879993024457915,3.039207953714487,FALSE,FALSE
level,asset_ifnc,acoes,37,0.8930191011574242,-0.6754451762137043,1.9454320391299968,-1.8328936560295728,3.0305249248465214,FALSE,FALSE
level,asset_ifnc,acoes,38,0.8429937734570797,-0.6545587392481439,1.8932773360976314,-1.8886753869073483,3.047374269312628,FALSE,FALSE
level,asset_ifnc,acoes,39,0.7908870323548007,-0.6370666928519372,1.8802587109751427,-1.919213364133701,3.066387367101552,FALSE,FALSE
level,asset_ifnc,acoes,40,0.736639963895249,-0.6776886780009375,1.8547274382096557,-1.8062512871759,3.0059116634492073,FALSE,FALSE
level,asset_ifnc,acoes,41,0.6817862345777759,-0.6850127682095224,1.8299716696574782,-1.7469099646640374,3.012850437590317,FALSE,FALSE
level,asset_ifnc,acoes,42,0.6257149784521453,-0.6995503479467525,1.7689119089920184,-1.705152675966857,2.989582817698886,FALSE,FALSE
level,asset_ifnc,acoes,43,0.5683024821116988,-0.7348551357952842,1.766083533339052,-1.767957437340664,2.980027291509367,FALSE,FALSE
level,asset_ifnc,acoes,44,0.5105035133491026,-0.7475954860952777,1.7132303655160408,-1.7772676855434755,2.924674866173341,FALSE,FALSE
level,asset_ifnc,acoes,45,0.4522964769760883,-0.7372773535447246,1.7194984366226753,-1.855429154809977,2.8841207421155923,FALSE,FALSE
level,asset_ifnc,acoes,46,0.3943238628740005,-0.8074279947252334,1.671795191841237,-1.8541475635351197,2.8084709039304983,FALSE,FALSE
level,asset_ifnc,acoes,47,0.3368581510248271,-0.8066135852962661,1.5826776256958788,-1.8754594129046123,2.7033329422527395,FALSE,FALSE
level,asset_ifnc,acoes,48,0.27990124273892414,-0.8437655537373563,1.5384889991879966,-1.8130318898802447,2.730304438812074,FALSE,FALSE
level,asset_imat,acoes,0,-0.06207029935036225,-2.6358751802891383,0.3187093066811249,-3.6645946907383515,1.251434522720715,FALSE,FALSE
level,asset_imat,acoes,1,-0.6624267127415048,-3.3627758581379847,0.09689656797149394,-4.502969275271096,1.2419385126413562,FALSE,FALSE
level,asset_imat,acoes,2,-0.5192944960695695,-3.2694767943184284,0.599639555837774,-4.290205759135918,1.7363612073402879,FALSE,FALSE
level,asset_imat,acoes,3,-1.387463537082687,-4.051794671657414,0.0764242249662922,-5.1553795597029834,1.363111815583926,FALSE,FALSE
level,asset_imat,acoes,4,-2.2446872083558307,-4.411370897882623,-0.3207448119744117,-5.607599069027379,1.068151396268232,TRUE,FALSE
level,asset_imat,acoes,5,-1.3307542420159115,-3.4179783183603787,0.44172330145676286,-4.60757046089658,1.9671636836844,FALSE,FALSE
level,asset_imat,acoes,6,-1.1413925829537546,-3.3402084043828375,0.47834193042907786,-4.516078690346974,2.157316879499559,FALSE,FALSE
level,asset_imat,acoes,7,-0.8080652657126308,-3.1500108244818,0.7952142097269648,-4.390072337807289,2.2540958960187005,FALSE,FALSE
level,asset_imat,acoes,8,-0.9720681544371392,-3.3340391083111305,0.6750838344343529,-4.540508160935316,1.9516558789775245,FALSE,FALSE
level,asset_imat,acoes,9,-1.7134335853590519,-3.8781888061702396,0.2000714854034438,-5.373089417367206,1.476618129927226,FALSE,FALSE
level,asset_imat,acoes,10,-1.9548456308670537,-4.070851426269155,0.08289052313193139,-5.630525533140316,1.4430333308951662,FALSE,FALSE
level,asset_imat,acoes,11,-2.14172720275422,-4.318658004930418,0.04936440605061015,-5.6706257828903945,1.3313466762064177,FALSE,FALSE
level,asset_imat,acoes,12,-2.1307248011372146,-4.283008525329524,0.08693507951178421,-5.9455271584340785,1.341659311505159,FALSE,FALSE
level,asset_imat,acoes,13,-2.2018792621150425,-4.330808632078277,0.05032880671097684,-5.919292612694105,1.384552623465225,FALSE,FALSE
level,asset_imat,acoes,14,-2.5780045984515763,-4.470987321677985,-0.15303129582123634,-6.219644638708754,1.1007562186025621,TRUE,FALSE
level,asset_imat,acoes,15,-2.8917096370336957,-4.5518980111928675,-0.3025159509699274,-6.2894850814664105,1.1046068056967588,TRUE,FALSE
level,asset_imat,acoes,16,-3.1538038007368456,-4.745999295931762,-0.45065111783223705,-6.39632512854125,0.882363039575526,TRUE,FALSE
level,asset_imat,acoes,17,-3.2958918030472253,-4.87363632010501,-0.5596269786725653,-6.542489480786913,0.9631907828681464,TRUE,FALSE
level,asset_imat,acoes,18,-3.2993466763161523,-4.815519872819026,-0.5091742771419044,-6.45519117295783,0.9456520317274463,TRUE,FALSE
level,asset_imat,acoes,19,-3.329001918851141,-4.786656401675785,-0.49858186284507644,-6.362801248419524,0.9155171370838556,TRUE,FALSE
level,asset_imat,acoes,20,-3.3426977680593053,-4.753483748138192,-0.5010903190868713,-6.4857349981603996,0.9110088998875171,TRUE,FALSE
level,asset_imat,acoes,21,-3.3300593337221396,-4.677832319952696,-0.4937884317331439,-6.441471288202514,0.838596335844206,TRUE,FALSE
level,asset_imat,acoes,22,-3.295249193406495,-4.630686358452617,-0.49879629731479364,-6.421501243561891,0.737716388578152,TRUE,FALSE
level,asset_imat,acoes,23,-3.19843246835923,-4.524474999509452,-0.34979547889667056,-6.35772002757736,0.8351055868198078,TRUE,FALSE
level,asset_imat,acoes,24,-3.092143007999211,-4.4279063805411445,-0.2501619251080729,-6.1815092064849235,0.966318890301454,TRUE,FALSE
level,asset_imat,acoes,25,-2.9849760923014914,-4.320636098488762,-0.10858087511173586,-6.1029709225557545,1.0075743727661284,TRUE,FALSE
level,asset_imat,acoes,26,-2.868923359897975,-4.177878726889812,0.006090186999481881,-5.959729261711182,1.0579575498438833,FALSE,FALSE
level,asset_imat,acoes,27,-2.753955528986687,-4.038703456367764,0.0671799389584731,-5.8450465748837885,1.179471554256236,FALSE,FALSE
level,asset_imat,acoes,28,-2.6196929274767813,-3.8962466717405184,0.1269514196036419,-5.681884971783751,1.3886232647152499,FALSE,FALSE
level,asset_imat,acoes,29,-2.472949811637091,-3.757492474462643,0.2138181142889687,-5.504131757001596,1.5780633943487392,FALSE,FALSE
level,asset_imat,acoes,30,-2.321937327695336,-3.676528666718757,0.3215846436875817,-5.272156232529924,1.598116939963525,FALSE,FALSE
level,asset_imat,acoes,31,-2.1644032447908357,-3.524140549602391,0.4165328103375426,-5.190778154864762,1.6973751620715913,FALSE,FALSE
level,asset_imat,acoes,32,-2.0075221946209023,-3.39191441033308,0.5144036389394628,-4.993350453849119,1.729589000460954,FALSE,FALSE
level,asset_imat,acoes,33,-1.8470588797384508,-3.2177617467018997,0.6040467142161006,-4.855288976299396,1.8200838930397525,FALSE,FALSE
level,asset_imat,acoes,34,-1.6821739180373583,-3.049259221740689,0.7138277874041542,-4.773834257321087,1.9787677749260841,FALSE,FALSE
level,asset_imat,acoes,35,-1.51655057198633,-2.846527651969771,0.7841262575345465,-4.503321224765706,2.050353796440046,FALSE,FALSE
level,asset_imat,acoes,36,-1.3491068950602958,-2.7164497824424805,0.8912289053876219,-4.451875737119658,2.1447745319007905,FALSE,FALSE
level,asset_imat,acoes,37,-1.182496419409419,-2.575143681192121,0.9822529965458708,-4.198009864460305,2.289997533577556,FALSE,FALSE
level,asset_imat,acoes,38,-1.0171249727498175,-2.496136658172014,1.1105357713378807,-3.9606375165940277,2.36624015992054,FALSE,FALSE
level,asset_imat,acoes,39,-0.8524159468730583,-2.422185475001771,1.193923798139984,-3.885372357990687,2.5301465569256063,FALSE,FALSE
level,asset_imat,acoes,40,-0.6904142918595955,-2.2456841109032624,1.303205659945566,-3.810328664011176,2.6502521796871785,FALSE,FALSE
level,asset_imat,acoes,41,-0.5317117370530219,-2.0581736820824283,1.3849440424695183,-3.5671781582903495,2.7382089147693645,FALSE,FALSE
level,asset_imat,acoes,42,-0.37780344200299604,-1.900451431624183,1.4549909814464845,-3.2950200644155214,2.8467868004082852,FALSE,FALSE
level,asset_imat,acoes,43,-0.23013664591223718,-1.6624447793787243,1.5001721683649738,-3.1219941369820474,2.9232496623562825,FALSE,FALSE
level,asset_imat,acoes,44,-0.08899807137611378,-1.5056773973437065,1.5494276421642952,-3.026819924474026,2.986610528613859,FALSE,FALSE
level,asset_imat,acoes,45,0.04464750246420351,-1.3708395397879527,1.6478206415799914,-2.811707087260908,3.0141531460259983,FALSE,FALSE
level,asset_imat,acoes,46,0.17032448169011583,-1.2228961077207958,1.7334137728031715,-2.6122675044147674,3.0175082659344876,FALSE,FALSE
level,asset_imat,acoes,47,0.2876419027866602,-1.0503414790736672,1.786412820621567,-2.4488238288553443,3.036545708230947,FALSE,FALSE
level,asset_imat,acoes,48,0.3960109500719866,-0.9772530584053211,1.8594741791886482,-2.3867246162418656,2.999861825437076,FALSE,FALSE
level,asset_imob,acoes,0,-4.58800631666347,-8.483689941612305,-3.6727339883876553,-10.041925591906768,-2.175899068020048,TRUE,TRUE
level,asset_imob,acoes,1,-6.905671106157773,-11.189812104828645,-5.190590170521983,-13.358273436178834,-3.4029151022561277,TRUE,TRUE
level,asset_imob,acoes,2,-6.140491449284454,-10.688780250233982,-4.040151067965115,-12.656134873350135,-1.9900112690869571,TRUE,TRUE
level,asset_imob,acoes,3,-7.648113804837726,-11.645536937696594,-4.858447086711799,-13.771242488938938,-2.9882300795347065,TRUE,TRUE
level,asset_imob,acoes,4,-8.266597725172273,-11.765209557823736,-4.900370250849946,-13.84777207509461,-2.697257996419159,TRUE,TRUE
level,asset_imob,acoes,5,-6.025536377033785,-9.319048337013768,-2.787929578658712,-11.533966169729934,-0.7057625959274914,TRUE,TRUE
level,asset_imob,acoes,6,-4.818974512101613,-8.314919847991382,-2.1357522317807414,-10.970168115241986,0.10501035752687224,TRUE,FALSE
level,asset_imob,acoes,7,-2.8701696306778883,-7.026164592785108,-0.7380940359344841,-9.531039480048369,1.0673019202875165,TRUE,FALSE
level,asset_imob,acoes,8,-1.8586696242001601,-6.252082402068921,0.0014223756461591431,-8.865626120775696,1.8134196559686335,FALSE,FALSE
level,asset_imob,acoes,9,-1.888421556943912,-6.48812152773833,-0.2032696696714113,-8.956166393884745,1.6134706480903322,TRUE,FALSE
level,asset_imob,acoes,10,-1.3471720414882276,-5.928028165838876,0.22557833312582895,-8.508066433038636,2.297178880739823,FALSE,FALSE
level,asset_imob,acoes,11,-0.7884326046012319,-5.285543805755924,0.8009035002330129,-7.770208403295254,2.630935491397162,FALSE,FALSE
level,asset_imob,acoes,12,0.1737802732588791,-4.501776581907718,1.389838380519173,-6.715866522214513,3.292893024296315,FALSE,FALSE
level,asset_imob,acoes,13,0.8470653235952801,-3.834040624571686,2.059680898193277,-6.078652431342935,3.8854535014701836,FALSE,FALSE
level,asset_imob,acoes,14,0.9106750971111037,-3.5517392906428262,2.1345756587284734,-5.845608161524635,3.7591760847769318,FALSE,FALSE
level,asset_imob,acoes,15,0.850458062943376,-3.346406403775505,2.219968549797961,-5.557509077522299,3.873184595369826,FALSE,FALSE
level,asset_imob,acoes,16,0.7011781638202977,-3.15521560425833,2.0958255832107078,-5.369062284555522,3.8945166297570513,FALSE,FALSE
level,asset_imob,acoes,17,0.7538233559046466,-2.898335100054293,2.264520986831771,-5.045976524779817,3.8791599884673453,FALSE,FALSE
level,asset_imob,acoes,18,0.9598828250394988,-2.65799388947033,2.560734766172933,-4.684121954491632,3.89452777580727,FALSE,FALSE
level,asset_imob,acoes,19,1.0722831499642353,-2.447878186262617,2.6150152252857537,-4.37026093510076,4.088415701612683,FALSE,FALSE
level,asset_imob,acoes,20,1.159543198790149,-2.1962146352932765,2.687379281979441,-4.230345530727476,4.262773774109443,FALSE,FALSE
level,asset_imob,acoes,21,1.1969545063489193,-2.0147069628665633,2.768957169407696,-3.978948280004152,4.330915066891852,FALSE,FALSE
level,asset_imob,acoes,22,1.2399927829754105,-1.8779084305358975,2.804559432576594,-3.7662130790685047,4.297795152621788,FALSE,FALSE
level,asset_imob,acoes,23,1.3638812393280828,-1.6452315017215209,2.9391381761698008,-3.487792788868358,4.412341695109634,FALSE,FALSE
level,asset_imob,acoes,24,1.4805778594404413,-1.462864254764088,3.0901609458782224,-3.17655988723404,4.4705961333867155,FALSE,FALSE
level,asset_imob,acoes,25,1.5818408648853592,-1.339508110946993,3.1776892611423526,-2.9655396546093993,4.648592913313326,FALSE,FALSE
level,asset_imob,acoes,26,1.6594330374985053,-1.2317193550778522,3.2279765650060495,-2.809642863271684,4.666257042511016,FALSE,FALSE
level,asset_imob,acoes,27,1.7038224017926253,-1.1143976136958003,3.178209941013328,-2.623711945320828,4.785036190344675,FALSE,FALSE
level,asset_imob,acoes,28,1.753868091553969,-0.9532626724290107,3.1409788227558377,-2.3963595798194315,4.7618056150045405,FALSE,FALSE
level,asset_imob,acoes,29,1.7967778480303769,-0.8358481899133977,3.2060878381480937,-2.2804030771250554,4.809389884270633,FALSE,FALSE
level,asset_imob,acoes,30,1.8246307465137201,-0.7159304037401468,3.2852005815325773,-2.1568770173963534,4.784362085545771,FALSE,FALSE
level,asset_imob,acoes,31,1.8359567821325513,-0.5455179312222969,3.305480300573817,-1.9538030853015356,4.955349293899619,FALSE,FALSE
level,asset_imob,acoes,32,1.819765456194513,-0.4481168999906981,3.3499264369432176,-1.7545563358540524,4.80968124354698,FALSE,FALSE
level,asset_imob,acoes,33,1.7876388329386428,-0.30377714174138093,3.3164529366738433,-1.6736571803635627,4.800198065637757,FALSE,FALSE
level,asset_imob,acoes,34,1.742739006343064,-0.20734057096078282,3.297418555208355,-1.655581261305009,4.787539649565016,FALSE,FALSE
level,asset_imob,acoes,35,1.6849082678341083,-0.12961517668903705,3.2946909797889647,-1.7140697230823376,4.6466730928099675,FALSE,FALSE
level,asset_imob,acoes,36,1.6184239272910919,-0.0917426370358341,3.2536124724779745,-1.6372560757289425,4.570038667666426,FALSE,FALSE
level,asset_imob,acoes,37,1.5410108789260686,-0.1091524436684496,3.242928301029762,-1.74747206089174,4.6120105457820895,FALSE,FALSE
level,asset_imob,acoes,38,1.4561865226204995,-0.2008974549147251,3.152571404981051,-1.6750051251312252,4.596124234350285,FALSE,FALSE
level,asset_imob,acoes,39,1.3674223280164248,-0.26472437141234895,3.127173037068207,-1.736219673000803,4.7787055047549964,FALSE,FALSE
level,asset_imob,acoes,40,1.2749638199333224,-0.3563183588529603,3.100908421452606,-1.8800649421606193,4.701553712626573,FALSE,FALSE
level,asset_imob,acoes,41,1.1809236138790318,-0.41555760101771333,3.032689651061598,-1.9432927402985143,4.74519352562293,FALSE,FALSE
level,asset_imob,acoes,42,1.0847873125571459,-0.49234042701409664,2.9941039287475166,-1.9668279615236892,4.719717321493524,FALSE,FALSE
level,asset_imob,acoes,43,0.9866557525101557,-0.6057848576197479,2.9934186040839506,-2.01041987231824,4.6539791315646974,FALSE,FALSE
level,asset_imob,acoes,44,0.8878656924260795,-0.6612629711192135,2.9710764302902546,-2.1064469394323213,4.455561112903018,FALSE,FALSE
level,asset_imob,acoes,45,0.7885929709877502,-0.6871054802169388,2.8855753029164046,-2.126951967143975,4.446954416144781,FALSE,FALSE
level,asset_imob,acoes,46,0.6898064115921858,-0.7550661574111545,2.815539542724286,-2.176606621639905,4.3951757345657265,FALSE,FALSE
level,asset_imob,acoes,47,0.5919938092656114,-0.8755587522535125,2.772393661591052,-2.2314823920971683,4.296732600517552,FALSE,FALSE
level,asset_imob,acoes,48,0.49532142931910955,-0.9786863663285084,2.6893518331692277,-2.436721625658383,4.212718159173776,FALSE,FALSE
level,asset_smll,acoes,0,-3.4981100116650596,-6.703051844399981,-2.8425017862067614,-8.362603833715964,-1.5025950815183153,TRUE,TRUE
level,asset_smll,acoes,1,-5.367203820380159,-8.759398071258502,-4.076508570415085,-10.447337038430101,-2.435073256013164,TRUE,TRUE
level,asset_smll,acoes,2,-4.872389273047445,-8.35096114221727,-3.1797719945649265,-10.06275053013889,-1.4736345599060237,TRUE,TRUE
level,asset_smll,acoes,3,-6.260988465786004,-9.352525405608574,-3.9933252083565,-11.041446112033201,-2.3736154527884885,TRUE,TRUE
level,asset_smll,acoes,4,-6.885683952073187,-9.461125569687594,-4.070220521378703,-11.024619877266261,-2.3685195164032464,TRUE,TRUE
level,asset_smll,acoes,5,-4.973333985584482,-7.5136380835514736,-2.3269214225036903,-9.076077701102415,-0.7171865072832343,TRUE,TRUE
level,asset_smll,acoes,6,-4.094415599063582,-6.773126301904833,-1.8517754229704593,-8.518455056262455,-0.3136926017421117,TRUE,TRUE
level,asset_smll,acoes,7,-2.618329565814649,-5.892778352598779,-0.8932439507740875,-7.427953142644731,0.4901257457860828,TRUE,FALSE
level,asset_smll,acoes,8,-1.9799870839531986,-5.2870427056974005,-0.6436020998446589,-7.087726116100802,0.8741757989770784,TRUE,FALSE
level,asset_smll,acoes,9,-2.283272611442586,-5.576912770407775,-0.9209000892324692,-7.457561593619826,0.4665008086136468,TRUE,FALSE
level,asset_smll,acoes,10,-1.9695114649004393,-5.207846310457716,-0.5528193108666535,-7.056219537983366,0.7596798526608183,TRUE,FALSE
level,asset_smll,acoes,11,-1.6312957005736535,-4.916738309664556,-0.3060605512286059,-6.463421657378708,1.0447539264320478,TRUE,FALSE
level,asset_smll,acoes,12,-0.9441324383171874,-4.3913132775594095,0.24301600230346806,-6.0160861120719185,1.5267463318481809,FALSE,FALSE
level,asset_smll,acoes,13,-0.4694859024862908,-3.9834880752273873,0.6882414704063737,-5.577323089370593,1.9281101910228384,FALSE,FALSE
level,asset_smll,acoes,14,-0.5297724439512252,-3.8584695732931107,0.6893443876781058,-5.582382202786257,1.7465744689677565,FALSE,FALSE
level,asset_smll,acoes,15,-0.650090069692919,-3.666750590198779,0.7350031652118287,-5.419849659549567,1.7692076494507643,FALSE,FALSE
level,asset_smll,acoes,16,-0.8087534472497205,-3.533366717520188,0.6996164471968231,-5.331604319606134,1.7282912918417404,FALSE,FALSE
level,asset_smll,acoes,17,-0.7831993448813163,-3.491879164672012,0.7579343851977667,-5.362191220940809,1.8744088195552195,FALSE,FALSE
level,asset_smll,acoes,18,-0.6014223419787549,-3.3226872628919932,0.9066038885275058,-5.035733852522294,2.002687982989461,FALSE,FALSE
level,asset_smll,acoes,19,-0.4943545268255186,-3.189817608379983,0.9302209985061232,-4.882113896873063,2.0983478925409345,FALSE,FALSE
level,asset_smll,acoes,20,-0.3992502806915317,-3.0322824222353395,1.038752360525973,-4.646801415180207,2.1710858524144308,FALSE,FALSE
level,asset_smll,acoes,21,-0.33064292331383366,-2.814474197022258,1.0416268826560893,-4.445400129611041,2.278504753654212,FALSE,FALSE
level,asset_smll,acoes,22,-0.2509440371182599,-2.659192607442841,1.1798889640581507,-4.407849274965395,2.341701009259166,FALSE,FALSE
level,asset_smll,acoes,23,-0.09358729436928369,-2.5018596937134703,1.2593966045925795,-4.169503340571467,2.4964695072280003,FALSE,FALSE
level,asset_smll,acoes,24,0.0604003355018571,-2.346539078682417,1.4553502719715572,-3.878055416294697,2.633617171521763,FALSE,FALSE
level,asset_smll,acoes,25,0.20229374928062296,-2.1382120643261238,1.536752927264174,-3.765875236915757,2.773380106397683,FALSE,FALSE
level,asset_smll,acoes,26,0.32890268762650465,-1.9170136771666155,1.671387348419126,-3.526837777637582,2.9458133075997748,FALSE,FALSE
level,asset_smll,acoes,27,0.4294922851749404,-1.720014911560694,1.747908146183074,-3.2930131480322693,2.988149701315487,FALSE,FALSE
