sample,r,q,p,variable,h,point,lo68,hi68,lo90,hi90,sig68,sig90
full,5,4,6,yield_5y,30,0.0030067152120832868,-0.0054297929942622065,0.008965985233366953,-0.013288993111679345,0.016289446170697636,FALSE,FALSE
full,5,4,6,yield_5y,31,0.0022258333990786802,-0.006009391993011046,0.008075023212769244,-0.014585590297151719,0.015716339607394447,FALSE,FALSE
full,5,4,6,yield_5y,32,0.001463749838290238,-0.006469994431633957,0.00715357877808943,-0.01549696805036639,0.014494078018299592,FALSE,FALSE
full,5,4,6,yield_5y,33,7.306414480968538e-4,-0.007117415654537272,0.006541047457762746,-0.01636473767724236,0.013919447246891852,FALSE,FALSE
full,5,4,6,yield_5y,34,2.267180231771675e-5,-0.0077184329376634225,0.005686683400538,-0.016883267729278728,0.012947857921426402,FALSE,FALSE
full,5,4,6,yield_5y,35,-6.583733340323615e-4,-0.00837550764914434,0.00498978983818444,-0.017285639700420484,0.012265240029739076,FALSE,FALSE
full,5,4,6,yield_5y,36,-0.0013033488411715358,-0.008990721931204534,0.00425640229443748,-0.0178026770632105,0.011440622639609528,FALSE,FALSE
full,5,4,6,yield_5y,37,-0.0019094692397193258,-0.009423503509313213,0.003741021526352409,-0.017722445821710328,0.010704706357995046,FALSE,FALSE
full,5,4,6,yield_5y,38,-0.0024754233176472033,-0.009748052799993296,0.0032258609885895853,-0.018704662500668018,0.010188871493707409,FALSE,FALSE
full,5,4,6,yield_5y,39,-0.002997621549702809,-0.010426466673679037,0.0027001659144290317,-0.019045341654194192,0.009557120468162384,FALSE,FALSE
full,5,4,6,yield_5y,40,-0.003474997611169806,-0.010805544572912629,0.0022826486042534506,-0.019599019558427147,0.008975520887474567,FALSE,FALSE
full,5,4,6,yield_5y,41,-0.003906846382276604,-0.010834992475664175,0.0018513798892942962,-0.019834761657032702,0.007913253289725808,FALSE,FALSE
full,5,4,6,yield_5y,42,-0.004291184438968705,-0.010859153102612486,0.0014346480117544095,-0.01995700263027563,0.007008227665714884,FALSE,FALSE
full,5,4,6,yield_5y,43,-0.004627333005284621,-0.01111466236419742,0.001186454823579678,-0.01996779105115561,0.006110926031575812,FALSE,FALSE
full,5,4,6,yield_5y,44,-0.004915416374097931,-0.011257290190082923,0.001030366911650595,-0.019721776594385988,0.005457899029546688,FALSE,FALSE
full,5,4,6,yield_5y,45,-0.00515568559161056,-0.011579580756811817,8.195803155083366e-4,-0.019844063698869454,0.005349625566266829,FALSE,FALSE
full,5,4,6,yield_5y,46,-0.005349092166893942,-0.011876254645082414,6.224129155434697e-4,-0.02001667689074418,0.005075243005941969,FALSE,FALSE
full,5,4,6,yield_5y,47,-0.005496604449140787,-0.011642607122737575,6.34402354982625e-4,-0.01980855969934334,0.004888382885740786,FALSE,FALSE
full,5,4,6,yield_5y,48,-0.0055992577240374835,-0.011518725558742171,5.678310122709097e-4,-0.019973664899430314,0.004448785537622442,FALSE,FALSE
full,5,4,6,asset_ibov,0,-7.425391771898228,-14.449005049961777,-3.532712487314264,-23.134223405237908,-0.38445640636434236,TRUE,TRUE
full,5,4,6,asset_ibov,1,-7.575330077515005,-19.17928352473353,-2.1186232700589547,-32.53106900192145,3.3796237567271197,TRUE,FALSE
full,5,4,6,asset_ibov,2,-1.4964598649264613,-15.498282103740264,4.435922929371902,-30.07327828276945,12.099987991500587,FALSE,FALSE
full,5,4,6,asset_ibov,3,1.1852744740765375,-15.74912412583401,8.624052759547286,-27.789775132502463,17.229995684918403,FALSE,FALSE
full,5,4,6,asset_ibov,4,3.864234735020632,-15.018078469966985,12.474778638031514,-28.684031092960918,23.148684871657657,FALSE,FALSE
full,5,4,6,asset_ibov,5,5.854926783813814,-15.1303776676026,16.68299565968296,-30.788416559437838,28.82666101652784,FALSE,FALSE
full,5,4,6,asset_ibov,6,8.078987022740334,-15.8012293842918,20.830304142782946,-33.47740531945115,34.737316333946964,FALSE,FALSE
full,5,4,6,asset_ibov,7,11.71935371670846,-16.184851199891675,25.834681742648222,-34.998116352884544,41.37117712329838,FALSE,FALSE
full,5,4,6,asset_ibov,8,16.910541827976925,-14.509561161452993,32.28049764180601,-34.53415757497368,49.029708375503915,FALSE,FALSE
full,5,4,6,asset_ibov,9,21.086105950410573,-12.66541377344739,36.99126136382378,-33.85442919349724,57.79824687861674,FALSE,FALSE
full,5,4,6,asset_ibov,10,24.428343205645568,-11.839195443792788,41.00974898767784,-33.83681886507803,65.54894170956578,FALSE,FALSE
full,5,4,6,asset_ibov,11,28.041093144488254,-11.164716152005132,45.35132412103264,-35.955156877892264,70.21556822407086,FALSE,FALSE
full,5,4,6,asset_ibov,12,31.551407130216923,-10.723036915987217,49.923813367687934,-37.3442758898948,77.05193128372856,FALSE,FALSE
full,5,4,6,asset_ibov,13,35.331315459351956,-11.131944242851336,54.28233190323836,-40.128036619940765,84.15648126631501,FALSE,FALSE
full,5,4,6,asset_ibov,14,39.425719276157565,-9.89416670608897,59.51003043803439,-40.560375230480155,91.85109262629103,FALSE,FALSE
full,5,4,6,asset_ibov,15,43.39294046896741,-8.740007895819808,64.75435358926985,-42.33933486386478,98.71541632966331,FALSE,FALSE
full,5,4,6,asset_ibov,16,47.20948994239802,-8.450378960494627,69.3275280245825,-42.22595340115971,106.88602102941813,FALSE,FALSE
full,5,4,6,asset_ibov,17,51.212427413061725,-7.9731841571848445,74.88895736656407,-43.431953271046496,116.47757601787949,FALSE,FALSE
full,5,4,6,asset_ibov,18,55.36480504778044,-8.539853090755186,81.01152160305503,-45.08006415661815,125.45262585204343,FALSE,FALSE
full,5,4,6,asset_ibov,19,59.545271515830144,-7.109364377752722,87.67500124479308,-46.827572187492905,134.01015392652556,FALSE,FALSE
full,5,4,6,asset_ibov,20,63.7754652213288,-7.36872194132402,92.53865385287754,-48.6943616749203,140.58686846925752,FALSE,FALSE
full,5,4,6,asset_ibov,21,67.95532058032633,-5.9844511232413256,98.77924910932755,-50.852623705309504,150.27431320915818,FALSE,FALSE
full,5,4,6,asset_ibov,22,72.06369217499746,-5.295340383389895,105.87467903497375,-51.76804478307117,159.98731224209752,FALSE,FALSE
full,5,4,6,asset_ibov,23,76.16348207614548,-5.971256797604758,113.37115883146282,-51.922464266733286,168.84463235023551,FALSE,FALSE
full,5,4,6,asset_ibov,24,80.20679333563369,-4.62921311231268,118.80352349582076,-53.3045145419229,177.8595068736909,FALSE,FALSE
full,5,4,6,asset_ibov,25,84.13551990066681,-3.7725166395896186,124.24653896655491,-55.76370098990364,188.34614789078847,FALSE,FALSE
full,5,4,6,asset_ibov,26,87.93393156707812,-3.6911590800618184,129.30038987451385,-59.14165633049781,197.36326236264622,FALSE,FALSE
full,5,4,6,asset_ibov,27,91.56256342401376,-4.224918389242446,135.21065072833892,-65.61118108080171,208.12018581883473,FALSE,FALSE
full,5,4,6,asset_ibov,28,95.00509862497834,-4.07568538506527,140.6044878025366,-66.28826215777815,215.81867097135202,FALSE,FALSE
full,5,4,6,asset_ibov,29,98.26610201065482,-4.767682862436084,145.9293553102371,-66.24415426285289,225.68446475670459,FALSE,FALSE
full,5,4,6,asset_ibov,30,101.31950565786391,-4.667467416671142,150.93380216194709,-67.9415701010771,235.2621719801953,FALSE,FALSE
full,5,4,6,asset_ibov,31,104.1402897087631,-4.933237849278885,153.9127182673068,-69.04611518369927,242.23690627910992,FALSE,FALSE
full,5,4,6,asset_ibov,32,106.72032375499762,-5.378009831243578,158.90094145431036,-71.80861316799704,247.2887309357366,FALSE,FALSE
full,5,4,6,asset_ibov,33,109.04804479159253,-4.836377801174991,163.6907219431616,-76.60478745313472,252.5367625257643,FALSE,FALSE
full,5,4,6,asset_ibov,34,111.11467536070019,-5.786113272120975,168.83781916238823,-78.10678006063408,260.1608191416852,FALSE,FALSE
full,5,4,6,asset_ibov,35,112.91800046350082,-6.330066057017198,172.54803864618938,-80.88598043666622,268.9148297847515,FALSE,FALSE
full,5,4,6,asset_ibov,36,114.45190201841922,-6.905447383401866,177.06021739878707,-84.20018394655054,272.3472767855,FALSE,FALSE
full,5,4,6,asset_ibov,37,115.71109013365088,-8.190051814635922,178.98802669566862,-89.43077172927616,274.32039072128225,FALSE,FALSE
full,5,4,6,asset_ibov,38,116.6967576106956,-9.561146416843712,179.36505451342342,-91.29191138263569,277.23454249071193,FALSE,FALSE
full,5,4,6,asset_ibov,39,117.41140060797832,-9.831453317234764,182.5322031876765,-91.77317209468276,286.01142366102437,FALSE,FALSE
full,5,4,6,asset_ibov,40,117.85875791412248,-10.474188407220236,183.94961389016694,-95.94492034992174,290.1646883061974,FALSE,FALSE
full,5,4,6,asset_ibov,41,118.04523132638597,-10.989817211430797,186.9204556283111,-97.81676539003679,296.78782148589283,FALSE,FALSE
