cell_id,cell,reference_cell,comparison,var,h,point,reference_point,difference_vs_reference
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,32,-0.04347673421652054,-0.044771055173407126,0.0012943209568865854
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,32,-4.535333995264304,-1.4878782289152332,-3.047455766349071
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,33,-0.0737889725119848,0.08003770407133891,-0.15382667658332372
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,33,-0.029988649819074842,-0.02482527787903401,-0.005163371940040833
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,33,-0.002853299686937909,4.983138814269425e-4,-0.0033516135683648515
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,33,-0.03916821998380269,-0.04285771151270132,0.0036894915288986294
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,33,-4.87231718162803,-1.7509474580393238,-3.121369723588706
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,34,-0.07781423636111866,0.0736172022956475,-0.15143143865676617
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,34,-0.02804837287420109,-0.023978264639620193,-0.004070108234580896
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,34,-0.0032148957697841285,2.3057840030590865e-4,-0.003445474170090037
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,34,-0.03460754240838137,-0.04079780218076695,0.006190259772385583
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,34,-5.1289395748703095,-1.9840920237946813,-3.144847551075628
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,35,-0.0790912944981481,0.06722400120981904,-0.14631529570796714
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,35,-0.025397992467546194,-0.02303143525572937,-0.002366557211816823
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,35,-0.0035248123202541114,-1.93397589182517e-5,-0.0035054725613358597
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,35,-0.029919955910705377,-0.03861526831399879,0.008695312403293416
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,35,-5.315765158040184,-2.187806844152421,-3.1279583138877634
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,36,-0.07848136655479197,0.060894425765876246,-0.1393757923206682
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,36,-0.022250990946233142,-0.02199819230911161,-2.5279863712153114e-4
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,36,-0.003784437839538587,-2.510286213035089e-4,-0.003533409218235078
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,36,-0.025201887930378496,-0.03633321045075376,0.011131322520375263
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,36,-5.442791663853139,-2.3627549968975607,-3.0800366669555785
