cell_id,cell,var,h,level,point,lo,hi,set_type,casedummy,ahat,bhat,chat,delta
production,ibc5_fx_cds_level_trend_p2,cambio_usd,17,0.68,-0.028529238431435,-0.05962960468615548,0.010184841926404729,interval,1,0.0197767862012638,9.77858501871801e-4,-1.2010800177584794e-5,1.9063473585557459e-6
production,ibc5_fx_cds_level_trend_p2,cds_5y,17,0.68,6.3086268547458815,1.338992557365607,11.379924707791032,interval,1,0.0197767862012638,-0.2515393074645657,0.30135143946464116,0.03943297124081213
production,ibc5_fx_cds_level_trend_p2,ibc_br,18,0.68,-0.022013884974963788,-0.5620018971359738,0.4257590202354672,interval,1,0.0197767862012638,0.0026944462479064225,-0.004732137529608692,3.816059293750479e-4
production,ibc5_fx_cds_level_trend_p2,price_ipca,18,0.68,-0.013982450059993184,-0.02713320588409456,9.406561570121402e-4,interval,1,0.0197767862012638,5.180044560184795e-4,-5.047632538683352e-7,3.0825899627103407e-7
production,ibc5_fx_cds_level_trend_p2,yield_6m,18,0.68,0.004778756331694233,4.370456116410078e-4,0.00823163246358223,interval,1,0.0197767862012638,-1.7143859294127295e-4,7.114894319251744e-8,2.376280139782636e-8
production,ibc5_fx_cds_level_trend_p2,cambio_usd,18,0.68,-0.03157600564857248,-0.06282040666912816,0.007693491654516524,interval,1,0.0197767862012638,0.0010902332121792133,-9.558284412946535e-6,1.944737046081469e-6
production,ibc5_fx_cds_level_trend_p2,cds_5y,18,0.68,5.655911069107633,0.8218615701647697,10.607030713908133,interval,1,0.0197767862012638,-0.22602675921938326,0.17240434961899054,0.03744968003288621
production,ibc5_fx_cds_level_trend_p2,ibc_br,19,0.68,-0.019642324936246312,-0.5499547115356256,0.42480822712130967,interval,1,0.0197767862012638,0.0024749952661017173,-0.00462035733251932,3.7162887812193025e-4
production,ibc5_fx_cds_level_trend_p2,price_ipca,19,0.68,-0.01603335168089795,-0.02908996712216493,-6.915746427998143e-4,interval,1,0.0197767862012638,5.889831842297163e-4,3.978670832056877e-7,3.1542706234105866e-7
production,ibc5_fx_cds_level_trend_p2,yield_6m,19,0.68,0.004415079355041899,8.787392093013153e-5,0.007906141658529459,interval,1,0.0197767862012638,-1.5809593700454424e-4,1.373979696622977e-8,2.3907409189145225e-8
production,ibc5_fx_cds_level_trend_p2,cambio_usd,19,0.68,-0.03412082114259003,-0.06555548607199917,0.0057134952983556656,interval,1,0.0197767862012638,0.0011834822573883483,-7.407414286149354e-6,1.986609648118472e-6
production,ibc5_fx_cds_level_trend_p2,cds_5y,19,0.68,5.020244851014426,0.3252618877157862,9.855514147183742,interval,1,0.0197767862012638,-0.20134303100515816,0.06339692340096648,0.03552386653466884
production,ibc5_fx_cds_level_trend_p2,ibc_br,20,0.68,-0.017894802960200493,-0.5378534615335634,0.42251949208067324,interval,1,0.0197767862012638,0.0022809352556128976,-0.004494345294675542,3.6073748967011443e-4
production,ibc5_fx_cds_level_trend_p2,price_ipca,20,0.68,-0.017807837904681736,-0.030855698374411936,-0.001987761965063299,interval,1,0.0197767862012638,6.495380932434886e-4,1.2129851258465936e-6,3.2594394457766237e-7
production,ibc5_fx_cds_level_trend_p2,yield_6m,20,0.68,0.004044829826592132,-2.5375367332253825e-4,0.0075661217246878664,interval,1,0.0197767862012638,-1.4461513957680406e-4,-3.797006847680088e-8,2.391724230007067e-8
production,ibc5_fx_cds_level_trend_p2,cambio_usd,20,0.68,-0.03618912415860983,-0.06784613679994311,0.004198000684356775,interval,1,0.0197767862012638,0.001258755580066888,-5.632787237882606e-6,2.0300593260327737e-6
production,ibc5_fx_cds_level_trend_p2,cds_5y,20,0.68,4.403275649166877,-0.15023666020400825,9.126977130692742,interval,1,0.0197767862012638,-0.17753107706908788,-0.027118059011944973,0.03366251554640039
production,ibc5_fx_cds_level_trend_p2,ibc_br,21,0.68,-0.01669429725078886,-0.525595836297196,0.41892105560804477,interval,1,0.0197767862012638,0.002109684330756048,-0.004354515331162446,3.489240428335381e-4
production,ibc5_fx_cds_level_trend_p2,price_ipca,21,0.68,-0.019315658305451976,-0.03242410149360286,-0.0029791037411992564,interval,1,0.0197767862012638,7.001616207681447e-4,1.9103339575138707e-6,3.391052301936114e-7
production,ibc5_fx_cds_level_trend_p2,yield_6m,21,0.68,0.0036710416438607324,-5.864972196063691e-4,0.007215504069590017,interval,1,0.0197767862012638,-1.311004511988398e-4,-8.369284903264787e-8,2.3808030632112677e-8
production,ibc5_fx_cds_level_trend_p2,cambio_usd,21,0.68,-0.03780652584982891,-0.06970379568892002,0.003101205442008883,interval,1,0.0197767862012638,0.0013171851877635389,-4.275064623124488e-6,2.073164975056147e-6
production,ibc5_fx_cds_level_trend_p2,cds_5y,21,0.68,3.8067041712573846,-0.6042938726196647,8.423379688440239,interval,1,0.0197767862012638,-0.15463638846881783,-0.10066773250049754,0.031875949530792556
