panel,variable,h,point,lo68,hi68,lo90,hi90,excludes_zero_68,excludes_zero_90
exchange_expectations_115,pib,24,0.11035826857537234,-0.11418872400339233,0.4477068757235987,-0.33608894906988385,0.7142687208157947,FALSE,FALSE
exchange_expectations_115,pib,36,-0.16461562709946254,-0.3522509672651686,0.14359462519031407,-0.5816573086164306,0.33636333754276976,FALSE,FALSE
exchange_expectations_115,pib,48,-0.21546210769980423,-0.35191437440637025,0.06545570744338752,-0.6028039834268474,0.18320222901276326,FALSE,FALSE
exchange_expectations_115,ibc_br,0,-0.3021870078208869,-0.5375691527484389,-0.0918628961560717,-0.781248756141109,0.05884951319982955,TRUE,FALSE
exchange_expectations_115,ibc_br,6,0.15863982222948125,-0.15565669238363708,0.5427108926519245,-0.3674568503706395,0.7854573291544953,FALSE,FALSE
exchange_expectations_115,ibc_br,12,-0.022487424038646172,-0.18808796989593154,0.3815581771574122,-0.4036858706659489,0.6214078740341428,FALSE,FALSE
exchange_expectations_115,ibc_br,24,-0.2217387950822125,-0.36062178039278103,0.13747918740332465,-0.5104951018086293,0.3394171588846997,FALSE,FALSE
exchange_expectations_115,ibc_br,36,-0.22309061358137947,-0.2836771000496655,0.07679170991723688,-0.42124573524959896,0.23071453051350002,FALSE,FALSE
exchange_expectations_115,ibc_br,48,-0.12914091822221202,-0.16350129840895444,0.11139575250204245,-0.32698335483614116,0.2419084062250313,FALSE,FALSE
exchange_expectations_115,icc,0,-0.6308812217052211,-1.3596788721603468,-0.41872398987820253,-1.6208777580670908,-0.08332346955922117,TRUE,TRUE
exchange_expectations_115,icc,6,-0.4192505551808881,-1.8854221669210678,-0.24587434506921974,-2.550700922678034,0.16701737582130194,TRUE,FALSE
exchange_expectations_115,icc,12,-0.029504718423399336,-1.563786064856251,0.25359266691183113,-2.351852075158016,0.9253721602406294,FALSE,FALSE
exchange_expectations_115,icc,24,0.5519726590176055,-0.4304125619230623,1.1613864301075085,-1.205221807415595,1.941348081393502,FALSE,FALSE
exchange_expectations_115,icc,36,0.49248986226908875,-0.1335730158521536,1.267051722867795,-0.7070906623731942,1.955389732898213,FALSE,FALSE
exchange_expectations_115,icc,48,0.1727319109362535,-0.3858224157608361,0.8541974217243047,-1.0003410108126187,1.4911604769262503,FALSE,FALSE
exchange_expectations_115,ics,0,-1.662966611280188,-2.3717180163607816,-1.0133363415829209,-3.0002003099941965,-0.5740285658653931,TRUE,TRUE
exchange_expectations_115,ics,6,-0.4077932609612926,-1.6724888677246643,0.6380535840036955,-2.427052492235123,1.322741988366024,FALSE,FALSE
exchange_expectations_115,ics,12,-0.1392050366344614,-1.1077304279498028,0.9194936017740282,-1.7693454813476541,1.617729785714535,FALSE,FALSE
exchange_expectations_115,ics,24,0.32270334926673694,-0.42652880658751524,1.2105846733808108,-1.059991358350248,1.8565969680785783,FALSE,FALSE
