panel,variable,h,point
expectations_114,fiscal_primary_balance,3,-4063.2727929215307
expectations_114,fiscal_primary_balance,4,-4144.699434316682
expectations_114,fiscal_primary_balance,5,-3551.49302719255
expectations_114,fiscal_primary_balance,6,-3130.8630505717842
expectations_114,fiscal_primary_balance,7,-3059.745495432071
expectations_114,fiscal_primary_balance,8,-2602.0989388287003
expectations_114,fiscal_primary_balance,9,-2231.679700332137
expectations_114,fiscal_primary_balance,10,-2041.7292226567474
expectations_114,fiscal_primary_balance,11,-1761.792874907111
expectations_114,fiscal_primary_balance,12,-1491.7645313969344
expectations_114,fiscal_primary_balance,13,-1282.52158818449
expectations_114,fiscal_primary_balance,14,-1080.119815424563
expectations_114,fiscal_primary_balance,15,-879.6017021167977
expectations_114,fiscal_primary_balance,16,-705.3725382989473
expectations_114,fiscal_primary_balance,17,-548.3259175777456
expectations_114,fiscal_primary_balance,18,-398.84363454808266
expectations_114,fiscal_primary_balance,19,-261.7999999499226
expectations_114,fiscal_primary_balance,20,-137.42195383861187
expectations_114,fiscal_primary_balance,21,-20.874671076810852
expectations_114,fiscal_primary_balance,22,88.25314285624418
expectations_114,fiscal_primary_balance,23,188.96943868058082
expectations_114,fiscal_primary_balance,24,283.0412557390794
expectations_114,fiscal_primary_balance,25,371.2930152777257
expectations_114,fiscal_primary_balance,26,453.23829236241613
expectations_114,fiscal_primary_balance,27,529.2475992688163
expectations_114,fiscal_primary_balance,28,599.7330790806077
expectations_114,fiscal_primary_balance,29,664.4925471880109
expectations_114,fiscal_primary_balance,30,723.471386886188
expectations_114,fiscal_primary_balance,31,776.7795531636948
expectations_114,fiscal_primary_balance,32,824.3454036963219
expectations_114,fiscal_primary_balance,33,866.0930115780134
expectations_114,fiscal_primary_balance,34,902.055750069423
expectations_114,fiscal_primary_balance,35,932.2614389516073
expectations_114,fiscal_primary_balance,36,956.7390415023619
expectations_114,fiscal_primary_balance,37,975.5800767759172
expectations_114,fiscal_primary_balance,38,988.9151372433795
expectations_114,fiscal_primary_balance,39,996.8950239513997
expectations_114,fiscal_primary_balance,40,999.7089262615331
expectations_114,fiscal_primary_balance,41,997.5829210710997
expectations_114,fiscal_primary_balance,42,990.7666806815188
expectations_114,fiscal_primary_balance,43,979.5337018602113
expectations_114,fiscal_primary_balance,44,964.1808850635613
expectations_114,fiscal_primary_balance,45,945.0212124483625
expectations_114,fiscal_primary_balance,46,922.3795288287411
expectations_114,fiscal_primary_balance,47,896.590432916732
expectations_114,fiscal_primary_balance,48,867.9939268527597
expectations_114,expect_focus_ipca12m,0,0.11456749331657669
expectations_114,expect_focus_ipca12m,1,0.1653557152707246
expectations_114,expect_focus_ipca12m,2,0.2033818320840962
expectations_114,expect_focus_ipca12m,3,0.2124759297976412
expectations_114,expect_focus_ipca12m,4,0.219034294121854
expectations_114,expect_focus_ipca12m,5,0.22186826962768214
expectations_114,expect_focus_ipca12m,6,0.21195728934286848
expectations_114,expect_focus_ipca12m,7,0.20087938880101672
expectations_114,expect_focus_ipca12m,8,0.18838653124071228
expectations_114,expect_focus_ipca12m,9,0.170558140386802
expectations_114,expect_focus_ipca12m,10,0.1506900521725614
expectations_114,expect_focus_ipca12m,11,0.13047498969150995
expectations_114,expect_focus_ipca12m,12,0.10837594678085945
expectations_114,expect_focus_ipca12m,13,0.0854169245929417
expectations_114,expect_focus_ipca12m,14,0.06268839189244904
expectations_114,expect_focus_ipca12m,15,0.039968841918792894
expectations_114,expect_focus_ipca12m,16,0.017529558149972934
expectations_114,expect_focus_ipca12m,17,-0.0041167022896939805
expectations_114,expect_focus_ipca12m,18,-0.024846074706485186
expectations_114,expect_focus_ipca12m,19,-0.04458365779802904
expectations_114,expect_focus_ipca12m,20,-0.06312955613272218
expectations_114,expect_focus_ipca12m,21,-0.08037185502120565
expectations_114,expect_focus_ipca12m,22,-0.09628299995064929
expectations_114,expect_focus_ipca12m,23,-0.11080914184648516
expectations_114,expect_focus_ipca12m,24,-0.12390671816569063
expectations_114,expect_focus_ipca12m,25,-0.13557822684165044
expectations_114,expect_focus_ipca12m,26,-0.14583321971419105
expectations_114,expect_focus_ipca12m,27,-0.15468140379909712
expectations_114,expect_focus_ipca12m,28,-0.1621519394164411
expectations_114,expect_focus_ipca12m,29,-0.16828472117551044
expectations_114,expect_focus_ipca12m,30,-0.17312161388642688
expectations_114,expect_focus_ipca12m,31,-0.17671225567604484
expectations_114,expect_focus_ipca12m,32,-0.1791135936787064
expectations_114,expect_focus_ipca12m,33,-0.1803853684307477
expectations_114,expect_focus_ipca12m,34,-0.18059068270769174
expectations_114,expect_focus_ipca12m,35,-0.17979646750454595
expectations_114,expect_focus_ipca12m,36,-0.17807167273809932
expectations_114,expect_focus_ipca12m,37,-0.17548659931722083
expectations_114,expect_focus_ipca12m,38,-0.17211292761606345
expectations_114,expect_focus_ipca12m,39,-0.1680229730396466
expectations_114,expect_focus_ipca12m,40,-0.1632889917736988
expectations_114,expect_focus_ipca12m,41,-0.15798289918010272
expectations_114,expect_focus_ipca12m,42,-0.15217584476062973
expectations_114,expect_focus_ipca12m,43,-0.14593769795258424
expectations_114,expect_focus_ipca12m,44,-0.13933669698744836
expectations_114,expect_focus_ipca12m,45,-0.13243912879142797
expectations_114,expect_focus_ipca12m,46,-0.1253089731242787
expectations_114,expect_focus_ipca12m,47,-0.11800760723776942
expectations_114,expect_focus_ipca12m,48,-0.1105935647520836
expectations_114,expect_focus_selic_ny,0,0.49681707562914257
expectations_114,expect_focus_selic_ny,1,0.6028911139577463
expectations_114,expect_focus_selic_ny,2,0.6671639813214045
expectations_114,expect_focus_selic_ny,3,0.7268034008374958
expectations_114,expect_focus_selic_ny,4,0.7420953595094639
expectations_114,expect_focus_selic_ny,5,0.732551532551128
expectations_114,expect_focus_selic_ny,6,0.7313882433565493
expectations_114,expect_focus_selic_ny,7,0.7128175649720009
expectations_114,expect_focus_selic_ny,8,0.6774358443191693
expectations_114,expect_focus_selic_ny,9,0.6398501385566892
expectations_114,expect_focus_selic_ny,10,0.5960956537619807
expectations_114,expect_focus_selic_ny,11,0.5436064317278033
expectations_114,expect_focus_selic_ny,12,0.4879413684257898
expectations_114,expect_focus_selic_ny,13,0.4297669116235386
expectations_114,expect_focus_selic_ny,14,0.3687036325908975
expectations_114,expect_focus_selic_ny,15,0.3065646378545943
expectations_114,expect_focus_selic_ny,16,0.2446475522080305
expectations_114,expect_focus_selic_ny,17,0.18323524781297088
expectations_114,expect_focus_selic_ny,18,0.12296121298070711
expectations_114,expect_focus_selic_ny,19,0.06459911900549252
expectations_114,expect_focus_selic_ny,20,0.008482828763909035
expectations_114,expect_focus_selic_ny,21,-0.045122973823030196
expectations_114,expect_focus_selic_ny,22,-0.09585279930715636
expectations_114,expect_focus_selic_ny,23,-0.1434804659444121
expectations_114,expect_focus_selic_ny,24,-0.18788680749221262
expectations_114,expect_focus_selic_ny,25,-0.22893109817510046
expectations_114,expect_focus_selic_ny,26,-0.26651427553254203
expectations_114,expect_focus_selic_ny,27,-0.30060483280645545
expectations_114,expect_focus_selic_ny,28,-0.33118536397159126
expectations_114,expect_focus_selic_ny,29,-0.35825661973333
expectations_114,expect_focus_selic_ny,30,-0.3818556497300707
expectations_114,expect_focus_selic_ny,31,-0.4020403845431521
expectations_114,expect_focus_selic_ny,32,-0.41888289596089756
expectations_114,expect_focus_selic_ny,33,-0.4324756789141759
expectations_114,expect_focus_selic_ny,34,-0.44292851990247906
expectations_114,expect_focus_selic_ny,35,-0.45036334461801775
expectations_114,expect_focus_selic_ny,36,-0.454914643817109
expectations_114,expect_focus_selic_ny,37,-0.4567286790169054
expectations_114,expect_focus_selic_ny,38,-0.4559605712808839
expectations_114,expect_focus_selic_ny,39,-0.45277292827554666
expectations_114,expect_focus_selic_ny,40,-0.4473349262662491
expectations_114,expect_focus_selic_ny,41,-0.43982049882825003
expectations_114,expect_focus_selic_ny,42,-0.4304067412985851
expectations_114,expect_focus_selic_ny,43,-0.419272741488738
expectations_114,expect_focus_selic_ny,44,-0.4065982120605009
expectations_114,expect_focus_selic_ny,45,-0.3925621045346692
expectations_114,expect_focus_selic_ny,46,-0.37734145290120397
expectations_114,expect_focus_selic_ny,47,-0.361110265923726
expectations_114,expect_focus_selic_ny,48,-0.3440384378623826
expectations_114,expect_focus_pib_ny,0,-0.22417887234233397
expectations_114,expect_focus_pib_ny,1,-0.2710898516216738
expectations_114,expect_focus_pib_ny,2,-0.3144166148576962
expectations_114,expect_focus_pib_ny,3,-0.33037859191115604
expectations_114,expect_focus_pib_ny,4,-0.3352695822623178
expectations_114,expect_focus_pib_ny,5,-0.3335650898066028
expectations_114,expect_focus_pib_ny,6,-0.3344189620880884
expectations_114,expect_focus_pib_ny,7,-0.32635447437459486
expectations_114,expect_focus_pib_ny,8,-0.3124843915389371
expectations_114,expect_focus_pib_ny,9,-0.29794695830376017
expectations_114,expect_focus_pib_ny,10,-0.27988792876633056
expectations_114,expect_focus_pib_ny,11,-0.2578674625098439
expectations_114,expect_focus_pib_ny,12,-0.23462742312603865
expectations_114,expect_focus_pib_ny,13,-0.2098111481704777
expectations_114,expect_focus_pib_ny,14,-0.18332092062385652
expectations_114,expect_focus_pib_ny,15,-0.15627487933623757
expectations_114,expect_focus_pib_ny,16,-0.1290392465664795
expectations_114,expect_focus_pib_ny,17,-0.10171695110107803
expectations_114,expect_focus_pib_ny,18,-0.07473523311480006
expectations_114,expect_focus_pib_ny,19,-0.048412008189532195
expectations_114,expect_focus_pib_ny,20,-0.022877340480721018
expectations_114,expect_focus_pib_ny,21,0.0016900347393137651
expectations_114,expect_focus_pib_ny,22,0.025106661495175448
expectations_114,expect_focus_pib_ny,23,0.04727023090538757
expectations_114,expect_focus_pib_ny,24,0.0680995288891356
expectations_114,expect_focus_pib_ny,25,0.08750760164849135
expectations_114,expect_focus_pib_ny,26,0.10543861024724484
expectations_114,expect_focus_pib_ny,27,0.1218619981742142
expectations_114,expect_focus_pib_ny,28,0.13675150091395588
expectations_114,expect_focus_pib_ny,29,0.15009439070612926
expectations_114,expect_focus_pib_ny,30,0.16189527107290771
expectations_114,expect_focus_pib_ny,31,0.17216716687406744
expectations_114,expect_focus_pib_ny,32,0.18093149580999662
expectations_114,expect_focus_pib_ny,33,0.18822059155932308
expectations_114,expect_focus_pib_ny,34,0.1940748316713074
expectations_114,expect_focus_pib_ny,35,0.19854102509257882
expectations_114,expect_focus_pib_ny,36,0.20167295149826103
expectations_114,expect_focus_pib_ny,37,0.20353041283284662
expectations_114,expect_focus_pib_ny,38,0.20417792356881637
expectations_114,expect_focus_pib_ny,39,0.20368429941419589
expectations_114,expect_focus_pib_ny,40,0.20212207040899105
expectations_114,expect_focus_pib_ny,41,0.19956655895066677
expectations_114,expect_focus_pib_ny,42,0.1960952125459156
expectations_114,expect_focus_pib_ny,43,0.19178702923496224
expectations_114,expect_focus_pib_ny,44,0.18672186093357523
expectations_114,expect_focus_pib_ny,45,0.18097977148069042
expectations_114,expect_focus_pib_ny,46,0.17464048779018324
expectations_114,expect_focus_pib_ny,47,0.16778284707057428
expectations_114,expect_focus_pib_ny,48,0.16048426870567262
expectations_114,expect_focus_cambio_ny,0,0.08665724261590621
expectations_114,expect_focus_cambio_ny,1,0.09546432577084314
expectations_114,expect_focus_cambio_ny,2,0.0860217674221086
expectations_114,expect_focus_cambio_ny,3,0.08024406735894783
expectations_114,expect_focus_cambio_ny,4,0.07086256307370314
expectations_114,expect_focus_cambio_ny,5,0.05461608384748939
expectations_114,expect_focus_cambio_ny,6,0.04406578414132304
expectations_114,expect_focus_cambio_ny,7,0.0339458287492891
expectations_114,expect_focus_cambio_ny,8,0.021453161911965973
expectations_114,expect_focus_cambio_ny,9,0.01097869587968484
expectations_114,expect_focus_cambio_ny,10,0.001575435764981793
expectations_114,expect_focus_cambio_ny,11,-0.008180141783748936
expectations_114,expect_focus_cambio_ny,12,-0.017058016461444014
expectations_114,expect_focus_cambio_ny,13,-0.024967037644051084
expectations_114,expect_focus_cambio_ny,14,-0.032426464359321984
expectations_114,expect_focus_cambio_ny,15,-0.03920968733300318
expectations_114,expect_focus_cambio_ny,16,-0.04513056293177741
expectations_114,expect_focus_cambio_ny,17,-0.050338910760661576
expectations_114,expect_focus_cambio_ny,18,-0.05486366140239582
expectations_114,expect_focus_cambio_ny,19,-0.058635812313731765
expectations_114,expect_focus_cambio_ny,20,-0.061696821135226454
expectations_114,expect_focus_cambio_ny,21,-0.06411045775296416
expectations_114,expect_focus_cambio_ny,22,-0.06588426990640646
expectations_114,expect_focus_cambio_ny,23,-0.0670445649014118
expectations_114,expect_focus_cambio_ny,24,-0.06764512165977425
expectations_114,expect_focus_cambio_ny,25,-0.06772196975915423
expectations_114,expect_focus_cambio_ny,26,-0.06730766980001693
expectations_114,expect_focus_cambio_ny,27,-0.06644701201393244
expectations_114,expect_focus_cambio_ny,28,-0.06518178054521764
expectations_114,expect_focus_cambio_ny,29,-0.06354905775982699
expectations_114,expect_focus_cambio_ny,30,-0.06158885831836312
expectations_114,expect_focus_cambio_ny,31,-0.05934105491066648
expectations_114,expect_focus_cambio_ny,32,-0.05684261436883097
expectations_114,expect_focus_cambio_ny,33,-0.05412991032364347
expectations_114,expect_focus_cambio_ny,34,-0.05123874307262627
expectations_114,expect_focus_cambio_ny,35,-0.04820295612228332
expectations_114,expect_focus_cambio_ny,36,-0.045054778660770664
expectations_114,expect_focus_cambio_ny,37,-0.04182514926805817
expectations_114,expect_focus_cambio_ny,38,-0.03854324209587726
expectations_114,expect_focus_cambio_ny,39,-0.03523636201625724
expectations_114,expect_focus_cambio_ny,40,-0.03193010044875913
expectations_114,expect_focus_cambio_ny,41,-0.02864822408774305
expectations_114,expect_focus_cambio_ny,42,-0.02541257205875767
expectations_114,expect_focus_cambio_ny,43,-0.022243105535215135
expectations_114,expect_focus_cambio_ny,44,-0.019157910951861583
expectations_114,expect_focus_cambio_ny,45,-0.01617317030941724
expectations_114,expect_focus_cambio_ny,46,-0.013303191010870019
expectations_114,expect_focus_cambio_ny,47,-0.010560447641566937
expectations_114,expect_focus_cambio_ny,48,-0.00795560956965154
expectations_114,expect_focus_fiscal_dlsp_ny,0,-0.20351420610874368
expectations_114,expect_focus_fiscal_dlsp_ny,1,-0.32367602233984166
expectations_114,expect_focus_fiscal_dlsp_ny,2,-0.3684151150695855
expectations_114,expect_focus_fiscal_dlsp_ny,3,-0.5318777526883207
expectations_114,expect_focus_fiscal_dlsp_ny,4,-0.6076835187888113
expectations_114,expect_focus_fiscal_dlsp_ny,5,-0.6550197483542891
expectations_114,expect_focus_fiscal_dlsp_ny,6,-0.6904088764713043
expectations_114,expect_focus_fiscal_dlsp_ny,7,-0.7142910551380619
expectations_114,expect_focus_fiscal_dlsp_ny,8,-0.7154560115862675
expectations_114,expect_focus_fiscal_dlsp_ny,9,-0.7030991611834552
expectations_114,expect_focus_fiscal_dlsp_ny,10,-0.6845136693739806
expectations_114,expect_focus_fiscal_dlsp_ny,11,-0.656188262406628
expectations_114,expect_focus_fiscal_dlsp_ny,12,-0.6187113437484315
expectations_114,expect_focus_fiscal_dlsp_ny,13,-0.5765507515669923
expectations_114,expect_focus_fiscal_dlsp_ny,14,-0.530779847627768
expectations_114,expect_focus_fiscal_dlsp_ny,15,-0.48081386197341647
expectations_114,expect_focus_fiscal_dlsp_ny,16,-0.42872171693685024
expectations_114,expect_focus_fiscal_dlsp_ny,17,-0.3756233139608572
expectations_114,expect_focus_fiscal_dlsp_ny,18,-0.3215773689498208
expectations_114,expect_focus_fiscal_dlsp_ny,19,-0.2673748639202895
expectations_114,expect_focus_fiscal_dlsp_ny,20,-0.21374004042689243
expectations_114,expect_focus_fiscal_dlsp_ny,21,-0.16094776461526422
expectations_114,expect_focus_fiscal_dlsp_ny,22,-0.10936456051804207
expectations_114,expect_focus_fiscal_dlsp_ny,23,-0.05940414563343056
expectations_114,expect_focus_fiscal_dlsp_ny,24,-0.011315632526790059
expectations_114,expect_focus_fiscal_dlsp_ny,25,0.034687941110142576
expectations_114,expect_focus_fiscal_dlsp_ny,26,0.07837939433476838
expectations_114,expect_focus_fiscal_dlsp_ny,27,0.11958787251150393
expectations_114,expect_focus_fiscal_dlsp_ny,28,0.1581874576627747
expectations_114,expect_focus_fiscal_dlsp_ny,29,0.19406250038918216
expectations_114,expect_focus_fiscal_dlsp_ny,30,0.22712283267632788
expectations_114,expect_focus_fiscal_dlsp_ny,31,0.25731179734782716
expectations_114,expect_focus_fiscal_dlsp_ny,32,0.28459196626453825
expectations_114,expect_focus_fiscal_dlsp_ny,33,0.30894458623103865
expectations_114,expect_focus_fiscal_dlsp_ny,34,0.33037481201738084
expectations_114,expect_focus_fiscal_dlsp_ny,35,0.3489073921031258
expectations_114,expect_focus_fiscal_dlsp_ny,36,0.36458361069806905
expectations_114,expect_focus_fiscal_dlsp_ny,37,0.3774624907843237
expectations_114,expect_focus_fiscal_dlsp_ny,38,0.38761938319231787
expectations_114,expect_focus_fiscal_dlsp_ny,39,0.3951434727940564
expectations_114,expect_focus_fiscal_dlsp_ny,40,0.4001369592578454
expectations_114,expect_focus_fiscal_dlsp_ny,41,0.4027139503366241
expectations_114,expect_focus_fiscal_dlsp_ny,42,0.40299859179437464
expectations_114,expect_focus_fiscal_dlsp_ny,43,0.40112361881490755
expectations_114,expect_focus_fiscal_dlsp_ny,44,0.3972290811775605
expectations_114,expect_focus_fiscal_dlsp_ny,45,0.39146080072298994
expectations_114,expect_focus_fiscal_dlsp_ny,46,0.38396889438921733
expectations_114,expect_focus_fiscal_dlsp_ny,47,0.3749064631943395
expectations_114,expect_focus_fiscal_dlsp_ny,48,0.3644282667357263
expectations_114,expect_focus_fiscal_primary_balance_ny,0,-0.057845346193758536
expectations_114,expect_focus_fiscal_primary_balance_ny,1,-0.05397190436256777
expectations_114,expect_focus_fiscal_primary_balance_ny,2,-0.0632648563762162
expectations_114,expect_focus_fiscal_primary_balance_ny,3,-0.028100908046219397
expectations_114,expect_focus_fiscal_primary_balance_ny,4,-0.010477111039698788
expectations_114,expect_focus_fiscal_primary_balance_ny,5,0.003762567396437825
expectations_114,expect_focus_fiscal_primary_balance_ny,6,0.015828390184308528
expectations_114,expect_focus_fiscal_primary_balance_ny,7,0.028192510281825515
expectations_114,expect_focus_fiscal_primary_balance_ny,8,0.03729820988809214
expectations_114,expect_focus_fiscal_primary_balance_ny,9,0.04398160412367397
expectations_114,expect_focus_fiscal_primary_balance_ny,10,0.05054222219900522
expectations_114,expect_focus_fiscal_primary_balance_ny,11,0.056059515644866095
expectations_114,expect_focus_fiscal_primary_balance_ny,12,0.05991460115161478
expectations_114,expect_focus_fiscal_primary_balance_ny,13,0.06314828072630356
expectations_114,expect_focus_fiscal_primary_balance_ny,14,0.06591484346641711
expectations_114,expect_focus_fiscal_primary_balance_ny,15,0.06770530591705884
expectations_114,expect_focus_fiscal_primary_balance_ny,16,0.06884418161574836
expectations_114,expect_focus_fiscal_primary_balance_ny,17,0.06949937145498089
expectations_114,expect_focus_fiscal_primary_balance_ny,18,0.06952215513673045
expectations_114,expect_focus_fiscal_primary_balance_ny,19,0.06898268154810763
expectations_114,expect_focus_fiscal_primary_balance_ny,20,0.0679874562068463
expectations_114,expect_focus_fiscal_primary_balance_ny,21,0.06653311990588659
expectations_114,expect_focus_fiscal_primary_balance_ny,22,0.06464695454012748
expectations_114,expect_focus_fiscal_primary_balance_ny,23,0.06239297162154116
expectations_114,expect_focus_fiscal_primary_balance_ny,24,0.05980620436605953
expectations_114,expect_focus_fiscal_primary_balance_ny,25,0.05691728179877017
expectations_114,expect_focus_fiscal_primary_balance_ny,26,0.05377185728516021
expectations_114,expect_focus_fiscal_primary_balance_ny,27,0.05041142960890783
expectations_114,expect_focus_fiscal_primary_balance_ny,28,0.046870950507156506
expectations_114,expect_focus_fiscal_primary_balance_ny,29,0.04318880426921256
expectations_114,expect_focus_fiscal_primary_balance_ny,30,0.03940348238612053
expectations_114,expect_focus_fiscal_primary_balance_ny,31,0.03554928488969581
expectations_114,expect_focus_fiscal_primary_balance_ny,32,0.03165948251692916
expectations_114,expect_focus_fiscal_primary_balance_ny,33,0.027766711754467547
expectations_114,expect_focus_fiscal_primary_balance_ny,34,0.023900794490623673
expectations_114,expect_focus_fiscal_primary_balance_ny,35,0.020089201430717823
expectations_114,expect_focus_fiscal_primary_balance_ny,36,0.016357695906279716
expectations_114,expect_focus_fiscal_primary_balance_ny,37,0.012729620423747805
expectations_114,expect_focus_fiscal_primary_balance_ny,38,0.009225758593835866
expectations_114,expect_focus_fiscal_primary_balance_ny,39,0.005864669908028938
expectations_114,expect_focus_fiscal_primary_balance_ny,40,0.002662585013267715
expectations_114,expect_focus_fiscal_primary_balance_ny,41,-3.6669209969031016e-4
expectations_114,expect_focus_fiscal_primary_balance_ny,42,-0.0032116294514701734
expectations_114,expect_focus_fiscal_primary_balance_ny,43,-0.005862885648770795
expectations_114,expect_focus_fiscal_primary_balance_ny,44,-0.008313287465279817
expectations_114,expect_focus_fiscal_primary_balance_ny,45,-0.01055771913678951
expectations_114,expect_focus_fiscal_primary_balance_ny,46,-0.012592996153494147
expectations_114,expect_focus_fiscal_primary_balance_ny,47,-0.0144177689816289
expectations_114,expect_focus_fiscal_primary_balance_ny,48,-0.016032405954073292
expectations_114,expect_focus_fiscal_nominal_balance_ny,0,-0.1735458319100249
expectations_114,expect_focus_fiscal_nominal_balance_ny,1,-0.20621664517810798
expectations_114,expect_focus_fiscal_nominal_balance_ny,2,-0.23349155454148687
expectations_114,expect_focus_fiscal_nominal_balance_ny,3,-0.22582200308867845
expectations_114,expect_focus_fiscal_nominal_balance_ny,4,-0.21885455248692903
expectations_114,expect_focus_fiscal_nominal_balance_ny,5,-0.2073089662216323
expectations_114,expect_focus_fiscal_nominal_balance_ny,6,-0.19605577343309674
expectations_114,expect_focus_fiscal_nominal_balance_ny,7,-0.18081130251736563
expectations_114,expect_focus_fiscal_nominal_balance_ny,8,-0.16361137276418514
expectations_114,expect_focus_fiscal_nominal_balance_ny,9,-0.1462454938740524
expectations_114,expect_focus_fiscal_nominal_balance_ny,10,-0.1272756600723769
expectations_114,expect_focus_fiscal_nominal_balance_ny,11,-0.10708659491464173
expectations_114,expect_focus_fiscal_nominal_balance_ny,12,-0.08687142991719143
expectations_114,expect_focus_fiscal_nominal_balance_ny,13,-0.06640967014891175
expectations_114,expect_focus_fiscal_nominal_balance_ny,14,-0.04577084381876808
expectations_114,expect_focus_fiscal_nominal_balance_ny,15,-0.025589241084175995
expectations_114,expect_focus_fiscal_nominal_balance_ny,16,-0.006017396016477525
expectations_114,expect_focus_fiscal_nominal_balance_ny,17,0.012870094444574444
expectations_114,expect_focus_fiscal_nominal_balance_ny,18,0.030827614711370792
expectations_114,expect_focus_fiscal_nominal_balance_ny,19,0.04771629082707705
expectations_114,expect_focus_fiscal_nominal_balance_ny,20,0.0634861151196548
expectations_114,expect_focus_fiscal_nominal_balance_ny,21,0.07806006832265569
expectations_114,expect_focus_fiscal_nominal_balance_ny,22,0.0913755556806587
expectations_114,expect_focus_fiscal_nominal_balance_ny,23,0.10341538760804123
expectations_114,expect_focus_fiscal_nominal_balance_ny,24,0.114171818601624
expectations_114,expect_focus_fiscal_nominal_balance_ny,25,0.1236403051919473
expectations_114,expect_focus_fiscal_nominal_balance_ny,26,0.13183529789005477
expectations_114,expect_focus_fiscal_nominal_balance_ny,27,0.1387835406491603
expectations_114,expect_focus_fiscal_nominal_balance_ny,28,0.14451539568398164
expectations_114,expect_focus_fiscal_nominal_balance_ny,29,0.14906926301202825
expectations_114,expect_focus_fiscal_nominal_balance_ny,30,0.1524916534532684
expectations_114,expect_focus_fiscal_nominal_balance_ny,31,0.15483270016557776
expectations_114,expect_focus_fiscal_nominal_balance_ny,32,0.15614632541530188
expectations_114,expect_focus_fiscal_nominal_balance_ny,33,0.1564907779859317
expectations_114,expect_focus_fiscal_nominal_balance_ny,34,0.1559268346115111
expectations_114,expect_focus_fiscal_nominal_balance_ny,35,0.15451703175757714
expectations_114,expect_focus_fiscal_nominal_balance_ny,36,0.15232569865640433
expectations_114,expect_focus_fiscal_nominal_balance_ny,37,0.14941822360506415
expectations_114,expect_focus_fiscal_nominal_balance_ny,38,0.14586034800264527
expectations_114,expect_focus_fiscal_nominal_balance_ny,39,0.14171788937929208
expectations_114,expect_focus_fiscal_nominal_balance_ny,40,0.13705632936364293
expectations_114,expect_focus_fiscal_nominal_balance_ny,41,0.13194030858254316
expectations_114,expect_focus_fiscal_nominal_balance_ny,42,0.12643328127999925
expectations_114,expect_focus_fiscal_nominal_balance_ny,43,0.1205972031882206
expectations_114,expect_focus_fiscal_nominal_balance_ny,44,0.11449218211316796
expectations_114,expect_focus_fiscal_nominal_balance_ny,45,0.1081761833389964
expectations_114,expect_focus_fiscal_nominal_balance_ny,46,0.10170478714751599
expectations_114,expect_focus_fiscal_nominal_balance_ny,47,0.09513095504581275
expectations_114,expect_focus_fiscal_nominal_balance_ny,48,0.08850482513137331
exchange_expectations_115,cambio_eur,0,0.12357134114787707
exchange_expectations_115,cambio_eur,1,0.12149809237510274
exchange_expectations_115,cambio_eur,2,0.07875398331808708
exchange_expectations_115,cambio_eur,3,0.07029946780902598
exchange_expectations_115,cambio_eur,4,0.04895540433548096
exchange_expectations_115,cambio_eur,5,0.012103868083753725
exchange_expectations_115,cambio_eur,6,-0.005066572648203186
exchange_expectations_115,cambio_eur,7,-0.020455851689084096
exchange_expectations_115,cambio_eur,8,-0.04235926832307865
exchange_expectations_115,cambio_eur,9,-0.05622953147910423
exchange_expectations_115,cambio_eur,10,-0.06635514490554152
exchange_expectations_115,cambio_eur,11,-0.077702417741131
exchange_expectations_115,cambio_eur,12,-0.08589885538520592
exchange_expectations_115,cambio_eur,13,-0.091426134613913565
exchange_expectations_115,cambio_eur,14,-0.09624252284372356
exchange_expectations_115,cambio_eur,15,-0.09955478263579201
exchange_expectations_115,cambio_eur,16,-0.10107221074794426
exchange_expectations_115,cambio_eur,17,-0.1015057248476154
exchange_expectations_115,cambio_eur,18,-0.1009426626092831
exchange_expectations_115,cambio_eur,19,-0.0992426222313365
exchange_expectations_115,cambio_eur,20,-0.09664523993707237
exchange_expectations_115,cambio_eur,21,-0.09334680350132779
exchange_expectations_115,cambio_eur,22,-0.08935804048733344
exchange_expectations_115,cambio_eur,23,-0.08477482079448544
exchange_expectations_115,cambio_eur,24,-0.07974254932257903
exchange_expectations_115,cambio_eur,25,-0.07432688609195147
exchange_expectations_115,cambio_eur,26,-0.06859174871889721
exchange_expectations_115,cambio_eur,27,-0.06263135090399465
exchange_expectations_115,cambio_eur,28,-0.056515227663674485
exchange_expectations_115,cambio_eur,29,-0.05029826567129352
exchange_expectations_115,cambio_eur,30,-0.04404403890303457
exchange_expectations_115,cambio_eur,31,-0.03780940056537597
exchange_expectations_115,cambio_eur,32,-0.03164047539335221
exchange_expectations_115,cambio_eur,33,-0.02558237233424003
exchange_expectations_115,cambio_eur,34,-0.019677038628616802
exchange_expectations_115,cambio_eur,35,-0.013959799067519514
exchange_expectations_115,cambio_eur,36,-0.008462195863605452
exchange_expectations_115,cambio_eur,37,-0.003212666226646908
exchange_expectations_115,cambio_eur,38,0.0017648860455922672
exchange_expectations_115,cambio_eur,39,0.006450543979556276
exchange_expectations_115,cambio_eur,40,0.010827654090917925
exchange_expectations_115,cambio_eur,41,0.014883139581449434
exchange_expectations_115,cambio_eur,42,0.018607431165952697
exchange_expectations_115,cambio_eur,43,0.021994035848528482
exchange_expectations_115,cambio_eur,44,0.02503943924652305
exchange_expectations_115,cambio_eur,45,0.027743023302142608
exchange_expectations_115,cambio_eur,46,0.030106795330167992
exchange_expectations_115,cambio_eur,47,0.03213518035527435
