panel,variable,h,point,lo68,hi68,lo90,hi90,excludes_zero_68,excludes_zero_90
exchange_expectations_115,cambio_ars,10,0.0031015200872968915,6.424469231835778e-4,0.00807118992098029,-0.0015250249265841794,0.010594408857250149,TRUE,FALSE
exchange_expectations_115,cambio_ars,11,0.0024560265632089916,1.623282047875531e-4,0.0074934098037593945,-0.0017843072601960851,0.010244519952196591,TRUE,FALSE
exchange_expectations_115,cambio_ars,12,0.0018564502842328716,-2.9190838444968504e-4,0.006928881333817435,-0.0021347555855230696,0.009924308069776922,FALSE,FALSE
exchange_expectations_115,cambio_ars,13,0.0012942960855990124,-6.577890107234181e-4,0.006394737087992791,-0.002554382399869797,0.009450011198391131,FALSE,FALSE
exchange_expectations_115,cambio_ars,14,7.240184620593544e-4,-0.0010980417103216146,0.005824434828405063,-0.002782794224339877,0.009040772579219897,FALSE,FALSE
exchange_expectations_115,cambio_ars,15,1.7873356344115214e-4,-0.0014812801030346756,0.005300739694877927,-0.003208503157253195,0.008441198578585276,FALSE,FALSE
exchange_expectations_115,cambio_ars,16,-3.248175127018002e-4,-0.001887583857777638,0.004877734513727528,-0.0036730209983175774,0.00811746782027159,FALSE,FALSE
exchange_expectations_115,cambio_ars,17,-8.008820722146619e-4,-0.002244611254504827,0.00428170307693606,-0.0041134546107771276,0.0077598857794608,FALSE,FALSE
exchange_expectations_115,cambio_ars,18,-0.001246159416092888,-0.0026931686475518413,0.0037399143540590265,-0.004435958334186113,0.007338897338685986,FALSE,FALSE
exchange_expectations_115,cambio_ars,19,-0.0016508231290195416,-0.0030784681972537654,0.0033498672945616714,-0.004925183515312832,0.006921132031869969,FALSE,FALSE
exchange_expectations_115,cambio_ars,20,-0.0020180159535402556,-0.0032895027455268895,0.002945736955631391,-0.005472674540962586,0.006363489396297222,FALSE,FALSE
exchange_expectations_115,cambio_ars,21,-0.0023501196574460133,-0.003703864849459013,0.0025734407090217425,-0.005940060890192245,0.005963452917798968,FALSE,FALSE
exchange_expectations_115,cambio_ars,22,-0.0026441615322515604,-0.003846989581118313,0.00221282032648276,-0.006359283530980126,0.005534169628570701,FALSE,FALSE
exchange_expectations_115,cambio_ars,23,-0.0029006751248187154,-0.004165824790294538,0.0017932584770314688,-0.006549429908397029,0.004961670740036316,FALSE,FALSE
exchange_expectations_115,cambio_ars,24,-0.003122113816619156,-0.004370360603186298,0.0015283745275600387,-0.0068128213368447476,0.004441723022803917,FALSE,FALSE
exchange_expectations_115,cambio_ars,25,-0.003308760060420758,-0.004637843330139053,0.0012586776291322562,-0.007326446078479871,0.004132559850262569,FALSE,FALSE
exchange_expectations_115,cambio_ars,26,-0.0034613464774599797,-0.004882321825634499,9.684856896542887e-4,-0.007521560444420499,0.0038212010144194216,FALSE,FALSE
exchange_expectations_115,cambio_ars,27,-0.003581858190014077,-0.004954593127158202,8.174820912172855e-4,-0.007667032663585199,0.0036281950185599967,FALSE,FALSE
exchange_expectations_115,cambio_ars,28,-0.00367175064589365,-0.004958901028524837,7.165738459390188e-4,-0.007912002141372927,0.003356521820427711,FALSE,FALSE
