var,h,winner,runnerup
commodity_energia,34,-0.34312569684879385,-7.341374896146867
commodity_energia,35,-0.5231902855830936,-7.255611347333598
commodity_energia,36,-0.6917359530625747,-7.129895494569216
commodity_energia,37,-0.8589299781319198,-6.965525791317553
commodity_energia,38,-1.0037039017729132,-6.759862478671329
commodity_energia,39,-1.1333495230591346,-6.509848007843742
commodity_energia,40,-1.2481602553780125,-6.228161604229765
commodity_energia,41,-1.3382642663512903,-5.902742066943018
commodity_energia,42,-1.4076957880852197,-5.537221496054299
commodity_energia,43,-1.4560565253605053,-5.139660432762517
commodity_energia,44,-1.4821408609452582,-4.704612486467886
commodity_energia,45,-1.4894644002380162,-4.24256867480236
commodity_energia,46,-1.4800413467155327,-3.759700864291694
commodity_energia,47,-1.4537519165112316,-3.2595175861499026
commodity_energia,48,-1.4132811993418093,-2.751048633324677
commodity_metal,0,12.118906464565685,21.16729631590512
commodity_metal,1,17.706068096091368,28.101735361744126
commodity_metal,2,16.241524897079476,28.195456299628194
commodity_metal,3,14.179473326032962,29.02188785981996
commodity_metal,4,12.29293244929472,26.306012142848996
commodity_metal,5,9.606579388142459,28.674210356695248
commodity_metal,6,9.635414543759783,28.31172951135322
commodity_metal,7,8.435881213535126,29.88569082207633
commodity_metal,8,4.8323644475973495,23.64578362636881
commodity_metal,9,3.415326539615321,17.82639070276934
commodity_metal,10,1.803008387055183,16.045377475885644
commodity_metal,11,0.8897527710479075,11.432776032862897
commodity_metal,12,0.6553580111166645,10.57377448887283
commodity_metal,13,-0.2111344015585453,9.70609071330288
commodity_metal,14,-1.0708330386069183,8.522874109508784
commodity_metal,15,-1.7766089780238574,8.847719549290726
commodity_metal,16,-2.113224044256965,8.19598573937855
commodity_metal,17,-2.797388361579242,8.376247472394333
commodity_metal,18,-3.3146247847342396,8.410407578465806
commodity_metal,19,-3.7259375565851873,8.31595771332341
commodity_metal,20,-4.177470505218339,8.595622794762777
commodity_metal,21,-4.196062016494747,8.89499657509934
commodity_metal,22,-4.2740862780463464,9.582811163225509
commodity_metal,23,-4.283964943434426,10.174175474476112
commodity_metal,24,-4.244923291216555,10.966862324577951
commodity_metal,25,-4.346710612214893,11.771980801653385
commodity_metal,26,-4.3682032002329265,12.493306977480948
commodity_metal,27,-4.384621116728354,13.330784682042175
commodity_metal,28,-4.419107973778533,13.975699458206526
commodity_metal,29,-4.421870653159414,14.606412177594343
commodity_metal,30,-4.3839420150854345,15.187615224633007
commodity_metal,31,-4.3086450051345455,15.654173448078486
commodity_metal,32,-4.191310602003821,16.14232870820526
commodity_metal,33,-4.019546222331658,16.60186161847193
commodity_metal,34,-3.836197144458231,17.038847046443127
commodity_metal,35,-3.6254800479979568,17.455899420659215
commodity_metal,36,-3.3880328026477815,17.845610179105446
commodity_metal,37,-3.1427855560459648,18.190598443890714
commodity_metal,38,-2.8690058023850225,18.4786486120683
commodity_metal,39,-2.577104454308889,18.71744303790398
commodity_metal,40,-2.2708019827179324,18.88691154930903
commodity_metal,41,-1.9417667298732095,18.99894570480386
commodity_metal,42,-1.5970849025862033,19.053873855935354
commodity_metal,43,-1.2413144851921585,19.044386912738783
commodity_metal,44,-0.8780541126123865,18.979064411393093
commodity_metal,45,-0.5143221992216044,18.848178779982526
commodity_metal,46,-0.15658645286436482,18.647530614122285
commodity_metal,47,0.19246847524021746,18.37632330757813
commodity_metal,48,0.5285737670518437,18.028675694302105
consumo_alcool,0,-2.6249516463597757,-31.387509689934177
consumo_alcool,1,-8.660863026233095,-24.968675206288978
consumo_alcool,2,-4.04459798685712,-26.404481083016776
consumo_alcool,3,-0.09316421214670183,-38.327681330946874
consumo_alcool,4,-1.03221667593068,-37.49400966314379
consumo_alcool,5,-2.4841165572632926,-28.59986918604711
consumo_alcool,6,-1.9037478805470824,-22.895488291861863
consumo_alcool,7,-2.838178868055824,-16.70060955271234
consumo_alcool,8,-4.233241975647732,-14.443288063118885
consumo_alcool,9,-3.511633776660985,-12.677225363480122
consumo_alcool,10,-3.809789424299041,-13.599218576519716
consumo_alcool,11,-4.9658712005929475,-15.27939247598059
consumo_alcool,12,-4.736984220060943,-12.011375507831001
consumo_alcool,13,-3.3226017064775606,-10.927007026668942
consumo_alcool,14,-2.217975714760763,-9.764402023558402
consumo_alcool,15,-1.235012030521432,-6.762703135467992
consumo_alcool,16,-0.3703075310987853,-4.359728528012458
consumo_alcool,17,-0.20257392335230673,-2.8481928526791176
consumo_alcool,18,0.1466307804730743,-1.6636389101201043
consumo_alcool,19,0.2761492015700852,-0.12639123381998954
consumo_alcool,20,0.21488632469117874,0.6129668629156889
consumo_alcool,21,0.4897133667773989,0.9546239999840651
consumo_alcool,22,0.5942528154109761,1.3966018315702915
consumo_alcool,23,0.6901355016966357,1.4550718918972934
consumo_alcool,24,0.9016770892961513,1.62604373995
consumo_alcool,25,1.0353335002798074,1.6658784391652213
consumo_alcool,26,1.043217403148438,1.6949821982623534
consumo_alcool,27,0.9569103873495748,1.8220884932629948
consumo_alcool,28,0.8221030931498851,1.745677523514192
consumo_alcool,29,0.6202747262812374,1.6135734472173255
consumo_alcool,30,0.41005510813643,1.4145581771901885
consumo_alcool,31,0.1910739310968674,1.1320202179090637
consumo_alcool,32,-0.012760915928473003,0.8136438212561948
consumo_alcool,33,-0.17113857080954384,0.5023671122678097
consumo_alcool,34,-0.3244361252019952,0.25830717088535193
consumo_alcool,35,-0.44297387422264456,0.07600281300734162
consumo_alcool,36,-0.5340508130460755,-0.02188422362974107
consumo_alcool,37,-0.629751723192518,-0.060980999258303185
consumo_alcool,38,-0.7156640174320437,-0.04480199346662877
consumo_alcool,39,-0.7910562051161513,0.020340559761937813
consumo_alcool,40,-0.857609056209427,0.09879006695016491
consumo_alcool,41,-0.9079198280193318,0.20645842164309386
consumo_alcool,42,-0.9379102865916648,0.3399234612468668
consumo_alcool,43,-0.9483132596244258,0.48794896532948884
consumo_alcool,44,-0.9380114023063247,0.6596781640743065
consumo_alcool,45,-0.9093457897833317,0.8534733545315858
consumo_alcool,46,-0.8691026762329317,1.0641416635952594
consumo_alcool,47,-0.8185921298515453,1.2860207314951866
consumo_alcool,48,-0.762149013473603,1.5126216083446016
consumo_demais_derivados,0,-1.46366883964893,-6.12588684419128
consumo_demais_derivados,1,-6.073463159972183,-6.443052598845456
consumo_demais_derivados,2,-5.143172008198816,-8.0568725194947
consumo_demais_derivados,3,-3.9447459714925386,-14.124797590848322
consumo_demais_derivados,4,-3.181094965492568,-14.500320479717768
consumo_demais_derivados,5,-3.420740040199716,-12.871230795823928
consumo_demais_derivados,6,-3.1727545750581543,-10.164891986929947
consumo_demais_derivados,7,-3.0065793433255728,-7.486211339231103
consumo_demais_derivados,8,-3.691962755822864,-6.236890169218757
consumo_demais_derivados,9,-2.8852461698632492,-4.512555414187049
consumo_demais_derivados,10,-2.492507610171738,-3.6925743400152315
consumo_demais_derivados,11,-2.87672204015419,-4.066898780421867
consumo_demais_derivados,12,-2.799677829801535,-2.5890492402242082
consumo_demais_derivados,13,-2.0803392769790205,-1.8020312399080336
consumo_demais_derivados,14,-1.4948217472724505,-1.379494795986947
consumo_demais_derivados,15,-0.8232094919183156,-0.136236514971101
consumo_demais_derivados,16,-0.09709652340871942,1.0773197673333685
consumo_demais_derivados,17,0.1766481557965784,1.775423324934812
consumo_demais_derivados,18,0.5752572665013372,2.2799516100402757
consumo_demais_derivados,19,0.8896623110240366,3.021069851237287
consumo_demais_derivados,20,1.036981843661876,3.301875272119101
consumo_demais_derivados,21,1.317401858912503,3.40704421930631
consumo_demais_derivados,22,1.5030762347337137,3.4992617923662297
consumo_demais_derivados,23,1.6308753395317541,3.3044391387807703
consumo_demais_derivados,24,1.8102590882106486,3.1432964395216745
consumo_demais_derivados,25,1.9734845722419234,2.8754203530965943
consumo_demais_derivados,26,2.058863829715354,2.5557636523066387
consumo_demais_derivados,27,2.0997069286474366,2.2695542183062294
consumo_demais_derivados,28,2.100910878100224,1.8911862774671042
consumo_demais_derivados,29,2.0383314272653523,1.466278743547503
consumo_demais_derivados,30,1.9606874460176442,1.0087633354180272
consumo_demais_derivados,31,1.8528645484260835,0.5118323273782742
consumo_demais_derivados,32,1.722687209446839,-0.025502056294728896
consumo_demais_derivados,33,1.5978848659163252,-0.5663356326615852
consumo_demais_derivados,34,1.4573170219870961,-1.0883998797887748
consumo_demais_derivados,35,1.317302365579407,-1.5911778217006805
consumo_demais_derivados,36,1.1833593796939905,-2.0438705292374486
consumo_demais_derivados,37,1.0398770232250423,-2.4585584715876814
consumo_demais_derivados,38,0.8919457109171753,-2.829856206022288
consumo_demais_derivados,39,0.743889167253337,-3.151100890778338
consumo_demais_derivados,40,0.593807616793405,-3.438619971037615
consumo_demais_derivados,41,0.4454960851090793,-3.684077380407326
consumo_demais_derivados,42,0.304352833713041,-3.8857086035001243
consumo_demais_derivados,43,0.16993836108155624,-4.048740107452573
consumo_demais_derivados,44,0.04512680394033334,-4.169112187886405
consumo_demais_derivados,45,-0.06790058939431586,-4.2447277192793615
consumo_demais_derivados,46,-0.1714019454766718,-4.277483603306183
consumo_demais_derivados,47,-0.26420765661025913,-4.268998933456732
consumo_demais_derivados,48,-0.3468668638157189,-4.220729376572774
consumo_gasolina,0,-5.683981986762359,-47.74958674245734
consumo_gasolina,1,-11.843008430893372,-39.47833700346191
consumo_gasolina,2,-5.0150240554490875,-36.75489582874373
consumo_gasolina,3,-1.492650014045681,-51.67787443073324
consumo_gasolina,4,1.954656057972136,-46.82634602354568
consumo_gasolina,5,1.846808287179677,-43.7447925196458
consumo_gasolina,6,1.8977808232103879,-39.29799717186244
consumo_gasolina,7,2.569081601509868,-36.470591684284436
consumo_gasolina,8,2.116090190358822,-34.646823730947716
consumo_gasolina,9,2.713702237842536,-31.0927938192049
consumo_gasolina,10,3.2260349344180765,-32.3525027288902
consumo_gasolina,11,2.244036786201405,-34.43070698453336
consumo_gasolina,12,1.6839309684303583,-33.83184055287482
consumo_gasolina,13,3.028091537231784,-34.70854843963207
consumo_gasolina,14,3.449743938456971,-35.34732824640159
consumo_gasolina,15,3.9625830299590565,-35.387187608857204
consumo_gasolina,16,4.547768536931045,-34.21421821484049
consumo_gasolina,17,4.281091468978217,-34.223071429979676
consumo_gasolina,18,4.359609136942337,-34.58854726503558
consumo_gasolina,19,4.262653100858842,-33.707819392406705
consumo_gasolina,20,3.9178398996803625,-33.99049858461178
consumo_gasolina,21,3.699234693037543,-34.24963503257586
consumo_gasolina,22,3.497977208443134,-34.28242069143223
consumo_gasolina,23,3.2541003606695362,-34.58033720077782
consumo_gasolina,24,3.0807240089751544,-34.571549064508645
consumo_gasolina,25,3.058716452049012,-34.521481358927595
consumo_gasolina,26,2.8741736794425674,-34.294720209120385
consumo_gasolina,27,2.638238724243996,-33.9458499381962
consumo_gasolina,28,2.4326134715576835,-33.513029711197895
consumo_gasolina,29,2.1282420917782154,-33.03538658663808
consumo_gasolina,30,1.8331478172440339,-32.555021816714735
consumo_gasolina,31,1.527220511732049,-31.977155503707312
consumo_gasolina,32,1.2089769423060448,-31.43152183312913
consumo_gasolina,33,0.9206430313925297,-30.834321194133505
consumo_gasolina,34,0.6371906993665872,-30.141797913444712
consumo_gasolina,35,0.3684382828315023,-29.39942088961504
consumo_gasolina,36,0.1133727657490833,-28.554968259643076
consumo_gasolina,37,-0.14349984161097348,-27.64586387051979
consumo_gasolina,38,-0.41078487306053246,-26.67305057969422
consumo_gasolina,39,-0.676954411080031,-25.639768653166843
consumo_gasolina,40,-0.940959990200272,-24.57629335155705
consumo_gasolina,41,-1.2063555278639941,-23.478645060603522
consumo_gasolina,42,-1.4588502302464057,-22.34952444689757
consumo_gasolina,43,-1.6989146938544681,-21.19347421856379
consumo_gasolina,44,-1.9241687520851736,-20.012230613675342
consumo_gasolina,45,-2.128645458327494,-18.79826038749579
consumo_gasolina,46,-2.3163945501950085,-17.553419281811667
consumo_gasolina,47,-2.486502330936224,-16.28467024551831
consumo_gasolina,48,-2.638644549521668,-14.99119000489193
consumo_glp,0,2.146421796812222,-6.204780463979111
consumo_glp,1,0.8587775763413896,-4.764550799897055
consumo_glp,2,2.1353734765705137,-6.989243684377493
consumo_glp,3,3.0116893073238074,-9.0143601035694
consumo_glp,4,3.9139270722474335,-7.212611543068658
consumo_glp,5,3.6730166166596483,-7.039021260478473
consumo_glp,6,3.6319627890712236,-6.421583187039396
consumo_glp,7,3.7238527698235813,-5.966449188759632
consumo_glp,8,2.91765953355068,-7.104347974841828
consumo_glp,9,2.7408471071208016,-7.751116010328628
consumo_glp,10,2.715524105774842,-8.422060901202245
consumo_glp,11,2.269035857229564,-10.1423484079431
consumo_glp,12,1.9897447990886303,-10.859771334367892
consumo_glp,13,2.159500598262678,-11.455611798389153
consumo_glp,14,2.020396386257078,-12.130499420374361
consumo_glp,15,1.890300719226049,-12.555012049882265
consumo_glp,16,1.884307850808719,-12.637663966387379
consumo_glp,17,1.5607585937324868,-12.920109545586188
consumo_glp,18,1.3247168423826243,-13.292154532682654
consumo_glp,19,1.1264875152183498,-13.323630017513056
consumo_glp,20,0.8503226927185462,-13.543640513262257
consumo_glp,21,0.6660672005199296,-13.721813959226544
consumo_glp,22,0.5139984957491724,-13.727741600549008
consumo_glp,23,0.3591687482010335,-13.766580746369902
consumo_glp,24,0.23603536689588897,-13.653302521935393
consumo_glp,25,0.1449448835570938,-13.46801826556312
consumo_glp,26,0.02612519032443359,-13.218141219194063
consumo_glp,27,-0.09445653519972602,-12.892388599077766
consumo_glp,28,-0.20361333004878693,-12.537532976049278
consumo_glp,29,-0.32936443093248324,-12.157617231284394
consumo_glp,30,-0.43599445256707947,-11.759554495972145
consumo_glp,31,-0.5323203748153572,-11.334488836785477
consumo_glp,32,-0.6223839665682716,-10.900973095917381
consumo_glp,33,-0.690294929334045,-10.440443514300608
consumo_glp,34,-0.7504004116915671,-9.948893213232973
consumo_glp,35,-0.80190204354585,-9.441774212231854
consumo_glp,36,-0.842899510024898,-8.905577666269236
consumo_glp,37,-0.8811853499242593,-8.357352831310271
consumo_glp,38,-0.917584330311109,-7.803141382345836
consumo_glp,39,-0.9488003239492921,-7.242036032693583
consumo_glp,40,-0.975913645710501,-6.685844012477666
consumo_glp,41,-0.9989353967510449,-6.134465835994823
consumo_glp,42,-1.0143195731959045,-5.58752169572226
consumo_glp,43,-1.023659094788343,-5.047856789788867
consumo_glp,44,-1.0271882182510068,-4.515772085049202
consumo_glp,45,-1.0240498605992316,-3.9904253955717612
consumo_glp,46,-1.0166613736637007,-3.473731763896598
consumo_glp,47,-1.0053879120665843,-2.968121594014699
consumo_glp,48,-0.9905065046504261,-2.4742837656773196
consumo_oleo_combustivel,0,2.5361425188935147,-7.349389244375504
consumo_oleo_combustivel,1,0.018371183477954484,-5.801570798729312
consumo_oleo_combustivel,2,-0.04786975212499796,-9.572451184051303
consumo_oleo_combustivel,3,1.1540788640369828,-8.152725946477819
consumo_oleo_combustivel,4,0.57144167750554975,-7.792171044541846
consumo_oleo_combustivel,5,1.1925880299522016,-8.71155064260745
consumo_oleo_combustivel,6,1.2990511582109645,-6.90157085249224
consumo_oleo_combustivel,7,0.9519466026919757,-7.967282552961019
consumo_oleo_combustivel,8,0.9472347019218633,-7.774747026036811
consumo_oleo_combustivel,9,1.198922928035992,-7.473612752519744
consumo_oleo_combustivel,10,1.355628139142291,-8.197364630317438
consumo_oleo_combustivel,11,1.124094170470306,-8.006737636938368
consumo_oleo_combustivel,12,1.2123018176228912,-8.136643870299554
consumo_oleo_combustivel,13,1.1715518438696984,-8.216219063744475
consumo_oleo_combustivel,14,1.093439585189013,-8.360522545598592
consumo_oleo_combustivel,15,1.1423595147866032,-8.446655235944606
consumo_oleo_combustivel,16,0.9992821473064258,-8.375322297814426
consumo_oleo_combustivel,17,0.8924580009316186,-8.666714670789244
consumo_oleo_combustivel,18,0.7614149313876506,-8.69575796803059
consumo_oleo_combustivel,19,0.6104545856231435,-8.748629831371417
consumo_oleo_combustivel,20,0.5044250377443164,-8.841273037528333
consumo_oleo_combustivel,21,0.38128133079797116,-8.828616028783436
consumo_oleo_combustivel,22,0.26417552544942086,-8.850409335421437
consumo_oleo_combustivel,23,0.1330325195456711,-8.794071249373667
consumo_oleo_combustivel,24,0.023318311315605307,-8.726813191306489
consumo_oleo_combustivel,25,-0.0732472264411153,-8.624322507219663
consumo_oleo_combustivel,26,-0.17705635716714951,-8.45884784550576
consumo_oleo_combustivel,27,-0.2621647316425768,-8.278383142779893
consumo_oleo_combustivel,28,-0.34442335489324355,-8.054124454664871
consumo_oleo_combustivel,29,-0.4148843611751428,-7.8102873527024315
consumo_oleo_combustivel,30,-0.471877551325329,-7.530827145064251
consumo_oleo_combustivel,31,-0.5210698730490998,-7.224158062226425
consumo_oleo_combustivel,32,-0.5567806814954082,-6.901056803815242
consumo_oleo_combustivel,33,-0.5863247815466717,-6.55019412142685
consumo_oleo_combustivel,34,-0.6085801070917064,-6.186251238208893
consumo_oleo_combustivel,35,-0.6226173673854963,-5.807365009540067
consumo_oleo_combustivel,36,-0.6307480986326336,-5.418563601733163
consumo_oleo_combustivel,37,-0.6342911686611491,-5.026813196912129
consumo_oleo_combustivel,38,-0.634463573259442,-4.631279470901577
consumo_oleo_combustivel,39,-0.6304262648097674,-4.239146203100551
consumo_oleo_combustivel,40,-0.6238297903077975,-3.8516180210231346
consumo_oleo_combustivel,41,-0.6146838033795914,-3.4702564685151702
consumo_oleo_combustivel,42,-0.6030744796012444,-3.097205584983117
consumo_oleo_combustivel,43,-0.5903088017358393,-2.7341690337319244
consumo_oleo_combustivel,44,-0.5762961370835393,-2.3827321054216855
consumo_oleo_combustivel,45,-0.5617025823310745,-2.043079688923445
consumo_oleo_combustivel,46,-0.5469044278014714,-1.7168979179650916
consumo_oleo_combustivel,47,-0.5319184166091607,-1.4047305464061608
consumo_oleo_combustivel,48,-0.5171623161871848,-1.1068198139446046
consumo_oleo_diesel,0,1.514111355722742,-108.9529174907666
consumo_oleo_diesel,1,-10.071196502203172,-81.09248916567884
consumo_oleo_diesel,2,4.421849573127343,-83.070877574629435
consumo_oleo_diesel,3,14.065390072753043,-109.29196256051767
consumo_oleo_diesel,4,16.69833317292118,-99.982373394674
consumo_oleo_diesel,5,15.521437738595676,-90.38175857415035
consumo_oleo_diesel,6,16.179048613592098,-78.74377701596073
consumo_oleo_diesel,7,15.28139215154698,-73.79321331094344
consumo_oleo_diesel,8,12.36143710427432,-74.0141666662866
consumo_oleo_diesel,9,12.622882337446045,-71.39394522768644
consumo_oleo_diesel,10,12.234244470490928,-78.477962321458
consumo_oleo_diesel,11,9.039562987517417,-86.09118221167267
consumo_oleo_diesel,12,8.045906740206615,-85.77377861984233
consumo_oleo_diesel,13,10.12950674810625,-88.85065515834698
consumo_oleo_diesel,14,10.292132674064655,-91.18066006311831
consumo_oleo_diesel,15,10.732082080123412,-91.13471389413009
consumo_oleo_diesel,16,11.00905609014138,-89.37586845532039
consumo_oleo_diesel,17,9.598296346590004,-90.04561442308537
consumo_oleo_diesel,18,8.86018150272417,-90.93150941867003
consumo_oleo_diesel,19,7.764020082647873,-89.55390532671898
consumo_oleo_diesel,20,6.321753249123528,-90.2147350821168
consumo_oleo_diesel,21,5.407418843713225,-90.64758743922891
consumo_oleo_diesel,22,4.511994982076255,-90.34704390555522
consumo_oleo_diesel,23,3.6164246882419953,-90.3303764925533
consumo_oleo_diesel,24,2.940835421915774,-89.5110513302807
consumo_oleo_diesel,25,2.463136635173915,-88.45129477158208
consumo_oleo_diesel,26,1.711679503439649,-86.88968987926214
consumo_oleo_diesel,27,0.8873171635261439,-84.93724802432598
consumo_oleo_diesel,28,0.13185964651168613,-82.84614170423399
consumo_oleo_diesel,29,-0.7416216455239483,-80.59235416052499
consumo_oleo_diesel,30,-1.5374580473900732,-78.27406255425757
consumo_oleo_diesel,31,-2.2863024112872634,-75.76771288653295
consumo_oleo_diesel,32,-2.971353875722983,-73.22997188351646
consumo_oleo_diesel,33,-3.530530315476954,-70.52460881057878
consumo_oleo_diesel,34,-4.035661784712003,-67.57723178474548
consumo_oleo_diesel,35,-4.457416788923582,-64.4766142484049
consumo_oleo_diesel,36,-4.813851799543224,-61.16001865486968
consumo_oleo_diesel,37,-5.150522505269452,-57.72593333578159
consumo_oleo_diesel,38,-5.4700072527724855,-54.19273529403992
consumo_oleo_diesel,39,-5.758597520786114,-50.58916565431248
consumo_oleo_diesel,40,-6.0176893988430065,-46.9926161510773
consumo_oleo_diesel,41,-6.248331274999008,-43.392021941266556
consumo_oleo_diesel,42,-6.4304930816460795,-39.801623809674204
consumo_oleo_diesel,43,-6.56952308550392,-36.23988477965257
consumo_oleo_diesel,44,-6.665247728939279,-32.70786774371471
consumo_oleo_diesel,45,-6.715490324064551,-29.201974074355196
consumo_oleo_diesel,46,-6.734191097024104,-25.734033464941394
consumo_oleo_diesel,47,-6.723477347934943,-22.322432783960313
consumo_oleo_diesel,48,-6.688148547797284,-18.973779733972293
credit_outstanding,0,0.5597115589842216,-0.130485721515472
credit_outstanding,1,0.5435712255956737,0.1861148792140499
credit_outstanding,2,0.5839857400764981,-0.0863550143435865
credit_outstanding,3,0.6347489485195368,-0.29505260965081437
credit_outstanding,4,0.7643956077290515,-0.356177889605791
credit_outstanding,5,0.7986102797358674,-0.7263112214920486
credit_outstanding,6,0.8496015957727865,-0.8297716654812493
credit_outstanding,7,0.9034622820285332,-1.0209748357456916
credit_outstanding,8,0.8290992687138621,-1.3588923888956939
credit_outstanding,9,0.817806950952793,-1.5127866906528897
credit_outstanding,10,0.8267830637197271,-1.684464649718942
credit_outstanding,11,0.7886873031241359,-1.992608583952049
credit_outstanding,12,0.7470377871663825,-2.2403987245475876
credit_outstanding,13,0.7184878666057104,-2.456350502292304
credit_outstanding,14,0.6537551637782579,-2.690171716268519
credit_outstanding,15,0.6166248999893931,-2.903904532315471
credit_outstanding,16,0.6002759263896484,-3.051016929245476
credit_outstanding,17,0.5509005295676772,-3.2019017641977565
credit_outstanding,18,0.5175572743132628,-3.3420160915141217
credit_outstanding,19,0.48807910810453325,-3.432981205496821
credit_outstanding,20,0.4469734391056024,-3.5318239267997376
credit_outstanding,21,0.41378051692113615,-3.6012716175969572
credit_outstanding,22,0.38532701601776687,-3.6446681275892234
credit_outstanding,23,0.35338972661305146,-3.6857791197837164
credit_outstanding,24,0.32271125210385776,-3.702363903098227
credit_outstanding,25,0.2973584464946111,-3.7048615311818245
credit_outstanding,26,0.26982322339585973,-3.696127974699248
credit_outstanding,27,0.24374212920612592,-3.6739034353403532
credit_outstanding,28,0.21857180891875494,-3.6389795937392555
credit_outstanding,29,0.18996002150182267,-3.59484976178599
credit_outstanding,30,0.1625456817563542,-3.5427699254029665
credit_outstanding,31,0.13430829280427492,-3.4811832892949646
credit_outstanding,32,0.10444305784833574,-3.4144052994392715
credit_outstanding,33,0.07518486341806518,-3.3408380866903786
credit_outstanding,34,0.04526002397566842,-3.261378667552728
credit_outstanding,35,0.014865792113560872,-3.177670858082071
credit_outstanding,36,-0.015046573533872287,-3.087416980918878
credit_outstanding,37,-0.04466860344367607,-2.992298948815042
credit_outstanding,38,-0.07407043514576772,-2.8923787392563294
credit_outstanding,39,-0.1026498504120732,-2.786950778138475
credit_outstanding,40,-0.1304327008027184,-2.677009375060424
credit_outstanding,41,-0.15733144348635264,-2.5626736222270408
credit_outstanding,42,-0.18270151863697404,-2.4439138221535095
credit_outstanding,43,-0.20661168168170096,-2.3210957646789487
credit_outstanding,44,-0.22884139739689502,-2.194583420879903
credit_outstanding,45,-0.24898536653716885,-2.064430975214926
credit_outstanding,46,-0.26710433687962,-1.9310428376802746
credit_outstanding,47,-0.2830348604786592,-1.7948537187471025
credit_outstanding,48,-0.296631383389534,-1.6560966656383291
credito_agro,0,1.9879751884250618,2.2841342864920566
credito_agro,1,2.1636446599083037,2.975455166845209
credito_agro,2,1.832607772546213,1.9624158278905623
credito_agro,3,1.8362090926402397,2.2581201867338585
credito_agro,4,1.6343013043568222,1.6251604418293875
credito_agro,5,1.5919998826463777,1.0944895062746207
credito_agro,6,1.7316798712982084,0.9682612453473238
credito_agro,7,1.6646030880675289,0.648011081126243
credito_agro,8,1.36717433464415,-0.22389485926801456
credito_agro,9,1.3166202375961777,-0.8594216651888309
credito_agro,10,1.2354463015685768,-1.2382282761204566
credito_agro,11,1.13955623123434,-1.8622366360157572
credito_agro,12,1.121563937960568,-2.236609226965558
credito_agro,13,0.9919331819389532,-2.5542718947039855
credito_agro,14,0.8555194648353526,-2.938857118782423
credito_agro,15,0.7804778805776458,-3.1814271704087904
credito_agro,16,0.7293822571308395,-3.4475083431188214
credito_agro,17,0.642406422264874,-3.6697770173206745
credito_agro,18,0.5728585014239451,-3.8431436240206174
credito_agro,19,0.5129515629991754,-4.011717639638002
credito_agro,20,0.44335466034175486,-4.135064093317153
credito_agro,21,0.40904081223356314,-4.214375476792109
credito_agro,22,0.3700509189674017,-4.250264679370885
credito_agro,23,0.32785817601941325,-4.279915022859415
credito_agro,24,0.2910700524516585,-4.276173948518691
credito_agro,25,0.243762916320156,-4.2552938002830665
credito_agro,26,0.20136426193428925,-4.2273540181748
credito_agro,27,0.16257000600075067,-4.17485013446921
credito_agro,28,0.11957227191436992,-4.118853588141103
credito_agro,29,0.07616174367781614,-4.051181632000411
credito_agro,30,0.035647479938494264,-3.9715582850854636
credito_agro,31,-0.004897421561944615,-3.8878925145202303
credito_agro,32,-0.044882147535108,-3.7922306565424613
credito_agro,33,-0.08214392420188288,-3.686929833316721
credito_agro,34,-0.12042126705859024,-3.5750177721162513
credito_agro,35,-0.15776644136120677,-3.4557656862545305
credito_agro,36,-0.19281194042404248,-3.328253602478226
credito_agro,37,-0.22694419175837144,-3.1948469862537188
credito_agro,38,-0.25817063507466154,-3.0557691833147715
credito_agro,39,-0.28658554856836327,-2.9099078518266874
credito_agro,40,-0.3126487451602489,-2.7591820221648855
credito_agro,41,-0.33521072507958216,-2.602942716750989
credito_agro,42,-0.35425850371868517,-2.4412584756939415
credito_agro,43,-0.3701451911031328,-2.2753812649411342
credito_agro,44,-0.38264377015554407,-2.1052245613460863
credito_agro,45,-0.39184536897578504,-1.931928358946844
credito_agro,46,-0.3980814732747584,-1.756630078479604
credito_agro,47,-0.4012261544878992,-1.5799296678493002
credito_agro,48,-0.401411093930637,-1.4028860359352135
credito_comercio,0,0.992759469067872,-1.4352175900830377
credito_comercio,1,1.1115439849168407,-0.5539717110953912
credito_comercio,2,1.3732205927783347,-0.9072761516749406
credito_comercio,3,1.5138855034285914,-1.2258659979358155
credito_comercio,4,1.741289570614457,-1.033220050791317
credito_comercio,5,1.7621067698043946,-1.4974928579189584
credito_comercio,6,1.8115889594395806,-1.657159824305765
credito_comercio,7,1.870466108414215,-1.9959109375309092
credito_comercio,8,1.722779393831031,-2.613059369906079
credito_comercio,9,1.6326548948099262,-2.9520873223173982
credito_comercio,10,1.6057291315636935,-3.355169839731542
credito_comercio,11,1.5128262500228251,-3.9390351104863885
credito_comercio,12,1.4163393898180665,-4.406584910158795
credito_comercio,13,1.362686977195282,-4.815471778745161
credito_comercio,14,1.2240826880225875,-5.216910355286797
credito_comercio,15,1.1192704012845889,-5.604665952112109
credito_comercio,16,1.0477707797044378,-5.861362110559121
credito_comercio,17,0.9211320347653595,-6.124485233631949
credito_comercio,18,0.8222092993907193,-6.372047510607559
credito_comercio,19,0.7332815589855768,-6.522493921146111
credito_comercio,20,0.6310395083527487,-6.687642496019297
credito_comercio,21,0.5430670182292818,-6.798379020150602
credito_comercio,22,0.47108855658828386,-6.854468007654679
credito_comercio,23,0.3988718748314968,-6.8944999239598515
credito_comercio,24,0.32930246414919484,-6.886113652957782
credito_comercio,25,0.2728602152340054,-6.845371568758962
