ident,var,h,point,lo68,hi68,lo90,hi90
GMR nao-gaussiano,cambio_usd,10,0.085835313362588,-0.2562888058593427,0.17366846733937,-1.3707235611035495,0.6927842653757194
GMR nao-gaussiano,cambio_usd,11,0.07443336146183956,-0.27340682767744345,0.17044635165029634,-1.0388099024483513,0.7706410133687828
GMR nao-gaussiano,cambio_usd,12,0.06888379889274346,-0.27732066592770993,0.16094443607302775,-1.039304443618006,0.6280319910813668
GMR nao-gaussiano,cambio_usd,13,0.043660449374452764,-0.26627647929138964,0.1302236396333011,-0.9361476652955969,0.44886007165415476
GMR nao-gaussiano,cambio_usd,14,0.01881782566980649,-0.2601832554744925,0.10437952690230536,-0.9598338898516371,0.39428818504972907
GMR nao-gaussiano,cambio_usd,15,0.005398622384463111,-0.28147979129669876,0.10258677471685489,-0.956939849392651,0.3394744715538648
GMR nao-gaussiano,cambio_usd,16,-0.0038225930887890937,-0.264558917408914,0.08131582237418167,-0.8832750668578171,0.40980112215146147
GMR nao-gaussiano,cambio_usd,17,-0.015244832245899054,-0.24717809940924473,0.07518435251844872,-0.7112201732941262,0.36445635580089825
GMR nao-gaussiano,cambio_usd,18,-0.022346943346891607,-0.22860627532095165,0.08214548078380325,-0.5637406469931889,0.36282112711271586
GMR nao-gaussiano,cambio_usd,19,-0.02912457634720138,-0.19773918203908503,0.07950420890196244,-0.5426087720898007,0.4176198957669876
GMR nao-gaussiano,cambio_usd,20,-0.03547591251019981,-0.19172419824292763,0.11283520039592972,-0.47394189907420303,0.5233992788183818
GMR nao-gaussiano,cambio_usd,21,-0.03692553310202658,-0.19419736265266638,0.11686180844260241,-0.4874184897223689,0.5426035677876684
GMR nao-gaussiano,cambio_usd,22,-0.038987515196108574,-0.18489460744572334,0.10056979204065823,-0.4215911873911317,0.682995471379728
GMR nao-gaussiano,cambio_usd,23,-0.04092293904915323,-0.15443004737724095,0.13491675738266917,-0.40021095936062206,0.7840285708801357
GMR nao-gaussiano,cambio_usd,24,-0.04275232433392777,-0.1514559790939457,0.12054961913011929,-0.3912349099959927,0.8460030722478016
GMR nao-gaussiano,cambio_usd,25,-0.04548849231859046,-0.15668034500064001,0.12291544219822269,-0.42659666297633786,0.868114577080245
GMR nao-gaussiano,cambio_usd,26,-0.046732164297157874,-0.1655047579934296,0.13025437999140205,-0.3712872099853285,0.7140996674747712
GMR nao-gaussiano,cambio_usd,27,-0.04715352048707165,-0.17110148492744748,0.1365299569379675,-0.48447118377111104,0.598560323327057
GMR nao-gaussiano,cambio_usd,28,-0.04756320208322303,-0.17184889385697244,0.1335572677997852,-0.4957287404164649,0.6173193679029199
GMR nao-gaussiano,cambio_usd,29,-0.047564341606539634,-0.15908539864047938,0.13031235904896857,-0.465515300917898,0.5684027932875377
GMR nao-gaussiano,cambio_usd,30,-0.04697605678397796,-0.14227933365221834,0.13058385654768104,-0.43048948108309704,0.5124177043119462
GMR nao-gaussiano,cambio_usd,31,-0.046142434371541474,-0.14011199091924498,0.11367190697805939,-0.419845296738951,0.5741521729030883
GMR nao-gaussiano,cambio_usd,32,-0.044997064944933295,-0.14303413194013428,0.11914759028419093,-0.33391873743445455,0.5111966772883404
GMR nao-gaussiano,cambio_usd,33,-0.04353170195349357,-0.14835444060361674,0.12252559152222305,-0.3761288694370423,0.5974389711698669
GMR nao-gaussiano,cambio_usd,34,-0.04219318874909659,-0.15614697544252498,0.11604235264515086,-0.4270752837026604,0.6860376236961166
GMR nao-gaussiano,cambio_usd,35,-0.040726845763780814,-0.14949776743849172,0.11557904398607177,-0.41764294866705426,0.6728530953374375
GMR nao-gaussiano,cambio_usd,36,-0.03908053795870718,-0.14600160419336947,0.12436177096631547,-0.4605017520928003,0.5617803727024077
GMR nao-gaussiano,cambio_usd,37,-0.03731097178807518,-0.13130486753956377,0.12291164010281207,-0.5168706511318928,0.5103810541039333
GMR nao-gaussiano,cambio_usd,38,-0.035205587689391075,-0.12997614840884386,0.12135167713401043,-0.4865142597054434,0.5031047550323462
GMR nao-gaussiano,cambio_usd,39,-0.03289912404557255,-0.12768394881290832,0.12025994767782419,-0.37834196089484196,0.4169667608544383
GMR nao-gaussiano,cambio_usd,40,-0.030439456948021536,-0.11663391242630027,0.12992461906466596,-0.3794763852739069,0.36749706560491
GMR nao-gaussiano,cambio_usd,41,-0.027751127226088423,-0.09812457534708768,0.13693855420206733,-0.3381905680263181,0.35850525068619166
GMR nao-gaussiano,cambio_usd,42,-0.024913976359563203,-0.0950957585056241,0.1277996006694493,-0.34188080336316223,0.3648564159144708
GMR nao-gaussiano,cambio_usd,43,-0.02199662655789913,-0.09350807429563421,0.1131221266521818,-0.33411374103502817,0.42707538624669533
GMR nao-gaussiano,cambio_usd,44,-0.019015574837970048,-0.09634500502514398,0.12080721623957325,-0.3061051703760077,0.41612820569874726
GMR nao-gaussiano,cambio_usd,45,-0.016021933006971068,-0.08574164807052782,0.1253768938813311,-0.3118049711429065,0.4313604488504992
GMR nao-gaussiano,cambio_usd,46,-0.013057445525809357,-0.10048448299527842,0.12643917302171298,-0.3631402478456235,0.433796814233767
GMR nao-gaussiano,cambio_usd,47,-0.0101146805271044,-0.09517741236183533,0.12199991051170292,-0.35230830284835096,0.43918318715803545
GMR nao-gaussiano,cambio_usd,48,-0.007219154273186636,-0.09566411958667309,0.11994953999426033,-0.39176265394596965,0.4361806738964722
GMR nao-gaussiano,price_ipca,0,-0.07591154425370233,-0.43445714862714163,0.7109566315203901,-1.3538608762833193,1.7847715608824493
GMR nao-gaussiano,price_ipca,1,0.0060351658942886565,-0.16600680856290023,0.45652265402236464,-0.455979392148808,1.0589190659070766
GMR nao-gaussiano,price_ipca,2,0.11377481160061598,-0.21314082876737084,0.2865588398950939,-1.0210499859257984,0.7028170110154366
GMR nao-gaussiano,price_ipca,3,0.1389856681785622,-0.28811724484609946,0.24782309864357588,-0.9460805152928021,0.5645887449604167
GMR nao-gaussiano,price_ipca,4,0.25612495125650236,-0.2184319033122184,0.3621725920546383,-1.1977034924389112,0.8199375767107161
GMR nao-gaussiano,price_ipca,5,0.16668256967888972,-0.27637684861805434,0.25840569616265785,-1.2263010482956067,0.8566320020543323
GMR nao-gaussiano,price_ipca,6,0.1441795394991794,-0.2377878373341794,0.20306021987334635,-1.048259559347069,0.5349566540700598
GMR nao-gaussiano,price_ipca,7,0.17400551325594804,-0.24629605262374865,0.33910366659952706,-1.4260073421775838,0.8049523729483542
GMR nao-gaussiano,price_ipca,8,0.10718177813354193,-0.23846205652040586,0.29620203176076354,-1.3388956954784266,0.8411081424852441
GMR nao-gaussiano,price_ipca,9,0.05879873413796589,-0.18984008175654898,0.2009982083658327,-0.7430059878250784,0.772956332605703
GMR nao-gaussiano,price_ipca,10,0.03693553547332093,-0.2223679784347682,0.2485138610481772,-1.0108979164879126,0.8362628178653979
GMR nao-gaussiano,price_ipca,11,0.023687924109369488,-0.2174415367954707,0.2188188706655254,-0.8198989611783312,0.5470788636404319
GMR nao-gaussiano,price_ipca,12,-0.002619432608681915,-0.20594372836411265,0.15454335808490927,-0.7333139514364606,0.39319593738749087
GMR nao-gaussiano,price_ipca,13,0.03443094188012181,-0.2483216864299494,0.14387717894691895,-0.8082233906537011,0.570847214188076
GMR nao-gaussiano,price_ipca,14,0.052393085326468275,-0.2387272396425491,0.14744351318389226,-0.8436298602553339,0.4137331524907382
GMR nao-gaussiano,price_ipca,15,0.03490327194551846,-0.26723596706901687,0.11316462598242051,-0.6501384850144333,0.42071192428826976
GMR nao-gaussiano,price_ipca,16,0.04844756989683214,-0.24560132132382487,0.11366355133043218,-0.8609627961086137,0.4159044301859251
GMR nao-gaussiano,price_ipca,17,0.030617797604451415,-0.23357641598390166,0.10651423012646122,-0.6907447914657446,0.4381463474942265
GMR nao-gaussiano,price_ipca,18,0.013610101266391242,-0.24288671928462166,0.10800822618494536,-0.6867815847507626,0.4662705457700455
GMR nao-gaussiano,price_ipca,19,0.00856818478157235,-0.2190495908867926,0.11347571275971863,-0.6286847157916331,0.4155024698527077
GMR nao-gaussiano,price_ipca,20,-0.007788714862113728,-0.25861059668039876,0.10574886322365341,-0.5116009138973524,0.3542875100586109
GMR nao-gaussiano,price_ipca,21,-0.014041075094228979,-0.21142033845321617,0.13172909544746955,-0.5123969662138373,0.3890203190779552
GMR nao-gaussiano,price_ipca,22,-0.017024648935874825,-0.20507087801606966,0.1322461235152634,-0.529253145252594,0.3978492375910513
GMR nao-gaussiano,price_ipca,23,-0.017227507354284282,-0.1986931369161158,0.14181234574159174,-0.49958625676453833,0.40980465349953227
GMR nao-gaussiano,price_ipca,24,-0.015575073459463414,-0.21149955562064124,0.1596335073094234,-0.44516121432398903,0.4951120710752656
GMR nao-gaussiano,price_ipca,25,-0.014752486508834775,-0.2040959668475339,0.1670960143293611,-0.43282240101371966,0.529165890575027
GMR nao-gaussiano,price_ipca,26,-0.015579465163512576,-0.17026112859676518,0.15361655012469708,-0.4396686422464734,0.5021629967080707
GMR nao-gaussiano,price_ipca,27,-0.01915886341305042,-0.17325095267924415,0.1595673737418209,-0.44227592726627374,0.4436766905866615
GMR nao-gaussiano,price_ipca,28,-0.0225152168549754,-0.16308362321476322,0.14784979678110396,-0.6144373195119629,0.4171096241001257
GMR nao-gaussiano,price_ipca,29,-0.02761411741248595,-0.15072088437073536,0.1459976077428976,-0.38748497727729336,0.4271820766238738
GMR nao-gaussiano,price_ipca,30,-0.03206860888259654,-0.14912786303802528,0.1417704297184261,-0.5601647497245664,0.4736915203465768
GMR nao-gaussiano,price_ipca,31,-0.03541680816725261,-0.14511823124427606,0.12915410777031078,-0.5727475940747208,0.5121285537864575
GMR nao-gaussiano,price_ipca,32,-0.03878332884448693,-0.15772886806031594,0.12187348270587528,-0.5702060890739035,0.5521310223703253
GMR nao-gaussiano,price_ipca,33,-0.039937206491813954,-0.15710382255612262,0.13296236463958364,-0.55997116722299,0.5569110910731051
GMR nao-gaussiano,price_ipca,34,-0.040363088206393755,-0.15366515550875723,0.13696973095735232,-0.5285409236501041,0.5574271750684858
GMR nao-gaussiano,price_ipca,35,-0.04046304388328166,-0.14598339965994211,0.1465330566252976,-0.47816784018723135,0.7522893374219602
GMR nao-gaussiano,price_ipca,36,-0.039867362590045266,-0.14742389168507178,0.12881522714144483,-0.4034318296776971,0.6793031734240194
GMR nao-gaussiano,price_ipca,37,-0.039486281875965715,-0.13272094316850108,0.10645615540314937,-0.3703849625383672,0.6044500637403746
GMR nao-gaussiano,price_ipca,38,-0.039183963125324565,-0.13553227940950918,0.13952894762628634,-0.3488652648171962,0.6467993728835777
GMR nao-gaussiano,price_ipca,39,-0.038710438442340796,-0.14399500915130578,0.14148646967346398,-0.3743317102305203,0.4897933444136458
GMR nao-gaussiano,price_ipca,40,-0.03803807952501616,-0.14395624097500603,0.14146013716555844,-0.3530124394948221,0.5042941556732143
GMR nao-gaussiano,price_ipca,41,-0.03708133047478802,-0.13300393244429348,0.14114088517696227,-0.3471121637984141,0.42926910112059125
GMR nao-gaussiano,price_ipca,42,-0.035584471415282426,-0.12599178189240534,0.13677662355558845,-0.35697949315393807,0.606224448339383
GMR nao-gaussiano,price_ipca,43,-0.03356580900313917,-0.12678900246812783,0.12497584771934221,-0.3286542322461907,0.5388884620830717
GMR nao-gaussiano,price_ipca,44,-0.03114344377644746,-0.11172613837307337,0.11071159166264967,-0.3468206980012584,0.4613382522054302
GMR nao-gaussiano,price_ipca,45,-0.028278544450629748,-0.10537649303856214,0.11143728720546418,-0.35426903228770296,0.4363245557537956
GMR nao-gaussiano,price_ipca,46,-0.02521688106862247,-0.09203721575054091,0.11812104664462728,-0.35927565002947526,0.39665357445087396
GMR nao-gaussiano,price_ipca,47,-0.022084514962188412,-0.08403105748126502,0.12114487366596553,-0.3589486221096733,0.4006593860260107
GMR nao-gaussiano,price_ipca,48,-0.01890812144053373,-0.080668740008416,0.09973258476223597,-0.3570929306362442,0.31692987149650687
GMR nao-gaussiano,embi_perc,0,0.4417562524358647,-0.39636659720431056,0.7559406854138968,-1.7386642281413505,1.8406527906078416
GMR nao-gaussiano,embi_perc,1,0.4248537409704767,-0.3822191683932032,0.7516917151307336,-2.1352233289338938,1.6432306008367852
GMR nao-gaussiano,embi_perc,2,0.30575699569743986,-0.2825046186643034,0.5632079302138203,-1.4979223205479764,1.5739121053086993
GMR nao-gaussiano,embi_perc,3,0.27661298047205096,-0.26191070172753905,0.5052619891300287,-2.0453456594939046,1.6493158891403106
GMR nao-gaussiano,embi_perc,4,0.23798157126425423,-0.2828157389211527,0.45751416344104734,-2.0962661827921383,1.406597043208105
GMR nao-gaussiano,embi_perc,5,0.25156525373792155,-0.26453149906400847,0.42622574012147735,-1.8544268293210306,1.7416785666141759
GMR nao-gaussiano,embi_perc,6,0.26499896739930895,-0.2756874276892374,0.43278315678293017,-2.186492962881935,1.3127729291518928
GMR nao-gaussiano,embi_perc,7,0.25161617340900994,-0.31187153893196073,0.346484040365512,-1.758710226368809,1.3316704511495516
GMR nao-gaussiano,embi_perc,8,0.18963439205515456,-0.33735570479100385,0.3064500687228937,-1.6766662602422835,1.1219475550387101
GMR nao-gaussiano,embi_perc,9,0.18514784356644412,-0.3572680146099587,0.3004622307952699,-1.4226068351379055,0.9072096546947738
GMR nao-gaussiano,embi_perc,10,0.18044559437011792,-0.38177582071543625,0.3000239021233294,-1.84123489941235,0.863840728386153
GMR nao-gaussiano,embi_perc,11,0.16583620811002342,-0.39437645895293183,0.26893013609790584,-1.6750236868794297,0.9240117059529638
GMR nao-gaussiano,embi_perc,12,0.1642960390296579,-0.45525815350964116,0.29011695897568823,-2.0534081538813878,0.9146397401542203
GMR nao-gaussiano,embi_perc,13,0.13058645170034205,-0.5284382560421769,0.281740861440357,-1.9661000881853885,0.9087052277939534
GMR nao-gaussiano,embi_perc,14,0.10043664931587731,-0.5031105573791668,0.2727993940378555,-2.0568776369858224,0.9215642747224969
GMR nao-gaussiano,embi_perc,15,0.08619083092530634,-0.4744120842689015,0.25186929095897886,-1.7034661103747222,0.7508475634888283
GMR nao-gaussiano,embi_perc,16,0.07414728443443039,-0.5402448992976168,0.24718089117669717,-1.5168103309413563,0.5780096086125944
GMR nao-gaussiano,embi_perc,17,0.060095417558078054,-0.5514422453733273,0.2588212983300213,-1.5487892665683187,0.6056545222401566
GMR nao-gaussiano,embi_perc,18,0.047437048706307244,-0.3860114093317719,0.236214826483576,-1.1871366851806069,0.7630018220276327
GMR nao-gaussiano,embi_perc,19,0.0380657403097553,-0.32095081303211775,0.2740946669751749,-1.1738166667236756,0.9746176209059895
GMR nao-gaussiano,embi_perc,20,0.02895093867626697,-0.33616035110445985,0.25730065053221896,-1.1306373874677305,0.7985063969501707
GMR nao-gaussiano,embi_perc,21,0.024686137718363477,-0.3767053365038951,0.26533716209831604,-1.1838437998828566,0.7110540835751235
GMR nao-gaussiano,embi_perc,22,0.019929079969057885,-0.36162302004620883,0.2718165663276909,-1.2001282825888788,0.7847938160645571
GMR nao-gaussiano,embi_perc,23,0.013676140745263946,-0.33284228667780497,0.2678649511764386,-1.2266051866721415,0.7107303212344049
GMR nao-gaussiano,embi_perc,24,0.008372636720452164,-0.3267520458819979,0.28456237228819486,-1.2933527778226843,0.9401641506860712
GMR nao-gaussiano,embi_perc,25,0.0015359209733819435,-0.29066358651208657,0.289254200120973,-1.280841570546739,0.9439652302130549
GMR nao-gaussiano,embi_perc,26,-0.0036504943826750937,-0.27497081306730764,0.274281341846243,-1.2554020524946172,1.0908238749235106
GMR nao-gaussiano,embi_perc,27,-0.0071819210315534525,-0.27124273658590087,0.27581192166266616,-1.204764313372298,1.3151109670415577
GMR nao-gaussiano,embi_perc,28,-0.011479060318566423,-0.2861182944105526,0.2794534702802008,-1.1277747885333804,1.4982030553276713
GMR nao-gaussiano,embi_perc,29,-0.015242576090597402,-0.2941934148875991,0.2668453840377171,-1.0488444029453465,1.6361569431456713
GMR nao-gaussiano,embi_perc,30,-0.018152627083500853,-0.2840739532796883,0.24858495055099078,-1.24269387188228,1.637977677081304
GMR nao-gaussiano,embi_perc,31,-0.020999760394957517,-0.24648480074417625,0.25560951423598344,-1.2186313133681657,1.5552901248418527
GMR nao-gaussiano,embi_perc,32,-0.023658897045594787,-0.2458655277132944,0.2633666234550028,-1.1881089648673344,1.5647245214035834
GMR nao-gaussiano,embi_perc,33,-0.026043815425551068,-0.2586553219749053,0.27064994970891953,-1.1629811616246475,1.5367642001584527
GMR nao-gaussiano,embi_perc,34,-0.028699181495212597,-0.2791426272047521,0.289556053011388,-1.138656122634986,1.6338637300306753
GMR nao-gaussiano,embi_perc,35,-0.03134225196665496,-0.26564828227439996,0.26166017295615845,-1.112047331769432,1.6030054798891396
GMR nao-gaussiano,embi_perc,36,-0.03366060402511138,-0.25422050319831974,0.22860290887439816,-1.0879640850879375,1.5256109374692173
GMR nao-gaussiano,embi_perc,37,-0.035834461186234595,-0.2451430644557584,0.23239123960424646,-0.935147227859574,1.4988181912322753
GMR nao-gaussiano,embi_perc,38,-0.037588439888857544,-0.23024528694285187,0.2468926996876567,-0.9599306083384549,1.4017473125161644
GMR nao-gaussiano,embi_perc,39,-0.03894272657767778,-0.2152245375924156,0.2349682334222664,-0.969871465957667,1.54289620990725
GMR nao-gaussiano,embi_perc,40,-0.04005670625546372,-0.20893044085156853,0.23619866425386934,-0.9747344942748469,1.4435927324668438
GMR nao-gaussiano,embi_perc,41,-0.040751818762306734,-0.2060115828949176,0.23112577750793042,-0.9663993473623773,1.3411550772239091
GMR nao-gaussiano,embi_perc,42,-0.041080147730507555,-0.20340618067012473,0.2214633718126095,-0.9499754675849599,1.3602359955809302
GMR nao-gaussiano,embi_perc,43,-0.041162514803502685,-0.19129393547812987,0.226108026370205,-0.9231205470878064,1.3005132556797316
GMR nao-gaussiano,embi_perc,44,-0.040963769412627075,-0.1794329533501378,0.22277693278583524,-0.887794819089289,1.267038196249886
GMR nao-gaussiano,embi_perc,45,-0.040514357604547344,-0.1796144644379266,0.19918471936713691,-0.8469343547854197,1.241159947534391
GMR nao-gaussiano,embi_perc,46,-0.03985251880420372,-0.17477538143933277,0.1891570959791749,-0.8005067963887812,1.2152887649196356
GMR nao-gaussiano,embi_perc,47,-0.03894093882752401,-0.17701435812228328,0.1738238318396298,-0.7480583902590552,1.1692519237048158
GMR nao-gaussiano,embi_perc,48,-0.03779116818501256,-0.17446509531399423,0.16328304890832668,-0.7055321196467392,1.1117104377857876
GMR nao-gaussiano,commodity_metal,0,11.99713549339557,-0.13212721329927046,19.9171897942152,-21.14207817828078,42.50367097743078
GMR nao-gaussiano,commodity_metal,1,17.517095909891395,-8.327971996018327,25.756445313063153,-42.19326138395818,48.70589592581174
GMR nao-gaussiano,commodity_metal,2,16.126583688843933,-10.289307804008272,22.627710015696504,-45.08036863930438,52.86521386199755
GMR nao-gaussiano,commodity_metal,3,13.924541599985503,-14.678114532293527,21.893266301166257,-55.48199241109577,67.61292499986328
GMR nao-gaussiano,commodity_metal,4,11.994248779555466,-21.35865880966428,18.110599741306704,-91.7309267341471,63.559855253522215
GMR nao-gaussiano,commodity_metal,5,9.320484560131062,-20.39597432365904,19.043078565656316,-78.5937723403024,66.17817179682363
GMR nao-gaussiano,commodity_metal,6,9.32149045958846,-20.64425478329349,19.18512248756162,-85.74359443342895,65.16810534076241
GMR nao-gaussiano,commodity_metal,7,8.008126561049176,-22.863752258285295,19.007616242864657,-98.21240045671715,67.87208713075442
GMR nao-gaussiano,commodity_metal,8,4.2578147961532755,-20.720552511145485,14.129338887274939,-95.55818087502614,64.85651634653162
GMR nao-gaussiano,commodity_metal,9,2.814110665191687,-21.780571860440045,15.77323820030856,-97.88268542498722,54.22790090441063
GMR nao-gaussiano,commodity_metal,10,1.1595473118628652,-20.623649259642804,12.53514211769516,-91.38540077884821,45.193657463613064
GMR nao-gaussiano,commodity_metal,11,0.31165920871973063,-20.382380783984388,11.039405399648972,-94.11299884593296,42.71277253784628
GMR nao-gaussiano,commodity_metal,12,0.11543294349135366,-21.288270040507538,7.264508635751217,-79.86743781394259,42.0268989332441
GMR nao-gaussiano,commodity_metal,13,-0.7459372875866087,-20.079962713539622,6.913339315407511,-80.41923550891764,40.5768171877991
GMR nao-gaussiano,commodity_metal,14,-1.5306351404996232,-18.222499499718047,7.508191996556303,-85.2501826038906,45.01168652067505
GMR nao-gaussiano,commodity_metal,15,-2.2126311110964134,-17.80641088303146,5.329575916824197,-80.83307182685792,41.06244146066871
GMR nao-gaussiano,commodity_metal,16,-2.510572127656598,-17.949793715143088,5.062299081237143,-78.55077812186524,46.27163852661382
GMR nao-gaussiano,commodity_metal,17,-3.1351773666159852,-15.557486411663362,6.407239330814441,-56.64842661911247,44.274425935215675
GMR nao-gaussiano,commodity_metal,18,-3.601682490158851,-15.899671958939413,6.39174354266201,-62.181497948572655,38.15643360396251
GMR nao-gaussiano,commodity_metal,19,-3.9635886978521344,-16.312459825659253,7.095637403877164,-49.23041775311917,38.786056150462265
GMR nao-gaussiano,commodity_metal,20,-4.36839138486309,-15.885665005749242,7.95334436535449,-49.77437093488837,40.12655988601509
GMR nao-gaussiano,commodity_metal,21,-4.3326438149630935,-16.376760304043056,9.59662565709299,-53.065604330233256,40.137630416640434
GMR nao-gaussiano,commodity_metal,22,-4.365959277794854,-15.513831533125044,11.556087194291997,-41.458161987617444,42.818810793709545
GMR nao-gaussiano,commodity_metal,23,-4.333863146672555,-14.751058441367237,11.638675778419406,-36.303326165059524,46.5461591949257
GMR nao-gaussiano,commodity_metal,24,-4.259482034359067,-14.34283867702274,13.290179106959757,-35.3855242001388,66.22802067145008
GMR nao-gaussiano,commodity_metal,25,-4.333003543836038,-13.731109097166687,13.032252522621112,-36.152318233528796,70.51288258088103
GMR nao-gaussiano,commodity_metal,26,-4.328165007288052,-13.016987795780718,13.32311729391418,-49.34037416057859,79.27547086003027
GMR nao-gaussiano,commodity_metal,27,-4.3290362901051065,-12.612425981569643,13.599039672652545,-54.038873965281766,82.16888666740459
GMR nao-gaussiano,commodity_metal,28,-4.350931442701357,-12.071386472196561,12.959695786243614,-57.53537665458465,90.01380180690116
GMR nao-gaussiano,commodity_metal,29,-4.345384943173201,-12.362351017593287,13.362547020456894,-60.291744434732,97.72318940969957
GMR nao-gaussiano,commodity_metal,30,-4.305990265320529,-12.594041275094957,14.67439269620699,-59.236464292355016,101.79425353227691
GMR nao-gaussiano,commodity_metal,31,-4.231203841794702,-12.227412342741703,15.298702318679801,-53.69411118084703,103.85300422922353
GMR nao-gaussiano,commodity_metal,32,-4.117663809058958,-11.874028685737603,15.498477449478514,-44.10475520738236,91.95432930702526
GMR nao-gaussiano,commodity_metal,33,-3.9527108712428745,-10.769391471895979,15.815175491060149,-38.81030388549404,91.02783897273
GMR nao-gaussiano,commodity_metal,34,-3.77898931871408,-10.82000831235478,15.842237507325008,-41.39831639844667,91.34904850941874
GMR nao-gaussiano,commodity_metal,35,-3.5808058710863633,-11.323535067030614,15.964509335973226,-44.80164224712568,88.28336864685586
GMR nao-gaussiano,commodity_metal,36,-3.3585323941041443,-12.19054666847397,15.93072506338962,-43.51212081360931,89.24619081042137
GMR nao-gaussiano,commodity_metal,37,-3.130664385066787,-12.85004286788104,16.093248651941494,-40.21207036279884,86.97433989856096
GMR nao-gaussiano,commodity_metal,38,-2.8760084131843118,-12.692305804160457,16.540310840109154,-37.85184837871686,85.85401168794901
GMR nao-gaussiano,commodity_metal,39,-2.604994052492322,-11.291203565906123,16.376982990850376,-35.657083946035065,83.13161809213966
GMR nao-gaussiano,commodity_metal,40,-2.320317874225678,-11.699718580078448,15.485442400995131,-33.32230818255547,81.6410907829853
GMR nao-gaussiano,commodity_metal,41,-2.013493840158703,-11.223876163901163,15.008422806054039,-34.62448875458968,79.79088744284067
GMR nao-gaussiano,commodity_metal,42,-1.6914931919061795,-10.15205250713567,14.507439648270926,-40.051028901552634,72.27112444083653
GMR nao-gaussiano,commodity_metal,43,-1.3581479636761111,-9.937102270923678,16.126463013811794,-40.40265481005339,58.396453934317464
GMR nao-gaussiano,commodity_metal,44,-1.01706410181882,-10.598846170120053,16.035087124902272,-39.68013795621963,60.42004165457146
GMR nao-gaussiano,commodity_metal,45,-0.6750611802082668,-11.381203161891916,14.216567163781459,-37.942614380358165,66.4968217416845
GMR nao-gaussiano,commodity_metal,46,-0.3382734682682899,-11.999797631585585,13.792339692620377,-32.68432339172888,63.22369315673082
GMR nao-gaussiano,commodity_metal,47,-0.00923799140336464,-11.712241667404372,12.986681856352412,-38.77877046333006,58.45713158428677
GMR nao-gaussiano,commodity_metal,48,0.3080299465865633,-11.747413433709418,13.007676473998654,-50.25476273459908,54.16355666571656
proxy-SVAR,yield_6m,0,0.005,0.005,0.005,0.005,0.005
proxy-SVAR,yield_6m,1,0.005843234016732063,0.004578751271233248,0.006438820600348238,0.004167908654085455,0.007180433930055547
proxy-SVAR,yield_6m,2,0.0057904972829920945,0.0038219256856080732,0.006299101312908218,0.002714770310903408,0.007337528234409092
proxy-SVAR,yield_6m,3,0.005971603730656853,0.0035346803914375344,0.006867902021340546,0.0026160203658886377,0.007987901752168122
proxy-SVAR,yield_6m,4,0.004634005967319577,0.0017920105363759447,0.006082804183728064,4.0006019645630564e-4,0.007077463903665678
proxy-SVAR,yield_6m,5,0.004074720740439996,0.001066029471205925,0.005871499796161187,-0.00131149333279152,0.007694451140964337
proxy-SVAR,yield_6m,6,0.004145201904417155,7.87717701148938e-4,0.00614750075880037,-0.0013435111513858526,0.008347253820755436
proxy-SVAR,yield_6m,7,0.0035742393883979448,3.894646434244336e-5,0.0055365585786031415,-0.0027424182495873594,0.007889372832271438
proxy-SVAR,yield_6m,8,0.00279507058364205,-6.450937800277434e-4,0.005237236991615848,-0.004235521614607929,0.007323753855240319
proxy-SVAR,yield_6m,9,0.0023200876987820008,-0.0012544227741590644,0.0053054886712223205,-0.0050740354683963245,0.006982756480137358
proxy-SVAR,yield_6m,10,0.0013875748043477604,-0.0020225841380461843,0.004810652168355314,-0.005092863290440579,0.006544888637450887
proxy-SVAR,yield_6m,11,3.628071692999108e-4,-0.002644198376990116,0.00403253208318401,-0.006226858409882826,0.006142623390223773
proxy-SVAR,yield_6m,12,-3.2218914134302806e-4,-0.0026138153789788073,0.003571362078995935,-0.006717749950596134,0.006164820927627194
proxy-SVAR,yield_6m,13,-0.0013327421561154047,-0.0032897164062015275,0.0028285831746510982,-0.007794077220291142,0.0055354604855498216
proxy-SVAR,yield_6m,14,-0.0022416062533351607,-0.004077516360525031,0.002233935889115744,-0.008981664565980714,0.005476206022801795
proxy-SVAR,yield_6m,15,-0.0028342443888958254,-0.004923169525652353,0.0019261198937223934,-0.009689627221077335,0.0054652913223032
proxy-SVAR,yield_6m,16,-0.0035170329103680798,-0.005658922781336528,0.0016833175059190052,-0.011150576922771322,0.005332855275327936
proxy-SVAR,yield_6m,17,-0.0041136053047139505,-0.0059630805256689675,0.0015190432295179327,-0.012465438669849527,0.00512206606634228
proxy-SVAR,yield_6m,18,-0.004592398119849242,-0.006550494743043958,0.001492806911146597,-0.012570198181594031,0.004802756125961157
proxy-SVAR,yield_6m,19,-0.005111444006857337,-0.00688545552219528,0.0014100428715141818,-0.013263805509718703,0.0040580492226691064
proxy-SVAR,yield_6m,20,-0.005551514643301105,-0.007517542792287203,0.0011812243862679601,-0.013713444314907558,0.003764753540039245
proxy-SVAR,yield_6m,21,-0.005906125240315774,-0.008223615785905258,0.0011144914473234244,-0.013995007551109086,0.003845142004185012
proxy-SVAR,yield_6m,22,-0.00626222565268569,-0.008813414609064922,9.820880735758207e-4,-0.014230523210802447,0.003218482065664703
proxy-SVAR,yield_6m,23,-0.00657751501080792,-0.00939985315039202,7.469475147486857e-4,-0.014913497345369859,0.003203803128953093
